"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.089,0.089,101.1,98.1,100,97,99.0743,100,1,1778
0.4355,0.4355,101.3565,96.3565,101,96,99.0743,99,1,1778
0.126,0.126,100.6235,98.6235,100,98,99.0743,100,1,1778
0.6105,0.6105,100.949,96.949,100,96,99.0743,99,1,1778
0.3445,0.3445,101.989,96.989,101,96,99.0743,100,1,1778
0.845,0.845,99.943,94.943,99,94,99.0743,98,1,1778
0.7705,0.7705,99.255,96.255,99,96,99.0743,98,1,1778
0.822,0.822,99.4905,95.4905,99,95,99.0743,98,1,1778
0.5415,0.5415,100.6985,96.6985,100,96,99.0743,99,1,1778
0.3645,0.3645,101.1575,96.1575,100,95,99.0743,99,1,1778
0.9435,0.9435,99.302,94.302,99,94,99.0743,97,1,1778
0.225,0.225,101.71,97.71,101,97,99.0743,100,1,1778
0.8595,0.8595,99.77,95.77,99,95,99.0743,98,1,1778
0.6915,0.6915,100.2245,95.2245,99,94,99.0743,98,1,1778
0.7445,0.7445,100.5145,94.5145,100,94,99.0743,98,1,1778
0.446,0.446,100.496,96.496,100,96,99.0743,99,1,1778
0.861,0.861,99.9325,94.9325,99,94,99.0743,98,1,1778
0.4735,0.4735,100.5235,96.5235,100,96,99.0743,99,1,1778
0.589,0.589,100.8505,96.8505,100,96,99.0743,99,1,1778
0.188,0.188,102.3675,97.3675,101,96,99.0743,100,1,1778
0.3815,0.3815,103.0305,97.0305,102,96,99.0743,100,1,1778
0.492,0.492,100.5805,96.5805,100,96,99.0743,99,1,1778
0.2785,0.2785,102.7005,96.7005,101,95,99.0743,100,1,1778
0.3865,0.3865,101.166,96.166,100,95,99.0743,99,1,1778
0.301,0.301,101.9385,96.9385,101,96,99.0743,100,1,1778
0.367,0.367,103.91,96.91,104,97,99.0743,100,1,1778
0.6225,0.6225,100.9775,95.9775,100,95,99.0743,99,1,1778
0.529,0.529,100.68,96.68,100,96,99.0743,99,1,1778
0.4115,0.4115,101.2985,96.2985,100,95,99.0743,99,1,1778
0.5335,0.5335,100.696,96.696,100,96,99.0743,99,1,1778
0.366,0.366,102.999,96.999,102,96,99.0743,100,1,1778
0.596,0.596,101.9355,95.9355,101,95,99.0743,99,1,1778
1,1,97.857,94.857,97,94,99.0743,97,1,1778
0.6,0.6,100.8785,95.8785,100,95,99.0743,99,1,1778
0.2965,0.2965,101.9405,97.9405,101,97,99.0743,100,1,1778
0.3485,0.3485,102.9365,96.9365,102,96,99.0743,100,1,1778
0.335,0.335,102.897,96.897,102,96,99.0743,100,1,1778
0.2755,0.2755,102.594,96.594,102,96,99.0743,100,1,1778
0.2805,0.2805,103.384,96.384,103,96,99.0743,100,1,1778
0.197,0.197,101.61,97.61,101,97,99.0743,100,1,1778
0.616,0.616,101.9735,95.9735,101,95,99.0743,99,1,1778
0.5985,0.5985,100.8815,96.8815,100,96,99.0743,99,1,1778
0.594,0.594,101.874,95.874,101,95,99.0743,99,1,1778
0.1675,0.1675,101.512,97.512,101,97,99.0743,100,1,1778
0.589,0.589,100.891,96.891,100,96,99.0743,99,1,1778
0.5435,0.5435,101.6905,96.6905,100,95,99.0743,99,1,1778
0.4475,0.4475,101.3245,96.3245,101,96,99.0743,99,1,1778
0.776,0.776,101.8515,94.8515,102,95,99.0743,98,1,1778
1,1,98.3765,95.3765,98,95,99.0743,97,1,1778
0.3855,0.3855,101.2185,96.2185,101,96,99.0743,99,1,1778
0.9145,0.9145,100.011,96.011,99,95,99.0743,98,1,1778
0.3045,0.3045,102.835,96.835,101,95,99.0743,100,1,1778
0.272,0.272,102.737,97.737,101,96,99.0743,100,1,1778
0.4895,0.4895,101.4985,96.4985,101,96,99.0743,99,1,1778
0.738,0.738,101.778,93.778,102,94,99.0743,98,1,1778
0.511,0.511,101.637,95.637,99,93,99.0743,99,1,1778
0.3905,0.3905,101.2655,96.2655,100,95,99.0743,99,1,1778
0.6095,0.6095,99.895,96.895,99,96,99.0743,99,1,1778
0.186,0.186,102.3215,97.3215,101,96,99.0743,100,1,1778
0.607,0.607,100.8845,96.8845,100,96,99.0743,99,1,1778
1,1,98.987,95.987,98,95,99.0743,98,1,1778
0.1245,0.1245,102.119,97.119,101,96,99.0743,100,1,1778
0.6705,0.6705,101.06,96.06,100,95,99.0743,99,1,1778
0.255,0.255,102.5455,97.5455,101,96,99.0743,100,1,1778
0.1545,0.1545,102.215,97.215,101,96,99.0743,100,1,1778
0.2865,0.2865,104.3135,95.3135,104,95,99.0743,100,1,1778
0.6255,0.6255,100.943,96.943,100,96,99.0743,99,1,1778
0.39,0.39,103.9915,95.9915,103,95,99.0743,100,1,1778
0.6375,0.6375,100.9485,96.9485,100,96,99.0743,99,1,1778
0.8135,0.8135,100.952,94.952,101,95,99.0743,98,1,1778
0.947,0.947,99.2825,94.2825,99,94,99.0743,97,1,1778
0.8385,0.8385,99.5975,95.5975,99,95,99.0743,98,1,1778
0.741,0.741,100.2545,95.2545,100,95,99.0743,98,1,1778
0.3095,0.3095,102.844,96.844,101,95,99.0743,100,1,1778
0.5665,0.5665,101.792,95.792,100,94,99.0743,99,1,1778
0.6495,0.6495,99.9625,96.9625,99,96,99.0743,99,1,1778
0.359,0.359,101.143,96.143,100,95,99.0743,99,1,1778
0.635,0.635,101.054,96.054,100,95,99.0743,99,1,1778
0.9085,0.9085,99.985,95.985,99,95,99.0743,98,1,1778
0.37,0.37,101.16,96.16,100,95,99.0743,99,1,1778
0.3525,0.3525,102.929,96.929,102,96,99.0743,100,1,1778
0.9125,0.9125,100.0545,95.0545,99,94,99.0743,98,1,1778
0.1605,0.1605,100.728,97.728,100,97,99.0743,100,1,1778
0.1405,0.1405,102.172,97.172,101,96,99.0743,100,1,1778
0.3565,0.3565,102.9885,96.9885,102,96,99.0743,100,1,1778
0.3165,0.3165,102.7125,96.7125,101,95,99.0743,100,1,1778
0.3115,0.3115,102.008,97.008,101,96,99.0743,100,1,1778
0.5965,0.5965,100.8805,95.8805,100,95,99.0743,99,1,1778
0.273,0.273,101.8575,97.8575,101,97,99.0743,100,1,1778
0.6225,0.6225,101.9695,95.9695,102,96,99.0743,99,1,1778
1,1,97.641,95.641,97,95,99.0743,97,1,1778
0.742,0.742,100.498,94.498,100,94,99.0743,98,1,1778
0.3655,0.3655,99.4425,97.4425,99,97,99.0743,99,1,1778
0.604,0.604,101.9315,95.9315,101,95,99.0743,99,1,1778
0.8035,0.8035,99.3695,96.3695,99,96,99.0743,98,1,1778
0.2345,0.2345,102.4445,97.4445,102,97,99.0743,100,1,1778
0.239,0.239,102.5055,97.5055,101,96,99.0743,100,1,1778
0.315,0.315,102.002,97.002,101,96,99.0743,100,1,1778
0.61,0.61,100.918,95.918,100,95,99.0743,99,1,1778
0.857,0.857,100.861,94.861,100,94,99.0743,98,1,1778
