"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.2225,15.85,15.9259619342961,15.9235851860327,16.1283098103495,15.7255503400945,-1,1e+05,50
0.95,15.85,15.6706722883113,15.6683736325627,15.8785007238852,15.470076507622,-1,1e+05,50
0.395,15.85,15.8792360083977,15.8768736508964,16.0869928048243,15.6770010827159,-1,1e+05,50
0.153,15.85,15.9512342666897,15.9488497168057,16.1628230556568,15.7481495245915,-1,1e+05,50
0.9255,15.85,15.697460890845,15.6951541017091,15.9102696004179,15.499896006395,-1,1e+05,50
0.847,15.85,15.7429342052907,15.7406135769875,15.9375276233631,15.5472076894667,-1,1e+05,50
0.706,15.85,15.7934293294522,15.7910932852267,15.9904285666763,15.5921417068462,-1,1e+05,50
0.7065,15.85,15.7952112439981,15.7928746548313,15.9963291533301,15.5935530796712,-1,1e+05,50
0.6675,15.85,15.8064420861124,15.8041020608935,16.0049180913484,15.5987574169164,-1,1e+05,50
0.564,15.85,15.8321989502122,15.8298510352131,16.0377840708923,15.6167280565848,-1,1e+05,50
0.9785,15.85,15.632741850854,15.6304546867695,15.8414895467898,15.4223560506309,-1,1e+05,50
0.255,15.85,15.9193193187585,15.9169446189649,16.1295448816203,15.7054319124494,-1,1e+05,50
0.0035,15.85,16.1104421290522,16.1080081378044,16.3073870549664,15.9047354843346,-1,1e+05,50
0.779,15.85,15.7685553576487,15.7662269136992,15.9704695625116,15.566656251015,-1,1e+05,50
0.6255,15.85,15.8173649058096,15.8150215363586,16.0209285155855,15.6213642235151,-1,1e+05,50
0.212,15.85,15.9319034576773,15.9295248764015,16.1369546999104,15.7242054374188,-1,1e+05,50
0.19,15.85,15.9426458981357,15.9402640009308,16.1542563684899,15.7487911866127,-1,1e+05,50
0.419,15.85,15.8724823507184,15.8701220696145,16.076603264984,15.6732771893448,-1,1e+05,50
0.394,15.85,15.878615182397,15.8762530158054,16.0863797965282,15.6774362454491,-1,1e+05,50
0.568,15.85,15.8338411508091,15.8314927323253,16.0352645347156,15.6326229948511,-1,1e+05,50
0.683,15.85,15.80111146888,15.7987730748664,15.9965564153148,15.6117721326968,-1,1e+05,50
0.446,15.85,15.8639568083847,15.8615991471383,16.0632745523482,15.6598846882587,-1,1e+05,50
0.7425,15.85,15.7823823563221,15.780049689041,15.9800618476795,15.5858032627505,-1,1e+05,50
0.5925,15.85,15.8251134788299,15.8227677355576,16.0341542443525,15.6224558008787,-1,1e+05,50
0.177,15.85,15.945971751958,15.9435888276755,16.1422777963221,15.725402844094,-1,1e+05,50
0.492,15.85,15.8512516855241,15.8488979258037,16.0483181660899,15.6536153077598,-1,1e+05,50
0.402,15.85,15.8782416814434,15.875879629703,16.0866773918946,15.6728766928448,-1,1e+05,50
0.5225,15.85,15.8484239044422,15.846071012646,16.0593259085262,15.6433332147971,-1,1e+05,50
0.386,15.85,15.8813016090489,15.8789386163011,16.0765317053442,15.6790277752491,-1,1e+05,50
0.364,15.85,15.8893389271358,15.8869734618117,16.0959379211493,15.6848977655846,-1,1e+05,50
0.334,15.85,15.8944030405763,15.8920360166806,16.1045223856343,15.6862235214146,-1,1e+05,50
0.502,15.85,15.8497886560122,15.8474353453559,16.0485423999057,15.6447594974173,-1,1e+05,50
0.513,15.85,15.8473354869909,15.8449829292175,16.0503794665378,15.648872750296,-1,1e+05,50
0.9295,15.85,15.7005277022112,15.6982199810341,15.9009273834225,15.4886976465641,-1,1e+05,50
0.127,15.85,15.9690882883573,15.9666982192041,16.1665452299641,15.7636810867401,-1,1e+05,50
0.875,15.85,15.7292485047989,15.7269320458956,15.9269985278858,15.5275822984684,-1,1e+05,50
0.717,15.85,15.7919812431837,15.7896456417619,15.9867136357798,15.5898044040943,-1,1e+05,50
0.232,15.85,15.926477091362,15.924100184196,16.1288404851522,15.7151241728886,-1,1e+05,50
0.9605,15.85,15.6659713307978,15.6636741008448,15.8678142097819,15.4628046585357,-1,1e+05,50
0.3605,15.85,15.887409606567,15.8850447348911,16.0937142866907,15.6801401482752,-1,1e+05,50
0.1685,15.85,15.9517899417689,15.9494052202033,16.1572541588893,15.7424275910959,-1,1e+05,50
0.053,15.85,16.0215867020424,16.0191803669746,16.2151761054709,15.8112700821108,-1,1e+05,50
0.313,15.85,15.9003591612224,15.8979903035677,16.1095642803503,15.6929662228983,-1,1e+05,50
0.3095,15.85,15.9051282947198,15.9027579682423,16.1163753515421,15.6939261174034,-1,1e+05,50
0.1945,15.85,15.9446072173036,15.9422247144383,16.1589893114306,15.7437476020538,-1,1e+05,50
0.7775,15.85,15.7728526006222,15.7705228445281,15.9740488415744,15.5673062619999,-1,1e+05,50
0.552,15.85,15.8351726492569,15.8328238225075,16.0328428905364,15.628649804235,-1,1e+05,50
0.726,15.85,15.7873022437091,15.7849680727711,15.9918827667323,15.5800592426651,-1,1e+05,50
0.4975,15.85,15.8512361573813,15.8488824024274,16.0526167900453,15.6524741502616,-1,1e+05,50
0.035,15.85,16.0323081173655,16.029898453639,16.2471802585983,15.8279012429766,-1,1e+05,50
