"samp","chaoest","cover","coverage","cov_size","l","size","comm","reps"
11.040844091303,11.8421574666148,10.022,0.927,73,0,177,"comm2",15
21,23.6516007532957,16.857,0.927,73,1,177,"comm2",15
16.5849655902594,18.196261682243,15.882,0.927,118,-1,177,"comm3",15
24.4585294467599,27.9216142548941,22.969,0.927,118,0,177,"comm3",15
36,43.954802259887,32.667,0.927,118,1,177,"comm3",15
14.537819025522,15.7492416582407,14.538,0.927,177,-1,177,"comm4",15
21.8146635440767,25.6533669357649,21.815,0.927,177,0,177,"comm4",15
37,53.8045197740113,37,0.927,177,1,177,"comm4",15
9.5816598112751,10.0157600406711,9.001,0.94,80,-1,199,"comm1",15
12.7735907314126,13.5269972505441,11.692,0.94,80,0,199,"comm1",15
21,22.1193467336683,17.247,0.94,80,1,199,"comm1",15
6.21972671587875,6.38813229571983,6.003,0.94,84,-1,199,"comm2",15
9.70782362519953,10.1849453787162,9.002,0.94,84,0,199,"comm2",15
19,19.0710696338837,15.594,0.94,84,1,199,"comm2",15
16.8443215652914,18.3094795539033,16.522,0.94,160,-1,199,"comm3",15
23.5693369390928,26.5457119360925,22.897,0.94,160,0,199,"comm3",15
37,43.71608040201,34.969,0.94,160,1,199,"comm3",15
13.0912396694215,13.9426751592357,13.091,0.94,199,-1,199,"comm4",15
19.6901545076496,22.4867680816562,19.69,0.94,199,0,199,"comm4",15
35,49.3276381909548,35,0.94,199,1,199,"comm4",15
10.2175878364496,10.6602067183463,9.399,0.933,72,-1,223,"comm1",15
13.0152403726503,13.8443313737057,11.633,0.933,72,0,223,"comm1",15
22,26.1479820627803,16.299,0.933,72,1,223,"comm1",15
6.00954682779456,6.14828614008943,5.853,0.933,102,-1,223,"comm2",15
10.7415906297246,11.5471055739607,9.932,0.933,102,0,223,"comm2",15
25,29.8780269058296,19.391,0.933,102,1,223,"comm2",15
16.493864013267,17.7313753581662,16.423,0.933,210,-1,223,"comm3",15
23.7846513581419,27.1110851871743,23.595,0.933,210,0,223,"comm3",15
42,52.8400597907324,41.155,0.933,210,1,223,"comm3",15
11.4609356994699,12.0276967930029,11.461,0.933,223,-1,223,"comm4",15
19.0192731017382,21.9788848915985,19.019,0.933,223,0,223,"comm4",15
39,61.3991031390134,39,0.933,223,1,223,"comm4",15
10.2490645843501,10.6428086838535,9.498,0.936,80,-1,251,"comm1",15
13.2660030256608,14.0430627006619,11.928,0.936,80,0,251,"comm1",15
23,27.1500664010624,17.038,0.936,80,1,251,"comm1",15
7.01335856618056,7.18621163536418,6.652,0.936,77,-1,251,"comm2",15
11.084513290511,11.652747715186,9.956,0.936,77,0,251,"comm2",15
22,23.99203187251,16.39,0.936,77,1,251,"comm2",15
15.0828345702657,15.983188996434,15.083,0.936,251,-1,251,"comm3",15
23.9107332311191,27.6158606670872,23.911,0.936,251,0,251,"comm3",15
44,69.4980079681275,44,0.936,251,1,251,"comm3",15
14.1607102719712,14.947594092425,13.91,0.936,187,-1,251,"comm4",15
22.3860770482255,25.0917354789333,21.592,0.936,187,0,251,"comm4",15
41,52.9521912350598,37.478,0.936,187,1,251,"comm4",15
10.6287521873738,11.0072747621712,10.502,0.972,208,-1,281,"comm1",15
13.4945322546022,14.2748309884653,13.25,0.972,208,0,281,"comm1",15
24,29.9786476868327,22.206,0.972,208,1,281,"comm1",15
6.75399880249765,6.89570552147239,6.658,0.972,165,-1,281,"comm2",15
11.2372809941221,11.7399201242398,10.869,0.972,165,0,281,"comm2",15
23,23.8967971530249,20.817,0.972,165,1,281,"comm2",15
17.2291075714597,18.2891678289168,17.229,0.972,281,-1,281,"comm3",15
24.7279379443554,26.9606071278158,24.728,0.972,281,0,281,"comm3",15
40,45.3143534994069,40,0.972,281,1,281,"comm3",15
13.1099120039847,13.7025426680599,13.06,0.972,258,-1,281,"comm4",15
21.4159970681045,23.2769101824805,21.254,0.972,258,0,281,"comm4",15
39,43.8825622775801,38.391,0.972,258,1,281,"comm4",15
10.7999134760978,11.1466965285554,10.682,0.984,233,-1,316,"comm1",15
13.8780250642265,14.435346022004,13.666,0.984,233,0,316,"comm1",15
24,24.498417721519,23.127,0.984,233,1,316,"comm1",15
6.34651074107029,6.45609028408353,6.32,0.984,254,-1,316,"comm2",15
10.3339024746798,10.7827924399489,10.232,0.984,254,0,316,"comm2",15
22,25.9873417721519,21.13,0.984,254,1,316,"comm2",15
15.8703115066751,16.6566265060241,15.828,0.984,299,-1,316,"comm3",15
23.8024893386124,25.417261999448,23.705,0.984,299,0,316,"comm3",15
39,39.8860759493671,38.76,0.984,299,1,316,"comm3",15
13.5673913043478,14.1311754684838,13.567,0.984,316,-1,316,"comm4",15
21.307847898763,22.7476227809908,21.308,0.984,316,0,316,"comm4",15
38,39.3844936708861,38,0.984,316,1,316,"comm4",15
10.9293563579278,11.2456803455724,10.479,0.963,140,-1,354,"comm1",15
13.8263827837087,14.4773404722534,13.025,0.963,140,0,354,"comm1",15
25,30.9830508474576,19.826,0.963,140,1,354,"comm1",15
6.81509680226235,6.92924475989799,6.657,0.963,145,-1,354,"comm2",15
11.6015162786511,12.0336692069315,10.954,0.963,145,0,354,"comm2",15
25,25.4985875706215,21.52,0.963,145,1,354,"comm2",15
17.2706725468578,18.1051869023472,17.271,0.963,354,-1,354,"comm3",15
25.7420767209126,28.1318967218259,25.742,0.963,354,0,354,"comm3",15
46,58.0373284907183,46,0.963,354,1,354,"comm3",15
16.1406491499227,16.8639676113361,15.891,0.963,259,-1,354,"comm4",15
23.915944309996,25.7923438387575,23.286,0.963,259,0,354,"comm4",15
42,50.0771186440678,39.119,0.963,259,1,354,"comm4",15
11.2215925191272,11.5181513340137,10.568,0.955,117,-1,398,"comm1",15
14.7490101681293,15.4463616197785,13.524,0.955,117,0,398,"comm1",15
27,35.9773869346734,20.015,0.955,117,1,398,"comm1",15
6.07517066809849,6.15384016201901,5.921,0.955,131,-1,398,"comm2",15
10.3118299059602,10.6778336381393,9.607,0.955,131,0,398,"comm2",15
25,26.5959798994975,18.956,0.955,131,1,398,"comm2",15
15.6556631745404,16.2557613168724,15.145,0.955,208,-1,398,"comm3",15
24.4597661972147,25.9300778414655,23.082,0.955,208,0,398,"comm3",15
43,44.5959798994975,38.632,0.955,208,1,398,"comm3",15
14.6969753200965,15.2221579961464,14.697,0.955,398,-1,398,"comm4",15
23.6971142638566,26.2636391706341,23.697,0.955,398,0,398,"comm4",15
51,77.9321608040201,51,0.955,398,1,398,"comm4",15
11.4306401563039,11.7050011795235,11.087,0.978,192,-1,446,"comm1",15
14.3924155497528,14.9793009269926,13.819,0.978,192,0,446,"comm1",15
25,37.4719730941704,21.276,0.978,192,1,446,"comm1",15
6.6402723995193,6.7255167739749,6.557,0.978,223,-1,446,"comm2",15
11.9391472731675,12.318788990864,11.538,0.978,223,0,446,"comm2",15
27,27.4988789237668,24.482,0.978,223,1,446,"comm2",15
15.7196143511933,16.257372214941,15.586,0.978,354,-1,446,"comm3",15
24.6083128766154,26.0324706950008,24.226,0.978,354,0,446,"comm3",15
45,47.5656630365151,43.393,0.978,354,1,446,"comm3",15
14.4750400232863,14.9270457280385,14.475,0.978,446,-1,446,"comm4",15
22.9012785834162,24.4783253061319,22.901,0.978,446,0,446,"comm4",15
44,56.4719730941704,44,0.978,446,1,446,"comm4",15
11.4013627072451,11.6435809240494,11.113,0.978,223,-1,501,"comm1",15
14.2644908811891,14.7205693588221,13.761,0.978,223,0,501,"comm1",15
26,30.1583499667332,21.972,0.978,223,1,501,"comm1",15
6.77959646706102,6.85887957943156,6.657,0.978,193,-1,501,"comm2",15
11.444745734632,11.8214361049554,10.96,0.978,193,0,501,"comm2",15
25,32.9840319361277,21.34,0.978,193,1,501,"comm2",15
16.7144569487914,17.2568200606228,16.714,0.978,501,-1,501,"comm3",15
25.9256880730614,27.6103704418525,25.926,0.978,501,0,501,"comm3",15
50,58.6256059309951,50,0.978,501,1,501,"comm3",15
15.029100053889,15.4629629629629,14.984,0.978,452,-1,501,"comm4",15
24.2953354701775,25.7129075898682,24.137,0.978,452,0,501,"comm4",15
49,53.0419161676647,48.024,0.978,452,1,501,"comm4",15
10.938699175729,11.1359847414524,10.688,0.98,242,-1,562,"comm1",15
14.5207254100501,14.8848581811217,14.019,0.98,242,0,562,"comm1",15
27,27.4991103202847,23.868,0.98,242,1,562,"comm1",15
6.97720243880887,7.05234196752117,6.889,0.98,255,-1,562,"comm2",15
11.666389358883,12.182097355791,11.284,0.98,255,0,562,"comm2",15
28,55.9501779359431,23.245,0.98,255,1,562,"comm2",15
19.0980771556416,19.734727090636,19.098,0.98,562,-1,562,"comm3",15
26.7267200678608,28.3398450415233,26.727,0.98,562,0,562,"comm3",15
50,62.0784697508897,50,0.98,562,1,562,"comm3",15
13.0946932006634,13.3832243823755,13.056,0.98,494,-1,562,"comm4",15
21.7621063173959,22.906717965181,21.605,0.98,494,0,562,"comm4",15
48,53.7754194204372,46.797,0.98,494,1,562,"comm4",15
10.5005555849516,10.6615906155833,10.34,0.987,311,-1,630,"comm1",15
13.8627497481443,14.16687295021,13.544,0.987,311,0,630,"comm1",15
26,26.9984126984127,23.904,0.987,311,1,630,"comm1",15
7.31855730933766,7.39282116338943,7.299,0.987,495,-1,630,"comm2",15
11.8966319593033,12.3499476168102,11.807,0.987,495,0,630,"comm2",15
29,53.4611111111111,27.415,0.987,495,1,630,"comm2",15
17.0709677419355,17.5185676392573,17.071,0.987,630,-1,630,"comm3",15
26.0821274315832,27.3231583121807,26.082,0.987,630,0,630,"comm3",15
49,55.3898412698413,49,0.987,630,1,630,"comm3",15
12.8429976702045,13.0894496928057,12.792,0.987,520,-1,630,"comm4",15
21.5294316959676,22.4351687693464,21.34,0.987,520,0,630,"comm4",15
45,49.4928571428571,43.798,0.987,520,1,630,"comm4",15
11.5478572253668,11.7230024895486,11.335,0.986,313,-1,707,"comm1",15
14.6317273736835,14.9448636344254,14.251,0.986,313,0,707,"comm1",15
27,29.2468175388967,23.996,0.986,313,1,707,"comm1",15
7.60654664982576,7.67839891702305,7.517,0.986,311,-1,707,"comm2",15
12.9889172057754,13.3043734763637,12.623,0.986,311,0,707,"comm2",15
29,32.994342291372,25.527,0.986,311,1,707,"comm2",15
15.9162235312848,16.2597563359177,15.843,0.986,580,-1,707,"comm3",15
23.5854512186639,24.5522986097585,23.386,0.986,580,0,707,"comm3",15
46,53.988684582744,44.403,0.986,580,1,707,"comm3",15
13.2772598082184,13.5122360584732,13.277,0.986,707,-1,707,"comm4",15
22.8369329853192,23.8865664999427,22.837,0.986,707,0,707,"comm4",15
50,59.98585572843,50,0.986,707,1,707,"comm4",15
10.8225640321362,10.9582999756344,10.652,0.989,346,-1,794,"comm1",15
14.2581415231898,14.5290646326369,13.922,0.989,346,0,794,"comm1",15
27,29.2471662468514,24.109,0.989,346,1,794,"comm1",15
6.96722144862189,7.02004638094817,6.898,0.989,340,-1,794,"comm2",15
11.9586879383266,12.1816144585224,11.657,0.989,340,0,794,"comm2",15
28,28.9987405541562,25.588,0.989,340,1,794,"comm2",15
15.9757741624854,16.2832833350575,15.842,0.989,549,-1,794,"comm3",15
24.1667141373886,24.9056834589441,23.815,0.989,549,0,794,"comm3",15
46,46.6420474991004,44.254,0.989,549,1,794,"comm3",15
14.10434471341,14.3413356413995,14.104,0.989,794,-1,794,"comm4",15
23.2576598595912,24.1900982904022,23.258,0.989,794,0,794,"comm4",15
52,58.7414987405542,52,0.989,794,1,794,"comm4",15
10.6036009563371,10.7192678904539,10.405,0.989,322,-1,891,"comm1",15
13.8118536002711,14.031666409766,13.438,0.989,322,0,891,"comm1",15
26,27.9977553310887,23.359,0.989,322,1,891,"comm1",15
6.52749936277452,6.56829288494991,6.453,0.989,311,-1,891,"comm2",15
11.5392991622204,11.7379539784168,11.199,0.989,311,0,891,"comm2",15
27,29.996632996633,24.054,0.989,311,1,891,"comm2",15
17.1438659381951,17.4605865774177,17.144,0.989,891,-1,891,"comm3",15
25.5589306335358,26.5117132280838,25.559,0.989,891,0,891,"comm3",15
53,61.3239805462028,53,0.989,891,1,891,"comm3",15
14.3920704845815,14.6119402985075,14.297,0.989,618,-1,891,"comm4",15
23.0986590888849,24.0312637492192,22.785,0.989,618,0,891,"comm4",15
48,79.9640852974186,45.334,0.989,618,1,891,"comm4",15
11.2286375171237,11.3447954757091,11.135,0.994,550,-1,1000,"comm1",15
14.6278743583565,14.8435347499693,14.448,0.994,550,0,1000,"comm1",15
28,28.999,26.544,0.994,550,1,1000,"comm1",15
7.27526700229898,7.32125582622457,7.234,0.994,527,-1,1000,"comm2",15
12.2115635282627,12.401324011948,12.047,0.994,527,0,1000,"comm2",15
28,30.24775,25.997,0.994,527,1,1000,"comm2",15
17.8234056963605,18.1286974195187,17.768,0.994,843,-1,1000,"comm3",15
26.0425464332724,26.7315407878297,25.909,0.994,843,0,1000,"comm3",15
49,50.5984,48.227,0.994,843,1,1000,"comm3",15
13.7091467427067,13.8858000667185,13.709,0.994,1000,-1,1000,"comm4",15
23.9575383856793,24.7024584978416,23.958,0.994,1000,0,1000,"comm4",15
53,58.994,53,0.994,1000,1,1000,"comm4",15
10.6267220421394,10.7187707726134,10.474,0.994,416,-1,1122,"comm1",15
13.9228733514498,14.0919116329281,13.64,0.994,416,0,1122,"comm1",15
26,26.9991087344029,24.04,0.994,416,1,1122,"comm1",15
6.57202221850986,6.60485217665283,6.539,0.994,560,-1,1122,"comm2",15
11.6354749725368,11.7916973580817,11.474,0.994,560,0,1122,"comm2",15
29,29.6660724896019,27.009,0.994,560,1,1122,"comm2",15
16.5756043608785,16.8091572448079,16.52,0.994,902,-1,1122,"comm3",15
25.2441616222823,25.8564808723205,25.084,0.994,902,0,1122,"comm3",15
52,52.4995543672014,51.038,0.994,902,1,1122,"comm3",15
14.0613439370923,14.2271112820397,14.061,0.994,1122,-1,1122,"comm4",15
23.1492152809112,23.7763396088199,23.149,0.994,1122,0,1122,"comm4",15
53,57.0796939988116,53,0.994,1122,1,1122,"comm4",15
11.1171024347753,11.2073056642286,10.93,0.992,402,-1,1258,"comm1",15
14.7979447376367,14.960871247119,14.432,0.992,402,0,1258,"comm1",15
28,28,25.772,0.992,402,1,1258,"comm1",15
6.71363119580526,6.74428701816043,6.664,0.992,479,-1,1258,"comm2",15
11.650696276367,11.7917941334676,11.42,0.992,479,0,1258,"comm2",15
29,29.9992050874404,26.11,0.992,479,1,1258,"comm2",15
17.1054713677338,17.3274819197896,17.105,0.992,1258,-1,1258,"comm3",15
26.4023942866314,27.250147360245,26.402,0.992,1258,0,1258,"comm3",15
57,81.9801271860095,57,0.992,1258,1,1258,"comm3",15
13.214903637396,13.3445796553529,13.133,0.992,767,-1,1258,"comm4",15
22.5279524028291,23.0596234026437,22.205,0.992,767,0,1258,"comm4",15
51,57.2450317965024,48.348,0.992,767,1,1258,"comm4",15
11.5791478883055,11.6666198205794,11.478,0.996,650,-1,1412,"comm1",15
14.9300397543712,15.1022388347274,14.742,0.996,650,0,1412,"comm1",15
29,31.9978753541076,27,0.996,650,1,1412,"comm1",15
7.3392231351415,7.37234499193321,7.293,0.996,583,-1,1412,"comm2",15
11.9474334369688,12.0622351799612,11.779,0.996,583,0,1412,"comm2",15
27,27.2498229461756,25.368,0.996,583,1,1412,"comm2",15
18.4057162903196,18.6356000374146,18.406,0.996,1412,-1,1412,"comm3",15
27.0686846640413,27.6596938348048,27.069,0.996,1412,0,1412,"comm3",15
53,58.9957507082153,53,0.996,1412,1,1412,"comm3",15
12.90749948208,13.0173535791757,12.907,0.996,1411,-1,1412,"comm4",15
21.9259695083816,22.4045039480207,21.926,0.996,1411,0,1412,"comm4",15
54,58.4968130311615,53.996,0.996,1411,1,1412,"comm4",15
11.4881412428344,11.5647633982105,11.377,0.996,640,-1,1584,"comm1",15
14.9310274841458,15.0609396161703,14.729,0.996,640,0,1584,"comm1",15
28,28,27.007,0.996,640,1,1584,"comm1",15
6.66522154925088,6.68916063768487,6.624,0.996,578,-1,1584,"comm2",15
11.4746964653272,11.5707263458553,11.299,0.996,578,0,1584,"comm2",15
27,27,25.966,0.996,578,1,1584,"comm2",15
16.0703003907001,16.2247615596651,16.07,0.996,1584,-1,1584,"comm3",15
25.1331035467738,25.6216849563567,25.133,0.996,1584,0,1584,"comm3",15
53,58.9962121212121,53,0.996,1584,1,1584,"comm3",15
15.0206896551724,15.1549173194082,15.007,0.996,1436,-1,1584,"comm4",15
24.6210498031894,25.0962726765052,24.571,0.996,1436,0,1584,"comm4",15
56,58.4984217171717,55.487,0.996,1436,1,1584,"comm4",15
11.2413999103898,11.3065631262525,11.15,0.997,734,-1,1778,"comm1",15
14.7966638505222,14.9159010998048,14.619,0.997,734,0,1778,"comm1",15
29,29,27.626,0.997,734,1,1778,"comm1",15
6.56096730810739,6.58156374074584,6.546,0.997,1033,-1,1778,"comm2",15
11.4804217496506,11.5869962633707,11.405,0.997,1033,0,1778,"comm2",15
30,32.2487345331834,28.241,0.997,1033,1,1778,"comm2",15
16.6928081106769,16.8415368706091,16.661,0.997,1458,-1,1778,"comm3",15
25.7753436868756,26.2038816641839,25.679,0.997,1458,0,1778,"comm3",15
55,56.9988751406074,54.119,0.997,1458,1,1778,"comm3",15
13.8321563273914,13.9327682918225,13.832,0.997,1778,-1,1778,"comm4",15
22.9613712302133,23.3641456253395,22.961,0.997,1778,0,1778,"comm4",15
55,59.4974690663667,55,0.997,1778,1,1778,"comm4",15
10.7979440626602,10.851264061801,10.75,0.997,1047,-1,1995,"comm1",15
14.102946110411,14.2216727271641,14.005,0.997,1047,0,1995,"comm1",15
29,33.4977443609023,27.235,0.997,1047,1,1995,"comm1",15
6.78375964506502,6.80349373358144,6.764,0.997,990,-1,1995,"comm2",15
11.6280550440075,11.7161652620875,11.538,0.997,990,0,1995,"comm2",15
29,29.9994987468672,27.568,0.997,990,1,1995,"comm2",15
16.2986858755165,16.4247021032378,16.299,0.997,1995,-1,1995,"comm3",15
24.9878266131676,25.3921579569393,24.988,0.997,1995,0,1995,"comm3",15
53,65.4937343358396,53,0.997,1995,1,1995,"comm3",15
14.0083028590133,14.100289234521,13.994,0.997,1723,-1,1995,"comm4",15
23.6008782648211,23.9526058528983,23.542,0.997,1723,0,1995,"comm4",15
57,57.7496240601504,56.464,0.997,1723,1,1995,"comm4",15
11.5084096172935,11.5627260507462,11.381,0.996,661,-1,2238,"comm1",15
15.0455141692754,15.1412358164571,14.806,0.996,661,0,2238,"comm1",15
29,29,27.437,0.996,661,1,2238,"comm1",15
6.87505696449259,6.89316054557019,6.839,0.996,740,-1,2238,"comm2",15
11.8413199053436,11.9240478438148,11.676,0.996,740,0,2238,"comm2",15
30,30.9995531724754,27.25,0.996,740,1,2238,"comm2",15
17.1170150233073,17.2412337192724,17.052,0.996,1461,-1,2238,"comm3",15
26.6054149614238,27.0005228796624,26.404,0.996,1461,0,2238,"comm3",15
58,63.9973190348525,55.476,0.996,1461,1,2238,"comm3",15
14.2385676841992,14.3233331807466,14.239,0.996,2238,-1,2238,"comm4",15
23.6931416014044,24.0836018798312,23.693,0.996,2238,0,2238,"comm4",15
58,71.4939678284182,58,0.996,2238,1,2238,"comm4",15
11.1946753073816,11.2403292944353,11.151,0.999,1275,-1,2511,"comm1",15
14.4354535493247,14.5144053903007,14.356,0.999,1275,0,2511,"comm1",15
28,28,27.374,0.999,1275,1,2511,"comm1",15
6.84717783316229,6.86316594143242,6.831,0.999,1235,-1,2511,"comm2",15
11.8146113579873,11.8816165206325,11.743,0.999,1235,0,2511,"comm2",15
29,29,28.386,0.999,1235,1,2511,"comm2",15
17.027935540846,17.1373684639856,17.005,0.999,2073,-1,2511,"comm3",15
26.5021680196873,26.7959097005631,26.437,0.999,2073,0,2511,"comm3",15
55,55.099960175229,54.66,0.999,2073,1,2511,"comm3",15
13.391189382403,13.4576260329255,13.391,0.999,2511,-1,2511,"comm4",15
23.0326630368435,23.3031203766168,23.033,0.999,2511,0,2511,"comm4",15
57,57.5622759856631,57,0.999,2511,1,2511,"comm4",15
11.0969997624404,11.1369179227601,11.051,0.999,1308,-1,2818,"comm1",15
14.6586070952765,14.7374371637817,14.566,0.999,1308,0,2818,"comm1",15
30,30.499822569198,28.951,0.999,1308,1,2818,"comm1",15
6.6881972553637,6.70172965160453,6.673,0.999,1330,-1,2818,"comm2",15
11.6628322393342,11.725581684587,11.591,0.999,1330,0,2818,"comm2",15
30,30.499822569198,28.947,0.999,1330,1,2818,"comm2",15
16.9912317113354,17.08823630712,16.991,0.999,2816,-1,2818,"comm3",15
25.4021085885321,25.6762835596685,25.402,0.999,2816,0,2818,"comm3",15
57,58.9992902767921,56.997,0.999,2816,1,2818,"comm3",15
13.3480421160208,13.4068095455236,13.348,0.999,2818,-1,2818,"comm4",15
22.9611440050396,23.2074770961322,22.961,0.999,2818,0,2818,"comm4",15
55,58.9985805535841,55,0.999,2818,1,2818,"comm4",15
11.0309627308634,11.0660792853995,10.976,0.999,1232,-1,3162,"comm1",15
14.4658076317421,14.5306838886396,14.36,0.999,1232,0,3162,"comm1",15
29,29,28.48,0.999,1232,1,3162,"comm1",15
7.24801405781741,7.26236881341351,7.237,0.999,1779,-1,3162,"comm2",15
12.102056593937,12.1635057802136,12.056,0.999,1779,0,3162,"comm2",15
30,31.9993674889311,28.796,0.999,1779,1,3162,"comm2",15
16.0768285780442,16.1538767369922,16.077,0.999,3160,-1,3162,"comm3",15
24.9651942772155,25.200767008012,24.965,0.999,3160,0,3162,"comm3",15
56,57.9993674889311,55.997,0.999,3160,1,3162,"comm3",15
14.0226646059079,14.0806740635971,14.023,0.999,3162,-1,3162,"comm4",15
23.7351244979048,23.9796221462351,23.735,0.999,3162,0,3162,"comm4",15
57,64.9974699557242,57,0.999,3162,1,3162,"comm4",15
11.0784059027081,11.1099736568898,11.035,0.999,1479,-1,3548,"comm1",15
14.526668867432,14.5847271559112,14.443,0.999,1479,0,3548,"comm1",15
29,29,28.464,0.999,1479,1,3548,"comm1",15
6.59541747963476,6.60583823597341,6.587,0.999,1996,-1,3548,"comm2",15
11.377500266166,11.4273542648109,11.339,0.999,1996,0,3548,"comm2",15
30,30.999718151071,29.01,0.999,1996,1,3548,"comm2",15
17.6977508597008,17.7814583197927,17.684,0.999,3050,-1,3548,"comm3",15
26.6986902036187,26.9187030166113,26.662,0.999,3050,0,3548,"comm3",15
57,57.6664787673807,56.653,0.999,3050,1,3548,"comm3",15
14.2033691004073,14.256437328234,14.203,0.999,3548,-1,3548,"comm4",15
23.8775845817065,24.083359900733,23.878,0.999,3548,0,3548,"comm4",15
59,59.8997463359639,59,0.999,3548,1,3548,"comm4",15
11.0820492093871,11.1101933088004,11.006,0.998,1067,-1,3981,"comm1",15
14.6572725499081,14.7095347366627,14.511,0.998,1067,0,3981,"comm1",15
29,29,27.772,0.998,1067,1,3981,"comm1",15
6.80772397902575,6.81767251172109,6.789,0.998,1370,-1,3981,"comm2",15
11.645315551745,11.6884322510964,11.56,0.998,1370,0,3981,"comm2",15
30,30,28.71,0.998,1370,1,3981,"comm2",15
16.9204220186817,16.9883773293591,16.883,0.998,2567,-1,3981,"comm3",15
26.1152748622616,26.3038564030572,26.006,0.998,2567,0,3981,"comm3",15
57,57.0999748806832,55.855,0.998,2567,1,3981,"comm3",15
13.701488472701,13.7453544175975,13.701,0.998,3981,-1,3981,"comm4",15
23.3248739400168,23.5278379107013,23.325,0.998,3981,0,3981,"comm4",15
59,67.9977392614921,59,0.998,3981,1,3981,"comm4",15
11.1568184996448,11.1822554849477,11.126,1,2018,-1,4466,"comm1",15
14.6078879234564,14.654182441856,14.55,1,2018,0,4466,"comm1",15
29,29,28.617,1,2018,1,4466,"comm1",15
6.86837479923634,6.87741382319246,6.868,1,4466,-1,4466,"comm2",15
11.6364933120006,11.6755682707423,11.636,1,4466,0,4466,"comm2",15
29,29.999776085983,29,1,4466,1,4466,"comm2",15
17.2527295343313,17.315759400899,17.243,1,3883,-1,4466,"comm3",15
25.9027485352565,26.0695335386946,25.877,1,3883,0,4466,"comm3",15
57,57.1666293476638,56.809,1,3883,1,4466,"comm3",15
13.235727491476,13.2720978773366,13.236,1,4464,-1,4466,"comm4",15
22.796948550491,22.9427199382026,22.797,1,4464,0,4466,"comm4",15
56,56.4998880429915,55.999,1,4464,1,4466,"comm4",15
11.6418666583831,11.6666480781832,11.606,1,2054,-1,5011,"comm1",15
15.1127703772445,15.1570546554405,15.048,1,2054,0,5011,"comm1",15
30,30,29.314,1,2054,1,5011,"comm1",15
7.15801024807759,7.16681929931339,7.149,1,2475,-1,5011,"comm2",15
11.9837978263331,12.017657821544,11.948,1,2475,0,5011,"comm2",15
29,29,28.6,1,2475,1,5011,"comm2",15
16.6568077325424,16.7090252967079,16.642,1,3910,-1,5011,"comm3",15
26.3174258845918,26.4680844307139,26.274,1,3910,0,5011,"comm3",15
57,57.2499501097585,56.678,1,3910,1,5011,"comm3",15
13.9965903333135,14.0329937406582,13.997,1,5011,-1,5011,"comm4",15
23.3492442918222,23.4880045143116,23.349,1,5011,0,5011,"comm4",15
57,58.9996008780683,57,1,5011,1,5011,"comm4",15
11.5178860186373,11.5394745775705,11.449,0.999,1331,-1,5623,"comm1",15
15.0128872722117,15.0505761453403,14.889,0.999,1331,0,5623,"comm1",15
29,29,28.273,0.999,1331,1,5623,"comm1",15
6.86166396733985,6.86882560867181,6.849,0.999,2044,-1,5623,"comm2",15
11.7487997488882,11.7794394921083,11.693,0.999,2044,0,5623,"comm2",15
30,30,29.184,0.999,2044,1,5623,"comm2",15
17.0033546237395,17.051893845407,17.003,0.999,5623,-1,5623,"comm3",15
26.0181826126689,26.1639886056021,26.018,0.999,5623,0,5623,"comm3",15
59,61.666192423973,59,0.999,5623,1,5623,"comm3",15
14.0681142583569,14.1008912163006,14.058,0.999,4304,-1,5623,"comm4",15
23.2367529210922,23.3575048842055,23.198,0.999,4304,0,5623,"comm4",15
58,58.099982215899,57.443,0.999,4304,1,5623,"comm4",15
11.1471019929443,11.1650622061599,11.141,1,4733,-1,6309,"comm1",15
14.6443106753653,14.67832217934,14.633,1,4733,0,6309,"comm1",15
30,30,29.875,1,4733,1,6309,"comm1",15
6.79283527774037,6.79907908642588,6.791,1,4735,-1,6309,"comm2",15
11.7152218433929,11.7424522021967,11.706,1,4735,0,6309,"comm2",15
30,30,29.876,1,4735,1,6309,"comm2",15
17.130231741437,17.1741478773316,17.13,1,6309,-1,6309,"comm3",15
26.2421325479555,26.3677301512463,26.242,1,6309,0,6309,"comm3",15
60,60.1666402493792,60,1,6309,1,6309,"comm3",15
13.4788382122122,13.5055556573635,13.479,1,6307,-1,6309,"comm4",15
23.156052421726,23.2629355786302,23.156,1,6307,0,6309,"comm4",15
58,58.1249801870344,58,1,6307,1,6309,"comm4",15
11.3996048192398,11.4163787422953,NA,NA,NA,-1,7079,"comm1",15
14.7541657905631,14.7846488323303,NA,NA,NA,0,7079,"comm1",15
30,30,NA,NA,NA,1,7079,"comm1",15
7.0512700512844,7.05730362716483,NA,NA,NA,-1,7079,"comm2",15
11.8408172680628,11.8644327515557,NA,NA,NA,0,7079,"comm2",15
29,29,NA,NA,NA,1,7079,"comm2",15
16.882807359645,16.9207770463081,NA,NA,NA,-1,7079,"comm3",15
25.979718036441,26.0856948301849,NA,NA,NA,0,7079,"comm3",15
58,58,NA,NA,NA,1,7079,"comm3",15
13.9938026227642,14.0195397140196,NA,NA,NA,-1,7079,"comm4",15
23.8931828145938,23.9907042650427,NA,NA,NA,0,7079,"comm4",15
58,58,NA,NA,NA,1,7079,"comm4",15
11.0675431294968,11.0815905219071,11.011,0.999,1576,-1,7943,"comm1",15
14.5876815023839,14.6135704810181,14.481,0.999,1576,0,7943,"comm1",15
29,29,28.247,0.999,1576,1,7943,"comm1",15
