"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.178,0.178,203.784,191.784,195,183,195.31074,198,1,1000
0.4065,0.4065,200.9345,189.9345,192,181,195.31074,196,1,1000
0.445,0.445,202.0265,190.0265,193,181,195.31074,196,1,1000
0.1675,0.1675,203.733,191.733,194,182,195.31074,198,1,1000
0.3685,0.3685,202.464,189.464,194,181,195.31074,196,1,1000
0.3135,0.3135,202.049,191.049,192,181,195.31074,197,1,1000
0.237,0.237,204.07,191.07,196,183,195.31074,198,1,1000
0.206,0.206,204.7355,191.7355,195,182,195.31074,198,1,1000
0.4145,0.4145,201.9365,189.9365,193,181,195.31074,196,1,1000
0.234,0.234,203.2975,192.2975,193,182,195.31074,198,1,1000
0.46,0.46,201.225,190.225,193,182,195.31074,196,1,1000
0.393,0.393,201.7745,190.7745,194,183,195.31074,196,1,1000
0.5395,0.5395,200.797,188.797,192,180,195.31074,195,1,1000
0.6755,0.6755,199.862,187.862,192,180,195.31074,194,1,1000
0.828,0.828,198.31,187.31,189,178,195.31074,193,1,1000
0.8625,0.8625,197.6305,185.6305,189,177,195.31074,192,1,1000
0.254,0.254,202.477,191.477,195,184,195.31074,197,1,1000
0.406,0.406,201.8135,190.8135,193,182,195.31074,196,1,1000
0.462,0.462,202.272,189.272,195,182,195.31074,196,1,1000
0.923,0.923,196.6685,184.6685,188,176,195.31074,191,1,1000
0.47,0.47,200.402,188.402,191,179,195.31074,195,1,1000
0.099,0.099,204.5185,192.5185,196,184,195.31074,199,1,1000
0.0875,0.0875,204.369,193.369,196,185,195.31074,199,1,1000
0.7835,0.7835,198.9745,186.9745,189,177,195.31074,193,1,1000
0.931,0.931,196.509,185.509,190,179,195.31074,191,1,1000
0.1765,0.1765,202.962,191.962,195,184,195.31074,198,1,1000
0.637,0.637,199.5175,188.5175,191,180,195.31074,194,1,1000
0.5135,0.5135,200.724,188.724,191,179,195.31074,195,1,1000
0.252,0.252,202.541,191.541,193,182,195.31074,197,1,1000
0.5585,0.5585,200.065,189.065,192,181,195.31074,195,1,1000
0.3425,0.3425,201.3575,190.3575,192,181,195.31074,196,1,1000
0.23,0.23,202.396,191.396,195,184,195.31074,197,1,1000
0.4165,0.4165,201.936,188.936,192,179,195.31074,196,1,1000
0.198,0.198,203.081,192.081,196,185,195.31074,198,1,1000
0.6685,0.6685,199.776,187.776,191,179,195.31074,194,1,1000
0.338,0.338,201.334,190.334,193,182,195.31074,196,1,1000
0.229,0.229,204.1665,192.1665,196,184,195.31074,198,1,1000
0.6355,0.6355,199.808,187.808,192,180,195.31074,194,1,1000
0.6925,0.6925,199.991,187.991,192,180,195.31074,194,1,1000
0.203,0.203,203.8195,191.8195,194,182,195.31074,198,1,1000
0.9555,0.9555,196.296,185.296,191,180,195.31074,191,1,1000
0.2115,0.2115,203.8115,191.8115,194,182,195.31074,198,1,1000
0.558,0.558,201.022,189.022,195,183,195.31074,195,1,1000
0.479,0.479,201.4035,188.4035,192,179,195.31074,195,1,1000
0.1205,0.1205,203.3325,192.3325,195,184,195.31074,198,1,1000
0.41,0.41,200.886,189.886,192,181,195.31074,196,1,1000
0.282,0.282,202.7085,190.7085,194,182,195.31074,197,1,1000
0.949,0.949,197.2375,185.2375,188,176,195.31074,191,1,1000
0.2855,0.2855,202.035,191.035,193,182,195.31074,197,1,1000
0.4645,0.4645,201.245,191.245,193,183,195.31074,196,1,1000
0.314,0.314,203.0295,190.0295,194,181,195.31074,197,1,1000
0.665,0.665,199.8865,186.8865,191,178,195.31074,194,1,1000
0.6255,0.6255,199.4475,188.4475,191,180,195.31074,194,1,1000
0.504,0.504,200.623,188.623,192,180,195.31074,195,1,1000
0.717,0.717,199.3345,186.3345,193,180,195.31074,193,1,1000
0.517,0.517,200.7415,188.7415,192,180,195.31074,195,1,1000
0.418,0.418,201.002,190.002,193,182,195.31074,196,1,1000
0.352,0.352,201.479,190.479,193,182,195.31074,196,1,1000
0.566,0.566,200.048,189.048,193,182,195.31074,195,1,1000
0.456,0.456,201.165,190.165,194,183,195.31074,196,1,1000
0.478,0.478,199.5125,189.5125,192,182,195.31074,195,1,1000
0.6655,0.6655,198.8195,187.8195,190,179,195.31074,194,1,1000
0.2545,0.2545,202.6,190.6,194,182,195.31074,197,1,1000
0.6385,0.6385,200.5695,187.5695,193,180,195.31074,194,1,1000
0.682,0.682,198.9165,187.9165,192,181,195.31074,194,1,1000
0.876,0.876,198.148,186.148,194,182,195.31074,192,1,1000
0.4515,0.4515,201.2475,190.2475,192,181,195.31074,196,1,1000
0.2755,0.2755,202.7835,190.7835,193,181,195.31074,197,1,1000
0.8605,0.8605,197.52,186.52,190,179,195.31074,192,1,1000
0.971,0.971,195.9525,183.9525,188,176,195.31074,190,1,1000
0.219,0.219,202.3465,191.3465,194,183,195.31074,197,1,1000
0.1625,0.1625,203.588,191.588,194,182,195.31074,198,1,1000
0.361,0.361,202.318,189.318,194,181,195.31074,196,1,1000
0.377,0.377,201.527,189.527,194,182,195.31074,196,1,1000
0.426,0.426,201.9515,188.9515,193,180,195.31074,196,1,1000
0.392,0.392,201.772,189.772,193,181,195.31074,196,1,1000
0.1805,0.1805,204.543,191.543,197,184,195.31074,198,1,1000
0.4185,0.4185,202.0575,190.0575,193,181,195.31074,196,1,1000
0.318,0.318,203.1325,191.1325,194,182,195.31074,197,1,1000
0.222,0.222,202.3405,191.3405,193,182,195.31074,197,1,1000
0.4355,0.4355,201.2215,190.2215,192,181,195.31074,196,1,1000
0.816,0.816,199.1845,187.1845,191,179,195.31074,193,1,1000
0.859,0.859,197.711,185.711,190,178,195.31074,192,1,1000
0.428,0.428,201.0525,190.0525,192,181,195.31074,196,1,1000
0.3005,0.3005,203.0205,191.0205,195,183,195.31074,197,1,1000
0.99,0.99,194.5815,182.5815,187,175,195.31074,189,1,1000
0.2505,0.2505,202.558,190.558,194,182,195.31074,197,1,1000
0.216,0.216,203.2725,192.2725,194,183,195.31074,198,1,1000
0.4505,0.4505,200.259,190.259,193,183,195.31074,196,1,1000
0.4125,0.4125,200.9685,189.9685,192,181,195.31074,196,1,1000
0.71,0.71,200.271,187.271,193,180,195.31074,194,1,1000
0.1975,0.1975,203.7135,190.7135,193,180,195.31074,198,1,1000
0.369,0.369,202.4335,189.4335,194,181,195.31074,196,1,1000
0.4575,0.4575,202.179,190.179,193,181,195.31074,196,1,1000
0.624,0.624,199.407,188.407,191,180,195.31074,194,1,1000
0.2195,0.2195,204.0995,192.0995,195,183,195.31074,198,1,1000
0.5565,0.5565,201.025,189.025,192,180,195.31074,195,1,1000
0.5825,0.5825,200.258,189.258,192,181,195.31074,195,1,1000
0.697,0.697,198.952,188.952,191,181,195.31074,194,1,1000
0.269,0.269,202.682,190.682,193,181,195.31074,197,1,1000
0.663,0.663,199.779,187.779,191,179,195.31074,194,1,1000
0.151,0.151,203.526,192.526,195,184,195.31074,198,1,1000
0.1365,0.1365,205.214,193.214,197,185,195.31074,199,1,1000
0.679,0.679,199.906,187.906,190,178,195.31074,194,1,1000
0.156,0.156,203.4335,191.4335,195,183,195.31074,198,1,1000
0.6765,0.6765,199.907,187.907,192,180,195.31074,194,1,1000
0.458,0.458,202.239,189.239,192,179,195.31074,196,1,1000
0.507,0.507,200.687,188.687,194,182,195.31074,195,1,1000
0.395,0.395,201.7605,189.7605,192,180,195.31074,196,1,1000
0.6225,0.6225,199.4095,188.4095,191,180,195.31074,194,1,1000
0.189,0.189,203.88,191.88,194,182,195.31074,198,1,1000
0.6655,0.6655,199.734,187.734,192,180,195.31074,194,1,1000
0.2535,0.2535,203.5545,190.5545,194,181,195.31074,197,1,1000
0.7735,0.7735,198.524,187.524,190,179,195.31074,193,1,1000
0.681,0.681,198.902,187.902,191,180,195.31074,194,1,1000
0.8175,0.8175,198.0335,187.0335,191,180,195.31074,193,1,1000
0.209,0.209,203.904,191.904,196,184,195.31074,198,1,1000
0.276,0.276,202.7805,190.7805,194,182,195.31074,197,1,1000
0.427,0.427,201.022,190.022,193,182,195.31074,196,1,1000
0.4005,0.4005,201.8805,189.8805,194,182,195.31074,196,1,1000
0.669,0.669,199.8315,187.8315,192,180,195.31074,194,1,1000
0.6025,0.6025,200.221,189.221,191,180,195.31074,195,1,1000
0.0885,0.0885,206.0625,193.0625,197,184,195.31074,200,1,1000
0.2715,0.2715,201.8745,190.8745,193,182,195.31074,197,1,1000
0.813,0.813,197.994,186.994,189,178,195.31074,193,1,1000
0.597,0.597,200.2775,189.2775,192,181,195.31074,195,1,1000
0.664,0.664,198.7015,188.7015,192,182,195.31074,194,1,1000
0.8365,0.8365,197.3745,186.3745,189,178,195.31074,192,1,1000
0.749,0.749,198.5775,186.5775,192,180,195.31074,193,1,1000
0.4395,0.4395,202.0055,190.0055,192,180,195.31074,196,1,1000
0.978,0.978,194.916,183.916,188,177,195.31074,190,1,1000
0.614,0.614,199.409,188.409,192,181,195.31074,194,1,1000
0.674,0.674,199.9145,187.9145,194,182,195.31074,194,1,1000
0.4645,0.4645,202.23,189.23,195,182,195.31074,196,1,1000
0.2325,0.2325,204.183,191.183,196,183,195.31074,198,1,1000
0.473,0.473,200.386,189.386,192,181,195.31074,195,1,1000
0.285,0.285,202.006,191.006,194,183,195.31074,197,1,1000
0.6755,0.6755,199.8565,187.8565,192,180,195.31074,194,1,1000
0.22,0.22,202.3745,191.3745,194,183,195.31074,197,1,1000
0.151,0.151,203.457,191.457,194,182,195.31074,198,1,1000
0.581,0.581,200.2485,189.2485,192,181,195.31074,195,1,1000
0.58,0.58,201.0715,189.0715,192,180,195.31074,195,1,1000
0.913,0.913,196.3845,185.3845,188,177,195.31074,191,1,1000
0.384,0.384,201.7245,189.7245,191,179,195.31074,196,1,1000
0.6925,0.6925,198.905,188.905,192,182,195.31074,194,1,1000
0.2705,0.2705,202.589,190.589,194,182,195.31074,197,1,1000
0.687,0.687,199.028,188.028,191,180,195.31074,194,1,1000
0.49,0.49,201.534,188.534,192,179,195.31074,195,1,1000
0.638,0.638,199.4985,188.4985,192,181,195.31074,194,1,1000
0.1215,0.1215,204.934,192.934,195,183,195.31074,199,1,1000
0.2505,0.2505,202.4605,190.4605,195,183,195.31074,197,1,1000
0.7755,0.7755,198.812,186.812,191,179,195.31074,193,1,1000
0.353,0.353,201.4565,189.4565,192,180,195.31074,196,1,1000
0.3515,0.3515,201.555,190.555,194,183,195.31074,196,1,1000
0.3105,0.3105,202.1345,191.1345,195,184,195.31074,197,1,1000
0.2895,0.2895,202.836,190.836,193,181,195.31074,197,1,1000
0.6095,0.6095,200.3275,187.3275,191,178,195.31074,194,1,1000
0.5915,0.5915,200.1905,189.1905,193,182,195.31074,195,1,1000
0.633,0.633,199.637,187.637,191,179,195.31074,194,1,1000
0.416,0.416,201.7905,189.7905,193,181,195.31074,196,1,1000
0.571,0.571,201.1635,188.1635,194,181,195.31074,195,1,1000
0.288,0.288,203.603,190.603,195,182,195.31074,197,1,1000
0.4115,0.4115,201.9255,189.9255,193,181,195.31074,196,1,1000
0.6105,0.6105,199.43,187.43,192,180,195.31074,194,1,1000
0.5495,0.5495,201.019,188.019,193,180,195.31074,195,1,1000
0.303,0.303,202.821,190.821,194,182,195.31074,197,1,1000
0.505,0.505,201.5875,188.5875,192,179,195.31074,195,1,1000
0.967,0.967,196.0805,183.0805,189,176,195.31074,190,1,1000
0.602,0.602,200.167,189.167,192,181,195.31074,195,1,1000
0.2865,0.2865,202.637,190.637,194,182,195.31074,197,1,1000
0.264,0.264,203.514,190.514,196,183,195.31074,197,1,1000
0.427,0.427,201.9985,189.9985,193,181,195.31074,196,1,1000
0.393,0.393,201.852,189.852,193,181,195.31074,196,1,1000
0.5605,0.5605,201.0245,189.0245,193,181,195.31074,195,1,1000
0.5585,0.5585,200.878,188.878,192,180,195.31074,195,1,1000
0.4905,0.4905,200.5555,189.5555,192,181,195.31074,195,1,1000
0.959,0.959,195.628,185.628,188,178,195.31074,191,1,1000
0.5505,0.5505,200.0015,189.0015,192,181,195.31074,195,1,1000
0.3015,0.3015,202.0695,191.0695,192,181,195.31074,197,1,1000
0.692,0.692,198.9375,188.9375,190,180,195.31074,194,1,1000
0.794,0.794,198.983,186.983,192,180,195.31074,193,1,1000
0.134,0.134,203.433,192.433,195,184,195.31074,198,1,1000
0.5145,0.5145,200.653,188.653,192,180,195.31074,195,1,1000
0.2775,0.2775,202.654,190.654,194,182,195.31074,197,1,1000
0.5675,0.5675,200.125,189.125,192,181,195.31074,195,1,1000
0.558,0.558,199.978,188.978,192,181,195.31074,195,1,1000
0.796,0.796,198.751,187.751,191,180,195.31074,193,1,1000
0.4835,0.4835,201.4665,188.4665,191,178,195.31074,195,1,1000
0.2205,0.2205,202.433,190.433,194,182,195.31074,197,1,1000
0.4515,0.4515,201.2905,189.2905,192,180,195.31074,196,1,1000
0.9215,0.9215,196.69,184.69,189,177,195.31074,191,1,1000
0.8175,0.8175,198.011,187.011,191,180,195.31074,193,1,1000
0.3645,0.3645,201.4785,189.4785,193,181,195.31074,196,1,1000
0.97,0.97,195.5455,184.5455,188,177,195.31074,190,1,1000
0.8215,0.8215,198.2475,187.2475,190,179,195.31074,193,1,1000
0.5725,0.5725,201.0545,189.0545,193,181,195.31074,195,1,1000
0.719,0.719,199.287,188.287,192,181,195.31074,194,1,1000
0.75,0.75,198.5225,187.5225,191,180,195.31074,193,1,1000
0.3635,0.3635,202.4395,189.4395,195,182,195.31074,196,1,1000
0.326,0.326,202.2855,191.2855,192,181,195.31074,197,1,1000
0.234,0.234,202.4815,191.4815,194,183,195.31074,197,1,1000
0.1005,0.1005,204.562,192.562,196,184,195.31074,199,1,1000
0.908,0.908,197.3105,186.3105,189,178,195.31074,192,1,1000
0.717,0.717,200.2815,188.2815,191,179,195.31074,194,1,1000
0.2975,0.2975,202.0985,191.0985,194,183,195.31074,197,1,1000
0.3495,0.3495,201.4555,190.4555,193,182,195.31074,196,1,1000
0.98,0.98,195.072,184.072,187,176,195.31074,190,1,1000
0.202,0.202,203.0345,192.0345,194,183,195.31074,198,1,1000
0.7195,0.7195,199.2495,188.2495,192,181,195.31074,194,1,1000
0.5925,0.5925,200.2035,189.2035,191,180,195.31074,195,1,1000
0.34,0.34,201.3485,190.3485,192,181,195.31074,196,1,1000
0.5385,0.5385,200.876,188.876,192,180,195.31074,195,1,1000
0.761,0.761,198.6385,186.6385,190,178,195.31074,193,1,1000
0.4155,0.4155,201.8205,189.8205,194,182,195.31074,196,1,1000
0.906,0.906,196.8365,184.8365,191,179,195.31074,191,1,1000
0.4455,0.4455,202.263,190.263,194,182,195.31074,196,1,1000
0.4515,0.4515,201.23,190.23,192,181,195.31074,196,1,1000
0.236,0.236,202.3545,190.3545,195,183,195.31074,197,1,1000
0.7665,0.7665,198.5925,187.5925,190,179,195.31074,193,1,1000
0.6325,0.6325,199.553,187.553,191,179,195.31074,194,1,1000
0.4025,0.4025,201.9105,189.9105,193,181,195.31074,196,1,1000
0.4145,0.4145,201.8985,189.8985,193,181,195.31074,196,1,1000
0.1905,0.1905,203.9655,191.9655,195,183,195.31074,198,1,1000
0.288,0.288,201.947,190.947,192,181,195.31074,197,1,1000
