"qtile","truediv","chaoest","obsD","l","inds","reps"
54.3,30,29.8192771084337,23.1481481481481,-1,100,500
62.95,30,28.7790697674418,22.5225225225225,-1,100,500
88.9,30,23.3490566037736,19.0839694656489,-1,100,500
22.5,30,34.3749999999999,25.7731958762887,-1,100,500
0.35,30,46.6981132075471,32.0512820512821,-1,100,500
95.65,30,18.9655172413793,16.0771704180064,-1,100,500
19.95,30,35.8695652173912,26.5957446808511,-1,100,500
89.9,30,23.0232558139534,18.8679245283019,-1,100,500
14,30,36.9402985074626,27.1739130434783,-1,100,500
44.45,30,31.3291139240505,24.0384615384615,-1,100,500
56.55,30,29.6407185628742,23.0414746543779,-1,100,500
96.2,30,21.063829787234,17.5438596491228,-1,100,500
9.95,30,38.3720930232557,27.9329608938547,-1,100,500
38.65,30,32.3529411764705,24.6305418719212,-1,100,500
21.75,30,34.1379310344827,25.6410256410256,-1,100,500
79.95,30,25.5154639175257,20.4918032786885,-1,100,500
64.3,30,28.2857142857142,22.2222222222222,-1,100,500
13.15,30,37.7862595419846,27.6243093922652,-1,100,500
46.6,30,30.9374999999999,23.8095238095238,-1,100,500
60.5,30,28.9473684210526,22.6244343891403,-1,100,500
97.75,30,20.5394190871369,17.1821305841924,-1,100,500
8.65,30,38.9763779527558,28.2485875706215,-1,100,500
30.1,30,33.221476510067,25.1256281407035,-1,100,500
76.55,30,26.3297872340425,21.0084033613445,-1,100,500
84.1,30,24.6268656716418,19.9203187250996,-1,100,500
36.25,30,32.5657894736841,24.7524752475248,-1,100,500
15.35,30,35.3571428571428,26.3157894736842,-1,100,500
67,30,28.1249999999999,22.1238938053097,-1,100,500
51.15,30,30.5555555555555,23.5849056603774,-1,100,500
38.7,30,31.9354838709677,24.390243902439,-1,100,500
73.95,30,27.1978021978021,21.551724137931,-1,100,500
1.95,30,44.9999999999999,31.25,-1,100,500
88.25,30,24.3842364532019,19.7628458498024,-1,100,500
47.45,30,31.3291139240506,24.0384615384615,-1,100,500
82,30,25.2551020408163,20.3252032520325,-1,100,500
60.2,30,29.1176470588235,22.7272727272727,-1,100,500
49.5,30,30.7453416149068,23.696682464455,-1,100,500
37.7,30,31.9354838709677,24.390243902439,-1,100,500
70.7,30,27.8089887640449,21.9298245614035,-1,100,500
26.35,30,35.8695652173912,26.5957446808511,-1,100,500
