"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.555,5.95,5.94459441828581,5.94430049673523,6.01129257556311,5.87869932259014,-1,1e+05,50
0.6865,5.95,5.93280864694341,5.9325160072808,6.00087194489423,5.86999817326189,-1,1e+05,50
0.3805,5.95,5.96165854269496,5.96136276023028,6.03231150826184,5.89502871020003,-1,1e+05,50
0.6645,5.95,5.93537444362534,5.93508152512855,6.00247834556465,5.86954749517574,-1,1e+05,50
0.4645,5.95,5.95296390220059,5.95266906865039,6.02141432936987,5.885175687362,-1,1e+05,50
0.0865,5.95,5.99699095810719,5.99669130398494,6.06428883329728,5.92982658052438,-1,1e+05,50
0.407,5.95,5.95706306638699,5.95676778565113,6.02335248651425,5.89090123531861,-1,1e+05,50
0.6895,5.95,5.93366432086949,5.93337158823242,5.99787153653469,5.8708364252702,-1,1e+05,50
0.086,5.95,5.99517365229507,5.99487419791865,6.06304453080383,5.92979355116549,-1,1e+05,50
0.0745,5.95,6.00050867780822,6.00020863685464,6.06761236435695,5.93198834738796,-1,1e+05,50
0.316,5.95,5.96640030786361,5.96610400725582,6.03417498011991,5.89942166659923,-1,1e+05,50
0.7135,5.95,5.93070308386313,5.93041067292118,5.99893622438779,5.86248855178445,-1,1e+05,50
0.445,5.95,5.95445939139322,5.95416439473616,6.01841159761289,5.8889194673152,-1,1e+05,50
0.923,5.95,5.90121248149656,5.90092326470898,5.96883133984553,5.83241800962152,-1,1e+05,50
0.1215,5.95,5.98969397438226,5.98939512189474,6.05960367430732,5.92368394901544,-1,1e+05,50
0.5525,5.95,5.94446538588261,5.94417147838134,6.01149965014828,5.87458168441255,-1,1e+05,50
0.6745,5.95,5.93524323955591,5.93495033532072,6.00203664392578,5.86710469560837,-1,1e+05,50
0.8545,5.95,5.91543211783523,5.91514136307685,5.97840935066202,5.84869085212806,-1,1e+05,50
0.027,5.95,6.01650351841724,6.01620171544652,6.08710548413711,5.94871571758313,-1,1e+05,50
0.5,5.95,5.94982744506778,5.9495329534528,6.01683046975531,5.8843875179711,-1,1e+05,50
0.5255,5.95,5.94665735778716,5.94636321157383,6.00890240196275,5.88209118602531,-1,1e+05,50
0.4605,5.95,5.95240859592636,5.95211382292975,6.01963974823424,5.88393576579167,-1,1e+05,50
0.768,5.95,5.92555251230755,5.92526066048219,5.99225543062376,5.86057224272652,-1,1e+05,50
0.7245,5.95,5.93005169830446,5.92975935810251,5.99428350032435,5.86471545593816,-1,1e+05,50
0.805,5.95,5.92243204915219,5.92214053580844,5.99023656577269,5.85571354337336,-1,1e+05,50
0.1235,5.95,5.99054093711832,5.99024199163949,6.06100604318642,5.92308419955153,-1,1e+05,50
0.51,5.95,5.95008233467117,5.94978781527555,6.01670679817732,5.88301759835812,-1,1e+05,50
0.9445,5.95,5.89767128946101,5.89738245505366,5.9628968244458,5.83401195866807,-1,1e+05,50
0.3965,5.95,5.958218944614,5.95792353772043,6.02447587969826,5.89026401081214,-1,1e+05,50
0.2975,5.95,5.96785414727988,5.96755768771777,6.03601402282131,5.90333611043268,-1,1e+05,50
0.195,5.95,5.98025457117054,5.97995675410091,6.05085968273237,5.91238688426802,-1,1e+05,50
0.8575,5.95,5.91520385534887,5.91491312531088,5.98046933207669,5.8485556654423,-1,1e+05,50
0.311,5.95,5.96752127359063,5.96722485042674,6.0349694491557,5.90062473835202,-1,1e+05,50
0.8005,5.95,5.92194409021753,5.92165262978586,5.98729970602663,5.85460985198754,-1,1e+05,50
0.084,5.95,5.99736736929329,5.99706767379022,6.06159212814984,5.93207739685544,-1,1e+05,50
0.0655,5.95,6.00249749130913,6.00219723154319,6.06890763672576,5.93110650189037,-1,1e+05,50
0.4865,5.95,5.95204375155891,5.95174901834351,6.02132373763294,5.88385533279313,-1,1e+05,50
0.3395,5.95,5.96403520551749,5.96373916340586,6.03286625447638,5.89885334085446,-1,1e+05,50
0.0815,5.95,5.99747014823244,5.99717044142988,6.06610185290602,5.93050131620858,-1,1e+05,50
0.931,5.95,5.89964739602383,5.89935834826612,5.96500027095393,5.83469069894871,-1,1e+05,50
0.3155,5.95,5.96677852093583,5.96648217898048,6.03480301715054,5.89756041184265,-1,1e+05,50
0.614,5.95,5.94067278057756,5.94037928587509,6.00897995289239,5.87278783495356,-1,1e+05,50
0.889,5.95,5.90970212722008,5.90941199269378,5.97633888625188,5.84588220637502,-1,1e+05,50
0.16,5.95,5.98481029901926,5.98451198244962,6.04873056472585,5.91710118690739,-1,1e+05,50
0.427,5.95,5.95649046133807,5.95619524308896,6.02232859237484,5.89145016092833,-1,1e+05,50
0.2475,5.95,5.97363786459958,5.97334077226114,6.03885988429573,5.90478589459413,-1,1e+05,50
0.9095,5.95,5.90460234439055,5.90431276132843,5.9707789438734,5.83972125538204,-1,1e+05,50
0.4765,5.95,5.95138971017237,5.95109504826449,6.01842337850591,5.88551925515974,-1,1e+05,50
0.07,5.95,6.0000963313099,5.99979633571342,6.06512166561552,5.93554965683969,-1,1e+05,50
0.813,5.95,5.91915397775299,5.91886281977714,5.98595480870651,5.85391586184864,-1,1e+05,50
