"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.0985,10.95,11.3515206029261,11.3144800988607,11.9753993275992,10.7831811845839,-1,3162,125
0.4315,10.95,11.0006757738381,10.9659928708528,11.5533591759473,10.4440472340409,-1,3162,125
0.0895,10.95,11.3597258685942,11.3226293044873,11.9551524158209,10.7875385070022,-1,3162,125
0.255,10.95,11.1564954939067,11.1207750316998,11.7568899167982,10.5722139608262,-1,3162,125
0.8155,10.95,10.6828891340037,10.6502751449224,11.2958325332017,10.0943638526227,-1,3162,125
0.8035,10.95,10.6908648672932,10.6581997271022,11.282885715141,10.1268355151196,-1,3162,125
0.8235,10.95,10.6788030436743,10.6462152446504,11.2433479488485,10.1293786329099,-1,3162,125
0.9065,10.95,10.5709224283627,10.5390223129206,11.1286936187597,10.0221302773906,-1,3162,125
0.746,10.95,10.7520013941451,10.7189428408472,11.3695107956068,10.1698712445339,-1,3162,125
0.3905,10.95,11.0398247780456,11.0048826233204,11.6901898926453,10.4608447200971,-1,3162,125
0.256,10.95,11.1572427157589,11.1215172413793,11.7726635511809,10.5727062299204,-1,3162,125
0.2145,10.95,11.1933528044186,11.1573846960753,11.8143607379651,10.5794360985572,-1,3162,125
0.327,10.95,11.0951678969862,11.0598576125096,11.6957388205602,10.5087093206361,-1,3162,125
0.0785,10.95,11.3771043771044,11.3398889403054,11.9554999330176,10.777752167155,-1,3162,125
0.798,10.95,10.6970204841713,10.6643158386504,11.2938317831664,10.1071092335717,-1,3162,125
0.7975,10.95,10.6994938790191,10.6667733531343,11.2772372295198,10.1410870989841,-1,3162,125
0.0585,10.95,11.4345029721456,11.3968935730749,12.0498438003593,10.8376675123799,-1,3162,125
0.488,10.95,10.9599764025256,10.9255620003409,11.5312580243844,10.3952525869053,-1,3162,125
0.7675,10.95,10.7403783333047,10.707394754597,11.3229402462807,10.1847772585177,-1,3162,125
0.2165,10.95,11.1831083303684,11.147209140533,11.80615934233,10.6043193207489,-1,3162,125
0.6085,10.95,10.8664400986289,10.8326388392306,11.4584902926212,10.3301228792592,-1,3162,125
0.16,10.95,11.2429354000518,11.2066328017467,11.8413147200519,10.6407902825957,-1,3162,125
0.521,10.95,10.9430331934126,10.9087302626411,11.5224769436978,10.3522094665861,-1,3162,125
0.4005,10.95,11.0235822212419,10.9887477441634,11.6226938388786,10.4408360427412,-1,3162,125
0.871,10.95,10.6140509979993,10.5818768349551,11.2036912301931,10.035013004696,-1,3162,125
0.8225,10.95,10.6764076292695,10.6438351789436,11.2560789079726,10.084880703115,-1,3162,125
