"","true","gods","naive","chao","l","N","S","comsize","saddef"
"1",45.9232360690388,45.4458777341559,28.5714285714286,39.5999999999999,-1,100,150,8103,1
"2",66.1230270202637,64.5744293988404,37.6916913568456,62.484069247147,0,100,150,8103,1
"3",150,131.579704154112,49,97.51,1,100,150,8103,1
"4",45.9232360690388,44.8311156601842,36.2976406533575,44.1241685144124,-1,200,150,8103,1
"5",66.1230270202637,62.6327772123446,45.2431921900462,58.96525842433,0,200,150,8103,1
"6",150,182.180209926959,62,99.3677777777778,1,200,150,8103,1
"7",45.9232360690388,43.4190079839963,35.0467289719626,39.5502645502645,-1,300,150,8103,1
"8",66.1230270202637,61.4041284443085,48.8766565212681,62.1636498530423,0,300,150,8103,1
"9",150,129.752528309365,79,137.712727272727,1,300,150,8103,1
"10",45.9232360690388,46.7387291772415,43.9831104855735,48.1288580246915,-1,500,150,8103,1
"11",66.1230270202637,69.0591897949484,60.3668350604372,71.3575304456473,0,500,150,8103,1
"12",150,174.722984401274,102,155.226666666667,1,500,150,8103,1
"13",70.1631536259389,66.3527677694071,36.7647058823529,57.5581395348836,-1,100,150,8103,2
"14",96.7913227147658,96.9970165101331,49.4318427786198,106.982286210513,0,100,150,8103,2
"15",150,210.734531651929,62,157.832,1,100,150,8103,2
"16",70.1631536259389,65.0686581546615,47.0588235294118,61.2307692307693,-1,200,150,8103,2
"17",96.7913227147658,87.6050116360718,62.5974787588265,87.5360654096557,0,200,150,8103,2
"18",150,126.250397722351,83,118.9195,1,200,150,8103,2
"19",70.1631536259389,77.3236210954895,66.3716814159292,84.9431818181818,-1,300,150,8103,2
"20",96.7913227147658,107.08784014139,82.1676632727641,101.999297228593,0,300,150,8103,2
"21",150,178.15434394065,103,116.023111111111,1,300,150,8103,2
"22",70.1631536259389,68.6113463166808,61.5157480314961,70.0056116722785,-1,500,150,8103,2
"23",96.7913227147658,92.2156913482668,82.069639344726,95.4330381854636,0,500,150,8103,2
"24",150,130.987792134389,114,138.2514,1,500,150,8103,2
"25",120.02458490466,119.866863905325,60.9756097560976,154.6875,-1,100,150,8103,3
"26",133.083516129778,133.635019880377,67.0010506959758,149.365060149802,0,100,150,8103,3
"27",150,151.864942419861,73,148.735,1,100,150,8103,3
"28",120.02458490466,124.241030358786,76.3358778625954,122.83950617284,-1,200,150,8103,3
"29",133.083516129778,138.679693686303,90.5763915472644,141.216523572834,0,200,150,8103,3
"30",150,157.143533463152,107,155.357,1,200,150,8103,3
"31",120.02458490466,123.164614683083,91.6496945010183,131.524926686217,-1,300,150,8103,3
"32",133.083516129778,136.842562386511,104.220317728018,136.181473185108,0,300,150,8103,3
"33",150,153.594416101155,122,141.988703703704,1,300,150,8103,3
"34",120.02458490466,120.832090665076,98.5027580772262,122.423945044161,-1,500,150,8103,3
"35",133.083516129778,133.366374268007,114.393774548657,134.779219733156,0,500,150,8103,3
"36",150,149.743368066663,139,149.881419354839,1,500,150,8103,3
"37",43.9708317065477,52.0190023752969,36.7647058823529,57.5581395348836,-1,100,150,8103,4
"38",72.67938386433,82.5651883588031,42.4111039167579,64.1643214166205,0,100,150,8103,4
"39",150,163.182129107332,50,73.76,1,100,150,8103,4
"40",43.9708317065477,44.5232011868458,37.6647834274953,46.1716937354989,-1,200,150,8103,4
"41",72.67938386433,73.8953702112592,53.9880406640261,71.5585501884356,0,200,150,8103,4
"42",150,136.573648369723,75,99.875,1,200,150,8103,4
"43",43.9708317065477,44.6479080189546,39.4736842105263,45.3030303030303,-1,300,150,8103,4
"44",72.67938386433,71.1493138002736,54.6067014269903,66.5903561799634,0,300,150,8103,4
"45",150,144.066736835884,82,106.652843137255,1,300,150,8103,4
"46",43.9708317065477,43.8123148128122,40.6768630003254,44.1905773999292,-1,500,150,8103,4
"47",72.67938386433,74.4622942292001,64.2510725365483,73.5625693552603,0,500,150,8103,4
"48",150,162.632636782936,107,122.157125,1,500,150,8103,4
"49",69.3090472073647,86.2939297124601,50.5050505050505,101.020408163265,-1,100,150,8103,5
"50",95.6912000524955,113.031609291811,57.4193538092716,115.632076571377,0,100,150,8103,5
"51",150,154.374428462287,65,132.167692307692,1,100,150,8103,5
"52",69.3090472073647,63.9390830900339,46.6200466200466,60.4863221884499,-1,200,150,8103,5
"53",95.6912000524955,91.3277279253003,62.9229837445259,94.6306258397776,0,200,150,8103,5
"54",150,157.04637515752,84,157.1325,1,200,150,8103,5
"55",69.3090472073647,75.3463720050832,63.1136044880785,79.6625222024866,-1,300,150,8103,5
"56",95.6912000524955,102.793014781638,79.0033687919856,99.5590271147092,0,300,150,8103,5
"57",150,149.518823703219,103,122.864597701149,1,300,150,8103,5
"58",69.3090472073647,69.7692440158429,60.1539942252166,68.2439824945297,-1,500,150,8103,5
"59",95.6912000524955,94.2677610392764,79.7080673708267,91.9420588647086,0,500,150,8103,5
"60",150,140.689466600498,113,129.535045454545,1,500,150,8103,5
"61",5.92098135987605,5.36999483080838,4.7438330170778,4.93027888446214,-1,100,150,8103,6
"62",10.447010848548,8.79072466367703,7.33046256028417,8.47790681448801,0,100,150,8103,6
"63",150,110.59001340977,17,27.56,1,100,150,8103,6
"64",5.92098135987605,5.54923983016025,5.11770726714432,5.22584033613445,-1,200,150,8103,6
"65",10.447010848548,9.8210264103913,8.77806151049462,10.0106481032114,0,200,150,8103,6
"66",150,115.006207218117,26,54.0258333333333,1,200,150,8103,6
"67",5.92098135987605,5.9665408348101,5.9070622210554,6.00562399571505,-1,300,150,8103,6
"68",10.447010848548,10.0061282048416,9.08223028638268,10.0440884411936,0,300,150,8103,6
"69",150,87.8626213680897,25,85.2983333333333,1,300,150,8103,6
"70",5.92098135987605,6.03709426747986,6.08776116495398,6.15047083764731,-1,500,150,8103,6
"71",10.447010848548,10.811761115213,9.90933107526627,10.4251952708135,0,500,150,8103,6
"72",150,118.044204225482,33,47.3712,1,500,150,8103,6
"73",57.050141933264,52.1193799446839,32.6797385620915,48.0582524271844,-1,100,150,8103,7
"74",84.4080989558076,70.6671831417518,39.2423380855238,54.8767636726586,0,100,150,8103,7
"75",150,108.075697982113,47,58.913,1,100,150,8103,7
"76",57.050141933264,59.5152405435182,50.125313283208,66.5551839464883,-1,200,150,8103,7
"77",84.4080989558076,90.6656850150211,65.267490909428,96.2311831245841,0,200,150,8103,7
"78",150,159.772817166098,85,144.735535714286,1,200,150,8103,7
"79",57.050141933264,59.6042565712044,53.0035335689046,64.1630901287553,-1,300,150,8103,7
"80",84.4080989558076,87.2857825309198,70.0729658735652,88.9181748515052,0,300,150,8103,7
