"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.814,66.9730367512711,62.7621994968235,49.617088743152,72.9223180410563,53.5038750428349,0,316,50
0.576,66.9730367512711,66.1514023656909,51.3106730393945,76.4597301995701,56.6130426424967,0,316,50
0.1335,66.9730367512711,72.7474881525843,56.833205763166,83.4217934268053,63.1703232536898,0,316,50
0.778,66.9730367512711,63.6806280178061,51.0571797133998,72.9122280312671,55.3762222671867,0,316,50
0.657,66.9730367512711,65.3028735401244,52.2618583976087,74.3275114475119,56.8144480548201,0,316,50
0.405,66.9730367512711,68.3099318550804,53.237589921283,79.0817206672223,58.2128659460914,0,316,50
0.518,66.9730367512711,66.893121068001,53.807349688738,76.0155124071146,58.4121517462036,0,316,50
0.0765,66.9730367512711,74.707634427797,57.7709777506479,86.1493541831838,64.0335331215289,0,316,50
0.949,66.9730367512711,59.0992856673901,46.4331713984627,69.0344963898442,50.2717510477358,0,316,50
0.939,66.9730367512711,59.5200725326685,47.3887016453319,69.6153301766429,50.9596005744307,0,316,50
0.7145,66.9730367512711,64.4153063877014,51.1943761900768,74.185338599838,55.5725604569527,0,316,50
0.7925,66.9730367512711,62.9877302683578,50.2842731450219,73.4296326366219,53.7755715465687,0,316,50
0.4725,66.9730367512711,67.3393923749622,52.4058649374851,78.244615245417,57.3309859594359,0,316,50
0.1275,66.9730367512711,73.8309073491258,55.0824102764128,86.2770170084022,62.5666950272649,0,316,50
0.9975,66.9730367512711,56.5803690768352,46.5520773727751,64.6660969110307,49.348753721952,0,316,50
0.364,66.9730367512711,69.2059033631482,51.1157324403707,81.6636621032794,58.2663755470357,0,316,50
0.7735,66.9730367512711,63.3727288509397,49.8536923524231,73.8030489313737,53.9430242177277,0,316,50
0.525,66.9730367512711,66.6872179549532,53.2866310913038,76.5879931000742,57.5588672337127,0,316,50
0.6395,66.9730367512711,65.3796885179742,51.4287317051629,74.8111285587249,56.32697007071,0,316,50
0.8195,66.9730367512711,62.7306867001149,49.3430826653763,72.5979688108271,53.7964671240357,0,316,50
0.118,66.9730367512711,73.088473582904,56.56982766357,84.3014014817271,63.1886229419665,0,316,50
0.943,66.9730367512711,60.5337733872697,49.6441806790818,69.0327280590795,52.7623222112102,0,316,50
0.674,66.9730367512711,64.8735590707855,51.5189680441868,74.7025526881576,55.7713346409908,0,316,50
0.588,66.9730367512711,66.0285923267247,53.2015309718988,75.6232701697002,57.0070763040773,0,316,50
0.853,66.9730367512711,62.2797407644062,49.8897722195399,71.4250058528134,53.8489591429386,0,316,50
0.1525,66.9730367512711,72.4847953058753,56.1022785713545,83.9467607467699,62.3509684887718,0,316,50
0.9725,66.9730367512711,59.1538871480491,48.7945563477372,67.1317191030976,51.645709862479,0,316,50
0.0805,66.9730367512711,75.1158074291637,56.9906715875822,87.0580093240643,64.0660230326579,0,316,50
0.92,66.9730367512711,60.1779179328165,47.6515541937916,69.4875232423779,51.5123813357668,0,316,50
0.8495,66.9730367512711,62.0953417476627,49.6038609365982,71.5805409236846,53.4501909078962,0,316,50
0.5895,66.9730367512711,65.8379741863728,49.8277775458453,77.6460403073693,54.9904767333353,0,316,50
0.3825,66.9730367512711,68.4844572449852,54.5328308324741,78.6872418402667,59.4349378022015,0,316,50
0.884,66.9730367512711,61.7720432576481,50.4150924877754,70.5747776291292,53.328150439127,0,316,50
0.8615,66.9730367512711,61.4900985952089,48.077391644144,71.8967529352839,52.3243666320886,0,316,50
0.8055,66.9730367512711,62.4358061453513,48.0902254380242,72.9908423027396,52.4901422211984,0,316,50
0.889,66.9730367512711,60.4744295447858,46.2085340700307,71.1558683584129,51.0356194319807,0,316,50
0.8415,66.9730367512711,62.072433330321,48.36221379956,71.833618216745,52.9864672959199,0,316,50
0.238,66.9730367512711,71.1685059275632,54.6648503689092,82.3250789061783,61.1905264067933,0,316,50
0.55,66.9730367512711,66.6934128697466,52.6719194714803,76.1109921384974,57.6707192097456,0,316,50
0.017,66.9730367512711,78.9097133654105,59.9906717590795,91.0629850903234,67.5778089221389,0,316,50
0.329,66.9730367512711,69.3684994024882,53.558540655786,79.9906125091023,59.9627759868017,0,316,50
0.911,66.9730367512711,61.0583743624178,49.796767949558,69.7061239640311,52.8607185664876,0,316,50
0.657,66.9730367512711,65.1221111301076,49.8697839023904,76.6287907939795,55.4932369999771,0,316,50
0.9445,66.9730367512711,59.7225545568346,47.7267426957214,68.7108857888712,51.7443824255086,0,316,50
0.926,66.9730367512711,59.561795636379,46.5653702666937,69.9518517443497,49.8798352745396,0,316,50
0.9785,66.9730367512711,58.0713169195266,46.5695849797306,66.668990110232,49.8926385571308,0,316,50
0.6715,66.9730367512711,65.0168903163732,52.0867758817619,74.2867624863144,56.7401933640055,0,316,50
0.5885,66.9730367512711,65.9661288587807,51.3785606340488,76.1270471251091,56.6503512289117,0,316,50
0.6675,66.9730367512711,64.9102123619787,49.3290358737305,75.9463678184412,55.0440792024285,0,316,50
0.993,66.9730367512711,55.2877397325048,43.3899791856258,64.6427344782517,47.3328791596943,0,316,50
