"qtile","truediv","chaoest","obsD","l","inds","reps"
92.2,170,150,60.2409638554217,-1,100,500
99.95,170,117.857142857143,54.3478260869565,-1,100,500
78.4,170,154.6875,60.9756097560976,-1,100,500
32.95,170,183.333333333333,64.9350649350649,-1,100,500
6.25,170,215.217391304347,68.4931506849315,-1,100,500
4.3,170,206.249999999999,67.5675675675676,-1,100,500
60.25,170,165,62.5,-1,100,500
3.55,170,206.249999999999,67.5675675675676,-1,100,500
85.2,170,145.588235294117,59.5238095238095,-1,100,500
11.8,170,215.217391304347,68.4931506849315,-1,100,500
39.6,170,176.785714285714,64.1025641025641,-1,100,500
33.55,170,183.333333333333,64.9350649350649,-1,100,500
0.05,170,235.714285714285,70.4225352112676,-1,100,500
16.9,170,198,66.6666666666667,-1,100,500
35.9,170,183.333333333333,64.9350649350649,-1,100,500
85.05,170,145.588235294117,59.5238095238095,-1,100,500
62.65,170,165,62.5,-1,100,500
65.9,170,165,62.5,-1,100,500
0,170,215.217391304347,68.4931506849315,-1,100,500
94.6,170,137.5,58.1395348837209,-1,100,500
43.5,170,176.785714285714,64.1025641025641,-1,100,500
90.8,170,137.5,58.1395348837209,-1,100,500
8.75,170,206.249999999999,67.5675675675676,-1,100,500
14.65,170,198,66.6666666666667,-1,100,500
86.85,170,141.428571428571,58.8235294117647,-1,100,500
52.9,170,170.689655172413,63.2911392405063,-1,100,500
90.9,170,130.263157894737,56.8181818181818,-1,100,500
99.95,170,117.857142857143,54.3478260869565,-1,100,500
0.5,170,235.714285714285,70.4225352112676,-1,100,500
86.45,170,150,60.2409638554217,-1,100,500
20.25,170,206.249999999999,67.5675675675676,-1,100,500
24.15,170,190.384615384615,65.7894736842105,-1,100,500
62.45,170,165,62.5,-1,100,500
55.15,170,170.689655172413,63.2911392405063,-1,100,500
0.4,170,215.217391304347,68.4931506849315,-1,100,500
8.5,170,206.249999999999,67.5675675675676,-1,100,500
0,170,260.526315789473,72.463768115942,-1,100,500
19.8,170,197.999999999999,66.6666666666667,-1,100,500
0.55,170,235.714285714285,70.4225352112676,-1,100,500
76.2,170,154.6875,60.9756097560976,-1,100,500
79.6,170,154.6875,60.9756097560976,-1,100,500
0.4,170,235.714285714285,70.4225352112676,-1,100,500
97.15,170,133.783783783783,57.4712643678161,-1,100,500
20.75,170,215.217391304347,68.4931506849315,-1,100,500
61.45,170,165,62.5,-1,100,500
84.65,170,145.588235294117,59.5238095238095,-1,100,500
99.5,170,130.263157894737,56.8181818181818,-1,100,500
98.65,170,130.263157894737,56.8181818181818,-1,100,500
1.4,170,235.714285714285,70.4225352112676,-1,100,500
96.85,170,126.923076923077,56.1797752808989,-1,100,500
0,170,247.499999999999,71.4285714285714,-1,100,500
95.15,170,133.783783783783,57.4712643678161,-1,100,500
1.8,170,247.499999999999,71.4285714285714,-1,100,500
77.45,170,154.6875,60.9756097560976,-1,100,500
0.7,170,235.714285714285,70.4225352112676,-1,100,500
42.5,170,176.785714285714,64.1025641025641,-1,100,500
47.75,170,176.785714285714,64.1025641025641,-1,100,500
3.95,170,206.249999999999,67.5675675675676,-1,100,500
4,170,206.249999999999,67.5675675675676,-1,100,500
8.3,170,206.249999999999,67.5675675675676,-1,100,500
45.45,170,176.785714285714,64.1025641025641,-1,100,500
73.05,170,159.677419354838,61.7283950617284,-1,100,500
0.6,170,215.217391304347,68.4931506849315,-1,100,500
99.6,170,120.731707317073,54.9450549450549,-1,100,500
0.15,170,235.714285714285,70.4225352112676,-1,100,500
0.55,170,215.217391304347,68.4931506849315,-1,100,500
25.25,170,197.999999999999,66.6666666666667,-1,100,500
90.25,170,141.428571428571,58.8235294117647,-1,100,500
36.8,170,183.333333333333,64.9350649350649,-1,100,500
14.1,170,206.249999999999,67.5675675675676,-1,100,500
73.25,170,154.6875,60.9756097560976,-1,100,500
3.65,170,206.249999999999,67.5675675675676,-1,100,500
8.1,170,198,66.6666666666667,-1,100,500
0,170,260.526315789473,72.463768115942,-1,100,500
72.95,170,154.6875,60.9756097560976,-1,100,500
32.05,170,183.333333333333,64.9350649350649,-1,100,500
90.5,170,145.588235294117,59.5238095238095,-1,100,500
26.5,170,190.384615384615,65.7894736842105,-1,100,500
90.05,170,141.428571428571,58.8235294117647,-1,100,500
0.85,170,224.999999999999,69.4444444444444,-1,100,500
90.25,170,137.5,58.1395348837209,-1,100,500
2.05,170,215.217391304347,68.4931506849315,-1,100,500
96.9,170,130.263157894737,56.8181818181818,-1,100,500
100,170,105.31914893617,51.5463917525773,-1,100,500
54.5,170,170.689655172413,63.2911392405063,-1,100,500
0.95,170,224.999999999999,69.4444444444444,-1,100,500
94.9,170,141.428571428571,58.8235294117647,-1,100,500
54.05,170,170.689655172413,63.2911392405063,-1,100,500
82.75,170,150,60.2409638554217,-1,100,500
1.1,170,260.526315789473,72.463768115942,-1,100,500
79.05,170,154.6875,60.9756097560976,-1,100,500
16.3,170,198,66.6666666666667,-1,100,500
51,170,170.689655172413,63.2911392405063,-1,100,500
43.95,170,176.785714285714,64.1025641025641,-1,100,500
65.3,170,165,62.5,-1,100,500
1.6,170,206.249999999999,67.5675675675676,-1,100,500
75.15,170,159.677419354838,61.7283950617284,-1,100,500
4.05,170,206.249999999999,67.5675675675676,-1,100,500
7.15,170,198,66.6666666666667,-1,100,500
68.85,170,159.677419354838,61.7283950617284,-1,100,500
21.8,170,190.384615384615,65.7894736842105,-1,100,500
41.5,170,176.785714285714,64.1025641025641,-1,100,500
63.4,170,165,62.5,-1,100,500
8.75,170,198,66.6666666666667,-1,100,500
0.8,170,224.999999999999,69.4444444444444,-1,100,500
96.1,170,141.428571428571,58.8235294117647,-1,100,500
74.05,170,154.6875,60.9756097560976,-1,100,500
40.5,170,176.785714285714,64.1025641025641,-1,100,500
26.1,170,190.384615384615,65.7894736842105,-1,100,500
31.65,170,190.384615384615,65.7894736842105,-1,100,500
26.5,170,190.384615384615,65.7894736842105,-1,100,500
1.45,170,235.714285714285,70.4225352112676,-1,100,500
96.55,170,141.428571428571,58.8235294117647,-1,100,500
98.85,170,117.857142857143,54.3478260869565,-1,100,500
79.15,170,154.6875,60.9756097560976,-1,100,500
81.5,170,154.6875,60.9756097560976,-1,100,500
0.15,170,260.526315789473,72.463768115942,-1,100,500
24.55,170,206.249999999999,67.5675675675676,-1,100,500
94.1,170,137.5,58.1395348837209,-1,100,500
60.75,170,165,62.5,-1,100,500
0.55,170,235.714285714285,70.4225352112676,-1,100,500
71.8,170,159.677419354838,61.7283950617284,-1,100,500
60.15,170,165,62.5,-1,100,500
33.35,170,197.999999999999,66.6666666666667,-1,100,500
43,170,176.785714285714,64.1025641025641,-1,100,500
80.7,170,150,60.2409638554217,-1,100,500
76.05,170,159.677419354838,61.7283950617284,-1,100,500
59.25,170,165,62.5,-1,100,500
70.2,170,154.6875,60.9756097560976,-1,100,500
71.05,170,159.677419354838,61.7283950617284,-1,100,500
39.75,170,176.785714285714,64.1025641025641,-1,100,500
98.4,170,126.923076923077,56.1797752808989,-1,100,500
94.05,170,145.588235294117,59.5238095238095,-1,100,500
12.35,170,198,66.6666666666667,-1,100,500
91.75,170,150,60.2409638554217,-1,100,500
51.5,170,170.689655172413,63.2911392405063,-1,100,500
97,170,137.5,58.1395348837209,-1,100,500
79,170,154.6875,60.9756097560976,-1,100,500
81.65,170,145.588235294117,59.5238095238095,-1,100,500
55.2,170,170.689655172413,63.2911392405063,-1,100,500
54.6,170,170.689655172413,63.2911392405063,-1,100,500
28.45,170,183.333333333333,64.9350649350649,-1,100,500
70.9,170,159.677419354838,61.7283950617284,-1,100,500
67.1,170,159.677419354838,61.7283950617284,-1,100,500
63.6,170,165,62.5,-1,100,500
50.7,170,170.689655172413,63.2911392405063,-1,100,500
34.55,170,183.333333333333,64.9350649350649,-1,100,500
18.75,170,190.384615384615,65.7894736842105,-1,100,500
4.55,170,215.217391304347,68.4931506849315,-1,100,500
13.55,170,190.384615384615,65.7894736842105,-1,100,500
35.4,170,190.384615384615,65.7894736842105,-1,100,500
72.55,170,159.677419354838,61.7283950617284,-1,100,500
3.6,170,224.999999999999,69.4444444444444,-1,100,500
69.5,170,159.677419354838,61.7283950617284,-1,100,500
30.15,170,183.333333333333,64.9350649350649,-1,100,500
85,170,154.6875,60.9756097560976,-1,100,500
96.85,170,130.263157894737,56.8181818181818,-1,100,500
89.1,170,145.588235294117,59.5238095238095,-1,100,500
61,170,165,62.5,-1,100,500
0,170,247.499999999999,71.4285714285714,-1,100,500
