"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.644,1.99,1.98738892291744,1.98736929985311,2.00094843428238,1.97378066173827,-1,1e+05,50
0.101,1.99,1.99911309340314,1.99909312020203,2.01342994479377,1.98490728388198,-1,1e+05,50
0.537,1.99,1.98939805909632,1.98937837622527,2.00355231229296,1.97539262534569,-1,1e+05,50
0.4975,1.99,1.98992535214294,1.98990565356238,2.00408105547735,1.97590973468009,-1,1e+05,50
0.5685,1.99,1.9886554029424,1.98863574218769,2.00286548461056,1.97420218647104,-1,1e+05,50
0.3685,1.99,1.9925587603275,1.99253898320727,2.0073329124836,1.97873191351893,-1,1e+05,50
0.6705,1.99,1.98691519096215,1.98689558198782,2.00086483368785,1.97269559333024,-1,1e+05,50
0.7265,1.99,1.98572492004138,1.98570534644894,1.99953884697765,1.97178006897869,-1,1e+05,50
0.15,1.99,1.99745830397027,1.99743838035526,2.01234991317356,1.98338709415717,-1,1e+05,50
0.828,1.99,1.9830383906119,1.98301889677483,1.99733302062136,1.96883869678792,-1,1e+05,50
0.0095,1.99,2.00691593116045,2.00689572340769,2.02159731255627,1.99290354910291,-1,1e+05,50
0.9965,1.99,1.97071797855463,1.97069884862661,1.98469795851513,1.95679407090623,-1,1e+05,50
0.3245,1.99,1.99307100421654,1.99305121180286,2.00706725574293,1.97826256347091,-1,1e+05,50
0.5925,1.99,1.98826676024148,1.98824711105617,2.0017491990838,1.97489405071468,-1,1e+05,50
0.0895,1.99,1.99961101577848,1.9995910276463,2.01422721492731,1.98555358818579,-1,1e+05,50
0.0835,1.99,1.99964887654283,1.99962888727511,2.01337368371071,1.98522715766669,-1,1e+05,50
0.1585,1.99,1.997268927131,1.99724900918724,2.01207261116352,1.98295163572417,-1,1e+05,50
0.363,1.99,1.99239605439919,1.99237628213558,2.0062763390304,1.97798004549152,-1,1e+05,50
0.522,1.99,1.98972726886185,1.98970757618339,2.00422874438065,1.97590018255294,-1,1e+05,50
0.768,1.99,1.98474206184272,1.98472251744529,1.998511779813,1.97060926548331,-1,1e+05,50
0.3265,1.99,1.99318483903042,1.99316504321739,2.00633925167649,1.97917615311131,-1,1e+05,50
0.4955,1.99,1.9901191847212,1.99009948036445,2.0045362822315,1.97523833448952,-1,1e+05,50
0.368,1.99,1.99289433831579,1.9928745511772,2.00690658457851,1.97933126805508,-1,1e+05,50
0.325,1.99,1.99322813661814,1.9932083395121,2.00736020585729,1.97849481688058,-1,1e+05,50
0.087,1.99,1.99985129517023,1.99983129983107,2.01450454593765,1.98585659789856,-1,1e+05,50
0.2765,1.99,1.99416539896937,1.99414557386406,2.0076858428444,1.97908348683931,-1,1e+05,50
0.559,1.99,1.9891468160245,1.98912714063672,2.00362077406827,1.97525365455721,-1,1e+05,50
0.8105,1.99,1.9837877380742,1.98376822200566,1.99707127890098,1.96982484459156,-1,1e+05,50
0.0565,1.99,2.00171266086075,2.00169260965244,2.01639904364664,1.98691849776908,-1,1e+05,50
0.479,1.99,1.99019350921025,1.99017380263843,2.00414675428119,1.97576812457492,-1,1e+05,50
0.3455,1.99,1.99260309243176,1.99258331398817,2.00589118769417,1.97914847233839,-1,1e+05,50
0.531,1.99,1.98942412909908,1.98940444545148,2.0033163648617,1.97540168682884,-1,1e+05,50
0.2585,1.99,1.99470934280089,1.99468950143804,2.00883573958831,1.9806396114138,-1,1e+05,50
0.997,1.99,1.97104210123932,1.97102296177653,1.98440702560284,1.95764041016097,-1,1e+05,50
0.278,1.99,1.99419931394104,1.99417948782225,2.00896452623677,1.97994884743767,-1,1e+05,50
0.4365,1.99,1.99119956577429,1.99117982920847,2.00590222423391,1.97697453773512,-1,1e+05,50
0.2135,1.99,1.9957505121136,1.99573063961554,2.00998271494365,1.98190916308376,-1,1e+05,50
0.095,1.99,1.99936738903353,1.99934740820753,2.01362523839522,1.98497379612728,-1,1e+05,50
0.145,1.99,1.99792625009214,1.9979063124606,2.01297031208183,1.98395584249233,-1,1e+05,50
0.7885,1.99,1.98436070320789,1.98434117013319,1.99783609620292,1.97059419495912,-1,1e+05,50
0.943,1.99,1.97858125669831,1.97856189486246,1.99245279479458,1.96486913255372,-1,1e+05,50
0.235,1.99,1.99530333063589,1.99528347151304,2.00963038173126,1.98081925701927,-1,1e+05,50
0.407,1.99,1.99178415636047,1.99176440235667,2.00585370295886,1.97857057962757,-1,1e+05,50
0.281,1.99,1.99415309661661,1.99413327187893,2.00855553357757,1.9801411759285,-1,1e+05,50
0.954,1.99,1.97799858558552,1.97797924097653,1.99249249819257,1.96409519387934,-1,1e+05,50
0.6075,1.99,1.98804372820025,1.98802408565293,2.00179543686001,1.97449048585105,-1,1e+05,50
0.1685,1.99,1.99675343334783,1.99673353083781,2.01009913828135,1.98227074844227,-1,1e+05,50
0.656,1.99,1.98712432461708,1.98710470942314,2.00107378151651,1.97366859252695,-1,1e+05,50
0.8305,1.99,1.98312547371293,1.98310597729289,1.99790625371891,1.96934206927524,-1,1e+05,50
0.2765,1.99,1.99439147575794,1.99437164389633,2.00834981006247,1.98004211072656,-1,1e+05,50
