"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.5795,0.5795,172.2255,159.2255,163,150,166.42972,166,1,1000
0.252,0.252,175.385,162.385,165,152,166.42972,169,1,1000
0.21,0.21,178.343,162.343,169,153,166.42972,170,1,1000
0.165,0.165,177.7395,161.7395,167,151,166.42972,170,1,1000
0.662,0.662,171.8765,157.8765,160,146,166.42972,165,1,1000
0.1165,0.1165,178.8965,162.8965,170,154,166.42972,171,1,1000
0.216,0.216,176.4685,161.4685,168,153,166.42972,169,1,1000
0.8575,0.8575,169.17,156.17,158,145,166.42972,163,1,1000
0.8975,0.8975,168.697,154.697,160,146,166.42972,162,1,1000
0.1245,0.1245,178.787,162.787,170,154,166.42972,171,1,1000
0.9685,0.9685,166.612,153.612,158,145,166.42972,160,1,1000
0.74,0.74,171.5365,153.5365,168,150,166.42972,163,1,1000
0.9355,0.9355,167.7955,153.7955,163,149,166.42972,161,1,1000
0.1775,0.1775,177.612,161.612,170,154,166.42972,170,1,1000
0.413,0.413,173.719,159.719,164,150,166.42972,167,1,1000
0.238,0.238,178.418,161.418,172,155,166.42972,170,1,1000
0.39,0.39,174.4325,158.4325,167,151,166.42972,167,1,1000
1,1,160.718,147.718,152,139,166.42972,154,1,1000
0.9925,0.9925,165.277,151.277,155,141,166.42972,158,1,1000
0.088,0.088,179.1055,164.1055,168,153,166.42972,172,1,1000
0.676,0.676,172.1015,158.1015,164,150,166.42972,165,1,1000
0.4115,0.4115,174.6115,159.6115,168,153,166.42972,167,1,1000
0.9785,0.9785,165.9955,152.9955,155,142,166.42972,160,1,1000
0.3225,0.3225,174.8155,160.8155,166,152,166.42972,168,1,1000
0.471,0.471,175.223,159.223,166,150,166.42972,167,1,1000
0.702,0.702,172.9295,155.9295,170,153,166.42972,164,1,1000
0.1775,0.1775,177.1215,163.1215,169,155,166.42972,170,1,1000
0.084,0.084,177.649,163.649,168,154,166.42972,171,1,1000
0.019,0.019,182.4955,166.4955,173,157,166.42972,174,1,1000
0.86,0.86,169.374,155.374,161,147,166.42972,163,1,1000
0.8975,0.8975,169.152,154.152,160,145,166.42972,162,1,1000
0.175,0.175,177.69,162.69,171,156,166.42972,170,1,1000
0.536,0.536,172.921,158.921,163,149,166.42972,166,1,1000
0.5595,0.5595,173.987,157.987,165,149,166.42972,166,1,1000
0.3895,0.3895,174.5645,159.5645,166,151,166.42972,167,1,1000
0.741,0.741,169.6225,157.6225,160,148,166.42972,164,1,1000
0.628,0.628,172.9395,156.9395,167,151,166.42972,165,1,1000
0.9165,0.9165,167.5105,153.5105,160,146,166.42972,161,1,1000
0.165,0.165,177.6195,162.6195,169,154,166.42972,170,1,1000
0.9065,0.9065,168.488,153.488,161,146,166.42972,161,1,1000
0.9505,0.9505,166.8145,154.8145,156,144,166.42972,161,1,1000
0.6855,0.6855,171.1615,158.1615,163,150,166.42972,165,1,1000
0.1065,0.1065,177.8745,163.8745,166,152,166.42972,171,1,1000
0.6195,0.6195,172.8135,157.8135,164,149,166.42972,165,1,1000
0.0945,0.0945,182.1675,163.1675,177,158,166.42972,173,1,1000
0.579,0.579,173.2415,158.2415,163,148,166.42972,166,1,1000
0.238,0.238,175.8545,161.8545,169,155,166.42972,169,1,1000
0.242,0.242,175.93,161.93,167,153,166.42972,169,1,1000
0.053,0.053,181.761,164.761,173,156,166.42972,173,1,1000
0.329,0.329,176.6285,159.6285,169,152,166.42972,168,1,1000
0.6345,0.6345,172.785,157.785,163,148,166.42972,165,1,1000
0.0725,0.0725,178.846,164.846,169,155,166.42972,172,1,1000
0.0695,0.0695,181.717,164.717,171,154,166.42972,173,1,1000
0.2875,0.2875,177.112,160.112,170,153,166.42972,169,1,1000
0.2465,0.2465,177.5785,160.5785,172,155,166.42972,169,1,1000
0.3815,0.3815,174.4215,161.4215,164,151,166.42972,168,1,1000
0.197,0.197,178.8225,160.8225,171,153,166.42972,170,1,1000
0.7865,0.7865,171.345,156.345,163,148,166.42972,164,1,1000
0.1115,0.1115,178.868,162.868,170,154,166.42972,171,1,1000
0.758,0.758,171.2025,156.2025,164,149,166.42972,164,1,1000
0.244,0.244,175.93,161.93,167,153,166.42972,169,1,1000
0.614,0.614,171.7175,156.7175,163,148,166.42972,165,1,1000
0.674,0.674,172.206,157.206,164,149,166.42972,165,1,1000
0.108,0.108,180.3235,163.3235,173,156,166.42972,172,1,1000
0.3835,0.3835,176.311,160.311,168,152,166.42972,168,1,1000
0.374,0.374,174.28,161.28,164,151,166.42972,168,1,1000
0.1425,0.1425,179.1525,163.1525,172,156,166.42972,171,1,1000
0.502,0.502,173.454,158.454,165,150,166.42972,166,1,1000
0.2915,0.2915,177.191,161.191,169,153,166.42972,169,1,1000
0.5195,0.5195,173.591,158.591,164,149,166.42972,166,1,1000
0.41,0.41,173.722,159.722,165,151,166.42972,167,1,1000
0.477,0.477,174.2675,159.2675,165,150,166.42972,167,1,1000
0.0705,0.0705,179.9345,163.9345,171,155,166.42972,172,1,1000
0.963,0.963,167.355,154.355,158,145,166.42972,161,1,1000
0.4825,0.4825,174.375,159.375,168,153,166.42972,167,1,1000
0.7695,0.7695,170.0715,157.0715,162,149,166.42972,164,1,1000
0.8185,0.8185,170.9215,155.9215,164,149,166.42972,163,1,1000
0.882,0.882,169.361,154.361,163,148,166.42972,162,1,1000
0.3275,0.3275,174.0235,162.0235,164,152,166.42972,168,1,1000
0.8805,0.8805,168.979,153.979,162,147,166.42972,162,1,1000
0.163,0.163,177.0415,163.0415,166,152,166.42972,170,1,1000
0.534,0.534,173.8505,157.8505,166,150,166.42972,166,1,1000
0.1235,0.1235,178.883,163.883,171,156,166.42972,171,1,1000
0.0545,0.0545,180.237,165.237,173,158,166.42972,173,1,1000
0.4555,0.4555,174.1565,160.1565,165,151,166.42972,167,1,1000
