"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.605,0.605,63.3635,50.3635,57,44,57.99104,57,1,100
0.5335,0.5335,64.79,51.79,59,46,57.99104,58,1,100
0.8705,0.8705,60.827,49.827,54,43,57.99104,55,1,100
0.5525,0.5525,64.0845,50.0845,60,46,57.99104,57,1,100
0.354,0.354,66.1845,52.1845,61,47,57.99104,59,1,100
0.745,0.745,62.6725,49.6725,57,44,57.99104,56,1,100
0.252,0.252,68.8925,53.8925,63,48,57.99104,61,1,100
0.2495,0.2495,66.2295,53.2295,59,46,57.99104,60,1,100
0.239,0.239,66.2455,53.2455,58,45,57.99104,60,1,100
0.754,0.754,62.0045,48.0045,59,45,57.99104,55,1,100
0.0385,0.0385,70.5915,57.5915,63,50,57.99104,64,1,100
0.78,0.78,62.357,47.357,59,44,57.99104,55,1,100
0.525,0.525,64.7355,50.7355,59,45,57.99104,58,1,100
0.7675,0.7675,62.9805,48.9805,59,45,57.99104,56,1,100
0.3965,0.3965,65.6795,52.6795,58,45,57.99104,59,1,100
0.6595,0.6595,62.9865,50.9865,57,45,57.99104,57,1,100
0.41,0.41,65.8175,52.8175,58,45,57.99104,59,1,100
0.8725,0.8725,60.95,48.95,54,42,57.99104,55,1,100
0.3245,0.3245,66.9255,53.9255,60,47,57.99104,60,1,100
0.569,0.569,62.079,51.079,54,43,57.99104,57,1,100
0.0525,0.0525,70.485,56.485,64,50,57.99104,64,1,100
0.188,0.188,67.5215,54.5215,61,48,57.99104,61,1,100
0.285,0.285,66.559,53.559,59,46,57.99104,60,1,100
0.056,0.056,70.604,56.604,65,51,57.99104,64,1,100
0.008,0.008,71.9445,59.9445,62,50,57.99104,66,1,100
0.65,0.65,62.4665,51.4665,54,43,57.99104,57,1,100
0.817,0.817,61.3595,48.3595,56,43,57.99104,55,1,100
0.812,0.812,61.1175,49.1175,54,42,57.99104,55,1,100
0.654,0.654,63.869,49.869,61,47,57.99104,57,1,100
0.0865,0.0865,69.7875,56.7875,63,50,57.99104,63,1,100
0.451,0.451,65.0325,50.0325,63,48,57.99104,58,1,100
0.134,0.134,67.94,55.94,60,48,57.99104,62,1,100
0.264,0.264,65.612,54.612,55,44,57.99104,60,1,100
0.8945,0.8945,59.2975,48.2975,52,41,57.99104,54,1,100
0.4765,0.4765,64.291,51.291,58,45,57.99104,58,1,100
0.2395,0.2395,66.2295,54.2295,59,47,57.99104,60,1,100
0.87,0.87,60.0135,48.0135,54,42,57.99104,54,1,100
0.9835,0.9835,57.634,46.634,52,41,57.99104,52,1,100
0.4955,0.4955,64.4205,52.4205,57,45,57.99104,58,1,100
0.8225,0.8225,61.399,49.399,55,43,57.99104,55,1,100
0.237,0.237,66.1135,53.1135,59,46,57.99104,60,1,100
0.074,0.074,70.108,56.108,65,51,57.99104,63,1,100
0.8825,0.8825,60.644,49.644,51,40,57.99104,55,1,100
0.2,0.2,67.661,54.661,61,48,57.99104,61,1,100
0.987,0.987,57.768,46.768,51,40,57.99104,52,1,100
0.7265,0.7265,62.275,50.275,54,42,57.99104,56,1,100
0.8625,0.8625,60.077,48.077,56,44,57.99104,54,1,100
0.605,0.605,63.2835,51.2835,55,43,57.99104,57,1,100
0.1045,0.1045,69.0725,55.0725,63,49,57.99104,62,1,100
0.998,0.998,55.3,44.3,49,38,57.99104,50,1,100
0.832,0.832,60.392,49.392,53,42,57.99104,55,1,100
0.175,0.175,66.741,54.741,58,46,57.99104,61,1,100
0.2525,0.2525,66.4585,53.4585,58,45,57.99104,60,1,100
0.708,0.708,62.2315,50.2315,56,44,57.99104,56,1,100
0.451,0.451,64.087,51.087,58,45,57.99104,58,1,100
0.287,0.287,66.606,53.606,59,46,57.99104,60,1,100
0.654,0.654,62.829,50.829,56,44,57.99104,57,1,100
0.3535,0.3535,65.3035,52.3035,58,45,57.99104,59,1,100
0.776,0.776,62.3015,48.3015,58,44,57.99104,55,1,100
0.501,0.501,64.3755,51.3755,58,45,57.99104,58,1,100
0.191,0.191,66.9375,54.9375,57,45,57.99104,61,1,100
0.857,0.857,60.564,49.564,53,42,57.99104,55,1,100
0.2355,0.2355,66.131,53.131,59,46,57.99104,60,1,100
0.1455,0.1455,68.9045,54.9045,63,49,57.99104,62,1,100
0.5295,0.5295,63.652,52.652,54,43,57.99104,58,1,100
0.0315,0.0315,71.0875,57.0875,64,50,57.99104,64,1,100
0.9115,0.9115,59.324,48.324,52,41,57.99104,54,1,100
0.675,0.675,63.1415,49.1415,60,46,57.99104,56,1,100
0.078,0.078,68.849,56.849,59,47,57.99104,63,1,100
0.4005,0.4005,64.661,52.661,57,45,57.99104,59,1,100
0.11,0.11,68.473,55.473,61,48,57.99104,62,1,100
0.671,0.671,62.882,50.882,57,45,57.99104,57,1,100
0.2905,0.2905,66.751,53.751,59,46,57.99104,60,1,100
0.725,0.725,62.4075,49.4075,56,43,57.99104,56,1,100
0.027,0.027,70.368,57.368,61,48,57.99104,64,1,100
0.9625,0.9625,58.939,46.939,53,41,57.99104,53,1,100
0.069,0.069,69.878,56.878,60,47,57.99104,63,1,100
0.1465,0.1465,67.0715,54.0715,59,46,57.99104,61,1,100
0.8525,0.8525,60.7835,48.7835,55,43,57.99104,55,1,100
0.1875,0.1875,67.486,54.486,60,47,57.99104,61,1,100
0.973,0.973,58.7455,47.7455,50,39,57.99104,53,1,100
0.5465,0.5465,64.957,50.957,60,46,57.99104,58,1,100
0.611,0.611,62.312,51.312,54,43,57.99104,57,1,100
0.822,0.822,60.0195,49.0195,51,40,57.99104,55,1,100
0.2985,0.2985,65.81,54.81,57,46,57.99104,60,1,100
0.2785,0.2785,66.625,53.625,60,47,57.99104,60,1,100
0.0805,0.0805,68.89,56.89,60,48,57.99104,63,1,100
0.493,0.493,64.507,51.507,57,44,57.99104,58,1,100
0.756,0.756,61.488,50.488,53,42,57.99104,56,1,100
0.5505,0.5505,63.776,51.776,57,45,57.99104,58,1,100
0.4735,0.4735,64.289,52.289,56,44,57.99104,58,1,100
0.648,0.648,62.5975,51.5975,54,43,57.99104,57,1,100
0.191,0.191,68.256,54.256,63,49,57.99104,61,1,100
0.59,0.59,64.2375,50.2375,59,45,57.99104,57,1,100
0.6855,0.6855,62.939,50.939,55,43,57.99104,57,1,100
0.02,0.02,72.149,58.149,66,52,57.99104,65,1,100
0.409,0.409,65.691,51.691,60,46,57.99104,59,1,100
0.6455,0.6455,63.682,50.682,57,44,57.99104,57,1,100
0.6415,0.6415,62.5605,51.5605,54,43,57.99104,57,1,100
0.937,0.937,59.5945,46.5945,56,43,57.99104,53,1,100
0.5795,0.5795,63.1815,50.1815,57,44,57.99104,57,1,100
0.2825,0.2825,66.4775,53.4775,60,47,57.99104,60,1,100
0.119,0.119,68.253,55.253,61,48,57.99104,62,1,100
0.3525,0.3525,66.029,52.029,61,47,57.99104,59,1,100
0.398,0.398,64.731,52.731,57,45,57.99104,59,1,100
0.5605,0.5605,64.94,51.94,60,47,57.99104,58,1,100
0.8295,0.8295,61.3295,49.3295,53,41,57.99104,55,1,100
0.27,0.27,65.829,53.829,57,45,57.99104,60,1,100
0.3685,0.3685,66.297,52.297,62,48,57.99104,59,1,100
0.234,0.234,66.232,53.232,59,46,57.99104,60,1,100
0.0505,0.0505,69.414,56.414,61,48,57.99104,63,1,100
0.838,0.838,61.5745,48.5745,55,42,57.99104,55,1,100
0.328,0.328,64.162,53.162,55,44,57.99104,59,1,100
0.8015,0.8015,61.0525,49.0525,55,43,57.99104,55,1,100
0.733,0.733,62.378,50.378,56,44,57.99104,56,1,100
0.996,0.996,56.6805,45.6805,50,39,57.99104,51,1,100
0.993,0.993,56.138,45.138,50,39,57.99104,51,1,100
0.513,0.513,64.619,51.619,59,46,57.99104,58,1,100
0.7025,0.7025,62.186,50.186,56,44,57.99104,56,1,100
0.7055,0.7055,62.182,50.182,54,42,57.99104,56,1,100
0.6545,0.6545,62.6615,51.6615,55,44,57.99104,57,1,100
0.4745,0.4745,65.3265,51.3265,61,47,57.99104,58,1,100
0.7185,0.7185,62.273,50.273,56,44,57.99104,56,1,100
0.2755,0.2755,65.6295,53.6295,56,44,57.99104,60,1,100
0.8,0.8,60.733,50.733,51,41,57.99104,56,1,100
0.759,0.759,61.6535,50.6535,54,43,57.99104,56,1,100
0.21,0.21,67.672,53.672,62,48,57.99104,61,1,100
0.191,0.191,68.316,53.316,63,48,57.99104,61,1,100
0.6315,0.6315,63.672,50.672,59,46,57.99104,57,1,100
0.3655,0.3655,65.4055,52.4055,59,46,57.99104,59,1,100
0.12,0.12,67.8825,55.8825,59,47,57.99104,62,1,100
0.182,0.182,67.529,54.529,60,47,57.99104,61,1,100
0.8575,0.8575,60.4335,49.4335,52,41,57.99104,55,1,100
0.415,0.415,65.756,52.756,58,45,57.99104,59,1,100
0.3095,0.3095,65.026,53.026,58,46,57.99104,59,1,100
0.0605,0.0605,70.069,56.069,63,49,57.99104,63,1,100
0.1205,0.1205,67.813,55.813,60,48,57.99104,62,1,100
0.7285,0.7285,62.3845,49.3845,56,43,57.99104,56,1,100
0.8405,0.8405,61.0155,47.0155,59,45,57.99104,54,1,100
0.999,0.999,55.202,45.202,48,38,57.99104,50,1,100
0.1165,0.1165,69.2115,55.2115,63,49,57.99104,62,1,100
0.4455,0.4455,64.0335,51.0335,57,44,57.99104,58,1,100
0.6435,0.6435,62.632,50.632,55,43,57.99104,57,1,100
0.753,0.753,61.67,49.67,55,43,57.99104,56,1,100
0.3385,0.3385,65.135,52.135,59,46,57.99104,59,1,100
0.479,0.479,65.24,51.24,60,46,57.99104,58,1,100
0.8405,0.8405,61.5705,48.5705,54,41,57.99104,55,1,100
0.1745,0.1745,69.853,53.853,66,50,57.99104,62,1,100
0.8395,0.8395,60.5085,48.5085,53,41,57.99104,55,1,100
0.457,0.457,63.1765,52.1765,54,43,57.99104,58,1,100
0.0475,0.0475,71.5025,56.5025,66,51,57.99104,64,1,100
0.825,0.825,60.3225,49.3225,52,41,57.99104,55,1,100
0.249,0.249,66.3815,53.3815,58,45,57.99104,60,1,100
0.9995,0.9995,54.0725,44.0725,48,38,57.99104,49,1,100
0.638,0.638,63.5735,50.5735,57,44,57.99104,57,1,100
0.6245,0.6245,63.586,50.586,58,45,57.99104,57,1,100
0.553,0.553,64.9125,51.9125,60,47,57.99104,58,1,100
0.748,0.748,61.446,50.446,54,43,57.99104,56,1,100
0.236,0.236,66.1555,53.1555,59,46,57.99104,60,1,100
0.6125,0.6125,63.3455,51.3455,55,43,57.99104,57,1,100
0.8105,0.8105,61.5125,48.5125,57,44,57.99104,55,1,100
0.323,0.323,65.189,53.189,55,43,57.99104,59,1,100
0.2605,0.2605,67.1795,53.1795,63,49,57.99104,60,1,100
0.2525,0.2525,68.873,52.873,66,50,57.99104,61,1,100
0.2165,0.2165,66.949,54.949,60,48,57.99104,61,1,100
0.958,0.958,58.4365,47.4365,51,40,57.99104,53,1,100
0.5735,0.5735,64.034,50.034,60,46,57.99104,57,1,100
0.553,0.553,64.029,50.029,61,47,57.99104,57,1,100
0.773,0.773,61.8305,49.8305,54,42,57.99104,56,1,100
0.1085,0.1085,68.2425,55.2425,62,49,57.99104,62,1,100
0.531,0.531,65.837,50.837,63,48,57.99104,58,1,100
0.127,0.127,67.785,55.785,59,47,57.99104,62,1,100
0.056,0.056,69.347,56.347,60,47,57.99104,63,1,100
0.6125,0.6125,64.308,50.308,60,46,57.99104,57,1,100
0.1815,0.1815,68.3495,54.3495,63,49,57.99104,61,1,100
0.8755,0.8755,60.423,47.423,56,43,57.99104,54,1,100
0.4475,0.4475,63.993,50.993,56,43,57.99104,58,1,100
0.84,0.84,61.9395,47.9395,58,44,57.99104,55,1,100
0.853,0.853,60.531,49.531,53,42,57.99104,55,1,100
0.4665,0.4665,64.201,52.201,55,43,57.99104,58,1,100
0.3945,0.3945,65.438,52.438,59,46,57.99104,59,1,100
0.486,0.486,64.406,51.406,58,45,57.99104,58,1,100
0.391,0.391,65.5805,53.5805,57,45,57.99104,59,1,100
0.9225,0.9225,59.7955,47.7955,53,41,57.99104,54,1,100
0.029,0.029,73.002,57.002,68,52,57.99104,65,1,100
0.0515,0.0515,70.8125,56.8125,63,49,57.99104,64,1,100
0.4,0.4,64.7645,52.7645,55,43,57.99104,59,1,100
0.821,0.821,61.3265,49.3265,56,44,57.99104,55,1,100
0.065,0.065,68.774,56.774,60,48,57.99104,63,1,100
0.0775,0.0775,69.6385,56.6385,62,49,57.99104,63,1,100
0.291,0.291,66.528,53.528,60,47,57.99104,60,1,100
0.472,0.472,65.1785,51.1785,61,47,57.99104,58,1,100
0.829,0.829,61.3905,48.3905,55,42,57.99104,55,1,100
0.4175,0.4175,65.802,51.802,62,48,57.99104,59,1,100
0.3915,0.3915,65.594,52.594,57,44,57.99104,59,1,100
0.2605,0.2605,66.4115,53.4115,58,45,57.99104,60,1,100
0.469,0.469,64.2785,52.2785,56,44,57.99104,58,1,100
0.065,0.065,69.6425,56.6425,62,49,57.99104,63,1,100
0.757,0.757,61.645,49.645,55,43,57.99104,56,1,100
0.1545,0.1545,67.248,54.248,59,46,57.99104,61,1,100
0.543,0.543,64.839,50.839,60,46,57.99104,58,1,100
0.924,0.924,59.8565,47.8565,53,41,57.99104,54,1,100
0.232,0.232,67.92,54.92,61,48,57.99104,61,1,100
0.5445,0.5445,63.936,51.936,56,44,57.99104,58,1,100
0.314,0.314,65.9835,53.9835,58,46,57.99104,60,1,100
0.729,0.729,61.336,50.336,52,41,57.99104,56,1,100
0.875,0.875,60.637,49.637,52,41,57.99104,55,1,100
0.756,0.756,61.4195,50.4195,54,43,57.99104,56,1,100
0.166,0.166,67.4365,54.4365,59,46,57.99104,61,1,100
0.8375,0.8375,60.5085,49.5085,53,42,57.99104,55,1,100
