"","true","gods","naive","chao","l","N","S","comsize","saddef"
"1",3.31120065337838,3.27108462917212,3.19693094629156,3.26948480845442,-1,100,30,8103,1
"2",6.34573569576624,6.6404955664283,5.74261536806948,6.33088341563703,0,100,30,8103,1
"3",30,34.3777883346976,15,18.09375,1,100,30,8103,1
"4",3.31120065337838,3.01135529570037,2.72590977238653,2.7497581870941,-1,200,30,8103,1
"5",6.34573569576624,5.16218918198982,4.90952110904687,5.26249256868156,0,200,30,8103,1
"6",30,19.6671066292071,18,26.1258333333333,1,200,30,8103,1
"7",3.31120065337838,3.21135580009776,3.10259238830667,3.12456458130137,-1,300,30,8103,1
"8",6.34573569576624,6.12670943110711,5.74112010901846,6.1112023241789,0,300,30,8103,1
"9",30,40.559432176323,22,37.9466666666667,1,300,30,8103,1
"10",3.31120065337838,3.47339209337136,3.62918444967047,3.64840756880065,-1,500,30,8103,1
"11",6.34573569576624,6.87080217389105,6.61500679968133,6.79502674363142,0,500,30,8103,1
"12",30,32.4692799393763,23,25.6613333333333,1,500,30,8103,1
"13",17.6563481778698,18.1649031563845,16.1812297734628,19.1119691119691,-1,100,30,8103,2
"14",20.8982366856479,20.4790746200014,17.7616513725535,19.9588774235981,0,100,30,8103,2
"15",30,25.6803186174866,21,22.485,1,100,30,8103,2
"16",17.6563481778698,16.9071390566805,14.7819660014782,15.8818834796488,-1,200,30,8103,2
"17",20.8982366856479,20.1643816827438,18.2309152992639,19.5191829771098,0,200,30,8103,2
"18",30,29.2532429740518,25,26.4925,1,200,30,8103,2
"19",17.6563481778698,18.1456488959885,17.640141121129,18.6797167846731,-1,300,30,8103,2
"20",20.8982366856479,22.1061708541663,21.1927028899169,22.3288852393345,0,300,30,8103,2
"21",30,34.2269711873688,29,30.495,1,300,30,8103,2
"22",17.6563481778698,17.9241359783397,17.7556818181818,18.3726067746687,-1,500,30,8103,2
"23",20.8982366856479,21.7131134515946,21.1232194537669,21.8725775725199,0,500,30,8103,2
"24",30,33.4655943788483,30,33.992,1,500,30,8103,2
"25",25.8965720431787,27.29109831262,21.3675213675214,26.9021739130434,-1,100,30,8103,3
"26",27.8550598283775,29.5629427648163,25.31771915504,30.0360615700598,0,100,30,8103,3
"27",30,32.1359895468723,30,32.0625,1,100,30,8103,3
"28",25.8965720431787,26.6348919385323,24.0963855421687,27.2602739726028,-1,200,30,8103,3
"29",27.8550598283775,28.4934661459942,26.2533600979196,28.220218281883,0,200,30,8103,3
"30",30,30.4428898787341,29,29,1,200,30,8103,3
"31",25.8965720431787,26.483565568859,25.7879656160458,28.1191222570533,-1,300,30,8103,3
"32",27.8550598283775,28.5324617696181,27.6776573572516,29.0772767606271,0,300,30,8103,3
"33",30,30.9284062464046,30,30,1,300,30,8103,3
"34",25.8965720431787,25.9939818943559,24.5676100628931,25.7854485324515,-1,500,30,8103,3
"35",27.8550598283775,28.049167390573,27.0453571126036,27.8517017480626,0,500,30,8103,3
"36",30,30.4059922792889,30,30,1,500,30,8103,3
"37",5.03990590850527,5.57156117853337,6.00961538461539,6.32992327365727,-1,100,30,8103,4
"38",9.68906441363741,11.4226392985103,10.2091446044999,11.7863561161488,0,100,30,8103,4
"39",30,27.5574827857393,19,27.91,1,100,30,8103,4
"40",5.03990590850527,5.05073800738007,4.99500499500499,5.09733606557378,-1,200,30,8103,4
"41",9.68906441363741,9.67182720100782,8.78099061789398,9.48132693776617,0,200,30,8103,4
"42",30,32.0599893447909,20,32.4375,1,200,30,8103,4
"43",5.03990590850527,4.81220541103388,4.56204379562044,4.61704756022236,-1,300,30,8103,4
"44",9.68906441363741,9.43023436147028,9.08647634856982,9.50310036967797,0,300,30,8103,4
"45",30,34.8084450185322,26,26.2847619047619,1,300,30,8103,4
"46",5.03990590850527,5.3552734540225,5.62758869079777,5.68026591385123,-1,500,30,8103,4
"47",9.68906441363741,10.2310039736877,9.81450439480177,10.0704588209585,0,500,30,8103,4
"48",30,28.4727166565307,25,25.3992,1,500,30,8103,4
"49",16.1872976082675,17.455461967644,16.8350168350168,20.0404858299595,-1,100,30,8103,5
"50",20.0701069460847,21.7598451406075,19.5056342585691,22.4453273382607,0,100,30,8103,5
"51",30,29.2880221437326,24,26.64,1,100,30,8103,5
"52",16.1872976082675,15.7335223245925,14.0944326990839,15.0871872630781,-1,200,30,8103,5
"53",20.0701069460847,19.2179230737458,17.6058238341485,18.6885810805438,0,200,30,8103,5
"54",30,25.5179000566838,24,24,1,200,30,8103,5
"55",16.1872976082675,16.3978549023576,15.6304272316777,16.4345914254305,-1,300,30,8103,5
"56",20.0701069460847,20.2046876645664,19.4134868941088,20.4195039817734,0,300,30,8103,5
"57",30,30.6214098701751,28,29.495,1,300,30,8103,5
"58",16.1872976082675,15.8924732869942,15.109391998066,15.5490464913375,-1,500,30,8103,5
"59",20.0701069460847,19.3641229315863,18.4991404749028,19.2270773834332,0,500,30,8103,5
"60",30,41.620818464941,28,40.475,1,500,30,8103,5
