"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.6995,0.6995,40.5228611130634,24.766558592055,36.7647058823529,21.0084033613445,34.2589501238069,32.258064516129,-1,100
0.2055,0.2055,46.2345631878215,29.9504440811218,40.3225806451613,24.0384615384615,34.2589501238069,37.8787878787879,-1,100
0.025,0.025,47.838574721177,34.1977017053039,39.6825396825397,26.0416666666667,34.2589501238069,40.983606557377,-1,100
0.634,0.634,40.2421765483995,26.0117576048658,34.7222222222222,20.4918032786885,34.2589501238069,33.112582781457,-1,100
0.9515,0.9515,35.2038861073319,22.6106025252423,31.25,18.6567164179104,34.2589501238069,28.9017341040462,-1,100
0.3455,0.3455,43.5412016670806,28.7502913537822,37.3134328358209,22.5225225225225,34.2589501238069,35.7142857142857,-1,100
0.825,0.825,39.2537889016478,21.9218561285386,35.7142857142857,18.3823529411765,34.2589501238069,30.1204819277108,-1,100
0.9305,0.9305,35.8341210446168,21.8255003549616,31.25,17.2413793103448,34.2589501238069,29.0697674418605,-1,100
0.7395,0.7395,39.631666979211,24.4958773234421,35.4609929078014,20.3252032520325,34.2589501238069,31.8471337579618,-1,100
0.221,0.221,45.5244699783635,29.5386127602788,39.6825396825397,23.696682464455,34.2589501238069,37.3134328358209,-1,100
0.8265,0.8265,37.6582262975775,24.509737735486,32.6797385620915,19.53125,34.2589501238069,31.055900621118,-1,100
0.4765,0.4765,41.9815626225709,27.0262743092808,36.231884057971,21.2765957446809,34.2589501238069,34.4827586206897,-1,100
0.1525,0.1525,45.861541853029,30.8741817952464,38.4615384615385,23.4741784037559,34.2589501238069,38.1679389312977,-1,100
0.763,0.763,39.3712796885445,22.788597664686,34.965034965035,18.3823529411765,34.2589501238069,31.055900621118,-1,100
0.042,0.042,45.9018970336346,33.6406938536322,38.1679389312977,25.9067357512953,34.2589501238069,39.6825396825397,-1,100
0.9135,0.9135,36.894599840877,21.5437226478946,32.8947368421053,17.5438596491228,34.2589501238069,28.735632183908,-1,100
0.675,0.675,39.8825958830434,25.39886639038,34.2465753424658,19.7628458498024,34.2589501238069,32.6797385620915,-1,100
0.822,0.822,37.4122268798341,25.2698976643341,32.4675324675325,20.3252032520325,34.2589501238069,31.25,-1,100
0.4445,0.4445,41.8872631429513,27.5404987961869,35.7142857142857,21.3675213675214,34.2589501238069,34.7222222222222,-1,100
0.9655,0.9655,34.8184386158264,21.4255814729692,31.25,17.8571428571429,34.2589501238069,27.7777777777778,-1,100
0.0565,0.0565,48.2825094216119,32.7333912483138,41.3223140495868,25.7731958762887,34.2589501238069,40.3225806451613,-1,100
0.403,0.403,42.6453739418066,28.1308594272921,37.037037037037,22.5225225225225,34.2589501238069,35.2112676056338,-1,100
0.379,0.379,45.4871196369898,27.3867612140507,40.3225806451613,22.2222222222222,34.2589501238069,35.9712230215827,-1,100
0.985,0.985,33.5544317312036,18.9768791514794,30.8641975308642,16.2866449511401,34.2589501238069,25.9067357512953,-1,100
0.498,0.498,40.7352818663645,27.711750713486,34.4827586206897,21.4592274678112,34.2589501238069,34.2465753424658,-1,100
0.1015,0.1015,46.8164273553191,31.2906687102944,38.4615384615385,22.9357798165138,34.2589501238069,39.3700787401575,-1,100
0.068,0.068,45.9516560400292,32.7837171087315,38.1679389312977,25,34.2589501238069,39.3700787401575,-1,100
0.0275,0.0275,48.772823174521,34.1050060908282,40.983606557377,26.3157894736842,34.2589501238069,41.3223140495868,-1,100
0.4585,0.4585,41.7610501337886,27.8808255548741,35.7142857142857,21.8340611353712,34.2589501238069,34.7222222222222,-1,100
0.7785,0.7785,38.5314371801563,24.9743902002905,33.5570469798658,20,34.2589501238069,31.6455696202532,-1,100
0.985,0.985,33.3688682440227,18.277541375619,30.8641975308642,15.7728706624606,34.2589501238069,25.3807106598985,-1,100
0.0385,0.0385,48.5140885663404,33.4440331737043,40.3225806451613,25.2525252525252,34.2589501238069,40.983606557377,-1,100
0.9355,0.9355,36.3138376825783,21.8681894341131,32.0512820512821,17.6056338028169,34.2589501238069,28.5714285714286,-1,100
0.2265,0.2265,42.5499840287483,30.2093834528536,34.965034965035,22.6244343891403,34.2589501238069,36.4963503649635,-1,100
0.937,0.937,36.1595256965827,20.7473063369949,32.8947368421053,17.4825174825175,34.2589501238069,28.0898876404494,-1,100
0.401,0.401,42.8336181791315,27.4416027871161,37.037037037037,21.6450216450216,34.2589501238069,35.2112676056338,-1,100
0.206,0.206,43.6640545277642,30.5798734869268,37.593984962406,24.5098039215686,34.2589501238069,37.037037037037,-1,100
0.6905,0.6905,39.8696828078389,24.7553037228715,34.7222222222222,19.6078431372549,34.2589501238069,32.258064516129,-1,100
0.0015,0.0015,49.4373391217284,37.0942874085979,39.3700787401575,27.027027027027,34.2589501238069,43.4782608695652,-1,100
0.043,0.043,48.8372617755744,33.3486055801119,41.6666666666667,26.1780104712042,34.2589501238069,40.983606557377,-1,100
0.206,0.206,44.1250553920609,30.5181121734672,37.8787878787879,24.2718446601942,34.2589501238069,37.037037037037,-1,100
0.983,0.983,33.5948340857964,18.2105127159229,30.8641975308642,15.4798761609907,34.2589501238069,25.3807106598985,-1,100
0.4785,0.4785,42.5264426112892,27.2538862203118,37.593984962406,22.3214285714286,34.2589501238069,34.4827586206897,-1,100
0.728,0.728,41.3275787816226,22.2457833840377,37.8787878787879,18.796992481203,34.2589501238069,31.4465408805031,-1,100
0.044,0.044,48.9131136668581,33.1820323620063,40.983606557377,25.2525252525253,34.2589501238069,40.983606557377,-1,100
0.835,0.835,37.9650579108338,23.6676722899188,32.6797385620915,18.3823529411765,34.2589501238069,30.8641975308642,-1,100
0.663,0.663,40.2887171329359,26.3794483630655,35.4609929078014,21.551724137931,34.2589501238069,32.8947368421053,-1,100
0.206,0.206,45.2412489298009,29.9096317281049,39.3700787401575,24.0384615384615,34.2589501238069,37.3134328358209,-1,100
0.7025,0.7025,40.1160965962238,25.4102142432826,35.7142857142857,21.0084033613445,34.2589501238069,32.4675324675325,-1,100
0.016,0.016,50.5641901038959,34.7870534288147,42.3728813559322,26.5957446808511,34.2589501238069,42.7350427350427,-1,100
