"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.376,0.376,45.0134529609025,28.0648988844221,39.3700787401575,22.4215246636771,34.786580534526,36.231884057971,-1,100
0.0915,0.0915,49.8318353056595,31.4870364730558,42.7350427350427,24.390243902439,34.786580534526,40.650406504065,-1,100
0.9725,0.9725,35.0528055239852,19.0813859589963,32.258064516129,16.2866449511401,34.786580534526,26.5957446808511,-1,100
0.04,0.04,52.975331119947,33.852947867129,46.2962962962963,27.1739130434783,34.786580534526,43.1034482758621,-1,100
0.906,0.906,37.7516421949694,21.0489265016265,34.2465753424658,17.5438596491228,34.786580534526,29.2397660818713,-1,100
0.3975,0.3975,46.2561554498969,26.0487162510414,41.6666666666667,21.4592274678112,34.786580534526,35.9712230215827,-1,100
0.119,0.119,50.6157342722902,31.2028554844114,45.4545454545455,26.0416666666667,34.786580534526,40.650406504065,-1,100
0.014,0.014,52.2815950466337,35.811585213792,44.2477876106195,27.7777777777778,34.786580534526,43.859649122807,-1,100
0.2495,0.2495,47.9987594087495,29.4051150544561,43.1034482758621,24.5098039215686,34.786580534526,38.1679389312977,-1,100
0.0795,0.0795,52.6208417494384,32.3662121198088,46.2962962962963,26.0416666666667,34.786580534526,42.0168067226891,-1,100
0.968,0.968,35.577692906544,20.3844748067972,32.258064516129,17.0648464163823,34.786580534526,27.6243093922652,-1,100
0.6795,0.6795,42.3408768090837,24.8340949025794,38.1679389312977,20.6611570247934,34.786580534526,32.8947368421053,-1,100
0.976,0.976,34.6525344952519,22.021872474346,30.4878048780488,17.8571428571429,34.786580534526,28.0898876404494,-1,100
0.3125,0.3125,46.1950986195729,28.359640210344,40.983606557377,23.1481481481481,34.786580534526,37.037037037037,-1,100
0.1735,0.1735,48.8436373978951,30.6158110125803,43.1034482758621,24.8756218905473,34.786580534526,39.0625,-1,100
0.7195,0.7195,40.7233319846318,24.8166511786933,36.231884057971,20.3252032520325,34.786580534526,32.4675324675325,-1,100
0.69,0.69,41.2887152631932,25.0850115594895,37.037037037037,20.8333333333333,34.786580534526,32.8947368421053,-1,100
0.8835,0.8835,38.3862577313952,20.965082415483,34.965034965035,17.5438596491228,34.786580534526,29.2397660818713,-1,100
0.2595,0.2595,47.2506561050201,28.9698167098112,41.3223140495868,23.0414746543779,34.786580534526,37.8787878787879,-1,100
0.6245,0.6245,46.3432360617152,23.4919903002528,43.859649122807,21.0084033613445,34.786580534526,33.3333333333333,-1,100
0.165,0.165,48.8389198656277,30.4879468372904,43.1034482758621,24.7524752475248,34.786580534526,39.3700787401575,-1,100
0.731,0.731,41.3057766849507,24.1536341717104,37.3134328358209,20.1612903225806,34.786580534526,32.258064516129,-1,100
0.237,0.237,49.0569982404221,29.0810552899968,44.2477876106195,24.2718446601942,34.786580534526,38.7596899224806,-1,100
0.304,0.304,46.6674370669852,28.3652563816269,41.6666666666667,23.3644859813084,34.786580534526,37.3134328358209,-1,100
0.595,0.595,43.1173303759726,26.3762589474012,39.0625,22.3214285714286,34.786580534526,34.0136054421769,-1,100
