"","true","gods","naive","chao","l","N","S","comsize","saddef"
"1",28.8375907672077,30.3528618519628,23.2558139534884,29.9999999999999,-1,100,150,8103,1
"2",51.4297857674921,56.4278205286738,32.8263464918596,50.4662260567945,0,100,150,8103,1
"3",150,143.44421394744,45,80.64,1,100,150,8103,1
"4",28.8375907672077,28.7085916740478,25.4452926208651,29.0087463556851,-1,200,150,8103,1
"5",51.4297857674921,52.8615415782026,38.7776755655002,51.2256522604673,0,200,150,8103,1
"6",150,150.283004953868,62,105.337777777778,1,200,150,8103,1
"7",28.8375907672077,25.6089081791749,21.3776722090261,22.9411764705882,-1,300,150,8103,1
"8",51.4297857674921,45.1407385811559,36.2155393229703,42.2201501579659,0,300,150,8103,1
"9",150,164.680900375713,68,81.874649122807,1,300,150,8103,1
"10",28.8375907672077,28.4495470823678,26.8586162440911,28.3265213442325,-1,500,150,8103,1
"11",51.4297857674921,55.8316533734234,48.702951017038,56.7294834259431,0,500,150,8103,1
"12",150,227.342470785038,97,140.1136,1,500,150,8103,1
"13",81.6930820693199,85.0173119294932,48.0769230769231,91.6666666666664,-1,100,150,8103,2
"14",101.380998678167,105.807228100125,55.22956214776,104.32086079445,0,100,150,8103,2
"15",150,152.620500822648,63,116.778214285714,1,100,150,8103,2
"16",81.6930820693199,77.6632961134806,56.980056980057,79.2828685258965,-1,200,150,8103,2
"17",101.380998678167,97.3242793686448,71.0426222334242,100.130786663098,0,200,150,8103,2
"18",150,168.836320416806,89,120.5290625,1,200,150,8103,2
"19",81.6930820693199,81.0597218980293,66.8647845468053,85.755258126195,-1,300,150,8103,2
"20",101.380998678167,101.874658059134,82.4311686412824,102.192827938744,0,300,150,8103,2
"21",150,138.994518147486,103,115.527068965517,1,300,150,8103,2
"22",81.6930820693199,83.5033698138873,71.5512306811677,83.3333333333336,-1,500,150,8103,2
"23",101.380998678167,102.843078410105,88.6741354709086,102.093364252662,0,500,150,8103,2
"24",150,141.017850294122,118,128.645333333333,1,500,150,8103,2
"25",115.04743923786,115.050404657106,49.5049504950495,97.0588235294115,-1,100,150,8103,3
"26",131.151139070252,129.51249109068,56.6935678938202,100.410326331863,0,100,150,8103,3
"27",150,147.727977130837,64,99.739,1,100,150,8103,3
"28",115.04743923786,113.519193051275,72.2021660649819,112.429378531074,-1,200,150,8103,3
"29",131.151139070252,132.018644160684,85.9524038196856,135.693240859218,0,200,150,8103,3
"30",150,154.76629993011,103,163.759891304348,1,200,150,8103,3
"31",115.04743923786,108.193875734378,78.9473684210526,106.785714285714,-1,300,150,8103,3
"32",131.151139070252,123.730749755372,99.3445048621426,135.85516001599,0,300,150,8103,3
"33",150,142.232975576725,126,164.49980952381,1,300,150,8103,3
"34",115.04743923786,113.452437624261,91.9793966151582,112.48872858431,-1,500,150,8103,3
"35",131.151139070252,128.176555393756,109.780779379262,128.454892944039,0,500,150,8103,3
"36",150,145.123520735925,136,144.24909375,1,500,150,8103,3
"37",37.8645951614643,34.3653250773994,23.9234449760766,31.1320754716981,-1,100,150,8103,4
"38",68.8220304286071,61.4046556896671,34.3264616376222,56.5659541790624,0,100,150,8103,4
"39",150,113.979720697398,47,98.5507142857143,1,100,150,8103,4
"40",37.8645951614643,39.314912301982,30.1204819277108,35.2836879432624,-1,200,150,8103,4
"41",68.8220304286071,72.5883567209026,48.4210206092201,62.9285791296254,0,200,150,8103,4
"42",150,139.779474886499,72,92.5284210526316,1,200,150,8103,4
"43",37.8645951614643,38.2885224212068,34.4299923488906,38.7640449438202,-1,300,150,8103,4
"44",68.8220304286071,68.5795061597498,54.9512692743886,68.2524721391806,0,300,150,8103,4
"45",150,149.765124595712,88,115.432063492063,1,300,150,8103,4
"46",37.8645951614643,39.4740688055964,37.3915644630571,40.3330100226319,-1,500,150,8103,4
"47",68.8220304286071,66.7582740326725,57.2237184332084,64.5230314656793,0,500,150,8103,4
"48",150,125.100476128564,95,108.686857142857,1,500,150,8103,4
"49",78.2418553936902,80.4028577098631,48.5436893203883,93.3962264150941,-1,100,150,8103,5
"50",101.143319126935,110.320429555201,55.4709562062705,100.18177621374,0,100,150,8103,5
"51",150,187.523080165255,63,105.045882352941,1,100,150,8103,5
"52",78.2418553936902,76.1739130434783,52.6315789473684,71.0714285714286,-1,200,150,8103,5
"53",101.143319126935,97.0438497220584,67.1757680146397,93.7586375665305,0,200,150,8103,5
"54",150,173.31993229506,86,117.234347826087,1,200,150,8103,5
"55",78.2418553936902,77.4196630465938,62.9370629370629,79.3805309734513,-1,300,150,8103,5
"56",101.143319126935,98.546139436349,77.4250942976866,95.5905322442287,0,300,150,8103,5
"57",150,133.594261793431,99,112.953333333333,1,300,150,8103,5
"58",78.2418553936902,75.6201355059074,64.7668393782383,74.2559523809526,-1,500,150,8103,5
"59",101.143319126935,96.8414911794882,83.0960762945525,96.9104522199183,0,500,150,8103,5
"60",150,154.373550339105,116,139.636842105263,1,500,150,8103,5
"61",6.00403950752665,5.34766769620654,4.59558823529412,4.76878612716762,-1,100,150,8103,6
"62",12.8137498322165,11.2247220587484,8.16360897909103,10.1882874592445,0,100,150,8103,6
"63",150,150.557678911755,21,44.76,1,100,150,8103,6
"64",6.00403950752665,6.27779413359778,6.31911532385466,6.49265905383362,-1,200,150,8103,6
"65",12.8137498322165,13.30654752345,11.0889385798201,13.0219176138355,0,200,150,8103,6
"66",150,161.01232571385,34,59.6567857142857,1,200,150,8103,6
"67",6.00403950752665,5.88666908826734,5.73686894441611,5.82921757213413,-1,300,150,8103,6
"68",12.8137498322165,12.9597768390375,11.1134659084247,13.2292251835786,0,300,150,8103,6
"69",150,218.609968376514,41,128.872777777778,1,300,150,8103,6
"70",6.00403950752665,6.09036560232461,6.14522393196008,6.20924792195512,-1,500,150,8103,6
"71",12.8137498322165,13.0074609199068,11.6860046015991,12.7499341644755,0,500,150,8103,6
"72",150,167.968292131497,48,84.6765,1,500,150,8103,6
"73",40.7029428119597,41.4454503605954,31.6455696202532,45.8333333333332,-1,100,150,8103,7
"74",71.0239730432432,71.0846117266867,40.2139573473491,60.5725951118526,0,100,150,8103,7
"75",150,144.045299498904,50,72.0982142857143,1,100,150,8103,7
"76",40.7029428119597,37.3832206869507,30.1204819277108,35.2836879432624,-1,200,150,8103,7
"77",71.0239730432432,64.080974184447,46.7685558559712,65.1427022793377,0,200,150,8103,7
"78",150,148.436660220829,73,121.648392857143,1,200,150,8103,7
"79",40.7029428119597,38.7308010961698,31.5789473684211,35.1764705882353,-1,300,150,8103,7
"80",71.0239730432432,70.2188606337868,54.7472172983601,68.2497225112416,0,300,150,8103,7
"81",150,142.455271392189,90,117.432063492063,1,300,150,8103,7
