"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.0785,150.25,151.998320515285,150.71854504588,154.405152918297,149.577166696449,-1,17783,50
0.547,150.25,150.093082046394,148.845160786241,152.458606877977,147.682400987393,-1,17783,50
0.7085,150.25,149.556418750189,148.317398251812,152.035852678225,146.980172966327,-1,17783,50
0.7695,150.25,149.320823873402,148.085700826088,151.900983218548,146.74409746721,-1,17783,50
0.3005,150.25,150.92579267501,149.66399806528,153.378552488625,148.499846360706,-1,17783,50
0.6395,150.25,149.754734870011,148.512428904394,152.144043505702,147.206995116918,-1,17783,50
0.1145,150.25,151.788046937476,150.511806631399,154.276825113967,149.284182585809,-1,17783,50
0.5995,150.25,149.956848745353,148.71118995723,152.354092519485,147.570870071284,-1,17783,50
0.296,150.25,150.878120816128,149.617122494061,153.320459560005,148.517094376117,-1,17783,50
0.1135,150.25,151.734440873351,150.459101028118,154.124907978225,149.296550205623,-1,17783,50
0.8685,150.25,148.806323310867,147.57969049038,151.170864441144,146.123879051196,-1,17783,50
0.503,150.25,150.236843355542,148.986532395793,152.73381076923,147.736606380044,-1,17783,50
0.7325,150.25,149.450817680926,148.213544896175,151.853792654545,146.74987029327,-1,17783,50
0.957,150.25,148.036958526639,146.822967491282,150.532425337151,145.412897620339,-1,17783,50
0.5715,150.25,150.01119851534,148.764637366452,152.449167334186,147.485591243944,-1,17783,50
0.314,150.25,150.852784899136,149.592209674543,153.284584516189,148.445104020408,-1,17783,50
0.901,150.25,148.528421297866,147.306362304562,150.955853575964,145.955018768136,-1,17783,50
0.285,150.25,150.947550267747,149.685392146886,153.323317961005,148.450911408774,-1,17783,50
0.4245,150.25,150.49811387924,149.243454097628,152.977024073145,147.948193602444,-1,17783,50
0.7545,150.25,149.308556016918,148.073635750243,151.818966615348,146.635128880266,-1,17783,50
0.2855,150.25,150.982144784048,149.719408574533,153.438069312534,148.522865693317,-1,17783,50
0.5475,150.25,150.134841436467,148.88622625653,152.614222805302,147.534884408185,-1,17783,50
0.014,150.25,153.071972806766,151.774071302861,155.387174758926,150.613860179469,-1,17783,50
0.609,150.25,149.893727276605,148.649116077753,152.252687309783,147.371083040461,-1,17783,50
0.1445,150.25,151.524605827579,150.252787706676,153.849802943713,149.052772971895,-1,17783,50
0.439,150.25,150.446703294611,149.192899828697,152.830994547649,147.996900216793,-1,17783,50
0.496,150.25,150.243410462298,148.992990285435,152.680058639503,147.806146046435,-1,17783,50
0.149,150.25,151.563533374744,150.291062285929,153.93173210185,149.023342149509,-1,17783,50
0.4295,150.25,150.441549853277,149.187832209202,152.858559427797,147.958397061742,-1,17783,50
0.6185,150.25,149.834208660909,148.590584856625,152.235387700568,147.367303393295,-1,17783,50
0.1065,150.25,151.744197853623,150.468694136607,154.093248866314,149.392221141827,-1,17783,50
0.712,150.25,149.522898637344,148.284433034406,151.862629847137,147.047566910883,-1,17783,50
0.723,150.25,149.500136159654,148.262047298878,151.926615638518,147.043037351648,-1,17783,50
0.9845,150.25,147.509642646892,146.304278670861,150.097118109084,144.847218645989,-1,17783,50
0.0735,150.25,152.020096129901,150.739954287294,154.485703536806,149.509349258727,-1,17783,50
0.8005,150.25,149.138424199662,147.906314412437,151.473631366902,146.634848818149,-1,17783,50
0.0535,150.25,152.14678137194,150.864507027874,154.328519139895,149.779597688644,-1,17783,50
0.4175,150.25,150.467034201064,149.212892129917,152.925706563586,148.103285156656,-1,17783,50
0.4855,150.25,150.328406330371,149.076572166127,152.781739859384,147.821877851659,-1,17783,50
0.846,150.25,148.828734893203,147.601732844369,151.436056515349,146.104286892352,-1,17783,50
0.448,150.25,150.377161612837,149.124516000341,152.780812850245,147.947896983191,-1,17783,50
0.4295,150.25,150.470041350825,149.215849192639,152.936624235221,148.007167596064,-1,17783,50
0.987,150.25,147.589643899961,146.382973040655,150.011024921086,145.054949025196,-1,17783,50
0.85,150.25,149.025405508831,147.795160969956,151.346590774683,146.520004862377,-1,17783,50
0.2685,150.25,151.04633075903,149.782521627721,153.568637520365,148.63797308847,-1,17783,50
0.717,150.25,149.527282270496,148.288744107443,151.929279972988,147.11046232194,-1,17783,50
0.183,150.25,151.311295664847,150.043052643516,153.653681802987,149.003768307806,-1,17783,50
0.978,150.25,147.735963282006,146.52690036396,150.186404187409,145.289427732687,-1,17783,50
0.5775,150.25,149.998532352751,148.752181527142,152.401386033724,147.423679598883,-1,17783,50
0.3295,150.25,150.786893797857,149.527418592962,153.17605138736,148.356519636705,-1,17783,50
