"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.898,0.898,61.8725,44.8725,63,46,58.12904,53,1,316
0.4155,0.4155,63.963,52.963,59,48,58.12904,59,1,316
0.2345,0.2345,65.416,54.416,60,49,58.12904,60,1,316
0.978,0.978,57.407,46.407,53,42,58.12904,52,1,316
0.247,0.247,65.4025,53.4025,60,48,58.12904,60,1,316
0.499,0.499,64.387,52.387,61,49,58.12904,58,1,316
0.902,0.902,60.2625,46.2625,60,46,58.12904,53,1,316
0.671,0.671,62.6645,51.6645,58,47,58.12904,57,1,316
0.1925,0.1925,68.2265,54.2265,65,51,58.12904,61,1,316
0.9025,0.9025,59.8765,49.8765,56,46,58.12904,55,1,316
0.9485,0.9485,59.014,49.014,55,45,58.12904,54,1,316
0.295,0.295,66.7065,53.7065,64,51,58.12904,60,1,316
0.0275,0.0275,70.2285,57.2285,65,52,58.12904,64,1,316
0.6995,0.6995,62.863,51.863,58,47,58.12904,57,1,316
0.5485,0.5485,63.976,51.976,60,48,58.12904,58,1,316
0.1705,0.1705,68.998,54.998,65,51,58.12904,62,1,316
0.806,0.806,62.69,47.69,60,45,58.12904,55,1,316
0.383,0.383,67.2655,51.2655,66,50,58.12904,59,1,316
0.959,0.959,58.8145,46.8145,56,44,58.12904,53,1,316
0.872,0.872,61.035,49.035,57,45,58.12904,55,1,316
0.041,0.041,70.712,57.712,67,54,58.12904,64,1,316
0.6025,0.6025,62.2665,51.2665,57,46,58.12904,57,1,316
0.701,0.701,62.3945,49.3945,61,48,58.12904,56,1,316
0.8275,0.8275,61.1705,49.1705,57,45,58.12904,55,1,316
0.424,0.424,64.9585,53.9585,58,47,58.12904,59,1,316
0.99,0.99,56.5985,45.5985,54,43,58.12904,51,1,316
0.308,0.308,66.6325,53.6325,62,49,58.12904,60,1,316
0.43,0.43,66.6815,51.6815,63,48,58.12904,59,1,316
0.9985,0.9985,55.9125,43.9125,54,42,58.12904,50,1,316
0.5115,0.5115,63.668,52.668,60,49,58.12904,58,1,316
0.215,0.215,68.4615,53.4615,66,51,58.12904,61,1,316
0.1235,0.1235,69.234,55.234,65,51,58.12904,62,1,316
0.711,0.711,62.304,50.304,59,47,58.12904,56,1,316
0.49,0.49,65.434,50.434,62,47,58.12904,58,1,316
0.703,0.703,63.014,51.014,58,46,58.12904,57,1,316
0.656,0.656,63.859,49.859,61,47,58.12904,57,1,316
0.734,0.734,61.322,50.322,57,46,58.12904,56,1,316
0.137,0.137,70.349,55.349,67,52,58.12904,62,1,316
0.818,0.818,61.242,49.242,58,46,58.12904,55,1,316
0.57,0.57,64.065,51.065,60,47,58.12904,58,1,316
0.2035,0.2035,68.4015,54.4015,65,51,58.12904,61,1,316
0.7775,0.7775,62.0215,50.0215,60,48,58.12904,56,1,316
0.504,0.504,64.5215,51.5215,61,48,58.12904,58,1,316
0.74,0.74,61.1295,51.1295,57,47,58.12904,56,1,316
0.8145,0.8145,61.2075,49.2075,57,45,58.12904,55,1,316
0.0375,0.0375,69.2475,57.2475,61,49,58.12904,63,1,316
0.292,0.292,66.653,53.653,62,49,58.12904,60,1,316
0.818,0.818,60.188,49.188,57,46,58.12904,55,1,316
0.714,0.714,62.179,50.179,58,46,58.12904,56,1,316
0.0335,0.0335,70.3215,57.3215,66,53,58.12904,64,1,316
0.069,0.069,67.1655,56.1655,61,50,58.12904,62,1,316
0.213,0.213,68.5455,53.5455,67,52,58.12904,61,1,316
0.975,0.975,58.7445,47.7445,54,43,58.12904,53,1,316
0.2325,0.2325,65.3705,53.3705,62,50,58.12904,60,1,316
0.5135,0.5135,63.6235,51.6235,60,48,58.12904,58,1,316
0.635,0.635,64.657,49.657,63,48,58.12904,57,1,316
0.97,0.97,58.131,46.131,54,42,58.12904,52,1,316
0.9455,0.9455,59.884,45.884,58,44,58.12904,53,1,316
0.7575,0.7575,61.482,50.482,58,47,58.12904,56,1,316
0.5465,0.5465,63.8685,51.8685,60,48,58.12904,58,1,316
0.2555,0.2555,65.6325,53.6325,60,48,58.12904,60,1,316
0.8585,0.8585,62.127,48.127,60,46,58.12904,55,1,316
0.8725,0.8725,59.293,49.293,55,45,58.12904,55,1,316
0.4,0.4,66.5675,52.5675,62,48,58.12904,59,1,316
0.366,0.366,66.208,52.208,64,50,58.12904,59,1,316
0.698,0.698,63.0645,50.0645,60,47,58.12904,57,1,316
0.3875,0.3875,64.614,52.614,59,47,58.12904,59,1,316
0.397,0.397,64.6775,52.6775,60,48,58.12904,59,1,316
0.0265,0.0265,70.381,57.381,64,51,58.12904,64,1,316
0.987,0.987,57.338,46.338,53,42,58.12904,52,1,316
0.2955,0.2955,65.854,53.854,60,48,58.12904,60,1,316
0.8325,0.8325,60.8765,50.8765,56,46,58.12904,56,1,316
0.435,0.435,64.953,52.953,60,48,58.12904,59,1,316
0.829,0.829,61.627,48.627,60,47,58.12904,55,1,316
0.038,0.038,72.1085,58.1085,67,53,58.12904,65,1,316
0.742,0.742,63.869,48.869,63,48,58.12904,56,1,316
0.5375,0.5375,64.783,51.783,62,49,58.12904,58,1,316
0.9065,0.9065,60.099,49.099,56,45,58.12904,55,1,316
0.8775,0.8775,60.2215,47.2215,56,43,58.12904,54,1,316
0.9995,0.9995,55.828,45.828,51,41,58.12904,51,1,316
0.972,0.972,58.5555,45.5555,56,43,58.12904,52,1,316
0.6065,0.6065,63.413,50.413,60,47,58.12904,57,1,316
0.5515,0.5515,63.8765,51.8765,59,47,58.12904,58,1,316
0.04,0.04,69.908,57.908,64,52,58.12904,64,1,316
0.354,0.354,64.4575,53.4575,59,48,58.12904,59,1,316
0.081,0.081,68.1835,56.1835,63,51,58.12904,62,1,316
0.161,0.161,69.888,54.888,67,52,58.12904,62,1,316
0.632,0.632,63.5325,50.5325,60,47,58.12904,57,1,316
0.8235,0.8235,60.2805,49.2805,56,45,58.12904,55,1,316
0.169,0.169,67.2565,54.2565,62,49,58.12904,61,1,316
0.1025,0.1025,69.163,55.163,66,52,58.12904,62,1,316
0.6055,0.6055,62.323,51.323,58,47,58.12904,57,1,316
0.6165,0.6165,62.339,51.339,59,48,58.12904,57,1,316
0.1275,0.1275,66.513,55.513,60,49,58.12904,61,1,316
0.536,0.536,66.9115,48.9115,67,49,58.12904,58,1,316
0.904,0.904,59.3045,48.3045,56,45,58.12904,54,1,316
0.631,0.631,62.496,51.496,56,45,58.12904,57,1,316
0.4855,0.4855,64.372,51.372,61,48,58.12904,58,1,316
0.8945,0.8945,59.6035,50.6035,54,45,58.12904,55,1,316
0.458,0.458,64.189,52.189,58,46,58.12904,58,1,316
0.2515,0.2515,68.92,53.92,66,51,58.12904,61,1,316
0.521,0.521,64.788,50.788,62,48,58.12904,58,1,316
0.507,0.507,64.6475,50.6475,61,47,58.12904,58,1,316
0.345,0.345,67.0645,53.0645,63,49,58.12904,60,1,316
0.7995,0.7995,60.64,50.64,54,44,58.12904,56,1,316
0.4745,0.4745,63.4305,52.4305,59,48,58.12904,58,1,316
0.737,0.737,61.17,51.17,56,46,58.12904,56,1,316
0.2935,0.2935,65.936,53.936,61,49,58.12904,60,1,316
0.997,0.997,56.759,47.759,51,42,58.12904,52,1,316
0.124,0.124,70.8295,54.8295,68,52,58.12904,63,1,316
0.75,0.75,61.3735,50.3735,56,45,58.12904,56,1,316
0.6475,0.6475,62.5045,51.5045,57,46,58.12904,57,1,316
0.9165,0.9165,60.184,46.184,59,45,58.12904,53,1,316
0.376,0.376,68.0295,52.0295,67,51,58.12904,60,1,316
0.138,0.138,67.2315,55.2315,61,49,58.12904,61,1,316
0.738,0.738,62.387,50.387,58,46,58.12904,56,1,316
0.1565,0.1565,68.86,54.86,65,51,58.12904,62,1,316
0.812,0.812,60.881,50.881,55,45,58.12904,56,1,316
0.381,0.381,67.166,50.166,66,49,58.12904,59,1,316
0.7725,0.7725,63.0565,49.0565,60,46,58.12904,56,1,316
0.9335,0.9335,60.1925,44.1925,59,43,58.12904,52,1,316
0.8395,0.8395,62.203,47.203,62,47,58.12904,54,1,316
0.1485,0.1485,66.466,55.466,62,51,58.12904,61,1,316
0.6545,0.6545,62.666,51.666,58,47,58.12904,57,1,316
0.0455,0.0455,69.1525,57.1525,64,52,58.12904,63,1,316
0.758,0.758,61.5335,50.5335,57,46,58.12904,56,1,316
0.4385,0.4385,64.123,54.123,59,49,58.12904,59,1,316
0.244,0.244,68.6455,53.6455,66,51,58.12904,61,1,316
0.4985,0.4985,63.482,51.482,59,47,58.12904,58,1,316
0.228,0.228,68.783,53.783,66,51,58.12904,61,1,316
0.6155,0.6155,62.2915,51.2915,58,47,58.12904,57,1,316
0.207,0.207,68.4775,53.4775,65,50,58.12904,61,1,316
0.727,0.727,61.2475,50.2475,57,46,58.12904,56,1,316
0.377,0.377,65.4185,52.4185,60,47,58.12904,59,1,316
0.0365,0.0365,71.21,57.21,67,53,58.12904,64,1,316
0.649,0.649,63.776,50.776,62,49,58.12904,57,1,316
0.31,0.31,65.853,53.853,61,49,58.12904,60,1,316
1,1,53.6095,43.6095,51,41,58.12904,49,1,316
0.5905,0.5905,63.2435,51.2435,59,47,58.12904,57,1,316
0.6075,0.6075,63.3275,51.3275,59,47,58.12904,57,1,316
0.517,0.517,63.7,51.7,59,47,58.12904,58,1,316
0.4235,0.4235,64.9235,52.9235,60,48,58.12904,59,1,316
0.578,0.578,64.1315,50.1315,62,48,58.12904,57,1,316
0.2345,0.2345,64.619,54.619,58,48,58.12904,60,1,316
0.902,0.902,60.6505,47.6505,59,46,58.12904,54,1,316
0.4635,0.4635,63.308,52.308,59,48,58.12904,58,1,316
0.4365,0.4365,63.136,52.136,57,46,58.12904,58,1,316
0.808,0.808,60.6905,50.6905,55,45,58.12904,56,1,316
0.2215,0.2215,65.232,54.232,60,49,58.12904,60,1,316
0.415,0.415,64.877,52.877,61,49,58.12904,59,1,316
0.3895,0.3895,64.739,52.739,60,48,58.12904,59,1,316
0.2065,0.2065,65.396,54.396,58,47,58.12904,60,1,316
0.4285,0.4285,65.9355,51.9355,62,48,58.12904,59,1,316
0.1565,0.1565,68.718,54.718,63,49,58.12904,62,1,316
0.941,0.941,58.807,48.807,54,44,58.12904,54,1,316
0.8415,0.8415,60.25,49.25,57,46,58.12904,55,1,316
0.8585,0.8585,61.6355,48.6355,58,45,58.12904,55,1,316
0.3035,0.3035,66.673,53.673,64,51,58.12904,60,1,316
0.2155,0.2155,66.9935,54.9935,61,49,58.12904,61,1,316
0.3665,0.3665,65.4485,53.4485,61,49,58.12904,59,1,316
0.9435,0.9435,60.107,48.107,58,46,58.12904,54,1,316
0.999,0.999,55.382,45.382,52,42,58.12904,50,1,316
0.177,0.177,67.4905,54.4905,63,50,58.12904,61,1,316
0.448,0.448,64.199,52.199,59,47,58.12904,58,1,316
0.0495,0.0495,69.2055,56.2055,64,51,58.12904,63,1,316
0.611,0.611,62.32,51.32,58,47,58.12904,57,1,316
0.4775,0.4775,64.2695,50.2695,60,46,58.12904,58,1,316
0.7455,0.7455,62.5615,49.5615,58,45,58.12904,56,1,316
1,1,53.8555,44.8555,52,43,58.12904,49,1,316
0.149,0.149,67.9905,54.9905,63,50,58.12904,62,1,316
0.176,0.176,67.3555,54.3555,63,50,58.12904,61,1,316
0.4305,0.4305,65.0245,52.0245,63,50,58.12904,59,1,316
0.885,0.885,60.845,48.845,57,45,58.12904,55,1,316
0.407,0.407,65.663,51.663,63,49,58.12904,59,1,316
0.68,0.68,64.4605,47.4605,65,48,58.12904,56,1,316
0.7555,0.7555,61.6605,49.6605,58,46,58.12904,56,1,316
0.25,0.25,67.158,52.158,63,48,58.12904,60,1,316
0.9965,0.9965,56.8345,46.8345,52,42,58.12904,52,1,316
0.537,0.537,63.842,51.842,57,45,58.12904,58,1,316
0.8395,0.8395,60.434,49.434,56,45,58.12904,55,1,316
0.327,0.327,66.934,52.934,63,49,58.12904,60,1,316
0.373,0.373,68.073,52.073,66,50,58.12904,60,1,316
0.152,0.152,68.9655,54.9655,64,50,58.12904,62,1,316
0.567,0.567,64.018,52.018,59,47,58.12904,58,1,316
0.211,0.211,66.17,54.17,61,49,58.12904,60,1,316
0.823,0.823,61.603,48.603,59,46,58.12904,55,1,316
0.193,0.193,66.8155,54.8155,61,49,58.12904,61,1,316
0.145,0.145,69.5535,54.5535,65,50,58.12904,62,1,316
0.411,0.411,65.698,52.698,61,48,58.12904,59,1,316
0.73,0.73,61.2545,50.2545,57,46,58.12904,56,1,316
0.8815,0.8815,60.5275,47.5275,58,45,58.12904,54,1,316
0.616,0.616,62.457,51.457,59,48,58.12904,57,1,316
0.3855,0.3855,66.3275,51.3275,64,49,58.12904,59,1,316
0.2665,0.2665,66.37,53.37,62,49,58.12904,60,1,316
0,0,74.4365,61.4365,68,55,58.12904,68,1,316
0.2855,0.2855,65.7625,53.7625,61,49,58.12904,60,1,316
0.965,0.965,58.2155,46.2155,56,44,58.12904,52,1,316
0.0665,0.0665,68.159,56.159,61,49,58.12904,62,1,316
0.557,0.557,62.887,51.887,57,46,58.12904,58,1,316
0.27,0.27,65.6185,53.6185,62,50,58.12904,60,1,316
0.1695,0.1695,66.689,54.689,61,49,58.12904,61,1,316
0.309,0.309,66.0465,54.0465,61,49,58.12904,60,1,316
0.1435,0.1435,66.616,55.616,60,49,58.12904,61,1,316
0.784,0.784,60.5545,50.5545,56,46,58.12904,56,1,316
0.6315,0.6315,64.8005,48.8005,64,48,58.12904,57,1,316
0.0195,0.0195,73.6875,58.6875,70,55,58.12904,66,1,316
0.2205,0.2205,65.305,54.305,59,48,58.12904,60,1,316
0.933,0.933,59.7195,45.7195,57,43,58.12904,53,1,316
0.2595,0.2595,65.691,54.691,60,49,58.12904,60,1,316
0.5725,0.5725,65.1005,51.1005,63,49,58.12904,58,1,316
0.7965,0.7965,60.762,50.762,55,45,58.12904,56,1,316
0.802,0.802,61.3145,48.3145,59,46,58.12904,55,1,316
0.1455,0.1455,69.551,54.551,69,54,58.12904,62,1,316
0.7685,0.7685,61.7335,50.7335,57,46,58.12904,56,1,316
0.6795,0.6795,64.105,51.105,62,49,58.12904,57,1,316
0.179,0.179,67.448,54.448,63,50,58.12904,61,1,316
0.984,0.984,57.196,47.196,52,42,58.12904,52,1,316
0.4015,0.4015,65.625,51.625,62,48,58.12904,59,1,316
0.966,0.966,59.0645,49.0645,54,44,58.12904,54,1,316
0.304,0.304,65.026,54.026,60,49,58.12904,60,1,316
0.1655,0.1655,69.0535,55.0535,66,52,58.12904,62,1,316
0.7295,0.7295,62.1275,52.1275,56,46,58.12904,57,1,316
0.1855,0.1855,70.635,53.635,69,52,58.12904,62,1,316
0.1195,0.1195,66.1605,55.1605,60,49,58.12904,61,1,316
0.9295,0.9295,60.055,48.055,56,44,58.12904,54,1,316
0.2565,0.2565,66.3245,53.3245,63,50,58.12904,60,1,316
0.9025,0.9025,59.863,49.863,56,46,58.12904,55,1,316
0.014,0.014,73.2575,58.2575,69,54,58.12904,66,1,316
0.348,0.348,65.364,53.364,61,49,58.12904,59,1,316
