"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.6745,0.6745,94.6175,84.6175,89,79,91.38262,90,1,562
0.1405,0.1405,98.726,88.726,94,84,91.38262,94,1,562
0.2755,0.2755,97.894,87.894,93,83,91.38262,93,1,562
0.351,0.351,96.54,86.54,91,81,91.38262,92,1,562
0.37,0.37,96.656,86.656,90,80,91.38262,92,1,562
0.9565,0.9565,92.33,83.33,88,79,91.38262,88,1,562
0.2465,0.2465,98.456,86.456,94,82,91.38262,93,1,562
0.4935,0.4935,96.48,85.48,92,81,91.38262,91,1,562
0.3685,0.3685,96.6815,87.6815,92,83,91.38262,92,1,562
0.615,0.615,95.228,86.228,92,83,91.38262,91,1,562
0.47,0.47,95.4515,86.4515,91,82,91.38262,91,1,562
0.032,0.032,102.048,91.048,94,83,91.38262,97,1,562
0.4745,0.4745,97.3765,86.3765,91,80,91.38262,92,1,562
0.8225,0.8225,94.1655,83.1655,91,80,91.38262,89,1,562
0.1605,0.1605,98.231,89.231,93,84,91.38262,94,1,562
0.399,0.399,96.8865,86.8865,91,81,91.38262,92,1,562
0.118,0.118,100.026,89.026,95,84,91.38262,95,1,562
0.584,0.584,95.074,86.074,90,81,91.38262,91,1,562
0.7245,0.7245,95.0065,85.0065,89,79,91.38262,90,1,562
0.568,0.568,95.0305,86.0305,90,81,91.38262,91,1,562
0.5065,0.5065,96.49,85.49,94,83,91.38262,91,1,562
0.7065,0.7065,94.903,84.903,90,80,91.38262,90,1,562
0.927,0.927,93.0285,83.0285,89,79,91.38262,88,1,562
0.0755,0.0755,102.7915,88.7915,99,85,91.38262,96,1,562
0.039,0.039,103.619,90.619,98,85,91.38262,97,1,562
0.113,0.113,100.2875,90.2875,94,84,91.38262,95,1,562
0.8385,0.8385,93.824,83.824,89,79,91.38262,89,1,562
0.569,0.569,96.9545,84.9545,92,80,91.38262,91,1,562
0.144,0.144,101.9475,88.9475,101,88,91.38262,95,1,562
0.335,0.335,96.475,86.475,90,80,91.38262,92,1,562
0.7865,0.7865,94.3225,85.3225,89,80,91.38262,90,1,562
0.4125,0.4125,97.9085,85.9085,94,82,91.38262,92,1,562
0.481,0.481,95.448,85.448,90,80,91.38262,91,1,562
0.2435,0.2435,100.2865,88.2865,96,84,91.38262,94,1,562
0.285,0.285,97.154,88.154,93,84,91.38262,93,1,562
0.36,0.36,96.7015,86.7015,91,81,91.38262,92,1,562
0.086,0.086,100.4315,89.4315,94,83,91.38262,95,1,562
0.684,0.684,94.7615,84.7615,90,80,91.38262,90,1,562
0.555,0.555,95.927,85.927,91,81,91.38262,91,1,562
0.1,0.1,100.8885,89.8885,95,84,91.38262,95,1,562
0.825,0.825,93.59,84.59,89,80,91.38262,89,1,562
0.996,0.996,90.164,79.164,87,76,91.38262,85,1,562
0.6195,0.6195,96.3525,85.3525,93,82,91.38262,91,1,562
0.705,0.705,94.782,85.782,89,80,91.38262,90,1,562
0.822,0.822,92.623,84.623,88,80,91.38262,89,1,562
0.5385,0.5385,94.76,86.76,90,82,91.38262,91,1,562
0.163,0.163,98.834,88.834,94,84,91.38262,94,1,562
0.7315,0.7315,94.9835,84.9835,89,79,91.38262,90,1,562
0.3985,0.3985,96.9275,86.9275,92,82,91.38262,92,1,562
0.0785,0.0785,99.611,89.611,94,84,91.38262,95,1,562
0.9915,0.9915,91.1985,81.1985,87,77,91.38262,86,1,562
0.2475,0.2475,97.8975,88.8975,93,84,91.38262,93,1,562
0.0575,0.0575,101.323,90.323,95,84,91.38262,96,1,562
0.365,0.365,98.434,85.434,95,82,91.38262,92,1,562
0.8415,0.8415,92.967,83.967,87,78,91.38262,89,1,562
0.4065,0.4065,96.9515,86.9515,92,82,91.38262,92,1,562
0.5815,0.5815,95.0365,86.0365,91,82,91.38262,91,1,562
0.1365,0.1365,99.43,88.43,93,82,91.38262,94,1,562
0.2395,0.2395,97.7815,87.7815,93,83,91.38262,93,1,562
0.889,0.889,92.5045,82.5045,89,79,91.38262,88,1,562
0.904,0.904,92.713,82.713,88,78,91.38262,88,1,562
0.1505,0.1505,98.865,88.865,93,83,91.38262,94,1,562
0.9035,0.9035,93.1775,82.1775,89,78,91.38262,88,1,562
0.501,0.501,96.53,85.53,91,80,91.38262,91,1,562
0.428,0.428,96.092,87.092,92,83,91.38262,92,1,562
0.854,0.854,94.2425,83.2425,90,79,91.38262,89,1,562
0.5745,0.5745,96.027,86.027,92,82,91.38262,91,1,562
0.069,0.069,100.411,89.411,94,83,91.38262,95,1,562
0.1845,0.1845,99.06,88.06,94,83,91.38262,94,1,562
0.264,0.264,98.7625,87.7625,95,84,91.38262,93,1,562
0.888,0.888,94.067,82.067,91,79,91.38262,88,1,562
0.3845,0.3845,97.5805,85.5805,92,80,91.38262,92,1,562
0.6835,0.6835,95.934,83.934,93,81,91.38262,90,1,562
0.1065,0.1065,101.3835,88.3835,98,85,91.38262,95,1,562
0.4795,0.4795,95.4625,86.4625,90,81,91.38262,91,1,562
0.157,0.157,101.0955,89.0955,99,87,91.38262,95,1,562
0.486,0.486,96.4515,85.4515,93,82,91.38262,91,1,562
0.424,0.424,96.103,87.103,91,82,91.38262,92,1,562
0.4455,0.4455,97.129,86.129,92,81,91.38262,92,1,562
0.4095,0.4095,96.9355,85.9355,92,81,91.38262,92,1,562
0.1985,0.1985,99.2045,88.2045,95,84,91.38262,94,1,562
0.466,0.466,97.3075,86.3075,94,83,91.38262,92,1,562
