"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.6545,200,200,200,205.696155472915,197.448132070005,1,3162,5000
0.481,200,200.499841872233,200,206.392763964282,197.394661497489,1,3162,5000
0.4925,200,200.499841872233,200,207.407923004986,197.410769304796,1,3162,5000
0.5625,200,200.249920936116,200,206.949322347313,196.951852391588,1,3162,5000
0.6215,200,200,200,202.007097166689,198.757808741642,1,3162,5000
0.657,200,200,200,204.140699671885,197.64212282179,1,3162,5000
0.6285,200,200,200,204.546159100002,197.548056633209,1,3162,5000
0.3185,200,201.999367488931,200,212.063643200569,197.817517330866,1,3162,5000
0.512,200,200.499841872233,200,206.464807758426,197.466705291633,1,3162,5000
0.91,200,199,199,201.002333397526,197.753044972478,1,3162,5000
0.638,200,200,200,204.118887810545,197.62031096045,1,3162,5000
0.532,200,200.249920936116,200,207.079390575585,197.081604364326,1,3162,5000
0.6295,200,200,200,204.14922789788,197.650651047785,1,3162,5000
0.651,200,200,200,207.442202435732,197.444416224474,1,3162,5000
0.5245,200,200.249920936116,200,207.065840301779,197.068370346055,1,3162,5000
0.6715,200,200,200,204.166801087881,197.668224237787,1,3162,5000
0.709,200,200,200,203.716352538515,198.717301305119,1,3162,5000
0.561,200,200.249920936116,200,206.909011481676,196.911541525952,1,3162,5000
0.3805,200,200.999683744466,200,207.968827714213,197.637813588132,1,3162,5000
0.6605,200,200,200,202.050801938383,198.801513513335,1,3162,5000
0.683,200,200,200,201.822410059561,198.82304257063,1,3162,5000
0.6335,200,200,200,204.025502385031,197.526925534936,1,3162,5000
0.6805,200,200,200,204.172517652141,198.173782674279,1,3162,5000
0.5175,200,200.249920936116,200,207.062490696189,197.065020740465,1,3162,5000
0.645,200,200,200,204.123828136012,197.725219660364,1,3162,5000
0.6675,200,200,200,203.716045894796,197.883924874345,1,3162,5000
0.7215,200,200,200,202.720776443669,198.721725210272,1,3162,5000
0.641,200,200,200,204.1006422545,197.602065404405,1,3162,5000
0.698,200,200,200,202.733798874751,198.73443138582,1,3162,5000
0.4995,200,200.499841872233,200,208.152326096353,197.154856140628,1,3162,5000
0.733,200,199.249920936116,199,205.925398942332,195.927612731074,1,3162,5000
0.519,200,200.249920936116,200,208.003363105592,197.006525660936,1,3162,5000
0.5865,200,200.249920936116,200,207.936272953846,196.938802998121,1,3162,5000
0.646,200,200,200,204.188424981081,197.689848130986,1,3162,5000
0.4835,200,200.499841872233,200,207.196457284733,197.198987329009,1,3162,5000
0.5835,200,199.999683744466,199,206.362852775707,197.114829372798,1,3162,5000
0.573,200,200.249920936116,200,206.96909328095,196.971623325226,1,3162,5000
0.574,200,200,200,203.860032443865,197.861297466003,1,3162,5000
0.51,200,200.499841872233,200,206.479957305409,197.481854838616,1,3162,5000
0.571,200,200,200,204.398950032943,197.900373182848,1,3162,5000
0.659,200,200,200,204.225003440503,197.726426590408,1,3162,5000
0.432,200,200.999683744466,200,208.85558407478,197.108035055172,1,3162,5000
0.6225,200,200,200,205.570616605486,197.573146649762,1,3162,5000
0.8445,200,199,199,203.092757614103,196.594180764008,1,3162,5000
0.6145,200,200,200,204.756361150016,197.508337747106,1,3162,5000
0.6305,200,200,200,204.062540266954,198.063805289091,1,3162,5000
0.684,200,200,200,203.179062750934,198.180327773072,1,3162,5000
0.656,200,200,200,201.809213090155,198.809845601224,1,3162,5000
0.4405,200,200.999683744466,200,208.872948203667,197.125399184059,1,3162,5000
0.6485,200,200,200,204.243305719707,197.744728869612,1,3162,5000
0.6475,200,200,200,204.123721001438,197.87506508746,1,3162,5000
0.6545,200,200,200,201.818421969218,198.819054480287,1,3162,5000
0.7235,200,200,200,202.735549342452,198.736498109055,1,3162,5000
0.638,200,200,200,204.081228367933,197.582651517838,1,3162,5000
0.6515,200,200,200,205.712841546063,197.464818143153,1,3162,5000
0.629,200,200,200,204.100211304912,197.601634454817,1,3162,5000
0.6825,200,200,200,206.461837291453,197.464367335729,1,3162,5000
0.662,200,200,200,204.206501948548,197.707925098453,1,3162,5000
0.6345,200,200,200,206.411055071572,197.413585115847,1,3162,5000
0.633,200,200,200,204.122044775572,197.748428393535,1,3162,5000
0.6605,200,200,200,201.853714793512,198.85434730458,1,3162,5000
0.494,200,200.499841872233,200,207.240802008662,197.243332052938,1,3162,5000
0.6565,200,200,200,204.177045399423,197.678468549328,1,3162,5000
0.6685,200,200,200,203.720213809449,197.721478831586,1,3162,5000
0.8565,200,199,199,203.287960850859,196.789384000764,1,3162,5000
0.635,200,200,200,202.020432874575,198.771144449527,1,3162,5000
0.6365,200,200,200,204.030135515308,197.656519133272,1,3162,5000
0.6955,200,200,200,201.845636153279,198.846268664347,1,3162,5000
0.507,200,200.499841872233,200,207.293813980471,197.296344024747,1,3162,5000
0.618,200,200,200,204.017911743434,197.519334893339,1,3162,5000
0.637,200,200,200,202.766705187532,198.267495826368,1,3162,5000
0.619,200,200,200,204.316762501506,197.818185651411,1,3162,5000
0.5725,200,200,200,203.859223363378,197.860488385516,1,3162,5000
0.6455,200,200,200,204.17352903847,197.674952188375,1,3162,5000
0.6845,200,200,200,204.176096198721,198.177361220859,1,3162,5000
0.489,200,200.499841872233,200,205.136905041452,197.638328191357,1,3162,5000
0.48,200,200.499841872233,200,207.373330196286,197.375860240561,1,3162,5000
0.383,200,200,200,202.069883111954,199.070199367489,1,3162,5000
0.607,200,200,200,204.281890833107,197.783313983013,1,3162,5000
0.637,200,200,200,204.034521814667,197.619251943277,1,3162,5000
0.594,200,200.166613957411,200,206.833839287303,196.502825161222,1,3162,5000
0.693,200,200,200,202.740531010832,198.407935607079,1,3162,5000
0.6685,200,200,200,203.702278698684,198.203385593054,1,3162,5000
0.492,200,200.499841872233,200,206.641389092573,197.393365689663,1,3162,5000
0.877,200,199,199,203.231666206778,196.733089356684,1,3162,5000
0.638,200,200,200,204.139360706599,197.640783856504,1,3162,5000
0.485,200,200.499841872233,200,207.337970584847,197.340500629123,1,3162,5000
0.5855,200,200.249920936116,200,207.77348718387,196.776649739215,1,3162,5000
0.556,200,200,200,204.386171978254,197.887595128159,1,3162,5000
0.684,200,200,200,204.489126379853,197.491656424129,1,3162,5000
0.646,200,200,200,206.439654003268,197.442184047544,1,3162,5000
0.8875,200,199,199,202.192094625727,197.693517775632,1,3162,5000
0.409,200,200,200,203.010950843348,198.011899609952,1,3162,5000
0.6815,200,200,200,202.738888758622,197.989758461342,1,3162,5000
