"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.5025,50.5,50.5018668151249,50.4768798173052,51.0330602825663,49.9987358641574,-1,1e+05,50
0.7255,50.5,50.3427661786102,50.3179379161583,50.8458668421603,49.8198308760965,-1,1e+05,50
0.2365,50.5,50.6832587204106,50.6580901304282,51.1915713224813,50.1519454206807,-1,1e+05,50
0.869,50.5,50.2014226723439,50.1767350048709,50.7009702575306,49.6813228030934,-1,1e+05,50
0.911,50.5,50.1502702680258,50.125633383744,50.6682127401527,49.6367223371508,-1,1e+05,50
0.8915,50.5,50.167309650782,50.1426558559101,50.6882315319681,49.6593251121678,-1,1e+05,50
0.1305,50.5,50.7936242839514,50.7683448850441,51.2969510274147,50.2901269699701,-1,1e+05,50
0.618,50.5,50.4233114624739,50.3984029028351,50.9214950768245,49.9078044659711,-1,1e+05,50
0.958,50.5,50.0701158872405,50.045558473701,50.5626668809792,49.5685367120459,-1,1e+05,50
0.5545,50.5,50.4636362667453,50.4386874578433,50.9734372281855,49.9352135742683,-1,1e+05,50
0.5555,50.5,50.4675186086201,50.4425659229354,50.9900933364262,49.9692978271941,-1,1e+05,50
0.039,50.5,50.9715613155175,50.9461027525425,51.502361932666,50.465576113815,-1,1e+05,50
0.8865,50.5,50.1761561966447,50.1514936198072,50.7133651660455,49.6439892870313,-1,1e+05,50
0.257,50.5,50.6706330413389,50.6454771122504,51.1851864866396,50.1654128923769,-1,1e+05,50
0.776,50.5,50.3056759385215,50.2808846084973,50.8226333906206,49.7835892402604,-1,1e+05,50
0.905,50.5,50.1585683694558,50.1339232505183,50.6632745165628,49.6577693705272,-1,1e+05,50
0.6195,50.5,50.4223122657192,50.3974047029931,50.9398492850364,49.9097556349804,-1,1e+05,50
0.7315,50.5,50.3406743557179,50.3158481769195,50.8712882726656,49.8367016825632,-1,1e+05,50
0.494,50.5,50.4944700226179,50.4694904158135,50.9874702903138,49.9848259058032,-1,1e+05,50
0.982,50.5,49.9415837441636,49.9171534986813,50.4625384322374,49.4107134092568,-1,1e+05,50
0.878,50.5,50.1935457381465,50.1688658941564,50.6943436246935,49.7056905813655,-1,1e+05,50
0.492,50.5,50.5147412682832,50.4897414034601,51.0532178459355,50.0346261656317,-1,1e+05,50
0.7915,50.5,50.269175021705,50.2444200104713,50.776851373695,49.7306188380281,-1,1e+05,50
0.214,50.5,50.7183808080215,50.6931769812463,51.240402806046,50.1978129400089,-1,1e+05,50
0.3765,50.5,50.583575905082,50.5585071892933,51.1254773428484,50.0940871042406,-1,1e+05,50
0.877,50.5,50.186512510895,50.1618396513592,50.696138055882,49.6579209986431,-1,1e+05,50
0.353,50.5,50.5911692898737,50.5660929731041,51.0971215295716,50.0890295393374,-1,1e+05,50
0.844,50.5,50.2298707631774,50.2051548303378,50.7399871370005,49.7143150200102,-1,1e+05,50
0.3625,50.5,50.5942869432478,50.5692075053726,51.1126331451987,50.0724556857131,-1,1e+05,50
0.6455,50.5,50.3971476058113,50.3722651436458,50.9273587087668,49.9062979143994,-1,1e+05,50
0.704,50.5,50.3666395604134,50.3417875116242,50.8899761445496,49.8631736055746,-1,1e+05,50
0.816,50.5,50.2638951253045,50.2391453654197,50.7588350859321,49.7510804130142,-1,1e+05,50
0.327,50.5,50.6117365114097,50.5866396010608,51.1358943696054,50.0931097104875,-1,1e+05,50
0.182,50.5,50.730150118509,50.7049344784752,51.2467334697335,50.1997276263625,-1,1e+05,50
0.306,50.5,50.6268066356613,50.6016946305125,51.1177785823295,50.1246086154361,-1,1e+05,50
0.862,50.5,50.2147782867321,50.1900773514415,50.7320043799381,49.6897826995576,-1,1e+05,50
0.193,50.5,50.7307096196383,50.7054934179452,51.2520629833232,50.2233830735152,-1,1e+05,50
0.4715,50.5,50.5132837423977,50.4882853344234,51.0350884783379,49.987082585879,-1,1e+05,50
0.6215,50.5,50.4257005422683,50.4007895989302,50.9573631913219,49.9095138972371,-1,1e+05,50
0.5875,50.5,50.4544324813547,50.4294928618566,51.0021001873825,49.9416435051831,-1,1e+05,50
0.9415,50.5,50.0855665366811,50.0609938142534,50.6052361767714,49.5697957320843,-1,1e+05,50
0.0925,50.5,50.8380885045474,50.812764394057,51.3827087886195,50.3378991634361,-1,1e+05,50
0.126,50.5,50.8050072940463,50.7797164525631,51.3057424268653,50.282190024591,-1,1e+05,50
0.954,50.5,50.0536079501943,50.0290668878618,50.5765229181765,49.5316871841089,-1,1e+05,50
0.2515,50.5,50.6739351113165,50.6487758712554,51.1593357731892,50.1587767134294,-1,1e+05,50
0.1155,50.5,50.8265800990541,50.8012675647796,51.3301596377968,50.31351792444,-1,1e+05,50
0.708,50.5,50.3586975104285,50.3338533759952,50.8747705564455,49.8400479189542,-1,1e+05,50
0.8575,50.5,50.2055178404029,50.1808261050613,50.7203741223295,49.672008884645,-1,1e+05,50
0.21,50.5,50.7093302185864,50.684135474315,51.2238392399349,50.1885860600943,-1,1e+05,50
0.1385,50.5,50.777221183908,50.751958269385,51.2831670716064,50.2428007813918,-1,1e+05,50
