"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.2165,1.99,2.01437940049023,2.01401607550013,2.07673783926851,1.95759754342346,-1,5623,50
0.7265,1.99,1.97229116271479,1.97195018641396,2.0312922248196,1.91475938941603,-1,5623,50
0.8955,1.99,1.95426033308193,1.95392873843695,2.01109964778319,1.89710407884368,-1,5623,50
0.9215,1.99,1.94998671326032,1.94965732529047,2.0069103162024,1.89464382897049,-1,5623,50
0.0735,1.99,2.03584070722373,2.03546574398776,2.09438422416404,1.97353153496662,-1,5623,50
0.4815,1.99,1.99250019601975,1.99214856737959,2.05404423905585,1.93508855373801,-1,5623,50
0.1725,1.99,2.01869994279633,2.01833428798151,2.07833472417702,1.95807743080919,-1,5623,50
0.1225,1.99,2.02597100469943,2.02560141403289,2.08918193860909,1.96638473758921,-1,5623,50
0.88,1.99,1.95661995660994,1.95628714079635,2.01655027729403,1.90151876990344,-1,5623,50
0.9225,1.99,1.94764641184608,1.9473182295354,2.0053212053469,1.89073325755037,-1,5623,50
0.746,1.99,1.97003871588835,1.96969891787857,2.0270686405557,1.91162856765419,-1,5623,50
0.4535,1.99,1.99365147075166,1.99329923089527,2.05190933014983,1.93587842779867,-1,5623,50
0.9605,1.99,1.93897051219726,1.93864678248672,1.99913550183448,1.88435222030878,-1,5623,50
0.2425,1.99,2.01126179144748,2.01090014348704,2.07227521072244,1.94959173725315,-1,5623,50
0.623,1.99,1.98109442497417,1.98074882624917,2.03935945854172,1.92229145377723,-1,5623,50
0.3495,1.99,2.00103645598138,2.00068028420453,2.06005919222675,1.94105769550659,-1,5623,50
0.247,1.99,2.01126460659767,2.01090295712446,2.07309963785821,1.95130624661429,-1,5623,50
0.0905,1.99,2.03087129356825,2.03049903975859,2.0914034039691,1.97085748989838,-1,5623,50
0.096,1.99,2.02911956927794,2.028748268452,2.08851557652863,1.96797664786212,-1,5623,50
0.4095,1.99,1.99819310913796,1.99783845351329,2.05524737335002,1.94277968091855,-1,5623,50
0.2325,1.99,2.01258578118045,2.01222342143919,2.0713456683772,1.95377726845708,-1,5623,50
0.582,1.99,1.98454911492109,1.98420169467881,2.04240160154864,1.93089192311647,-1,5623,50
0.674,1.99,1.97661180195683,1.97626856041317,2.03750218135989,1.91670312247893,-1,5623,50
0.1125,1.99,2.02887838682233,2.02850721712054,2.09082535316327,1.96817594619523,-1,5623,50
0.42,1.99,1.99625723546415,1.99590361045736,2.05558544936582,1.93521540160043,-1,5623,50
0.878,1.99,1.95518448959629,1.95485241691123,2.01461680704426,1.89841607413874,-1,5623,50
0.5835,1.99,1.98381533316858,1.98346830017435,2.03994277045333,1.9266280583641,-1,5623,50
0.705,1.99,1.97332508193863,1.97298356417421,2.0313142489893,1.91580492356458,-1,5623,50
0.9225,1.99,1.9483474318983,1.94801888864553,2.00379270535067,1.89400177173001,-1,5623,50
0.2695,1.99,2.00801835161687,2.00765844470666,2.06846257254951,1.94903878713651,-1,5623,50
0.791,1.99,1.96586555341537,1.96552793368829,2.02406717435309,1.90903005685669,-1,5623,50
0.5445,1.99,1.98601007338043,1.98566188155799,2.04480279250806,1.92738650774253,-1,5623,50
0.4005,1.99,1.9988225522656,1.99846756125188,2.06207065414005,1.93884611721791,-1,5623,50
0.12,1.99,2.02777920678232,2.02740863441203,2.09211973537244,1.96565293262429,-1,5623,50
0.1915,1.99,2.01698844684551,2.01662371573745,2.07875913148274,1.9568675269067,-1,5623,50
0.257,1.99,2.00911025270456,2.00874976008886,2.06896596889261,1.95152082834231,-1,5623,50
0.404,1.99,1.99734899949657,1.99699479342165,2.05792431411729,1.93809286507053,-1,5623,50
0.3795,1.99,1.99997051843149,1.99961491537909,2.06101617853906,1.94140609381535,-1,5623,50
0.5735,1.99,1.98457004537469,1.98422261408371,2.04199614432541,1.92529384627975,-1,5623,50
0.0125,1.99,2.06043511688604,2.06004661505908,2.12116510804344,1.99900506686917,-1,5623,50
0.6425,1.99,1.97990452869295,1.9795595563696,2.04013256231512,1.921423145256,-1,5623,50
0.2355,1.99,2.01188336303719,2.0115213809956,2.07150370889509,1.95238771843175,-1,5623,50
0.4905,1.99,1.99075383575448,1.99040313336446,2.05445375773389,1.93143962177207,-1,5623,50
0.719,1.99,1.97308860568931,1.97274721180105,2.03370986307677,1.91644944027621,-1,5623,50
0.5125,1.99,1.98901453872614,1.98866475776259,2.04972796444823,1.9293618755115,-1,5623,50
0.677,1.99,1.97697967468287,1.97663623996284,2.03438976905349,1.92229719954132,-1,5623,50
0.815,1.99,1.96344407870097,1.96310772008302,2.0242246994828,1.90733201852922,-1,5623,50
0.973,1.99,1.93466112821766,1.93433960020181,1.99311002631234,1.87916561299058,-1,5623,50
0.6485,1.99,1.97939451483821,1.97904981084935,2.03873974163085,1.92321310283435,-1,5623,50
0.6905,1.99,1.97634340061162,1.97600029997985,2.03936719433298,1.91777391271793,-1,5623,50
