"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.9235,0.9235,117.515,100.515,109,92,114.7624,109,1,562
0.1495,0.1495,127.7625,110.7625,117,100,114.7624,119,1,562
0.58,0.58,122.5205,104.5205,114,96,114.7624,114,1,562
0.046,0.046,131.064,113.064,120,102,114.7624,122,1,562
0.8945,0.8945,117.3445,102.3445,110,95,114.7624,110,1,562
0.295,0.295,126.1575,108.1575,117,99,114.7624,117,1,562
0.499,0.499,124.391,105.391,117,98,114.7624,115,1,562
0.2915,0.2915,126.776,106.776,119,99,114.7624,117,1,562
0.736,0.736,118.841,104.841,109,95,114.7624,112,1,562
0.1275,0.1275,128.491,111.491,118,101,114.7624,120,1,562
0.69,0.69,122.089,102.089,116,96,114.7624,112,1,562
0.91,0.91,116.904,100.904,108,92,114.7624,109,1,562
0.6405,0.6405,122.4095,103.4095,116,97,114.7624,113,1,562
0.361,0.361,124.978,106.978,119,101,114.7624,116,1,562
0.9475,0.9475,116.2545,98.2545,111,93,114.7624,107,1,562
0.825,0.825,120.26,100.26,116,96,114.7624,110,1,562
0.46,0.46,125.0225,105.0225,119,99,114.7624,115,1,562
0.249,0.249,127.3615,108.3615,120,101,114.7624,118,1,562
0.9895,0.9895,113.0085,99.0085,104,90,114.7624,106,1,562
0.232,0.232,127.1975,109.1975,117,99,114.7624,118,1,562
0.3835,0.3835,124.27,107.27,115,98,114.7624,116,1,562
0.1285,0.1285,129.883,109.883,123,103,114.7624,120,1,562
0.97,0.97,115.2365,99.2365,107,91,114.7624,107,1,562
0.732,0.732,122.4635,102.4635,120,100,114.7624,112,1,562
0.183,0.183,128.1765,109.1765,118,99,114.7624,119,1,562
0.917,0.917,117.755,99.755,110,92,114.7624,109,1,562
0.9435,0.9435,116.7505,101.7505,110,95,114.7624,109,1,562
0.674,0.674,122.458,103.458,115,96,114.7624,113,1,562
0.98,0.98,114.4825,97.4825,109,92,114.7624,106,1,562
0.1005,0.1005,128.8125,110.8125,117,99,114.7624,120,1,562
0.2435,0.2435,128.906,107.906,124,103,114.7624,118,1,562
0.9655,0.9655,115.098,98.098,106,89,114.7624,107,1,562
0.1605,0.1605,128.061,110.061,119,101,114.7624,119,1,562
0.989,0.989,114.0995,99.0995,104,89,114.7624,106,1,562
0.749,0.749,121.0885,101.0885,115,95,114.7624,111,1,562
0.2145,0.2145,126.805,108.805,116,98,114.7624,118,1,562
0.4615,0.4615,123.0165,107.0165,113,97,114.7624,115,1,562
0.2985,0.2985,124.459,108.459,111,95,114.7624,117,1,562
0.971,0.971,115.7585,99.7585,107,91,114.7624,108,1,562
0.1005,0.1005,127.87,111.87,117,101,114.7624,120,1,562
0.683,0.683,121.6275,104.6275,115,98,114.7624,113,1,562
0.1575,0.1575,128.687,110.687,119,101,114.7624,120,1,562
0.6185,0.6185,121.8015,103.8015,113,95,114.7624,113,1,562
0.691,0.691,121.4765,104.4765,114,97,114.7624,113,1,562
0.777,0.777,120.5745,103.5745,112,95,114.7624,112,1,562
0.64,0.64,121.027,105.027,110,94,114.7624,113,1,562
0.676,0.676,121.6285,103.6285,112,94,114.7624,113,1,562
0.5655,0.5655,122.1675,106.1675,114,98,114.7624,114,1,562
0.1405,0.1405,130.1945,110.1945,122,102,114.7624,120,1,562
0.02,0.02,133.1445,115.1445,124,106,114.7624,124,1,562
0.344,0.344,125.6885,107.6885,116,98,114.7624,117,1,562
0.322,0.322,127.114,107.114,119,99,114.7624,117,1,562
0.846,0.846,119.4115,100.4115,114,95,114.7624,110,1,562
0.64,0.64,122.1585,104.1585,116,98,114.7624,113,1,562
0.765,0.765,119.947,101.947,113,95,114.7624,111,1,562
0.3715,0.3715,123.973,106.973,117,100,114.7624,116,1,562
0.7125,0.7125,120.1305,103.1305,112,95,114.7624,112,1,562
0.985,0.985,114.126,98.126,104,88,114.7624,106,1,562
0.2355,0.2355,125.6985,110.6985,117,102,114.7624,118,1,562
0.01,0.01,134.914,115.914,127,108,114.7624,126,1,562
1,1,108.471,90.471,104,86,114.7624,99,1,562
0.5015,0.5015,123.5125,105.5125,115,97,114.7624,115,1,562
0.834,0.834,118.8795,100.8795,112,94,114.7624,110,1,562
0.544,0.544,121.95,105.95,113,97,114.7624,114,1,562
0.726,0.726,120.106,103.106,110,93,114.7624,112,1,562
0.758,0.758,120.6975,102.6975,112,94,114.7624,112,1,562
0.659,0.659,122.3185,103.3185,116,97,114.7624,113,1,562
0.0725,0.0725,131.491,112.491,122,103,114.7624,122,1,562
0.895,0.895,117.578,101.578,108,92,114.7624,110,1,562
0.295,0.295,128.467,107.467,123,102,114.7624,118,1,562
0.4035,0.4035,124.4265,107.4265,114,97,114.7624,116,1,562
0.19,0.19,126.057,110.057,114,98,114.7624,118,1,562
0.2665,0.2665,127.292,108.292,119,100,114.7624,118,1,562
0.502,0.502,122.5885,107.5885,112,97,114.7624,115,1,562
0.59,0.59,123.691,104.691,116,97,114.7624,114,1,562
0.852,0.852,118.118,102.118,109,93,114.7624,110,1,562
0.6755,0.6755,120.3265,104.3265,110,94,114.7624,113,1,562
0.4435,0.4435,124.8555,103.8555,118,97,114.7624,115,1,562
0.069,0.069,133.496,112.496,126,105,114.7624,123,1,562
0.3465,0.3465,128.1525,106.1525,124,102,114.7624,117,1,562
0.455,0.455,123.947,105.947,115,97,114.7624,115,1,562
0.021,0.021,133.2665,115.2665,124,106,114.7624,124,1,562
0.3205,0.3205,127.1435,106.1435,121,100,114.7624,117,1,562
0.493,0.493,123.3865,106.3865,114,97,114.7624,115,1,562
0.9865,0.9865,112.849,97.849,105,90,114.7624,105,1,562
0.0165,0.0165,137.4785,116.4785,127,106,114.7624,127,1,562
0.587,0.587,122.4145,105.4145,112,95,114.7624,114,1,562
0.7105,0.7105,120.813,103.813,113,96,114.7624,112,1,562
0.8805,0.8805,118.6395,101.6395,110,93,114.7624,110,1,562
0.4235,0.4235,124.6985,107.6985,115,98,114.7624,116,1,562
0.481,0.481,123.33,106.33,114,97,114.7624,115,1,562
0.8855,0.8855,118.472,102.472,111,95,114.7624,110,1,562
0.602,0.602,122.478,105.478,111,94,114.7624,114,1,562
0.0925,0.0925,131.1015,111.1015,124,104,114.7624,121,1,562
