"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.6225,0.6225,115.843,97.843,103,85,108.44282,107,1,178
0.457,0.457,117.998,99.998,105,87,108.44282,109,1,178
0.817,0.817,113.2625,96.2625,99,82,108.44282,105,1,178
0.352,0.352,118.917,101.917,104,87,108.44282,110,1,178
0.8505,0.8505,111.505,96.505,96,81,108.44282,104,1,178
0.1045,0.1045,125.683,104.683,120,99,108.44282,115,1,178
0.5175,0.5175,116.7585,99.7585,103,86,108.44282,108,1,178
0.9715,0.9715,109.365,92.365,97,80,108.44282,101,1,178
0.3885,0.3885,118.2935,101.2935,104,87,108.44282,110,1,178
0.2585,0.2585,119.826,101.826,106,88,108.44282,111,1,178
0.459,0.459,117.1865,100.1865,103,86,108.44282,109,1,178
0.35,0.35,119.5745,100.5745,109,90,108.44282,110,1,178
0.7145,0.7145,115.068,97.068,105,87,108.44282,106,1,178
0.251,0.251,121.3655,102.3655,113,94,108.44282,112,1,178
0.923,0.923,110.9535,92.9535,101,83,108.44282,102,1,178
0.2155,0.2155,121.8135,102.8135,112,93,108.44282,112,1,178
0.435,0.435,117.8285,99.8285,108,90,108.44282,109,1,178
0.0965,0.0965,123.4515,105.4515,109,91,108.44282,114,1,178
0.0305,0.0305,125.2745,108.2745,110,93,108.44282,117,1,178
0.5315,0.5315,116.8805,98.8805,106,88,108.44282,108,1,178
0.7235,0.7235,114.093,97.093,100,83,108.44282,106,1,178
0.531,0.531,117.837,98.837,107,88,108.44282,108,1,178
0.1905,0.1905,122.2235,103.2235,112,93,108.44282,113,1,178
0.5225,0.5225,116.64,99.64,103,86,108.44282,108,1,178
0.6635,0.6635,116.251,98.251,103,85,108.44282,107,1,178
0.746,0.746,114.3305,97.3305,101,84,108.44282,106,1,178
0.314,0.314,119.4105,102.4105,106,89,108.44282,111,1,178
0.065,0.065,125.323,106.323,113,94,108.44282,116,1,178
