"qtile","truediv","chaoest","obsD","l","inds","reps"
40.55,100,105.31914893617,51.5463917525773,-1,100,500
23.25,100,117.857142857143,54.3478260869565,-1,100,500
97.15,100,73.8805970149252,42.7350427350427,-1,100,500
0.9,100,133.783783783783,57.4712643678161,-1,100,500
64.25,100,95.1923076923075,49.0196078431373,-1,100,500
63,100,97.0588235294115,49.5049504950495,-1,100,500
34.75,100,105.31914893617,51.5463917525773,-1,100,500
68.8,100,93.3962264150941,48.5436893203883,-1,100,500
5.3,100,137.5,58.1395348837209,-1,100,500
2.25,100,133.783783783783,57.4712643678161,-1,100,500
97.7,100,77.3437499999998,43.859649122807,-1,100,500
0,100,154.6875,60.9756097560976,-1,100,500
44.75,100,105.31914893617,51.5463917525773,-1,100,500
82.35,100,89.9999999999998,47.6190476190476,-1,100,500
56.4,100,98.9999999999998,50,-1,100,500
87,100,83.8983050847456,45.8715596330275,-1,100,500
55.35,100,98.9999999999997,50,-1,100,500
55.35,100,98.9999999999997,50,-1,100,500
97.5,100,73.8805970149252,42.7350427350427,-1,100,500
95.35,100,79.8387096774192,44.6428571428571,-1,100,500
21.65,100,110,52.6315789473684,-1,100,500
34.1,100,107.608695652174,52.0833333333333,-1,100,500
17.85,100,112.5,53.1914893617021,-1,100,500
96.6,100,77.3437499999998,43.859649122807,-1,100,500
73.7,100,88.3928571428569,47.1698113207547,-1,100,500
32.2,100,105.31914893617,51.5463917525773,-1,100,500
75.3,100,91.6666666666664,48.0769230769231,-1,100,500
22.1,100,115.116279069767,53.763440860215,-1,100,500
0,100,145.588235294117,59.5238095238095,-1,100,500
95.55,100,81.1475409836063,45.045045045045,-1,100,500
20.8,100,115.116279069767,53.763440860215,-1,100,500
40.55,100,105.31914893617,51.5463917525773,-1,100,500
51.4,100,101.020408163265,50.5050505050505,-1,100,500
91.25,100,83.8983050847456,45.8715596330275,-1,100,500
21.15,100,115.116279069767,53.763440860215,-1,100,500
94.95,100,72.7941176470587,42.3728813559322,-1,100,500
61.65,100,97.0588235294115,49.5049504950495,-1,100,500
96.3,100,74.9999999999998,43.1034482758621,-1,100,500
0.05,100,154.6875,60.9756097560976,-1,100,500
1.95,100,133.783783783783,57.4712643678161,-1,100,500
78.5,100,88.3928571428569,47.1698113207547,-1,100,500
27.8,100,112.5,53.1914893617021,-1,100,500
77.3,100,91.6666666666664,48.0769230769231,-1,100,500
98.25,100,64.2857142857141,39.3700787401575,-1,100,500
11.05,100,126.923076923077,56.1797752808989,-1,100,500
6.9,100,130.263157894737,56.8181818181818,-1,100,500
84.7,100,86.8421052631577,46.7289719626168,-1,100,500
80.5,100,88.3928571428569,47.1698113207547,-1,100,500
74,100,91.6666666666665,48.0769230769231,-1,100,500
93.35,100,78.5714285714284,44.2477876106195,-1,100,500
85.15,100,88.3928571428569,47.1698113207547,-1,100,500
94.65,100,70.7142857142855,41.6666666666667,-1,100,500
68.55,100,95.1923076923074,49.0196078431373,-1,100,500
74.6,100,91.6666666666664,48.0769230769231,-1,100,500
67.65,100,95.1923076923075,49.0196078431373,-1,100,500
43.65,100,103.125,51.0204081632653,-1,100,500
44.2,100,103.125,51.0204081632653,-1,100,500
10.55,100,117.857142857143,54.3478260869565,-1,100,500
13.25,100,115.116279069767,53.763440860215,-1,100,500
91.8,100,81.1475409836063,45.045045045045,-1,100,500
73.35,100,93.3962264150941,48.5436893203883,-1,100,500
2.55,100,126.923076923077,56.1797752808989,-1,100,500
9.15,100,120.731707317073,54.9450549450549,-1,100,500
68.9,100,93.3962264150941,48.5436893203883,-1,100,500
4.8,100,120.731707317073,54.9450549450549,-1,100,500
65.25,100,95.1923076923075,49.0196078431373,-1,100,500
22.75,100,112.5,53.1914893617021,-1,100,500
4.5,100,123.75,55.5555555555556,-1,100,500
37.8,100,107.608695652174,52.0833333333333,-1,100,500
12,100,115.116279069767,53.763440860215,-1,100,500
60,100,97.0588235294115,49.5049504950495,-1,100,500
7.5,100,126.923076923077,56.1797752808989,-1,100,500
39.05,100,105.31914893617,51.5463917525773,-1,100,500
3,100,130.263157894737,56.8181818181818,-1,100,500
7.2,100,123.75,55.5555555555556,-1,100,500
92.85,100,79.8387096774192,44.6428571428571,-1,100,500
40.85,100,105.31914893617,51.5463917525773,-1,100,500
0,100,154.6875,60.9756097560976,-1,100,500
50.05,100,101.020408163265,50.5050505050505,-1,100,500
72.05,100,93.3962264150941,48.5436893203883,-1,100,500
85.3,100,85.3448275862067,46.2962962962963,-1,100,500
69.05,100,93.3962264150941,48.5436893203883,-1,100,500
62.65,100,97.0588235294115,49.5049504950495,-1,100,500
0,100,198,66.6666666666667,-1,100,500
86.75,100,85.3448275862067,46.2962962962963,-1,100,500
73.25,100,91.6666666666664,48.0769230769231,-1,100,500
51.6,100,101.020408163265,50.5050505050505,-1,100,500
42.35,100,103.125,51.0204081632653,-1,100,500
31.15,100,110,52.6315789473684,-1,100,500
50.7,100,101.020408163265,50.5050505050505,-1,100,500
0,100,154.6875,60.9756097560976,-1,100,500
21.1,100,112.5,53.1914893617021,-1,100,500
92.25,100,78.5714285714284,44.2477876106195,-1,100,500
36.3,100,105.31914893617,51.5463917525773,-1,100,500
94.7,100,74.9999999999998,43.1034482758621,-1,100,500
98.4,100,78.5714285714284,44.2477876106195,-1,100,500
100,100,53.2258064516128,34.965034965035,-1,100,500
97.15,100,83.8983050847455,45.8715596330275,-1,100,500
16.85,100,117.857142857143,54.3478260869565,-1,100,500
12.15,100,120.731707317073,54.9450549450549,-1,100,500
0,100,145.588235294117,59.5238095238095,-1,100,500
70.65,100,93.3962264150941,48.5436893203883,-1,100,500
63.1,100,97.0588235294115,49.5049504950495,-1,100,500
50.6,100,101.020408163265,50.5050505050505,-1,100,500
1.55,100,141.428571428571,58.8235294117647,-1,100,500
5.65,100,133.783783783783,57.4712643678161,-1,100,500
19.95,100,117.857142857143,54.3478260869565,-1,100,500
61.1,100,97.0588235294115,49.5049504950495,-1,100,500
92.5,100,85.3448275862067,46.2962962962963,-1,100,500
78.85,100,91.6666666666664,48.0769230769231,-1,100,500
7.05,100,126.923076923077,56.1797752808989,-1,100,500
1.85,100,126.923076923077,56.1797752808989,-1,100,500
77.35,100,91.6666666666664,48.0769230769231,-1,100,500
65.3,100,95.1923076923075,49.0196078431373,-1,100,500
62.3,100,97.0588235294115,49.5049504950495,-1,100,500
96.4,100,76.153846153846,43.4782608695652,-1,100,500
36.7,100,107.608695652174,52.0833333333333,-1,100,500
32.25,100,110,52.6315789473684,-1,100,500
8.7,100,120.731707317073,54.9450549450549,-1,100,500
82.4,100,86.8421052631577,46.7289719626168,-1,100,500
12.2,100,117.857142857143,54.3478260869565,-1,100,500
35.05,100,107.608695652174,52.0833333333333,-1,100,500
0.3,100,133.783783783783,57.4712643678161,-1,100,500
0.05,100,150,60.2409638554217,-1,100,500
55.2,100,98.9999999999998,50,-1,100,500
96.95,100,76.153846153846,43.4782608695652,-1,100,500
29.25,100,105.31914893617,51.5463917525773,-1,100,500
13.45,100,120.731707317073,54.9450549450549,-1,100,500
80.95,100,86.8421052631577,46.7289719626168,-1,100,500
67.15,100,95.1923076923074,49.0196078431373,-1,100,500
52.2,100,101.020408163265,50.5050505050505,-1,100,500
92.4,100,83.8983050847456,45.8715596330275,-1,100,500
0.3,100,133.783783783783,57.4712643678161,-1,100,500
3.4,100,133.783783783783,57.4712643678161,-1,100,500
63.75,100,95.1923076923075,49.0196078431373,-1,100,500
22.7,100,112.5,53.1914893617021,-1,100,500
65.15,100,95.1923076923075,49.0196078431373,-1,100,500
0.4,100,130.263157894737,56.8181818181818,-1,100,500
6.5,100,120.731707317073,54.9450549450549,-1,100,500
19.45,100,115.116279069767,53.763440860215,-1,100,500
83.15,100,89.9999999999998,47.6190476190476,-1,100,500
40.2,100,103.125,51.0204081632653,-1,100,500
44.95,100,103.125,51.0204081632653,-1,100,500
2.7,100,133.783783783783,57.4712643678161,-1,100,500
13,100,117.857142857143,54.3478260869565,-1,100,500
83,100,88.3928571428569,47.1698113207547,-1,100,500
2.25,100,126.923076923077,56.1797752808989,-1,100,500
93.5,100,81.1475409836064,45.045045045045,-1,100,500
26.75,100,112.5,53.1914893617021,-1,100,500
5.95,100,126.923076923077,56.1797752808989,-1,100,500
18.55,100,115.116279069767,53.763440860215,-1,100,500
83.35,100,86.8421052631577,46.7289719626168,-1,100,500
14.7,100,115.116279069767,53.763440860215,-1,100,500
53.45,100,101.020408163265,50.5050505050505,-1,100,500
93.25,100,83.8983050847456,45.8715596330275,-1,100,500
1.75,100,141.428571428571,58.8235294117647,-1,100,500
95.7,100,76.153846153846,43.4782608695652,-1,100,500
17.1,100,117.857142857143,54.3478260869565,-1,100,500
87.05,100,86.8421052631577,46.7289719626168,-1,100,500
51.4,100,101.020408163265,50.5050505050505,-1,100,500
74.7,100,91.6666666666664,48.0769230769231,-1,100,500
18.75,100,112.5,53.1914893617021,-1,100,500
94,100,82.4999999999998,45.4545454545455,-1,100,500
0.85,100,150,60.2409638554217,-1,100,500
0.8,100,130.263157894737,56.8181818181818,-1,100,500
99.9,100,64.2857142857141,39.3700787401575,-1,100,500
88.8,100,85.3448275862067,46.2962962962963,-1,100,500
2.15,100,123.75,55.5555555555556,-1,100,500
21.1,100,110,52.6315789473684,-1,100,500
0,100,141.428571428571,58.8235294117647,-1,100,500
0.1,100,137.5,58.1395348837209,-1,100,500
95.25,100,78.5714285714284,44.2477876106195,-1,100,500
80.2,100,88.3928571428569,47.1698113207547,-1,100,500
54.9,100,98.9999999999998,50,-1,100,500
82.25,100,85.3448275862067,46.2962962962963,-1,100,500
47.5,100,103.125,51.0204081632653,-1,100,500
38.65,100,107.608695652174,52.0833333333333,-1,100,500
70.65,100,91.6666666666665,48.0769230769231,-1,100,500
76.95,100,91.6666666666664,48.0769230769231,-1,100,500
37.65,100,105.31914893617,51.5463917525773,-1,100,500
36.9,100,105.31914893617,51.5463917525773,-1,100,500
21.6,100,112.5,53.1914893617021,-1,100,500
91.35,100,82.4999999999998,45.4545454545455,-1,100,500
96.2,100,76.153846153846,43.4782608695652,-1,100,500
65.2,100,95.1923076923075,49.0196078431373,-1,100,500
67.05,100,95.1923076923075,49.0196078431373,-1,100,500
76.5,100,89.9999999999998,47.6190476190476,-1,100,500
70.85,100,93.3962264150941,48.5436893203883,-1,100,500
97.15,100,78.5714285714284,44.2477876106195,-1,100,500
79.3,100,91.6666666666664,48.0769230769231,-1,100,500
3.55,100,130.263157894737,56.8181818181818,-1,100,500
55.4,100,98.9999999999998,50,-1,100,500
31.95,100,107.608695652174,52.0833333333333,-1,100,500
29.45,100,110,52.6315789473684,-1,100,500
17.9,100,117.857142857143,54.3478260869565,-1,100,500
75.5,100,91.6666666666664,48.0769230769231,-1,100,500
97.85,100,76.153846153846,43.4782608695652,-1,100,500
85.2,100,83.8983050847456,45.8715596330275,-1,100,500
92.6,100,81.1475409836064,45.045045045045,-1,100,500
77.6,100,89.9999999999998,47.6190476190476,-1,100,500
35.6,100,107.608695652174,52.0833333333333,-1,100,500
1.4,100,133.783783783783,57.4712643678161,-1,100,500
78,100,88.3928571428569,47.1698113207547,-1,100,500
28.75,100,110,52.6315789473684,-1,100,500
50.55,100,101.020408163265,50.5050505050505,-1,100,500
89.5,100,83.8983050847456,45.8715596330275,-1,100,500
83.95,100,86.8421052631577,46.7289719626168,-1,100,500
87.9,100,86.8421052631577,46.7289719626168,-1,100,500
1.65,100,133.783783783783,57.4712643678161,-1,100,500
52.7,100,101.020408163265,50.5050505050505,-1,100,500
6,100,130.263157894737,56.8181818181818,-1,100,500
0.45,100,141.428571428571,58.8235294117647,-1,100,500
64.5,100,95.1923076923075,49.0196078431373,-1,100,500
97.85,100,73.8805970149252,42.7350427350427,-1,100,500
81.45,100,86.8421052631577,46.7289719626168,-1,100,500
63.35,100,97.0588235294115,49.5049504950495,-1,100,500
34.7,100,107.608695652174,52.0833333333333,-1,100,500
38.8,100,103.125,51.0204081632653,-1,100,500
25.65,100,110,52.6315789473684,-1,100,500
79.05,100,91.6666666666664,48.0769230769231,-1,100,500
9.75,100,120.731707317073,54.9450549450549,-1,100,500
98.55,100,70.7142857142856,41.6666666666667,-1,100,500
0.05,100,137.5,58.1395348837209,-1,100,500
23.95,100,112.5,53.1914893617021,-1,100,500
0.05,100,170.689655172413,63.2911392405063,-1,100,500
17.55,100,115.116279069767,53.763440860215,-1,100,500
90.95,100,86.8421052631577,46.7289719626168,-1,100,500
63.35,100,97.0588235294115,49.5049504950495,-1,100,500
64.55,100,95.1923076923075,49.0196078431373,-1,100,500
29.65,100,110,52.6315789473684,-1,100,500
69.2,100,93.3962264150941,48.5436893203883,-1,100,500
99.75,100,54.9999999999999,35.7142857142857,-1,100,500
0.25,100,154.6875,60.9756097560976,-1,100,500
29.1,100,107.608695652174,52.0833333333333,-1,100,500
99.05,100,77.3437499999998,43.859649122807,-1,100,500
12.65,100,123.75,55.5555555555556,-1,100,500
4.85,100,130.263157894737,56.8181818181818,-1,100,500
99.05,100,71.7391304347825,42.0168067226891,-1,100,500
9.4,100,120.731707317073,54.9450549450549,-1,100,500
100,100,63.4615384615383,39.0625,-1,100,500
96.45,100,74.9999999999998,43.1034482758621,-1,100,500
4.95,100,123.75,55.5555555555556,-1,100,500
1.1,100,137.5,58.1395348837209,-1,100,500
95.85,100,73.8805970149252,42.7350427350427,-1,100,500
86.95,100,88.3928571428569,47.1698113207547,-1,100,500
55.9,100,98.9999999999997,50,-1,100,500
22.8,100,110,52.6315789473684,-1,100,500
80.6,100,83.8983050847455,45.8715596330275,-1,100,500
97.25,100,71.7391304347824,42.0168067226891,-1,100,500
92.85,100,82.4999999999998,45.4545454545455,-1,100,500
9.9,100,115.116279069767,53.763440860215,-1,100,500
0.05,100,141.428571428571,58.8235294117647,-1,100,500
55.3,100,98.9999999999998,50,-1,100,500
98.65,100,74.9999999999998,43.1034482758621,-1,100,500
1.75,100,126.923076923077,56.1797752808989,-1,100,500
0.35,100,133.783783783783,57.4712643678161,-1,100,500
83.3,100,88.3928571428569,47.1698113207547,-1,100,500
92.35,100,82.4999999999998,45.4545454545455,-1,100,500
29.7,100,110,52.6315789473684,-1,100,500
25.9,100,112.5,53.1914893617021,-1,100,500
98.3,100,76.153846153846,43.4782608695652,-1,100,500
0,100,141.428571428571,58.8235294117647,-1,100,500
34.4,100,105.31914893617,51.5463917525773,-1,100,500
25.05,100,110,52.6315789473684,-1,100,500
63.3,100,95.1923076923075,49.0196078431373,-1,100,500
85.6,100,86.8421052631577,46.7289719626168,-1,100,500
2.55,100,123.75,55.5555555555556,-1,100,500
20.05,100,110,52.6315789473684,-1,100,500
86.25,100,88.3928571428569,47.1698113207547,-1,100,500
84.7,100,88.3928571428569,47.1698113207547,-1,100,500
15.8,100,112.5,53.1914893617021,-1,100,500
0,100,159.677419354838,61.7283950617284,-1,100,500
