"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.053,100,100,100,100.053,99.053,1,1e+05,50
0.3665,100,100,100,100.3562501025,99.3562501025,1,1e+05,50
0.325089165940881,100,100,100,100,100,1,1e+05,50
0.002,100,100,100,100.0012500075,100.0012500075,1,1e+05,50
0.0165,100,100,100,100.0165,100.0165,1,1e+05,50
0.1345,100,100,100,100.1327500175,99.1327500175,1,1e+05,50
0.0365,100,100,100,100.5167452025,99.0167502025,1,1e+05,50
0.0515,100,100,100,100.051000005,99.051000005,1,1e+05,50
0.1205,100,100,100,100.1205,99.1205,1,1e+05,50
0.0155,100,100,100,100.0155,100.0155,1,1e+05,50
0.1495,100,100,100,100.60099551,99.10100051,1,1e+05,50
0.018,100,100,100,100.015500025,100.015500025,1,1e+05,50
0.009,100,100,100,100.008500005,100.008500005,1,1e+05,50
0.001,100,100,100,100.001,100.001,1,1e+05,50
0.001,100,100,100,100.001,100.001,1,1e+05,50
0.0025,100,100,100,100.0022500025,100.0022500025,1,1e+05,50
0.0555,100,100,100,100.05450001,99.05450001,1,1e+05,50
0.008,100,100,100,100.008,100.008,1,1e+05,50
0.1545,100,100,100,100.61399544,99.11400044,1,1e+05,50
0.0425,100,100,100,100.042000005,99.042000005,1,1e+05,50
0.002,100,100,100,100.002,100.002,1,1e+05,50
0.0155,100,100,100,100.0155,100.0155,1,1e+05,50
0.003,100,100,100,100.003,100.003,1,1e+05,50
0.046,100,100,100,100.046,99.046,1,1e+05,50
0.15,100,100,100,100.605995465,99.106000465,1,1e+05,50
0.782869359012693,100,100,100,100,100,1,1e+05,50
0.363,100,100,100,100.35700006,99.35700006,1,1e+05,50
0.1395,100,100,100,100.1332500625,99.1332500625,1,1e+05,50
0.0055,100,100,100,100.0055,100.0055,1,1e+05,50
0.1265,100,100,100,100.1262500025,99.1262500025,1,1e+05,50
0.0065,100,100,100,100.0065,100.0065,1,1e+05,50
0.3885,100,100,100,100.3882500025,99.3882500025,1,1e+05,50
0.05,100,100,100,100.05,99.05,1,1e+05,50
0.1285,100,100,100,100.12750001,99.12750001,1,1e+05,50
0.3635,100,100,100,100.3557500775,99.3557500775,1,1e+05,50
0.0215,100,100,100,100.01750004,100.01750004,1,1e+05,50
0.0205,100,100,100,100.01950001,100.01950001,1,1e+05,50
0.052,100,100,100,100.052,99.052,1,1e+05,50
0.0015,100,100,100,100.0015,100.0015,1,1e+05,50
0.048,100,100,100,100.0477500025,99.0477500025,1,1e+05,50
0.776299179065973,100,100,100,100,100,1,1e+05,50
0.192944281268865,100,100,100,100,100,1,1e+05,50
0.0385,100,100,100,100.0327500575,99.0327500575,1,1e+05,50
0.135,100,100,100,100.135,99.135,1,1e+05,50
0.1385,100,100,100,100.138000005,99.138000005,1,1e+05,50
0.003,100,100,100,100.003,100.003,1,1e+05,50
0.3495,100,100,100,100.336500135,99.336500135,1,1e+05,50
0.052,100,100,100,100.0507500125,99.0507500125,1,1e+05,50
0.001,100,100,100,100.001,100.001,1,1e+05,50
0.0485,100,100,100,100.0485,99.0485,1,1e+05,50
