"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.9515,0.9515,90.7905,84.7905,89,83,90.7555,88,1,1000
0.7805,0.7805,93.091,85.091,92,84,90.7555,89,1,1000
0.964,0.964,90.8015,83.8015,89,82,90.7555,87,1,1000
0.7355,0.7355,93.9675,83.9675,92,82,90.7555,89,1,1000
0.5975,0.5975,93.0115,87.0115,90,84,90.7555,90,1,1000
0.78,0.78,93.186,84.186,92,83,90.7555,89,1,1000
0.5085,0.5085,94.599,87.599,92,85,90.7555,91,1,1000
0.6415,0.6415,94.496,85.496,92,83,90.7555,90,1,1000
0.0145,0.0145,99.9885,90.9885,96,87,90.7555,96,1,1000
0.2925,0.2925,95.4945,88.4945,93,86,90.7555,92,1,1000
0.462,0.462,94.357,87.357,91,84,90.7555,91,1,1000
0.113,0.113,98.509,89.509,95,86,90.7555,94,1,1000
0.49,0.49,95.527,86.527,93,84,90.7555,91,1,1000
0.455,0.455,95.3065,86.3065,92,83,90.7555,91,1,1000
0.4345,0.4345,95.209,87.209,92,84,90.7555,91,1,1000
0.8495,0.8495,92.472,85.472,89,82,90.7555,89,1,1000
0.579,0.579,94.957,84.957,92,82,90.7555,90,1,1000
0.4525,0.4525,96.2455,86.2455,94,84,90.7555,91,1,1000
0.1895,0.1895,97.462,87.462,94,84,90.7555,93,1,1000
0.4055,0.4055,96.812,84.812,96,84,90.7555,91,1,1000
0.263,0.263,96.0825,87.0825,94,85,90.7555,92,1,1000
0.172,0.172,96.601,88.601,92,84,90.7555,93,1,1000
0.839,0.839,92.96,82.96,91,81,90.7555,88,1,1000
0.123,0.123,98.6185,89.6185,95,86,90.7555,94,1,1000
0.0695,0.0695,98.0825,89.0825,93,84,90.7555,94,1,1000
0.5855,0.5855,94.014,86.014,92,84,90.7555,90,1,1000
0.2155,0.2155,95.934,87.934,94,86,90.7555,92,1,1000
0.2565,0.2565,96.2255,88.2255,93,85,90.7555,92,1,1000
0.093,0.093,98.9245,88.9245,97,87,90.7555,94,1,1000
0.1825,0.1825,96.5255,88.5255,94,86,90.7555,93,1,1000
0.1335,0.1335,99.438,88.438,98,87,90.7555,94,1,1000
0.291,0.291,97.905,85.905,96,84,90.7555,92,1,1000
0.3855,0.3855,96.742,86.742,96,86,90.7555,92,1,1000
0.9595,0.9595,90.9185,82.9185,90,82,90.7555,87,1,1000
0.8065,0.8065,91.945,85.945,89,83,90.7555,89,1,1000
0.4155,0.4155,95.0885,87.0885,94,86,90.7555,91,1,1000
0.418,0.418,95.04,87.04,93,85,90.7555,91,1,1000
0.5735,0.5735,93.9835,84.9835,92,83,90.7555,90,1,1000
0.678,0.678,93.498,85.498,89,81,90.7555,90,1,1000
1,1,88.007,83.007,86,81,90.7555,86,1,1000
0.1925,0.1925,96.6205,88.6205,94,86,90.7555,93,1,1000
0.386,0.386,95.021,87.021,93,85,90.7555,91,1,1000
1,1,90.2325,84.2325,88,82,90.7555,87,1,1000
0.1335,0.1335,96.3885,89.3885,94,87,90.7555,93,1,1000
0.7645,0.7645,93.0815,85.0815,90,82,90.7555,89,1,1000
0.5165,0.5165,96.612,85.612,96,85,90.7555,91,1,1000
0.726,0.726,95.329,83.329,94,82,90.7555,89,1,1000
0.8235,0.8235,92.4005,85.4005,89,82,90.7555,89,1,1000
0.2185,0.2185,95.8845,87.8845,94,86,90.7555,92,1,1000
0.129,0.129,99.214,88.214,97,86,90.7555,94,1,1000
0.2005,0.2005,98.2415,87.2415,96,85,90.7555,93,1,1000
0.4515,0.4515,95.3285,87.3285,92,84,90.7555,91,1,1000
0.6655,0.6655,93.303,86.303,90,83,90.7555,90,1,1000
0.553,0.553,93.8655,85.8655,92,84,90.7555,90,1,1000
0.1835,0.1835,94.883,88.883,92,86,90.7555,92,1,1000
0.904,0.904,92.1435,84.1435,88,80,90.7555,88,1,1000
0.2585,0.2585,96.0615,87.0615,92,83,90.7555,92,1,1000
0.3255,0.3255,95.605,87.605,93,85,90.7555,92,1,1000
0.9445,0.9445,90.9985,84.9985,88,82,90.7555,88,1,1000
0.148,0.148,97.181,88.181,95,86,90.7555,93,1,1000
0.375,0.375,93.953,86.953,91,84,90.7555,91,1,1000
0.131,0.131,97.1715,89.1715,93,85,90.7555,93,1,1000
0.394,0.394,95.884,85.884,95,85,90.7555,91,1,1000
0.4855,0.4855,94.5105,86.5105,91,83,90.7555,91,1,1000
0.6625,0.6625,94.4975,85.4975,93,84,90.7555,90,1,1000
0.1255,0.1255,97.82,87.82,95,85,90.7555,93,1,1000
0.657,0.657,95.722,84.722,95,84,90.7555,90,1,1000
0.0575,0.0575,97.5725,90.5725,95,88,90.7555,94,1,1000
0.479,0.479,94.4465,87.4465,92,85,90.7555,91,1,1000
0.3465,0.3465,93.8675,86.8675,91,84,90.7555,91,1,1000
0.907,0.907,90.8645,83.8645,88,81,90.7555,88,1,1000
1,1,89.7225,83.7225,88,82,90.7555,87,1,1000
0.617,0.617,95.311,84.311,95,84,90.7555,90,1,1000
0.4125,0.4125,95.0875,87.0875,92,84,90.7555,91,1,1000
0.8475,0.8475,92.362,85.362,90,83,90.7555,89,1,1000
0.605,0.605,94.1835,86.1835,93,85,90.7555,90,1,1000
0.676,0.676,93.4105,86.4105,91,84,90.7555,90,1,1000
0.3195,0.3195,98.089,86.089,98,86,90.7555,92,1,1000
0.5355,0.5355,93.806,85.806,91,83,90.7555,90,1,1000
0.749,0.749,94.3825,84.3825,94,84,90.7555,89,1,1000
0.132,0.132,96.3405,89.3405,93,86,90.7555,93,1,1000
0.206,0.206,98.3475,87.3475,96,85,90.7555,93,1,1000
0.016,0.016,100.327,91.327,95,86,90.7555,96,1,1000
0.0315,0.0315,99.1755,90.1755,96,87,90.7555,95,1,1000
0.3965,0.3965,95.897,85.897,93,83,90.7555,91,1,1000
0.066,0.066,98.9555,88.9555,96,86,90.7555,94,1,1000
0.387,0.387,94.8525,85.8525,92,83,90.7555,91,1,1000
0.984,0.984,90.3995,83.3995,88,81,90.7555,87,1,1000
0.2785,0.2785,96.307,87.307,93,84,90.7555,92,1,1000
0.6135,0.6135,94.201,86.201,91,83,90.7555,90,1,1000
0.7995,0.7995,93.1615,85.1615,90,82,90.7555,89,1,1000
0.706,0.706,94.667,85.667,92,83,90.7555,90,1,1000
0.1615,0.1615,97.402,88.402,95,86,90.7555,93,1,1000
0.831,0.831,92.215,85.215,91,84,90.7555,89,1,1000
0.477,0.477,94.4645,86.4645,92,84,90.7555,91,1,1000
0.4145,0.4145,96.003,86.003,94,84,90.7555,91,1,1000
0.667,0.667,93.3825,86.3825,90,83,90.7555,90,1,1000
0.9615,0.9615,90.8135,81.8135,89,80,90.7555,86,1,1000
0.1095,0.1095,98.522,89.522,96,87,90.7555,94,1,1000
0.507,0.507,94.5635,86.5635,91,83,90.7555,91,1,1000
0.388,0.388,95.9765,85.9765,93,83,90.7555,91,1,1000
0.26,0.26,96.1955,88.1955,93,85,90.7555,92,1,1000
0.187,0.187,96.575,88.575,94,86,90.7555,93,1,1000
0.228,0.228,96.113,88.113,93,85,90.7555,92,1,1000
0.121,0.121,98.516,89.516,97,88,90.7555,94,1,1000
0.564,0.564,94.9095,84.9095,92,82,90.7555,90,1,1000
0.7645,0.7645,91.851,84.851,90,83,90.7555,89,1,1000
0.5805,0.5805,93.9485,85.9485,90,82,90.7555,90,1,1000
0.927,0.927,92.027,82.027,91,81,90.7555,87,1,1000
0.1435,0.1435,97.8195,87.8195,95,85,90.7555,93,1,1000
0.15,0.15,97.253,88.253,94,85,90.7555,93,1,1000
0.457,0.457,95.3645,86.3645,92,83,90.7555,91,1,1000
0.9575,0.9575,91.6285,82.6285,91,82,90.7555,87,1,1000
0.8275,0.8275,92.299,85.299,89,82,90.7555,89,1,1000
0.681,0.681,93.428,86.428,91,84,90.7555,90,1,1000
0.933,0.933,91.1145,84.1145,90,83,90.7555,88,1,1000
0.574,0.574,93.888,85.888,92,84,90.7555,90,1,1000
0.8445,0.8445,92.51,84.51,90,82,90.7555,89,1,1000
0.652,0.652,93.3225,86.3225,90,83,90.7555,90,1,1000
0.444,0.444,97.101,86.101,97,86,90.7555,91,1,1000
0.963,0.963,91.7065,85.7065,90,84,90.7555,89,1,1000
0.639,0.639,93.2285,86.2285,90,83,90.7555,90,1,1000
0.4305,0.4305,95.122,87.122,93,85,90.7555,91,1,1000
0.767,0.767,92.893,84.893,92,84,90.7555,89,1,1000
0.8415,0.8415,92.627,84.627,90,82,90.7555,89,1,1000
0.9915,0.9915,89.883,83.883,87,81,90.7555,87,1,1000
0.816,0.816,92.845,82.845,93,83,90.7555,88,1,1000
0.567,0.567,94.91,84.91,93,83,90.7555,90,1,1000
0.747,0.747,92.8995,84.8995,91,83,90.7555,89,1,1000
0.0575,0.0575,98.1665,90.1665,94,86,90.7555,94,1,1000
0.386,0.386,95.815,86.815,93,84,90.7555,91,1,1000
0.1515,0.1515,97.308,88.308,94,85,90.7555,93,1,1000
0.456,0.456,94.344,87.344,91,84,90.7555,91,1,1000
0.173,0.173,94.7805,88.7805,92,86,90.7555,92,1,1000
0.659,0.659,94.415,85.415,91,82,90.7555,90,1,1000
0.7545,0.7545,94.302,84.302,94,84,90.7555,89,1,1000
0.1565,0.1565,96.518,88.518,93,85,90.7555,93,1,1000
0.8875,0.8875,91.919,83.919,90,82,90.7555,88,1,1000
0.6575,0.6575,93.328,86.328,91,84,90.7555,90,1,1000
0.3305,0.3305,96.5275,87.5275,93,84,90.7555,92,1,1000
0.451,0.451,94.308,87.308,91,84,90.7555,91,1,1000
0.047,0.047,100.82,89.82,99,88,90.7555,95,1,1000
0.0275,0.0275,99.918,89.918,97,87,90.7555,95,1,1000
0.993,0.993,90.2445,83.2445,88,81,90.7555,87,1,1000
1,1,89.334,84.334,88,83,90.7555,87,1,1000
0.815,0.815,93.527,84.527,93,84,90.7555,89,1,1000
0.317,0.317,98.106,86.106,97,85,90.7555,92,1,1000
0.714,0.714,93.9045,83.9045,92,82,90.7555,89,1,1000
0.595,0.595,94.066,86.066,93,85,90.7555,90,1,1000
0.0045,0.0045,102.053,92.053,98,88,90.7555,97,1,1000
0.098,0.098,98.5325,89.5325,95,86,90.7555,94,1,1000
0.571,0.571,95.0125,85.0125,92,82,90.7555,90,1,1000
0.417,0.417,95.963,85.963,94,84,90.7555,91,1,1000
0.7595,0.7595,94.607,83.607,95,84,90.7555,89,1,1000
0.0245,0.0245,99.0605,91.0605,95,87,90.7555,95,1,1000
0.217,0.217,98.294,87.294,97,86,90.7555,93,1,1000
0.3615,0.3615,94.798,86.798,91,83,90.7555,91,1,1000
0.5745,0.5745,94.9745,84.9745,94,84,90.7555,90,1,1000
0.09,0.09,98.303,89.303,96,87,90.7555,94,1,1000
0.5905,0.5905,96.1295,84.1295,96,84,90.7555,90,1,1000
0.6075,0.6075,94.142,86.142,91,83,90.7555,90,1,1000
