"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.366,200,200,200,201.277990955,199.278000955,1,1e+05,50
0.3695,200,200,200,202.1722322725,199.1722522725,1,1e+05,50
0.689,200,200,200,201.9587326375,198.9587526375,1,1e+05,50
0.4195,200,200,200,203.064912075625,198.064942075625,1,1e+05,50
0.9725,200,199,199,200.00332421,198.00333421,1,1e+05,50
0.3325,200,200.499995,200,204.53512341,198.03516841,1,1e+05,50
0.3285,200,200.499995,200,204.1062209375,198.1062509375,1,1e+05,50
0.423,200,200,200,202.182420525625,198.182440525625,1,1e+05,50
1,200,198,198,198.01150003,198.01150003,1,1e+05,50
0.8135,200,200,200,200.9559081125,198.9559181125,1,1e+05,50
0.879,200,200,200,200.9810741025,198.9810841025,1,1e+05,50
0.9435,200,199,199,200.9563999725,197.4564149725,1,1e+05,50
0.258,200,200,200,202.001816235,199.001836235,1,1e+05,50
0.045,200,200,200,200.5099120175,199.0099170175,1,1e+05,50
0.8565,200,200,200,200.973553519375,198.973563519375,1,1e+05,50
0.4015,200,200,200,202.16131612,198.16133612,1,1e+05,50
0.651,200,200,200,201.870870976125,198.870890976125,1,1e+05,50
0.202,200,200,200,202.043481805,199.043501805,1,1e+05,50
0.9725,200,199,199,200.07553246125,198.07554246125,1,1e+05,50
0.1795,200,200,200,201.01736670625,199.01737670625,1,1e+05,50
0.82,200,200,200,200.994324685,198.994334685,1,1e+05,50
0.327,200,200.499995,200,204.074108838625,198.074138838625,1,1e+05,50
0.3225,200,200.499995,200,204.043617381875,198.043647381875,1,1e+05,50
0.3815,200,200,200,201.22353351625,199.22354351625,1,1e+05,50
0.991,200,199,199,199.50216199,198.00216699,1,1e+05,50
0.613,200,200,200,202.9430574575,197.9430874575,1,1e+05,50
0.649,200,200,200,201.945629436875,198.445644436875,1,1e+05,50
0.0585,200,200,200,200.5352452325,199.0352502325,1,1e+05,50
0.681,200,200,200,201.94660808375,198.94662808375,1,1e+05,50
0.159,200,200,200,201.06365766,199.06366766,1,1e+05,50
0.0785,200,200,200,200.513891514375,199.013896514375,1,1e+05,50
0.459,200,200.499995,200,205.305979488125,197.806024488125,1,1e+05,50
0.7575,200,200,200,201.92694050875,198.92696050875,1,1e+05,50
0.1455,200,200,200,201.06544916375,199.06545916375,1,1e+05,50
0.4,200,200,200,202.1394000075,198.1394200075,1,1e+05,50
0.088,200,200,200,201.0087408225,199.0087508225,1,1e+05,50
0.1225,200,200.99999,200,204.305403902375,199.305423902375,1,1e+05,50
0.8315,200,200,200,200.989095410625,198.989105410625,1,1e+05,50
0.9125,200,199,199,201.00644067375,198.00646067375,1,1e+05,50
0.8045,200,200,200,200.9662415125,198.9662515125,1,1e+05,50
0.9555,200,199,199,200.27253293625,198.27254293625,1,1e+05,50
0.389,200,200,200,201.24003335125,199.24004335125,1,1e+05,50
0.384,200,200,200,202.20460703375,199.20462703375,1,1e+05,50
0.996,200,199,199,199.29087265625,198.04087515625,1,1e+05,50
0.965,200,199,199,200.0204075275,198.0204175275,1,1e+05,50
0.312,200,200.499995,200,204.02367993625,198.02370993625,1,1e+05,50
0.5825,200,200,200,203.3142451005,197.8142901005,1,1e+05,50
0.9805,200,199,199,199.58845393875,198.08845893875,1,1e+05,50
0.1985,200,200,200,201.05736649625,199.05737649625,1,1e+05,50
0.18,200,200,200,201.01386678625,199.01387678625,1,1e+05,50
