"","true","gods","naive","chao","l","N","S","comsize","saddef"
"1",8.6504326427816,8.91281870778978,8.30564784053156,8.9673913043478,-1,100,30,8103,1
"2",13.3935070361522,13.906166044566,11.7774583736342,13.5613226414366,0,100,30,8103,1
"3",30,28.649403625808,20,26.06375,1,100,30,8103,1
"4",8.6504326427816,7.84957642511516,6.90131124913734,7.11222301644032,-1,200,30,8103,1
"5",13.3935070361522,11.6783164273955,10.527639989988,11.2811083135472,0,200,30,8103,1
"6",30,29.4048605199245,22,26.1458333333333,1,200,30,8103,1
"7",8.6504326427816,8.55938648751426,8.33024805627545,8.53960396039603,-1,300,30,8103,1
"8",13.3935070361522,13.5614311913751,12.7250224609623,13.3107215676536,0,300,30,8103,1
"9",30,29.6695961001127,24,26.2425,1,300,30,8103,1
"10",8.6504326427816,8.46975743651602,8.20856317310218,8.32888236079586,-1,500,30,8103,1
"11",13.3935070361522,13.245775389638,12.8855854712833,13.288238172234,0,500,30,8103,1
"12",30,30.6504484351458,27,29.6613333333333,1,500,30,8103,1
"13",14.5347527633993,13.5744559663612,10.2880658436214,11.3532110091743,-1,100,30,8103,2
"14",19.4416158632451,20.2920372700931,15.2230598729964,17.6444213730592,0,100,30,8103,2
"15",30,44.5519471159265,23,27.455,1,100,30,8103,2
"16",14.5347527633993,14.7005197703214,14.1442715700141,15.144596651446,-1,200,30,8103,2
"17",19.4416158632451,19.6613513776155,18.587142257831,20.0835518874672,0,200,30,8103,2
"18",30,30.5347988752151,27,29.6533333333333,1,200,30,8103,2
"19",14.5347527633993,14.4658541810478,13.8121546961326,14.4305019305019,-1,300,30,8103,2
"20",19.4416158632451,19.541790773492,18.5710421086294,19.6183767415539,0,300,30,8103,2
"21",30,30.4119305921864,29,31.6577777777778,1,300,30,8103,2
"22",14.5347527633993,14.4048723774173,14.0512589928058,14.4286375202406,-1,500,30,8103,2
"23",19.4416158632451,19.1712665218893,18.5857130249218,19.1165956662944,0,500,30,8103,2
"24",30,29.5544826496141,28,28.2495,1,500,30,8103,2
"25",25.5096537397144,25.5341274342976,21.0970464135021,26.4705882352941,-1,100,30,8103,3
"26",27.3939227209102,27.2427432473639,23.3842779279856,26.9840160977172,0,100,30,8103,3
"27",30,29.5491574864411,27,27.556875,1,100,30,8103,3
"28",25.5096537397144,23.8330539133504,19.3050193050193,21.2606837606838,-1,200,30,8103,3
"29",27.3939227209102,25.2149743235248,22.5374858581271,24.3842544779795,0,200,30,8103,3
"30",30,27.1638861292329,29,30.4925,1,200,30,8103,3
"31",25.5096537397144,25.279479206747,23.0179028132992,24.8476454293629,-1,300,30,8103,3
"32",27.3939227209102,27.0583665808015,25.7214715734181,27.0271651394756,0,300,30,8103,3
"33",30,29.6013040399565,30,30,1,300,30,8103,3
"34",25.5096537397144,25.3708724975108,23.9877182882364,25.146139891151,-1,500,30,8103,3
"35",27.3939227209102,27.3173184458557,26.37809209278,27.1656973224749,0,500,30,8103,3
"36",30,30.0388347907978,30,30,1,500,30,8103,3
"37",8.88098550999863,8.7754637902466,8.27814569536424,8.93501805054149,-1,100,30,8103,4
"38",13.4937470146304,12.4689557728288,11.2664812868999,12.9041429743019,0,100,30,8103,4
"39",30,23.8617116616142,19,25.06375,1,100,30,8103,4
"40",8.88098550999863,8.80885342494048,8.55798031664527,8.89584264640142,-1,200,30,8103,4
"41",13.4937470146304,12.9651263148236,12.1008011097017,12.7872219498867,0,200,30,8103,4
"42",30,27.4738043630897,21,21.6633333333333,1,200,30,8103,4
"43",8.88098550999863,9.23131256360792,9.34385382059801,9.61208744106299,-1,300,30,8103,4
"44",13.4937470146304,14.2580057963649,13.5707000148583,14.2196413559703,0,300,30,8103,4
"45",30,33.4530623469657,26,27.12125,1,300,30,8103,4
"46",8.88098550999863,9.12705564316287,9.21353283703103,9.36772546369306,-1,500,30,8103,4
"47",13.4937470146304,14.3558136688531,13.9577585182139,14.3571495507206,0,500,30,8103,4
"48",30,33.5547349351081,28,28.0998,1,500,30,8103,4
"49",13.8910599213275,14.3106919571898,12.8205128205128,14.5588235294117,-1,100,30,8103,5
"50",19.3053667147247,20.4355879835113,16.7903741809268,19.390584346009,0,100,30,8103,5
"51",30,31.9263025131817,23,27.125,1,100,30,8103,5
"52",13.8910599213275,14.0635576305604,13.8888888888889,14.8507462686567,-1,200,30,8103,5
"53",19.3053667147247,19.2845688054088,18.5847559150092,19.890355499069,0,200,30,8103,5
"54",30,26.6125166739044,26,26.6633333333333,1,200,30,8103,5
"55",13.8910599213275,14.0297921704652,13.8931769064526,14.5192618970541,-1,300,30,8103,5
"56",19.3053667147247,19.4006985064996,18.8775953430185,19.9360565766805,0,300,30,8103,5
"57",30,28.7980151112797,28,32.485,1,300,30,8103,5
"58",13.8910599213275,13.9220106249184,13.6641888937473,14.0200044953923,-1,500,30,8103,5
"59",19.3053667147247,19.2803636043402,18.6193710382688,19.17219918344,0,500,30,8103,5
"60",30,28.0234382890627,28,28.998,1,500,30,8103,5
"61",1.92204198248984,1.94017843033028,1.95083886071011,1.96975726223637,-1,100,30,8103,6
"62",3.20903012874001,3.38475240859433,3.04967527502326,3.25975422896697,0,100,30,8103,6
"63",30,30.5786030570504,9,13.455,1,100,30,8103,6
"64",1.92204198248984,1.9066959075336,1.88483649043446,1.8932546855675,-1,200,30,8103,6
"65",3.20903012874001,3.19266337159095,3.03852535985535,3.11110917940677,0,200,30,8103,6
"66",30,13.9828770419572,10,10,1,200,30,8103,6
"67",1.92204198248984,1.85154436272568,1.77795337811142,1.78259141494436,-1,300,30,8103,6
"68",3.20903012874001,2.89433399641378,2.78819120977247,2.84410826082719,0,300,30,8103,6
