"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.2635,0.2635,202.1605,193.1605,198,189,196.80184,198,1,1778
0.444,0.444,201.293,192.293,198,189,196.80184,197,1,1778
0.384,0.384,202.7705,192.7705,198,188,196.80184,198,1,1778
0.3475,0.3475,201.719,193.719,196,188,196.80184,198,1,1778
0.112,0.112,202.839,194.839,199,191,196.80184,199,1,1778
0.7255,0.7255,198.8455,190.8455,195,187,196.80184,195,1,1778
0.821,0.821,198.427,190.427,194,186,196.80184,195,1,1778
0.1935,0.1935,204.044,193.044,203,192,196.80184,199,1,1778
0.2515,0.2515,202.913,192.913,198,188,196.80184,198,1,1778
0.201,0.201,201.845,193.845,197,189,196.80184,198,1,1778
0.241,0.241,201.964,193.964,197,189,196.80184,198,1,1778
0.2585,0.2585,202.984,192.984,199,189,196.80184,198,1,1778
0.6735,0.6735,199.584,191.584,196,188,196.80184,196,1,1778
0.352,0.352,202.67,192.67,197,187,196.80184,198,1,1778
0.6615,0.6615,199.4015,191.4015,196,188,196.80184,196,1,1778
0.983,0.983,196.123,189.123,194,187,196.80184,193,1,1778
0.2185,0.2185,204.442,193.442,202,191,196.80184,199,1,1778
0.0895,0.0895,204.926,194.926,201,191,196.80184,200,1,1778
0.1155,0.1155,204.7625,195.7625,200,191,196.80184,200,1,1778
0.329,0.329,201.709,193.709,198,190,196.80184,198,1,1778
0.8545,0.8545,198.4095,191.4095,195,188,196.80184,195,1,1778
0.24,0.24,201.2005,194.2005,198,191,196.80184,198,1,1778
0.531,0.531,200.689,192.689,196,188,196.80184,197,1,1778
0.5705,0.5705,199.9565,191.9565,198,190,196.80184,196,1,1778
0.1795,0.1795,203.425,194.425,199,190,196.80184,199,1,1778
0.525,0.525,200.755,192.755,197,189,196.80184,197,1,1778
0.3625,0.3625,203.5285,192.5285,201,190,196.80184,198,1,1778
0.4045,0.4045,200.181,193.181,197,190,196.80184,197,1,1778
0.1715,0.1715,203.3465,194.3465,200,191,196.80184,199,1,1778
0.9215,0.9215,197.412,189.412,193,185,196.80184,194,1,1778
0.195,0.195,203.4215,194.4215,200,191,196.80184,199,1,1778
0.99,0.99,196.035,188.035,192,184,196.80184,192,1,1778
0.564,0.564,201.0295,191.0295,198,188,196.80184,196,1,1778
0.845,0.845,198.5275,190.5275,195,187,196.80184,195,1,1778
0.814,0.814,199.7425,189.7425,198,188,196.80184,195,1,1778
0.105,0.105,202.0545,195.0545,198,191,196.80184,199,1,1778
0.5985,0.5985,200.202,191.202,197,188,196.80184,196,1,1778
0.126,0.126,203.014,195.014,200,192,196.80184,199,1,1778
0.699,0.699,200.611,191.611,196,187,196.80184,196,1,1778
0.3315,0.3315,202.4245,192.4245,196,186,196.80184,198,1,1778
