"","true","gods","naive","chao","l","N","S","comsize","saddef"
"1",19.5166767680341,19.190053285968,15.2905198776758,17.870036101083,-1,100,75,8103,1
"2",31.5469146393272,29.1788720387033,19.7935288416087,26.0781518158626,0,100,75,8103,1
"3",75,80.9825092979457,30,52.275,1,100,75,8103,1
"4",19.5166767680341,17.2541921746074,14.2551674982181,15.2724481964697,-1,200,75,8103,1
"5",31.5469146393272,25.9384916027476,21.909197209996,24.7728587919778,0,200,75,8103,1
"6",75,50.6764585208486,38,44.6886111111111,1,200,75,8103,1
"7",19.5166767680341,16.8055085067992,13.6902951019166,14.2970991393051,-1,300,75,8103,1
"8",31.5469146393272,26.3024340038622,23.3479435664658,25.6354131502237,0,300,75,8103,1
"9",75,56.090231262158,44,51.5372916666667,1,300,75,8103,1
"10",19.5166767680341,19.9440788016323,19.8255352894528,20.6028075970273,-1,500,75,8103,1
"11",31.5469146393272,32.1281292801316,29.8260489301312,32.0572462191036,0,500,75,8103,1
"12",75,70.9630593176298,55,67.0472857142857,1,500,75,8103,1
"13",43.8777418322252,45.7796610169491,34.0136054421769,51.0309278350514,-1,100,75,8103,2
"14",53.017908048988,53.743313862839,40.3293676779365,56.9236687814179,0,100,75,8103,2
"15",75,70.0024488217969,48,60.375,1,100,75,8103,2
"16",43.8777418322252,45.5378217376644,38.0228136882129,46.7136150234742,-1,200,75,8103,2
"17",53.017908048988,54.1337379054904,44.2954621739494,52.6868422894664,0,200,75,8103,2
"18",75,79.1479586472809,55,63.40775,1,200,75,8103,2
"19",43.8777418322252,44.175692374791,37.4687760199833,42.6736441484301,-1,300,75,8103,2
"20",53.017908048988,51.6879819445496,44.9802031788497,50.1383521613621,0,300,75,8103,2
"21",75,63.895726248294,58,61.1893333333333,1,300,75,8103,2
"22",43.8777418322252,44.8805290618457,41.4868901427149,45.150199058994,-1,500,75,8103,2
"23",53.017908048988,55.6941513303912,50.6261739925779,54.6358392321353,0,500,75,8103,2
"24",75,87.9507519191731,67,72.3226666666667,1,500,75,8103,2
"25",55.066233518988,55.3937653814602,37.037037037037,58.2352941176469,-1,100,75,8103,3
"26",63.7423522072344,63.9536692340751,42.9837907391398,61.8203450269381,0,100,75,8103,3
