"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.5525,0.5525,101.605,98.605,101,98,99.81758,100,1,3162
0.3655,0.3655,100.433,98.433,100,98,99.81758,100,1,3162
1,1,99.3035,97.3035,99,97,99.81758,99,1,3162
1,1,99.3695,97.3695,99,97,99.81758,99,1,3162
0.5255,0.5255,101.5645,98.5645,101,98,99.81758,100,1,3162
0.222,0.222,100.239,99.239,100,99,99.81758,100,1,3162
0.315,0.315,100.359,98.359,100,98,99.81758,100,1,3162
0.386,0.386,101.304,98.304,101,98,99.81758,100,1,3162
0.3455,0.3455,100.4055,98.4055,100,98,99.81758,100,1,3162
0.251,0.251,100.278,98.278,100,98,99.81758,100,1,3162
0.4095,0.4095,102.258,98.258,102,98,99.81758,100,1,3162
0.3655,0.3655,100.427,98.427,100,98,99.81758,100,1,3162
0.212,0.212,100.229,99.229,100,99,99.81758,100,1,3162
0.583,0.583,101.64,98.64,101,98,99.81758,100,1,3162
0.7445,0.7445,101.2765,96.2765,101,96,99.81758,99,1,3162
0.4725,0.4725,100.549,98.549,100,98,99.81758,100,1,3162
0.411,0.411,102.3165,97.3165,102,97,99.81758,100,1,3162
0.4065,0.4065,102.2555,98.2555,102,98,99.81758,100,1,3162
0.1835,0.1835,100.2035,99.2035,100,99,99.81758,100,1,3162
0.237,0.237,100.254,99.254,100,99,99.81758,100,1,3162
0.183,0.183,100.1925,99.1925,100,99,99.81758,100,1,3162
1,1,99.2505,98.2505,99,98,99.81758,99,1,3162
1,1,99.437,97.437,99,97,99.81758,99,1,3162
0.3415,0.3415,100.3945,98.3945,100,98,99.81758,100,1,3162
0.574,0.574,101.75,97.75,101,97,99.81758,100,1,3162
1,1,99.5325,97.5325,99,97,99.81758,99,1,3162
0.336,0.336,101.187,98.187,101,98,99.81758,100,1,3162
0.1745,0.1745,100.182,99.182,100,99,99.81758,100,1,3162
0.427,0.427,101.4,98.4,101,98,99.81758,100,1,3162
1,1,99.107,98.107,99,98,99.81758,99,1,3162
0.5355,0.5355,100.648,98.648,100,98,99.81758,100,1,3162
0.4315,0.4315,102.302,97.302,102,97,99.81758,100,1,3162
0.3055,0.3055,100.3445,98.3445,100,98,99.81758,100,1,3162
1,1,99.2265,98.2265,99,98,99.81758,99,1,3162
0.165,0.165,100.1685,99.1685,100,99,99.81758,100,1,3162
0.371,0.371,100.441,98.441,100,98,99.81758,100,1,3162
0.515,0.515,100.62,98.62,100,98,99.81758,100,1,3162
0.398,0.398,101.3395,98.3395,101,98,99.81758,100,1,3162
0.421,0.421,101.3615,98.3615,101,98,99.81758,100,1,3162
0.308,0.308,100.359,98.359,100,98,99.81758,100,1,3162
0.3335,0.3335,100.3745,98.3745,100,98,99.81758,100,1,3162
0.3435,0.3435,101.195,98.195,101,98,99.81758,100,1,3162
0.333,0.333,100.393,98.393,100,98,99.81758,100,1,3162
0.2185,0.2185,100.233,99.233,100,99,99.81758,100,1,3162
0.5025,0.5025,100.6055,98.6055,100,98,99.81758,100,1,3162
0.4545,0.4545,100.515,98.515,100,98,99.81758,100,1,3162
0.584,0.584,101.645,98.645,101,98,99.81758,100,1,3162
0.3435,0.3435,100.399,98.399,100,98,99.81758,100,1,3162
0.5375,0.5375,101.59,98.59,101,98,99.81758,100,1,3162
1,1,99.488,97.488,99,97,99.81758,99,1,3162
0.3875,0.3875,101.293,98.293,101,98,99.81758,100,1,3162
0.3735,0.3735,100.4425,98.4425,100,98,99.81758,100,1,3162
0.2855,0.2855,100.3275,98.3275,100,98,99.81758,100,1,3162
0.2625,0.2625,100.29,98.29,100,98,99.81758,100,1,3162
0.2085,0.2085,100.237,98.237,100,98,99.81758,100,1,3162
0.393,0.393,100.4765,98.4765,100,98,99.81758,100,1,3162
0.2745,0.2745,100.299,99.299,100,99,99.81758,100,1,3162
0.4615,0.4615,100.5835,98.5835,100,98,99.81758,100,1,3162
1,1,99.2915,98.2915,99,98,99.81758,99,1,3162
0.41,0.41,102.2735,98.2735,102,98,99.81758,100,1,3162
0.4895,0.4895,100.568,98.568,100,98,99.81758,100,1,3162
1,1,98.1735,97.1735,98,97,99.81758,98,1,3162
0.395,0.395,101.313,98.313,101,98,99.81758,100,1,3162
0.564,0.564,101.7425,97.7425,101,97,99.81758,100,1,3162
0.7635,0.7635,100.1595,97.1595,100,97,99.81758,99,1,3162
0.1035,0.1035,100.1085,99.1085,100,99,99.81758,100,1,3162
0.3865,0.3865,101.2995,98.2995,101,98,99.81758,100,1,3162
0.166,0.166,100.1765,99.1765,100,99,99.81758,100,1,3162
0.4015,0.4015,101.3325,98.3325,101,98,99.81758,100,1,3162
0.5825,0.5825,101.63,98.63,101,98,99.81758,100,1,3162
1,1,99.438,97.438,99,97,99.81758,99,1,3162
0.166,0.166,100.1785,99.1785,100,99,99.81758,100,1,3162
0.4565,0.4565,100.517,98.517,100,98,99.81758,100,1,3162
0.4665,0.4665,100.541,98.541,100,98,99.81758,100,1,3162
0.3385,0.3385,101.176,98.176,101,98,99.81758,100,1,3162
0.276,0.276,100.3055,98.3055,100,98,99.81758,100,1,3162
0.4275,0.4275,100.4625,98.4625,100,98,99.81758,100,1,3162
0.3715,0.3715,101.2535,98.2535,101,98,99.81758,100,1,3162
0.1725,0.1725,100.1785,99.1785,100,99,99.81758,100,1,3162
0.29,0.29,100.3305,98.3305,100,98,99.81758,100,1,3162
0.3645,0.3645,100.436,98.436,100,98,99.81758,100,1,3162
0.5815,0.5815,101.7735,97.7735,101,97,99.81758,100,1,3162
0.174,0.174,100.186,99.186,100,99,99.81758,100,1,3162
0.429,0.429,101.382,98.382,101,98,99.81758,100,1,3162
1,1,99.192,98.192,99,98,99.81758,99,1,3162
0.215,0.215,100.2355,99.2355,100,99,99.81758,100,1,3162
0.2605,0.2605,100.2935,98.2935,100,98,99.81758,100,1,3162
0.3255,0.3255,100.378,98.378,100,98,99.81758,100,1,3162
0.3845,0.3845,100.4565,98.4565,100,98,99.81758,100,1,3162
0.382,0.382,100.4445,98.4445,100,98,99.81758,100,1,3162
0.7795,0.7795,100.1555,97.1555,100,97,99.81758,99,1,3162
1,1,99.5485,97.5485,99,97,99.81758,99,1,3162
0.602,0.602,101.6905,98.6905,101,98,99.81758,100,1,3162
0.3985,0.3985,101.328,98.328,101,98,99.81758,100,1,3162
0.327,0.327,100.3825,98.3825,100,98,99.81758,100,1,3162
0.2415,0.2415,100.2605,99.2605,100,99,99.81758,100,1,3162
0.486,0.486,100.5725,98.5725,100,98,99.81758,100,1,3162
0.3635,0.3635,100.4445,98.4445,100,98,99.81758,100,1,3162
0.3895,0.3895,100.4705,98.4705,100,98,99.81758,100,1,3162
1,1,99.669,97.669,99,97,99.81758,99,1,3162
0.138,0.138,100.147,99.147,100,99,99.81758,100,1,3162
1,1,99.5015,97.5015,99,97,99.81758,99,1,3162
0.4555,0.4555,100.521,98.521,100,98,99.81758,100,1,3162
0.1305,0.1305,100.1395,99.1395,100,99,99.81758,100,1,3162
0.371,0.371,101.2675,98.2675,101,98,99.81758,100,1,3162
0.1145,0.1145,100.121,99.121,100,99,99.81758,100,1,3162
0.3415,0.3415,100.396,98.396,100,98,99.81758,100,1,3162
0.3435,0.3435,101.2085,98.2085,101,98,99.81758,100,1,3162
0.3175,0.3175,101.1415,98.1415,101,98,99.81758,100,1,3162
1,1,99.384,97.384,99,97,99.81758,99,1,3162
0.377,0.377,101.26,98.26,101,98,99.81758,100,1,3162
0.3565,0.3565,101.246,98.246,101,98,99.81758,100,1,3162
0.158,0.158,100.1705,99.1705,100,99,99.81758,100,1,3162
0.464,0.464,100.525,98.525,100,98,99.81758,100,1,3162
0.3545,0.3545,101.219,98.219,101,98,99.81758,100,1,3162
0.3985,0.3985,100.4725,98.4725,100,98,99.81758,100,1,3162
0.2865,0.2865,100.319,98.319,100,98,99.81758,100,1,3162
0.4695,0.4695,100.5305,98.5305,100,98,99.81758,100,1,3162
0.254,0.254,100.2765,99.2765,100,99,99.81758,100,1,3162
0.424,0.424,100.465,98.465,100,98,99.81758,100,1,3162
0.7815,0.7815,100.215,97.215,100,97,99.81758,99,1,3162
0.382,0.382,100.4635,98.4635,100,98,99.81758,100,1,3162
0.4235,0.4235,101.368,98.368,101,98,99.81758,100,1,3162
0.23,0.23,100.247,99.247,100,99,99.81758,100,1,3162
0.417,0.417,101.3545,98.3545,101,98,99.81758,100,1,3162
0.372,0.372,101.2715,98.2715,101,98,99.81758,100,1,3162
