"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.876,0.876,46.796,38.796,45,37,45.3511,43,1,562
0.1775,0.1775,53.179,43.179,51,41,45.3511,48,1,562
0.2345,0.2345,51.789,41.789,50,40,45.3511,47,1,562
0.2165,0.2165,54.1065,42.1065,53,41,45.3511,48,1,562
0.8775,0.8775,47.346,38.346,45,36,45.3511,43,1,562
0.74,0.74,49.11,39.11,48,38,45.3511,44,1,562
0.4735,0.4735,51.26,41.26,50,40,45.3511,46,1,562
0.257,0.257,49.415,42.415,47,40,45.3511,46,1,562
0.2395,0.2395,54.226,42.226,54,42,45.3511,48,1,562
0.178,0.178,52.237,43.237,50,41,45.3511,48,1,562
0.252,0.252,51.7635,41.7635,50,40,45.3511,47,1,562
1,1,44.2045,37.2045,43,36,45.3511,41,1,562
0.0325,0.0325,54.1765,45.1765,50,41,45.3511,50,1,562
0.6325,0.6325,50.344,40.344,49,39,45.3511,45,1,562
0.1555,0.1555,52.2315,43.2315,50,41,45.3511,48,1,562
0.9245,0.9245,46.4775,37.4775,45,36,45.3511,42,1,562
0.999,0.999,43.9745,36.9745,43,36,45.3511,40,1,562
0.4175,0.4175,49.1685,42.1685,46,39,45.3511,46,1,562
0.991,0.991,45.2515,38.2515,44,37,45.3511,42,1,562
0.611,0.611,49.1775,40.1775,48,39,45.3511,45,1,562
0.421,0.421,50.154,42.154,46,38,45.3511,46,1,562
0.4395,0.4395,51.0945,40.0945,50,39,45.3511,46,1,562
0.2545,0.2545,51.7845,41.7845,50,40,45.3511,47,1,562
0.707,0.707,48.818,39.818,48,39,45.3511,44,1,562
0.2075,0.2075,51.6055,42.6055,49,40,45.3511,47,1,562
0.1955,0.1955,50.898,42.898,49,41,45.3511,47,1,562
0.0655,0.0655,54.5945,43.5945,53,42,45.3511,49,1,562
0.2135,0.2135,50.791,42.791,48,40,45.3511,47,1,562
0.199,0.199,54.702,41.702,54,41,45.3511,48,1,562
0.9975,0.9975,43.706,37.706,42,36,45.3511,41,1,562
0.683,0.683,47.3695,40.3695,45,38,45.3511,44,1,562
0.1725,0.1725,52.968,42.968,52,42,45.3511,48,1,562
0.3245,0.3245,49.5965,42.5965,47,40,45.3511,46,1,562
0.1535,0.1535,52.283,44.283,50,42,45.3511,48,1,562
0.287,0.287,49.4985,42.4985,47,40,45.3511,46,1,562
0.9605,0.9605,45.429,38.429,43,36,45.3511,42,1,562
0.021,0.021,55.884,45.884,53,43,45.3511,51,1,562
0.143,0.143,55.271,43.271,54,42,45.3511,49,1,562
0.9795,0.9795,44.537,36.537,43,35,45.3511,41,1,562
0.7325,0.7325,47.5975,40.5975,45,38,45.3511,44,1,562
0.9995,0.9995,43.779,37.779,42,36,45.3511,41,1,562
0.141,0.141,50.4285,43.4285,47,40,45.3511,47,1,562
0.273,0.273,55.27,41.27,56,42,45.3511,48,1,562
0.135,0.135,51.88,42.88,50,41,45.3511,48,1,562
0.135,0.135,54.305,43.305,54,43,45.3511,49,1,562
0.164,0.164,52.181,43.181,49,40,45.3511,48,1,562
0.2505,0.2505,50.9985,42.9985,48,40,45.3511,47,1,562
0.396,0.396,49.9755,41.9755,48,40,45.3511,46,1,562
0.119,0.119,52.406,43.406,50,41,45.3511,48,1,562
