"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.8025,15.85,15.4668030729578,15.4271123391511,16.3285895933585,14.593743376737,-1,5623,50
0.5085,15.85,15.8375797327113,15.7958986185015,16.7345226792704,15.0168773345231,-1,5623,50
0.6435,15.85,15.7169024098003,15.675874432881,16.6466908420339,14.8967768508119,-1,5623,50
0.464,15.85,15.9019989355912,15.8599670642928,16.8221324008586,15.0945630722267,-1,5623,50
0.906,15.85,15.2981553658346,15.2593539052407,16.1547085269266,14.4759395031136,-1,5623,50
0.206,15.85,16.223954943988,16.1801481067544,17.0811432812495,15.3622543070048,-1,5623,50
0.615,15.85,15.7283661309197,15.6872763302104,16.5717696747809,14.9039039093853,-1,5623,50
0.711,15.85,15.6168518211136,15.5763614481454,16.5359112649734,14.8086070168094,-1,5623,50
0.199,15.85,16.2353033619462,16.1914332929292,17.1359080878046,15.3677622911738,-1,5623,50
0.272,15.85,16.1194046746138,16.0761782395391,17.0118027302193,15.280697516215,-1,5623,50
0.623,15.85,15.7246577509304,15.6835879545695,16.55622572678,14.9043611377146,-1,5623,50
0.56,15.85,15.7869613332508,15.7455548046953,16.6470665493378,14.9403425152461,-1,5623,50
0.001,15.85,17.2463207855974,17.1966351992769,18.168166984181,16.3339953414531,-1,5623,50
0.446,15.85,15.9114115187273,15.869328274121,16.7770143359703,15.055930535894,-1,5623,50
0.572,15.85,15.7772229098459,15.7358691048587,16.6295803835067,14.9743284686135,-1,5623,50
0.9465,15.85,15.1870029545291,15.1487821086225,16.005266074727,14.3353870147812,-1,5623,50
0.1445,15.85,16.3145996092239,16.2702864449996,17.2208080860851,15.4603655245058,-1,5623,50
0.408,15.85,15.9582231591446,15.9158839551651,16.8538581221968,15.0826854856759,-1,5623,50
0.431,15.85,15.9291463641998,15.8869662389527,16.7645793098697,15.0720989075662,-1,5623,50
0.0355,15.85,16.6606441534787,16.6143713883805,17.5286632502687,15.783480108749,-1,5623,50
0.431,15.85,15.9390090060111,15.8967749558187,16.7709128155668,15.0512103823266,-1,5623,50
0.0685,15.85,16.5455062178118,16.4998901507778,17.4789137397707,15.6432346879832,-1,5623,50
0.9085,15.85,15.2753726972788,15.2366905992923,16.1202568036363,14.4396935611952,-1,5623,50
0.4135,15.85,15.9520386815103,15.9097333376943,16.8566650501083,15.1114287124512,-1,5623,50
0.5985,15.85,15.7356628166047,15.6945336407566,16.6263382624277,14.9234697392345,-1,5623,50
0.969,15.85,15.0631573229445,15.0255782599997,15.9113838388136,14.2614304212146,-1,5623,50
0.243,15.85,16.1652178270679,16.1217375386942,17.0904181008874,15.3105280731017,-1,5623,50
0.7795,15.85,15.5087791079308,15.4688654760187,16.3751191652914,14.6662908282348,-1,5623,50
0.5175,15.85,15.8293480187594,15.7877116200339,16.6906385020776,15.0105996201188,-1,5623,50
0.607,15.85,15.7209042110383,15.6798546576933,16.5713067665431,14.8832367512993,-1,5623,50
0.9905,15.85,14.8379436362424,14.8015177837044,15.6581898072659,13.9858257178148,-1,5623,50
0.3545,15.85,16.0222814203912,15.9795907021783,16.8999203507163,15.1739359146368,-1,5623,50
0.5755,15.85,15.7649488340548,15.7236614329271,16.6210977072346,14.9278517585853,-1,5623,50
0.8095,15.85,15.4712539384703,15.4315395994688,16.3254729099937,14.6644070933685,-1,5623,50
0.743,15.85,15.5582237962403,15.5180468091643,16.4671601590602,14.6476275410622,-1,5623,50
0.016,15.85,16.8504770636334,16.8031113636038,17.7790476969688,15.9537158167443,-1,5623,50
0.0725,15.85,16.4819640814471,16.436708429744,17.3785018409885,15.6641136658644,-1,5623,50
0.764,15.85,15.5337903178254,15.4937435775809,16.3914894275788,14.6448764210417,-1,5623,50
0.2505,15.85,16.1477455223058,16.1043621363125,17.0678119137171,15.2807305386705,-1,5623,50
0.4265,15.85,15.9307678817639,15.8885788930704,16.8374397713066,15.0897064274214,-1,5623,50
0.9915,15.85,14.8570229468997,14.820500092575,15.668475596792,14.0608747267739,-1,5623,50
0.345,15.85,16.0319182817337,15.989174556795,16.9160400231554,15.1677452118613,-1,5623,50
0.371,15.85,15.9965641233758,15.954014700562,16.8868076601195,15.1371766057432,-1,5623,50
0.2365,15.85,16.1541157280887,16.1106970250515,17.0018101989512,15.3425743156123,-1,5623,50
0.197,15.85,16.2401074710902,16.1962106205688,17.1363223988527,15.361387523568,-1,5623,50
0.191,15.85,16.2491061387042,16.2051591013344,17.1076283313291,15.4191963389673,-1,5623,50
0.0145,15.85,16.8452512519703,16.7979158088792,17.7295316851661,15.9624623415931,-1,5623,50
0.167,15.85,16.2760950353865,16.2319973058013,17.1548319303703,15.4208283089245,-1,5623,50
0.5095,15.85,15.8410875515258,15.7993873752327,16.7261709246907,14.9776910629924,-1,5623,50
0.27,15.85,16.1195855030075,16.0763580674078,17.0073213359857,15.24584587125,-1,5623,50
