"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.011,0.011,9.3297494213109,5.95219288242176,8.97666068222621,5.59910414333707,5.75682182060214,7.5187969924812,-1,100
0.903,0.903,6.2439247595819,3.65267806143834,6.1652281134402,3.57398141529664,5.75682182060214,4.86854917234664,-1,100
0.1005,0.1005,8.55235398263464,5.29428860855555,8.27814569536424,5.02008032128514,5.75682182060214,6.80272108843537,-1,100
0.258,0.258,7.66706521804777,4.92583714787233,7.44047619047619,4.69924812030075,5.75682182060214,6.2111801242236,-1,100
0.033,0.033,8.41455225822263,5.68403899196686,8.13008130081301,5.39956803455723,5.75682182060214,6.98324022346369,-1,100
0.164,0.164,8.20713438093014,5.07761396254803,7.97448165869218,4.84496124031008,5.75682182060214,6.50195058517555,-1,100
0.067,0.067,8.46138548738263,5.41368471370932,8.22368421052632,5.175983436853,5.75682182060214,6.8870523415978,-1,100
0.0445,0.0445,9.01802293430993,5.56931113506772,8.75656742556918,5.30785562632696,5.75682182060214,7.13266761768902,-1,100
0.779,0.779,6.52163255325017,4.18793214829064,6.40204865556978,4.06834825061025,5.75682182060214,5.30222693531283,-1,100
0.8055,0.8055,6.65144907413979,3.71278748249505,6.59630606860158,3.65764447695684,5.75682182060214,5.08646998982706,-1,100
0.6525,0.6525,7.01935082713368,4.21110654371529,6.89655172413793,4.08830744071954,5.75682182060214,5.50660792951542,-1,100
0.444,0.444,7.45364282139966,4.55482871153396,7.28862973760933,4.38981562774363,5.75682182060214,5.88928150765607,-1,100
0.934,0.934,6.0953833052658,3.38120404737702,6.03864734299517,3.32446808510638,5.75682182060214,4.6339202965709,-1,100
0.906,0.906,6.21202429277723,3.75931913736937,6.1050061050061,3.65230094959825,5.75682182060214,4.89236790606654,-1,100
0.414,0.414,7.52230919322881,4.5932279526981,7.34214390602056,4.41306266548985,5.75682182060214,5.94530321046373,-1,100
0.1125,0.1125,8.40707889550339,5.23881797526312,8.18330605564648,5.01504513540622,5.75682182060214,6.70241286863271,-1,100
0.885,0.885,6.15177380026282,4.2472487276343,6.00961538461539,4.10509031198686,5.75682182060214,5.1440329218107,-1,100
0.1505,0.1505,7.95826148006453,5.15353932050366,7.69230769230769,4.88758553274682,5.75682182060214,6.48508430609598,-1,100
0.5455,0.5455,7.36801208419848,4.24093921392462,7.22543352601156,4.0983606557377,5.75682182060214,5.68181818181818,-1,100
0.854,0.854,6.40191293821636,4.11228485474362,6.24219725343321,3.95256916996047,5.75682182060214,5.14933058702369,-1,100
0.7705,0.7705,6.99707537952438,3.74982463392517,6.91562932226833,3.66837857666911,5.75682182060214,5.21376433785193,-1,100
0.504,0.504,7.34055688375446,4.52843322597604,7.19424460431655,4.38212094653812,5.75682182060214,5.80046403712297,-1,100
0.183,0.183,8.03195551942924,5.08406458083886,7.78816199376947,4.84027105517909,5.75682182060214,6.45161290322581,-1,100
0.954,0.954,5.96142624834172,3.48744528713374,5.88928150765607,3.41530054644809,5.75682182060214,4.62534690101758,-1,100
0.103,0.103,8.24601452448404,5.29404080428932,7.98722044728434,5.03524672708963,5.75682182060214,6.68449197860962,-1,100
0.6075,0.6075,6.99120080426019,4.31899517603438,6.84931506849315,4.17710944026734,5.75682182060214,5.58659217877095,-1,100
0.4805,0.4805,7.17676644696782,4.59092645726169,7.00280112044818,4.41696113074205,5.75682182060214,5.81395348837209,-1,100
0.803,0.803,6.56177129876637,3.85014760190639,6.47668393782383,3.76506024096386,5.75682182060214,5.15463917525773,-1,100
0.3615,0.3615,7.66169860695504,4.63526459740286,7.5187969924812,4.49236298292902,5.75682182060214,6.03864734299517,-1,100
0.2705,0.2705,7.82277476806652,4.75787923741757,7.6103500761035,4.54545454545455,5.75682182060214,6.25,-1,100
0.001,0.001,9.26424952504077,6.59443497786117,8.8809946714032,6.2111801242236,5.75682182060214,7.84929356357928,-1,100
0.6745,0.6745,7.1599476112888,4.0472477960426,7.06214689265537,3.94944707740916,5.75682182060214,5.44069640914037,-1,100
0.8535,0.8535,6.44117262526287,4.05973321309236,6.33713561470215,3.95569620253165,5.75682182060214,5.11770726714432,-1,100
0.983,0.983,5.66930002243108,3.68046935920588,5.56792873051225,3.57909806728704,5.75682182060214,4.6339202965709,-1,100
0.444,0.444,7.77289402421007,4.46500665284283,7.62195121951219,4.31406384814495,5.75682182060214,5.95238095238095,-1,100
0.7105,0.7105,6.71474513171364,4.29741356427063,6.5359477124183,4.11861614497529,5.75682182060214,5.44662309368192,-1,100
0.57,0.57,7.16455187359387,4.35161235179359,7.0323488045007,4.21940928270042,5.75682182060214,5.66893424036281,-1,100
0.6575,0.6575,6.9501400152441,4.27283146806285,6.80272108843537,4.12541254125412,5.75682182060214,5.51876379690949,-1,100
0.769,0.769,6.43785957617362,4.29760795702674,6.265664160401,4.12541254125413,5.75682182060214,5.34188034188034,-1,100
0.5115,0.5115,7.23810638298174,4.44085877604556,7.12250712250712,4.32525951557093,5.75682182060214,5.75373993095512,-1,100
0.021,0.021,8.60680874061637,5.80682680501595,8.26446280991736,5.46448087431694,5.75682182060214,7.18390804597701,-1,100
0.004,0.004,9.4952301926398,6.2563066697172,9.10746812386157,5.86854460093897,5.75682182060214,7.78816199376947,-1,100
0.8195,0.8195,6.57226790408757,3.93878150661731,6.47668393782383,3.84319754035357,5.75682182060214,5.13347022587269,-1,100
0.2535,0.2535,7.72185041238553,4.88847021110902,7.54147812971342,4.70809792843691,5.75682182060214,6.2266500622665,-1,100
0.1225,0.1225,7.62343435343312,5.3013707686977,7.34214390602056,5.02008032128514,5.75682182060214,6.426735218509,-1,100
0.883,0.883,6.39191284460925,3.61384062356481,6.28930817610063,3.51123595505618,5.75682182060214,4.8828125,-1,100
0.956,0.956,5.97019891830025,3.68155883413899,5.87544065804935,3.58680057388809,5.75682182060214,4.73036896877957,-1,100
0.417,0.417,7.34848790292619,4.68230876615881,7.12250712250712,4.45632798573975,5.75682182060214,5.92417061611374,-1,100
0.633,0.633,7.11961417487039,4.23882459605453,7.00280112044818,4.12201154163232,5.75682182060214,5.55555555555555,-1,100
0.3945,0.3945,7.45464005988071,4.60650765797298,7.28862973760933,4.4404973357016,5.75682182060214,5.97371565113501,-1,100
