"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.3465,0.3465,52.412,41.412,50,39,45.92266,47,1,562
0.1755,0.1755,55.365,42.365,53,40,45.92266,49,1,562
0.0675,0.0675,58.36,44.36,57,43,45.92266,51,1,562
0.0915,0.0915,56.0845,43.0845,53,40,45.92266,50,1,562
0.172,0.172,56.933,40.933,58,42,45.92266,49,1,562
0.323,0.323,51.4295,41.4295,47,37,45.92266,47,1,562
0.048,0.048,56.7135,45.7135,52,41,45.92266,51,1,562
0.065,0.065,55.3205,44.3205,51,40,45.92266,50,1,562
0.382,0.382,52.5825,41.5825,50,39,45.92266,47,1,562
0.141,0.141,57.4135,42.4135,55,40,45.92266,50,1,562
0.1185,0.1185,57.202,43.202,55,41,45.92266,50,1,562
0.7885,0.7885,48.9945,36.9945,48,36,45.92266,43,1,562
0.634,0.634,49.302,40.302,46,37,45.92266,45,1,562
0.4285,0.4285,50.1825,41.1825,46,37,45.92266,46,1,562
0.2715,0.2715,54.4455,41.4455,52,39,45.92266,48,1,562
0.949,0.949,46.4175,37.4175,43,34,45.92266,42,1,562
0.9985,0.9985,43.362,35.362,40,32,45.92266,40,1,562
0.0325,0.0325,57.036,45.036,54,42,45.92266,51,1,562
0.5435,0.5435,50.8115,40.8115,45,35,45.92266,46,1,562
0.0825,0.0825,57.751,44.751,55,42,45.92266,51,1,562
0.345,0.345,51.5035,42.5035,47,38,45.92266,47,1,562
0.965,0.965,46.746,37.746,44,35,45.92266,42,1,562
0.8225,0.8225,48.7095,39.7095,45,36,45.92266,44,1,562
0.3665,0.3665,51.7625,41.7625,48,38,45.92266,47,1,562
0.476,0.476,51.388,40.388,48,37,45.92266,46,1,562
0.7615,0.7615,49.687,37.687,48,36,45.92266,44,1,562
0.8685,0.8685,48.397,37.397,46,35,45.92266,43,1,562
0.3895,0.3895,52.7665,41.7665,49,38,45.92266,47,1,562
0.9285,0.9285,47.6895,36.6895,46,35,45.92266,42,1,562
0.999,0.999,43.7585,33.7585,41,31,45.92266,39,1,562
0.2975,0.2975,52.095,41.095,49,38,45.92266,47,1,562
0.6595,0.6595,50.744,39.744,48,37,45.92266,45,1,562
0.283,0.283,51.9525,41.9525,49,39,45.92266,47,1,562
0.1455,0.1455,56.741,42.741,54,40,45.92266,50,1,562
0.5185,0.5185,52.61,39.61,51,38,45.92266,46,1,562
