"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.159,0.159,115.016,101.016,108,94,104.69592,108,1,562
0.072,0.072,119.6095,102.6095,111,94,104.69592,111,1,562
0.1495,0.1495,114.934,100.934,106,92,104.69592,108,1,562
0.572,0.572,110.126,97.126,103,90,104.69592,104,1,562
0.4975,0.4975,112.359,97.359,105,90,104.69592,105,1,562
0.5345,0.5345,110.8265,96.8265,104,90,104.69592,104,1,562
0.854,0.854,108.3495,93.3495,104,89,104.69592,101,1,562
0.1245,0.1245,117.0645,101.0645,110,94,104.69592,109,1,562
0.386,0.386,113.4085,98.4085,106,91,104.69592,106,1,562
0.694,0.694,110.2505,96.2505,103,89,104.69592,103,1,562
0.156,0.156,117.265,100.265,113,96,104.69592,109,1,562
0.31,0.31,111.953,99.953,103,91,104.69592,106,1,562
0.503,0.503,112.549,97.549,106,91,104.69592,105,1,562
0.6025,0.6025,112.4725,95.4725,108,91,104.69592,104,1,562
0.3905,0.3905,112.497,99.497,106,93,104.69592,106,1,562
0.3555,0.3555,112.2595,99.2595,104,91,104.69592,106,1,562
0.248,0.248,113.317,100.317,106,93,104.69592,107,1,562
0.9065,0.9065,106.9825,92.9825,101,87,104.69592,100,1,562
0.316,0.316,114.622,99.622,108,93,104.69592,107,1,562
0.1605,0.1605,117.311,101.311,110,94,104.69592,109,1,562
0.1105,0.1105,115.203,102.203,107,94,104.69592,109,1,562
0.5875,0.5875,110.3585,97.3585,103,90,104.69592,104,1,562
0.222,0.222,116.474,99.474,110,93,104.69592,108,1,562
0.8615,0.8615,108.5665,93.5665,103,88,104.69592,101,1,562
0.4265,0.4265,112.812,96.812,108,92,104.69592,105,1,562
0.511,0.511,111.6295,98.6295,105,92,104.69592,105,1,562
0.931,0.931,106.6165,93.6165,100,87,104.69592,100,1,562
0.4225,0.4225,112.823,97.823,106,91,104.69592,105,1,562
0.2825,0.2825,113.4805,99.4805,104,90,104.69592,107,1,562
0.425,0.425,114.6105,97.6105,112,95,104.69592,106,1,562
0.0065,0.0065,119.8985,106.8985,111,98,104.69592,113,1,562
0.197,0.197,116.217,100.217,109,93,104.69592,108,1,562
0.6005,0.6005,110.495,96.495,104,90,104.69592,104,1,562
0.6515,0.6515,110.9505,95.9505,104,89,104.69592,103,1,562
0.5565,0.5565,111.9175,95.9175,106,90,104.69592,104,1,562
0.3165,0.3165,114.669,98.669,109,93,104.69592,107,1,562
0.1865,0.1865,114.412,100.412,105,91,104.69592,108,1,562
0.3915,0.3915,113.4705,98.4705,108,93,104.69592,106,1,562
0.3385,0.3385,112.973,98.973,105,91,104.69592,106,1,562
