"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.7015,0.7015,196.0805,185.0805,188,177,192.15508,191,1,1000
0.504,0.504,197.583,185.583,189,177,192.15508,192,1,1000
0.136,0.136,202.5755,188.5755,193,179,192.15508,196,1,1000
0.426,0.426,199.039,186.039,190,177,192.15508,193,1,1000
0.1975,0.1975,200.8585,188.8585,190,178,192.15508,195,1,1000
0.5405,0.5405,197.793,185.793,188,176,192.15508,192,1,1000
0.23,0.23,201.758,187.758,193,179,192.15508,195,1,1000
0.9895,0.9895,190.1835,178.1835,181,169,192.15508,185,1,1000
0.276,0.276,200.4405,187.4405,191,178,192.15508,194,1,1000
0.644,0.644,196.7435,184.7435,188,176,192.15508,191,1,1000
0.118,0.118,202.4395,189.4395,191,178,192.15508,196,1,1000
0.262,0.262,200.3775,187.3775,191,178,192.15508,194,1,1000
0.268,0.268,199.6705,187.6705,189,177,192.15508,194,1,1000
0.4115,0.4115,199.777,186.777,191,178,192.15508,193,1,1000
0.3655,0.3655,199.522,186.522,189,176,192.15508,193,1,1000
0.894,0.894,193.4145,181.4145,183,171,192.15508,188,1,1000
0.842,0.842,195.761,182.761,185,172,192.15508,189,1,1000
0.334,0.334,200.1055,187.1055,192,179,192.15508,194,1,1000
0.4265,0.4265,199.01,186.01,188,175,192.15508,193,1,1000
0.6315,0.6315,196.671,184.671,187,175,192.15508,191,1,1000
0.9695,0.9695,192.772,178.772,188,174,192.15508,186,1,1000
0.343,0.343,199.2855,186.2855,190,177,192.15508,193,1,1000
0.216,0.216,201.8225,188.8225,191,178,192.15508,195,1,1000
0.794,0.794,195.4595,182.4595,188,175,192.15508,189,1,1000
0.3425,0.3425,199.255,186.255,188,175,192.15508,193,1,1000
0.5235,0.5235,198.727,184.727,190,176,192.15508,192,1,1000
0.865,0.865,194.953,182.953,186,174,192.15508,189,1,1000
0.335,0.335,200.031,187.031,192,179,192.15508,194,1,1000
0.447,0.447,198.205,185.205,191,178,192.15508,192,1,1000
0.194,0.194,201.458,187.458,192,178,192.15508,195,1,1000
0.387,0.387,200.3645,185.3645,190,175,192.15508,193,1,1000
0.167,0.167,201.2895,188.2895,190,177,192.15508,195,1,1000
0.295,0.295,200.7355,187.7355,193,180,192.15508,194,1,1000
0.1195,0.1195,201.906,189.906,192,180,192.15508,196,1,1000
0.786,0.786,196.0055,184.0055,186,174,192.15508,190,1,1000
0.4725,0.4725,199.2955,185.2955,192,178,192.15508,192,1,1000
0.6685,0.6685,196.9185,184.9185,187,175,192.15508,191,1,1000
0.569,0.569,197.049,186.049,188,177,192.15508,192,1,1000
0.363,0.363,199.439,186.439,189,176,192.15508,193,1,1000
0.897,0.897,194.588,181.588,186,173,192.15508,188,1,1000
0.546,0.546,197.8945,185.8945,189,177,192.15508,192,1,1000
0.223,0.223,202.039,188.039,191,177,192.15508,195,1,1000
0.8515,0.8515,194.7835,182.7835,186,174,192.15508,189,1,1000
0.278,0.278,199.6625,187.6625,189,177,192.15508,194,1,1000
0.3385,0.3385,198.233,186.233,188,176,192.15508,193,1,1000
0.1965,0.1965,201.778,187.778,190,176,192.15508,195,1,1000
0.7295,0.7295,196.475,183.475,190,177,192.15508,190,1,1000
0.804,0.804,195.05,184.05,186,175,192.15508,190,1,1000
0.914,0.914,193.905,181.905,184,172,192.15508,188,1,1000
0.99,0.99,191.294,180.294,183,172,192.15508,186,1,1000
0.574,0.574,197.134,186.134,188,177,192.15508,192,1,1000
0.6085,0.6085,197.4975,183.4975,190,176,192.15508,191,1,1000
0.8455,0.8455,194.4765,183.4765,188,177,192.15508,189,1,1000
0.914,0.914,194.363,182.363,185,173,192.15508,188,1,1000
0.1905,0.1905,201.647,188.647,191,178,192.15508,195,1,1000
0.4205,0.4205,199.8525,185.8525,192,178,192.15508,193,1,1000
0.6945,0.6945,197.1195,184.1195,187,174,192.15508,191,1,1000
0.3915,0.3915,199.612,186.612,189,176,192.15508,193,1,1000
0.873,0.873,195.005,183.005,186,174,192.15508,189,1,1000
0.466,0.466,198.284,185.284,188,175,192.15508,192,1,1000
0.407,0.407,198.7785,186.7785,188,176,192.15508,193,1,1000
0.2205,0.2205,201.802,187.802,193,179,192.15508,195,1,1000
0.299,0.299,199.784,187.784,190,178,192.15508,194,1,1000
0.3635,0.3635,199.3465,186.3465,189,176,192.15508,193,1,1000
0.955,0.955,192.952,180.952,183,171,192.15508,187,1,1000
0.3015,0.3015,199.929,187.929,189,177,192.15508,194,1,1000
0.268,0.268,200.4385,187.4385,190,177,192.15508,194,1,1000
0.086,0.086,202.8295,189.8295,192,179,192.15508,197,1,1000
0.343,0.343,200.144,188.144,189,177,192.15508,194,1,1000
0.3445,0.3445,199.292,186.292,189,176,192.15508,193,1,1000
0.364,0.364,199.334,186.334,192,179,192.15508,193,1,1000
0.353,0.353,198.5065,186.5065,189,177,192.15508,193,1,1000
0.6485,0.6485,197.774,184.774,190,177,192.15508,191,1,1000
0.398,0.398,198.8245,186.8245,188,176,192.15508,193,1,1000
0.8185,0.8185,195.555,182.555,185,172,192.15508,189,1,1000
0.8685,0.8685,195.116,183.116,187,175,192.15508,189,1,1000
0.305,0.305,199.9165,187.9165,190,178,192.15508,194,1,1000
0.2905,0.2905,199.773,187.773,191,179,192.15508,194,1,1000
0.822,0.822,194.4865,182.4865,186,174,192.15508,189,1,1000
0.554,0.554,197.97,185.97,189,177,192.15508,192,1,1000
0.844,0.844,196.0575,182.0575,186,172,192.15508,189,1,1000
0.647,0.647,196.793,184.793,186,174,192.15508,191,1,1000
0.4915,0.4915,198.442,185.442,188,175,192.15508,192,1,1000
0.9655,0.9655,192.6755,180.6755,184,172,192.15508,187,1,1000
0.419,0.419,199.021,186.021,188,175,192.15508,193,1,1000
0.275,0.275,201.246,187.246,191,177,192.15508,194,1,1000
0.6225,0.6225,197.556,184.556,191,178,192.15508,191,1,1000
0.139,0.139,202.72,188.72,194,180,192.15508,196,1,1000
0.7035,0.7035,196.262,183.262,188,175,192.15508,190,1,1000
