"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.8635,0.8635,126.2905,109.2905,114,97,122.43144,118,1,316
0.3755,0.3755,133.094,115.094,121,103,122.43144,124,1,316
0.1855,0.1855,137.0365,118.0365,128,109,122.43144,127,1,316
0.6315,0.6315,129.078,113.078,117,101,122.43144,121,1,316
0.9805,0.9805,121.842,105.842,111,95,122.43144,114,1,316
0.459,0.459,131.001,115.001,119,103,122.43144,123,1,316
0.1215,0.1215,136.983,118.983,127,109,122.43144,128,1,316
0.9165,0.9165,124.6965,106.6965,114,96,122.43144,116,1,316
0.0875,0.0875,138.314,120.314,128,110,122.43144,129,1,316
0.8295,0.8295,126.2665,111.2665,111,96,122.43144,119,1,316
0.1155,0.1155,137.0535,119.0535,124,106,122.43144,128,1,316
0.4175,0.4175,132.6375,114.6375,120,102,122.43144,123,1,316
0.91,0.91,125.264,108.264,113,96,122.43144,117,1,316
0.224,0.224,135.016,117.016,123,105,122.43144,126,1,316
0.4095,0.4095,133.411,114.411,126,107,122.43144,124,1,316
0.2425,0.2425,135.368,117.368,121,103,122.43144,126,1,316
0.6605,0.6605,129.1495,113.1495,116,100,122.43144,121,1,316
0.248,0.248,135.4155,116.4155,126,107,122.43144,126,1,316
0.129,0.129,137.2415,119.2415,125,107,122.43144,128,1,316
0.688,0.688,128.598,111.598,116,99,122.43144,120,1,316
0.191,0.191,136.3235,118.3235,124,106,122.43144,127,1,316
0.985,0.985,121.8645,104.8645,113,96,122.43144,113,1,316
0.094,0.094,136.144,120.144,122,106,122.43144,128,1,316
0.791,0.791,126.8505,110.8505,115,99,122.43144,119,1,316
0.2665,0.2665,133.7305,116.7305,121,104,122.43144,125,1,316
0.583,0.583,130.1435,114.1435,115,99,122.43144,122,1,316
0.3665,0.3665,133.814,113.814,127,107,122.43144,124,1,316
0.949,0.949,124.0385,108.0385,111,95,122.43144,116,1,316
0.6385,0.6385,129.036,113.036,116,100,122.43144,121,1,316
0.309,0.309,134.3,116.3,122,104,122.43144,125,1,316
0.492,0.492,131.266,114.266,119,102,122.43144,123,1,316
0.344,0.344,133.493,114.493,125,106,122.43144,124,1,316
0.2015,0.2015,135.5005,116.5005,124,105,122.43144,126,1,316
0.7505,0.7505,128.172,111.172,118,101,122.43144,120,1,316
0.3555,0.3555,133.691,114.691,123,104,122.43144,124,1,316
0.959,0.959,124.3555,108.3555,112,96,122.43144,116,1,316
0.815,0.815,127.0675,111.0675,112,96,122.43144,119,1,316
0.927,0.927,124.3555,109.3555,111,96,122.43144,117,1,316
0.4785,0.4785,131.1665,114.1665,119,102,122.43144,123,1,316
0.5085,0.5085,131.604,112.604,123,104,122.43144,122,1,316
0.987,0.987,121.1465,106.1465,109,94,122.43144,114,1,316
0.6,0.6,129.5585,112.5585,118,101,122.43144,121,1,316
0.2345,0.2345,133.509,116.509,120,103,122.43144,125,1,316
0.4575,0.4575,130.148,115.148,114,99,122.43144,123,1,316
0.311,0.311,133.384,116.384,120,103,122.43144,125,1,316
0.542,0.542,130.977,112.977,120,102,122.43144,122,1,316
0.3075,0.3075,134.2825,116.2825,121,103,122.43144,125,1,316
0.3285,0.3285,132.552,114.552,122,104,122.43144,124,1,316
0.9905,0.9905,122.12,106.12,110,94,122.43144,114,1,316
0.5495,0.5495,131.06,113.06,123,105,122.43144,122,1,316
0.0655,0.0655,137.916,119.916,125,107,122.43144,129,1,316
0.6675,0.6675,129.6665,110.6665,121,102,122.43144,120,1,316
0.364,0.364,132.9895,114.9895,123,105,122.43144,124,1,316
0.43,0.43,131.6825,113.6825,118,100,122.43144,123,1,316
0.144,0.144,134.837,118.837,121,105,122.43144,127,1,316
0.4645,0.4645,132.109,114.109,122,104,122.43144,123,1,316
0.4955,0.4955,131.3085,114.3085,118,101,122.43144,123,1,316
0.8915,0.8915,125.251,110.251,112,97,122.43144,118,1,316
0.5745,0.5745,131.3715,113.3715,120,102,122.43144,122,1,316
0.763,0.763,127.4485,110.4485,115,98,122.43144,119,1,316
0.042,0.042,141.4835,120.4835,130,109,122.43144,131,1,316
0.267,0.267,132.9005,116.9005,120,104,122.43144,125,1,316
0.615,0.615,129.902,111.902,119,101,122.43144,121,1,316
0.7185,0.7185,129.0775,111.0775,119,101,122.43144,120,1,316
0.316,0.316,134.247,115.247,123,104,122.43144,125,1,316
0.5195,0.5195,130.8065,112.8065,120,102,122.43144,122,1,316
0.015,0.015,142.144,124.144,129,111,122.43144,133,1,316
0.53,0.53,130.9945,113.9945,122,105,122.43144,122,1,316
0.0585,0.0585,137.46,120.46,123,106,122.43144,129,1,316
0.9175,0.9175,124.803,106.803,117,99,122.43144,116,1,316
0.45,0.45,132.861,112.861,127,107,122.43144,123,1,316
0.7845,0.7845,128.111,110.111,119,101,122.43144,119,1,316
0.0215,0.0215,137.6495,122.6495,119,104,122.43144,130,1,316
0.1655,0.1655,138.3575,117.3575,131,110,122.43144,128,1,316
0.131,0.131,136.4315,118.4315,123,105,122.43144,127,1,316
0.5795,0.5795,128.4735,112.4735,112,96,122.43144,121,1,316
0.9865,0.9865,121.373,106.373,110,95,122.43144,114,1,316
0.041,0.041,138.593,120.593,124,106,122.43144,130,1,316
0.9965,0.9965,119.454,104.454,109,94,122.43144,112,1,316
0.278,0.278,133.181,117.181,116,100,122.43144,125,1,316
0.438,0.438,131.744,113.744,122,104,122.43144,123,1,316
0.1955,0.1955,136.4215,117.4215,124,105,122.43144,127,1,316
0.39,0.39,132.2165,115.2165,120,103,122.43144,124,1,316
0.3495,0.3495,132.8365,115.8365,119,102,122.43144,124,1,316
0.816,0.816,126.5195,109.5195,115,98,122.43144,118,1,316
0.291,0.291,133.118,117.118,119,103,122.43144,125,1,316
0.9795,0.9795,121.831,105.831,112,96,122.43144,114,1,316
0.178,0.178,136.0775,117.0775,128,109,122.43144,127,1,316
0.329,0.329,133.4855,114.4855,124,105,122.43144,124,1,316
0.5885,0.5885,129.478,112.478,117,100,122.43144,121,1,316
0.0555,0.0555,139.143,121.143,126,108,122.43144,130,1,316
0.7125,0.7125,128.558,109.558,124,105,122.43144,119,1,316
0.211,0.211,137.2935,116.2935,128,107,122.43144,127,1,316
0.943,0.943,124.426,107.426,115,98,122.43144,116,1,316
0.75,0.75,127.6235,109.6235,120,102,122.43144,119,1,316
0.1275,0.1275,135.436,117.436,125,107,122.43144,127,1,316
0.0085,0.0085,142.0345,124.0345,126,108,122.43144,133,1,316
0.583,0.583,129.482,112.482,120,103,122.43144,121,1,316
0.2485,0.2485,135.276,117.276,121,103,122.43144,126,1,316
0.3305,0.3305,132.5525,115.5525,121,104,122.43144,124,1,316
0.774,0.774,126.4345,111.4345,113,98,122.43144,119,1,316
0.6345,0.6345,130.0715,112.0715,119,101,122.43144,121,1,316
0.5065,0.5065,130.4735,113.4735,120,103,122.43144,122,1,316
0.544,0.544,130.915,112.915,119,101,122.43144,122,1,316
0.705,0.705,128.8175,110.8175,119,101,122.43144,120,1,316
0.6315,0.6315,130.0115,113.0115,119,102,122.43144,121,1,316
0.747,0.747,128.8815,109.8815,120,101,122.43144,119,1,316
0.8705,0.8705,126.253,109.253,114,97,122.43144,118,1,316
0.2245,0.2245,134.2885,117.2885,122,105,122.43144,126,1,316
0.2705,0.2705,134.515,115.515,122,103,122.43144,125,1,316
0.178,0.178,136.407,117.407,124,105,122.43144,127,1,316
0.99,0.99,121.117,105.117,113,97,122.43144,113,1,316
0.437,0.437,131.7165,114.7165,121,104,122.43144,123,1,316
0.7415,0.7415,128.204,111.204,118,101,122.43144,120,1,316
0.731,0.731,128.208,111.208,117,100,122.43144,120,1,316
0.6565,0.6565,130.279,113.279,119,102,122.43144,121,1,316
0.426,0.426,131.755,113.755,122,104,122.43144,123,1,316
0.3645,0.3645,133.0295,115.0295,121,103,122.43144,124,1,316
0.588,0.588,130.726,111.726,124,105,122.43144,121,1,316
0.8675,0.8675,126.115,110.115,114,98,122.43144,118,1,316
0.6335,0.6335,130.09,111.09,121,102,122.43144,121,1,316
0.751,0.751,127.7165,109.7165,119,101,122.43144,119,1,316
0.9515,0.9515,122.485,106.485,114,98,122.43144,115,1,316
0.6275,0.6275,128.88,112.88,117,101,122.43144,121,1,316
0.151,0.151,135.9265,117.9265,124,106,122.43144,127,1,316
0.111,0.111,138.303,119.303,126,107,122.43144,129,1,316
0.882,0.882,125.1975,109.1975,111,95,122.43144,118,1,316
0.441,0.441,130.8745,113.8745,120,103,122.43144,123,1,316
0.024,0.024,141.9775,122.9775,130,111,122.43144,132,1,316
0.668,0.668,128.251,113.251,113,98,122.43144,121,1,316
0.3915,0.3915,133.281,115.281,122,104,122.43144,124,1,316
0.8385,0.8385,126.8175,109.8175,116,99,122.43144,118,1,316
0.5215,0.5215,130.786,113.786,118,101,122.43144,122,1,316
0.857,0.857,125.4935,110.4935,112,97,122.43144,118,1,316
0.551,0.551,130.1275,113.1275,117,100,122.43144,122,1,316
0.367,0.367,132.0895,115.0895,119,102,122.43144,124,1,316
0.9385,0.9385,124.3035,109.3035,112,97,122.43144,117,1,316
0.215,0.215,134.2195,118.2195,118,102,122.43144,126,1,316
0.758,0.758,128.213,112.213,114,98,122.43144,120,1,316
0.2025,0.2025,134.0845,117.0845,119,102,122.43144,126,1,316
0.45,0.45,131.927,113.927,122,104,122.43144,123,1,316
0.471,0.471,131.2005,114.2005,117,100,122.43144,123,1,316
0.9605,0.9605,122.4845,105.4845,114,97,122.43144,114,1,316
0.932,0.932,124.156,107.156,113,96,122.43144,116,1,316
0.258,0.258,132.7325,116.7325,119,103,122.43144,125,1,316
0.807,0.807,127.136,110.136,115,98,122.43144,119,1,316
0.142,0.142,135.69,117.69,122,104,122.43144,127,1,316
