"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.51,0.51,100.5865,91.5865,98,89,95.80546,96,1,562
0.551,0.551,99.7645,91.7645,95,87,95.80546,96,1,562
0.672,0.672,99.612,90.612,97,88,95.80546,95,1,562
0.175,0.175,102.391,93.391,98,89,95.80546,98,1,562
0.7585,0.7585,97.91,89.91,96,88,95.80546,94,1,562
0.3485,0.3485,101.477,91.477,98,88,95.80546,97,1,562
0.963,0.963,96.777,88.777,93,85,95.80546,93,1,562
0.037,0.037,105.028,95.028,101,91,95.80546,100,1,562
0.4045,0.4045,100.008,91.008,96,87,95.80546,96,1,562
0.2565,0.2565,101.972,91.972,98,88,95.80546,97,1,562
0.081,0.081,105.3305,94.3305,103,92,95.80546,100,1,562
0.8615,0.8615,97.484,90.484,94,87,95.80546,94,1,562
0.1465,0.1465,102.201,93.201,98,89,95.80546,98,1,562
0.583,0.583,99.022,91.022,95,87,95.80546,95,1,562
0.603,0.603,99.1515,90.1515,95,86,95.80546,95,1,562
0.3925,0.3925,100.8445,90.8445,98,88,95.80546,96,1,562
0.594,0.594,99.0865,90.0865,94,85,95.80546,95,1,562
0.9255,0.9255,97.721,88.721,93,84,95.80546,93,1,562
0.2565,0.2565,100.951,91.951,96,87,95.80546,97,1,562
0.939,0.939,96.272,89.272,92,85,95.80546,93,1,562
0.56,0.56,98.8665,90.8665,94,86,95.80546,95,1,562
0.108,0.108,101.9335,93.9335,98,90,95.80546,98,1,562
0.925,0.925,96.1305,89.1305,94,87,95.80546,93,1,562
0.424,0.424,100.203,91.203,96,87,95.80546,96,1,562
0.2405,0.2405,101.0105,93.0105,97,89,95.80546,97,1,562
0.2975,0.2975,100.4595,92.4595,97,89,95.80546,97,1,562
1,1,92.584,84.584,89,81,95.80546,89,1,562
0.2895,0.2895,101.4055,92.4055,98,89,95.80546,97,1,562
0.5815,0.5815,100.053,90.053,96,86,95.80546,95,1,562
0.535,0.535,99.721,91.721,96,88,95.80546,96,1,562
0.614,0.614,99.246,90.246,96,87,95.80546,95,1,562
0.2615,0.2615,101.9945,91.9945,98,88,95.80546,97,1,562
0.745,0.745,97.8065,90.8065,94,87,95.80546,94,1,562
0.153,0.153,102.9215,92.9215,99,89,95.80546,98,1,562
0.8015,0.8015,97.173,90.173,94,87,95.80546,94,1,562
0.1675,0.1675,101.5225,93.5225,98,90,95.80546,98,1,562
0.7825,0.7825,98.2165,90.2165,95,87,95.80546,94,1,562
0.9925,0.9925,94.9545,86.9545,91,83,95.80546,91,1,562
0.2555,0.2555,101.174,93.174,97,89,95.80546,97,1,562
0.2255,0.2255,100.822,92.822,97,89,95.80546,97,1,562
0.529,0.529,100.676,91.676,96,87,95.80546,96,1,562
0.136,0.136,104.38,93.38,103,92,95.80546,99,1,562
0.837,0.837,97.516,89.516,94,86,95.80546,94,1,562
0.379,0.379,99.8365,91.8365,95,87,95.80546,96,1,562
0.3245,0.3245,101.396,91.396,99,89,95.80546,97,1,562
0.34,0.34,100.6835,92.6835,96,88,95.80546,97,1,562
0.1735,0.1735,102.3395,93.3395,98,89,95.80546,98,1,562
0.4425,0.4425,99.294,92.294,96,89,95.80546,96,1,562
0.8425,0.8425,97.4365,90.4365,94,87,95.80546,94,1,562
0.7305,0.7305,98.853,89.853,95,86,95.80546,94,1,562
0.6315,0.6315,99.4175,90.4175,96,87,95.80546,95,1,562
0.5325,0.5325,100.7775,90.7775,98,88,95.80546,96,1,562
0.0775,0.0775,103.175,94.175,99,90,95.80546,99,1,562
0.5415,0.5415,99.7675,91.7675,95,87,95.80546,96,1,562
0.2535,0.2535,101.0075,92.0075,97,88,95.80546,97,1,562
0.37,0.37,99.902,91.902,96,88,95.80546,96,1,562
0.5875,0.5875,99.052,90.052,97,88,95.80546,95,1,562
0.575,0.575,98.944,90.944,97,89,95.80546,95,1,562
0.4375,0.4375,100.1475,91.1475,96,87,95.80546,96,1,562
0.9465,0.9465,96.2865,87.2865,95,86,95.80546,92,1,562
0.374,0.374,99.907,91.907,96,88,95.80546,96,1,562
0.51,0.51,99.6235,91.6235,96,88,95.80546,96,1,562
0.4465,0.4465,100.241,91.241,97,88,95.80546,96,1,562
0.134,0.134,104.343,93.343,102,91,95.80546,99,1,562
0.1925,0.1925,103.0285,92.0285,100,89,95.80546,98,1,562
0.121,0.121,101.943,93.943,98,90,95.80546,98,1,562
0.9595,0.9595,96.2585,89.2585,93,86,95.80546,93,1,562
0.5395,0.5395,100.7695,90.7695,98,88,95.80546,96,1,562
0.529,0.529,99.7595,91.7595,96,88,95.80546,96,1,562
0.413,0.413,100.9265,90.9265,97,87,95.80546,96,1,562
1,1,93.613,87.613,91,85,95.80546,91,1,562
0.872,0.872,96.848,88.848,95,87,95.80546,93,1,562
0.4345,0.4345,100.171,91.171,96,87,95.80546,96,1,562
0.4905,0.4905,100.4865,91.4865,96,87,95.80546,96,1,562
0.502,0.502,100.609,91.609,96,87,95.80546,96,1,562
0.3245,0.3245,101.531,92.531,97,88,95.80546,97,1,562
0.727,0.727,98.684,91.684,96,89,95.80546,95,1,562
0.361,0.361,99.874,91.874,96,88,95.80546,96,1,562
0.7055,0.7055,99.7795,90.7795,96,87,95.80546,95,1,562
0.2585,0.2585,101.0295,92.0295,97,88,95.80546,97,1,562
0.4155,0.4155,100.0315,92.0315,96,88,95.80546,96,1,562
0.4695,0.4695,101.292,90.292,98,87,95.80546,96,1,562
0.383,0.383,99.985,91.985,96,88,95.80546,96,1,562
0.2225,0.2225,101.0145,93.0145,97,89,95.80546,97,1,562
0.24,0.24,100.9325,91.9325,97,88,95.80546,97,1,562
0.808,0.808,97.0985,90.0985,94,87,95.80546,94,1,562
0.8015,0.8015,98.2315,90.2315,95,87,95.80546,94,1,562
0.0895,0.0895,103.344,94.344,100,91,95.80546,99,1,562
0.384,0.384,101.767,91.767,100,90,95.80546,97,1,562
0.44,0.44,101.114,90.114,100,89,95.80546,96,1,562
0.7885,0.7885,97.0065,90.0065,94,87,95.80546,94,1,562
0.9285,0.9285,96.0845,89.0845,93,86,95.80546,93,1,562
0.5055,0.5055,99.635,91.635,96,88,95.80546,96,1,562
0.811,0.811,97.26,90.26,94,87,95.80546,94,1,562
0.3155,0.3155,100.578,92.578,97,89,95.80546,97,1,562
0.0295,0.0295,104.2135,95.2135,101,92,95.80546,100,1,562
0.272,0.272,101.0615,92.0615,97,88,95.80546,97,1,562
0.5835,0.5835,99.025,91.025,95,87,95.80546,95,1,562
0.491,0.491,100.441,91.441,98,89,95.80546,96,1,562
0.141,0.141,102.02,94.02,97,89,95.80546,98,1,562
0.318,0.318,101.4855,92.4855,99,90,95.80546,97,1,562
0.319,0.319,101.462,92.462,99,90,95.80546,97,1,562
0.3285,0.3285,101.3625,92.3625,98,89,95.80546,97,1,562
0.6245,0.6245,99.321,90.321,96,87,95.80546,95,1,562
0.5095,0.5095,100.573,91.573,98,89,95.80546,96,1,562
0.5865,0.5865,98.9425,90.9425,95,87,95.80546,95,1,562
0.262,0.262,102.716,92.716,100,90,95.80546,98,1,562
0.264,0.264,101.0285,92.0285,97,88,95.80546,97,1,562
0.4175,0.4175,99.1855,92.1855,96,89,95.80546,96,1,562
0.1835,0.1835,103.1735,93.1735,99,89,95.80546,98,1,562
0.624,0.624,99.242,90.242,95,86,95.80546,95,1,562
0.3815,0.3815,100.01,92.01,96,88,95.80546,96,1,562
0.352,0.352,103.319,91.319,102,90,95.80546,97,1,562
0.326,0.326,100.6105,92.6105,97,89,95.80546,97,1,562
0.627,0.627,98.2305,91.2305,94,87,95.80546,95,1,562
0.284,0.284,102.1015,92.1015,98,88,95.80546,97,1,562
0.2915,0.2915,100.4245,92.4245,97,89,95.80546,97,1,562
0.172,0.172,102.4385,93.4385,97,88,95.80546,98,1,562
0.6795,0.6795,98.395,91.395,95,88,95.80546,95,1,562
0.896,0.896,97.617,90.617,94,87,95.80546,94,1,562
0.284,0.284,100.408,92.408,97,89,95.80546,97,1,562
0.319,0.319,100.6385,92.6385,97,89,95.80546,97,1,562
0.3645,0.3645,99.8855,91.8855,96,88,95.80546,96,1,562
0.184,0.184,102.2795,93.2795,99,90,95.80546,98,1,562
