"","true","gods","naive","chao","l","N","S","comsize","saddef"
"1",34.7909394335517,34.4896569336852,23.3644859813084,30.1829268292682,-1,100,150,8103,1
"2",58.7796631238887,51.8896060107792,30.9083655806965,52.4308904773063,0,100,150,8103,1
"3",150,107.133730826894,42,129.285,1,100,150,8103,1
"4",34.7909394335517,35.8222811671088,30.4878048780488,35.7913669064749,-1,200,150,8103,1
"5",58.7796631238887,62.9117113455649,44.5776203557847,62.9192458956656,0,200,150,8103,1
"6",150,182.279178906736,70,131.916136363636,1,200,150,8103,1
"7",34.7909394335517,36.0186694325085,33.809166040571,37.9762912785775,-1,300,150,8103,1
"8",58.7796631238887,69.0684838203695,53.2907319058505,64.9840096881962,0,300,150,8103,1
"9",150,191.465838271521,85,105.954916666667,1,300,150,8103,1
"10",34.7909394335517,35.8431976219545,35.1419735732359,37.7230117931661,-1,500,150,8103,1
"11",58.7796631238887,62.7099610204599,55.0628642425822,62.7698109597378,0,500,150,8103,1
"12",150,144.091196832846,95,119.2514,1,500,150,8103,1
"13",79.4928247912452,81.8236897909724,42.3728813559322,72.7941176470587,-1,100,150,8103,2
"14",99.9728200221675,100.609288244679,49.6567867971487,84.1668150398764,0,100,150,8103,2
"15",150,133.190195832248,58,93.937,1,100,150,8103,2
"16",79.4928247912452,78.1765557163531,53.3333333333333,72.3636363636364,-1,200,150,8103,2
"17",99.9728200221675,100.855311647029,70.0771868573266,104.501149843814,0,200,150,8103,2
"18",150,158.529720267194,91,143.6355,1,200,150,8103,2
"19",79.4928247912452,79.9664462646797,66.1764705882353,84.6226415094339,-1,300,150,8103,2
"20",99.9728200221675,98.8602359931517,80.5066037842739,100.629366959774,0,300,150,8103,2
"21",150,132.378276695695,102,119.103511904762,1,300,150,8103,2
"22",79.4928247912452,79.0829771037067,69.3673695893452,80.3801546391755,-1,500,150,8103,2
"23",99.9728200221675,100.818891754126,88.7862038427171,106.057853204558,0,500,150,8103,2
"24",150,155.534383666166,123,163.419,1,500,150,8103,2
"25",116.678085344204,119.056714663532,56.1797752808989,126.923076923077,-1,100,150,8103,3
"26",131.797022885497,134.970778549127,64.2717038897426,161.037893128081,0,100,150,8103,3
"27",150,155.277825318318,72,187.87125,1,100,150,8103,3
"28",116.678085344204,117.613760069671,74.0740740740741,117.058823529412,-1,200,150,8103,3
"29",131.797022885497,136.182705394269,87.4029876257549,127.504619195822,0,200,150,8103,3
"30",150,157.96885241067,102,131.186666666667,1,200,150,8103,3
"31",116.678085344204,111.233641438638,69.3374422187981,89.879759519038,-1,300,150,8103,3
"32",131.797022885497,125.872870636456,87.1445516015364,113.829131749937,0,300,150,8103,3
"33",150,142.900012414854,111,142.581875,1,300,150,8103,3
"34",116.678085344204,112.707597296019,89.2219842969308,108.384013900956,-1,500,150,8103,3
"35",131.797022885497,127.15303475252,106.404235546666,124.395102098245,0,500,150,8103,3
"36",150,144.921593328437,132,143.054769230769,1,500,150,8103,3
"37",44.6215541759687,46.2447209222691,36.231884057971,56.2499999999999,-1,100,150,8103,4
"38",71.5893090592689,68.9510869290953,44.1005532719232,76.7214926968352,0,100,150,8103,4
"39",150,122.098270285902,54,104.688,1,100,150,8103,4
"40",44.6215541759687,41.6713808176909,33.5570469798658,40.1209677419355,-1,200,150,8103,4
"41",71.5893090592689,67.1792354063999,48.7710010341675,65.2495370034733,0,200,150,8103,4
"42",150,147.6070250156,71,105.149821428571,1,200,150,8103,4
"43",44.6215541759687,43.0019458694498,37.375415282392,42.5521821631878,-1,300,150,8103,4
"44",71.5893090592689,67.6082018556116,55.0285607019001,69.3818528673211,0,300,150,8103,4
"45",150,120.403911769666,86,126.697222222222,1,300,150,8103,4
"46",44.6215541759687,44.1142844698991,40.5712431028887,44.065701165666,-1,500,150,8103,4
"47",71.5893090592689,68.1322218474896,59.3747690137,68.1030519771275,0,500,150,8103,4
"48",150,134.947211789285,99,123.95,1,500,150,8103,4
"49",76.1422554402973,76.6458569807037,41.6666666666667,70.7142857142856,-1,100,150,8103,5
"50",98.3335101040984,102.009440972994,50.4773506122142,90.4894614020708,0,100,150,8103,5
"51",150,170.91321252806,60,105.177,1,100,150,8103,5
"52",76.1422554402973,75.6971367182026,55.2486187845304,75.9541984732825,-1,200,150,8103,5
"53",98.3335101040984,91.6690246608493,66.9119445273454,91.0586314428481,0,200,150,8103,5
"54",150,122.291066943272,83,108.798928571429,1,200,150,8103,5
"55",76.1422554402973,78.8945865247306,64.4699140401146,81.8430656934306,-1,300,150,8103,5
"56",98.3335101040984,99.5404068854178,78.1993305322022,98.1249953102498,0,300,150,8103,5
"57",150,135.06657012873,99,121.804682539683,1,300,150,8103,5
"58",76.1422554402973,73.8758615659531,63.5485510930351,72.6557949912641,-1,500,150,8103,5
"59",98.3335101040984,94.7716446091326,82.2957815862593,95.5263931660336,0,500,150,8103,5
"60",150,134.217003666969,114,135.734222222222,1,500,150,8103,5
"61",18.8622292662621,19.375433394706,17.5438596491228,21.063829787234,-1,100,150,8103,6
"62",30.4440201541964,30.4927714452419,22.5690348878874,28.0883421211399,0,100,150,8103,6
"63",150,149.379257332163,31,39.5564285714286,1,100,150,8103,6
"64",18.8622292662621,17.5760533593623,14.7819660014782,15.8818834796489,-1,200,150,8103,6
"65",30.4440201541964,26.3480123028142,21.3426250688111,25.8521765491841,0,200,150,8103,6
"66",150,100.043490192015,40,75.9195,1,200,150,8103,6
"67",18.8622292662621,19.1531606772824,18.6954715413378,19.8715108551174,-1,300,150,8103,6
"68",30.4440201541964,31.2378445121359,26.5722406117042,30.1689129597757,0,300,150,8103,6
"69",150,178.86260247624,48,72.0030555555556,1,300,150,8103,6
"70",18.8622292662621,18.7253886968257,18.1765304638651,18.824505809567,-1,500,150,8103,6
"71",30.4440201541964,30.6542683463667,27.5924339425877,30.2991069684399,0,500,150,8103,6
"72",150,163.455190422697,60,87.507375,1,500,150,8103,6
"73",49.3736489824647,53.6693601801563,36.231884057971,56.2499999999999,-1,100,150,8103,7
"74",72.3402088467969,82.8850395165045,43.3215561130129,72.9889790332022,0,100,150,8103,7
"75",150,182.972456281295,52,100.51,1,100,150,8103,7
"76",49.3736489824647,47.2257838908964,33.955857385399,40.6952965235174,-1,200,150,8103,7
"77",72.3402088467969,75.130872728178,48.6374728848393,61.2571334181354,0,200,150,8103,7
