"","true","gods","naive","chao","l","N","S","comsize","saddef"
"1",5.15888735386608,5.45693312680989,5.62429696287964,5.89988081048866,-1,100,30,8103,1
"2",8.65282727424888,9.37006509042568,8.41818270518145,9.20430464707379,0,100,30,8103,1
"3",30,23.1396796324196,15,17.2275,1,100,30,8103,1
"4",5.15888735386608,4.70201154177583,4.13907284768212,4.20540997464075,-1,200,30,8103,1
"5",8.65282727424888,7.81820733146255,7.05020167241242,7.64576311995683,0,200,30,8103,1
"6",30,34.8896863352582,20,32.18875,1,200,30,8103,1
"7",5.15888735386608,5.00863308759596,4.82521981556938,4.88775065387968,-1,300,30,8103,1
"8",8.65282727424888,7.90714987907039,7.52833832905019,7.88184875711641,0,300,30,8103,1
"9",30,24.7657507648906,22,25.588,1,300,30,8103,1
"10",5.15888735386608,5.21403071664449,5.23275284661755,5.27751924866742,-1,500,30,8103,1
"11",8.65282727424888,8.57635698636324,8.23573161891172,8.49691468332923,0,500,30,8103,1
"12",30,32.3838190264333,24,30.2375,1,500,30,8103,1
"13",15.7778920280067,15.8773390810228,14.4092219020173,16.6666666666666,-1,100,30,8103,2
"14",20.4052221342455,20.3072399019832,17.8153008484844,20.666454120277,0,100,30,8103,2
"15",30,28.0011003596241,24,27.564,1,100,30,8103,2
"16",15.7778920280067,14.4504186394885,12.4843945068664,13.2490013315579,-1,200,30,8103,2
"17",20.4052221342455,18.1180656969089,16.9357570618125,17.9759106572494,0,200,30,8103,2
"18",30,23.4052525264252,24,24,1,200,30,8103,2
"19",15.7778920280067,16.3924366461219,16.6604961125509,17.5813406507252,-1,300,30,8103,2
"20",20.4052221342455,21.2042944783136,20.7178362056253,21.7146710993804,0,300,30,8103,2
"21",30,32.7681039554339,28,28.1661111111111,1,300,30,8103,2
"22",15.7778920280067,15.1423413726216,14.1997046461434,14.5855255465919,-1,500,30,8103,2
"23",20.4052221342455,19.533218419084,19.0964674528706,19.6463696229752,0,500,30,8103,2
"24",30,27.8066742722007,28,28.499,1,500,30,8103,2
"25",24.1684009315669,23.6936752536624,17.1232876712329,20.4545454545454,-1,100,30,8103,3
"26",26.8911116738395,26.3725211260271,20.4188788425363,23.6209417936798,0,100,30,8103,3
"27",30,29.151029808622,25,27.64,1,100,30,8103,3
"28",24.1684009315669,24.4929419943778,22.6757369614512,25.4475703324808,-1,200,30,8103,3
