"","true","gods","naive","chao","l","N","S","comsize","saddef"
"1",10.4078385080112,11.2056090275473,11.1111111111111,12.375,-1,100,30,8103,1
"2",14.5198487026232,16.4502284586166,14.4799047258774,16.8897796976809,0,100,30,8103,1
"3",30,32.1682198009044,21,29.91,1,100,30,8103,1
"4",10.4078385080112,10.4468567892321,10.0050025012506,10.4791995787256,-1,200,30,8103,1
"5",14.5198487026232,15.0904700767215,14.0759278724838,15.7367890067966,0,200,30,8103,1
"6",30,41.247254361079,27,43.5833333333333,1,200,30,8103,1
"7",10.4078385080112,10.9737269772481,11.1413716266403,11.5325276420674,-1,300,30,8103,1
"8",14.5198487026232,15.7215597202019,14.7270432641906,15.402233034702,0,300,30,8103,1
"9",30,37.1738294244024,25,26.12125,1,300,30,8103,1
"10",10.4078385080112,10.3271868962107,9.95460699211595,10.1365076785569,-1,500,30,8103,1
"11",14.5198487026232,13.9439263958076,13.5028599303436,13.9477456666897,0,500,30,8103,1
"12",30,25.4999299754738,25,32.984,1,500,30,8103,1
"13",14.5125856135808,12.7924599791607,10.4384133611691,11.5384615384615,-1,100,30,8103,2
"14",19.3650587672742,16.4386372045613,14.5016771992157,16.875209233388,0,100,30,8103,2
"15",30,24.2616714028063,23,27.851,1,100,30,8103,2
"16",14.5125856135808,14.5074658932216,13.8985406532314,14.8618371919343,-1,200,30,8103,2
"17",19.3650587672742,19.2203492558472,18.1127608389916,19.7578831074558,0,200,30,8103,2
"18",30,28.5852557980711,27,34.96,1,200,30,8103,2
"19",14.5125856135808,14.4337303613628,13.9838408949658,14.6186440677966,-1,300,30,8103,2
"20",19.3650587672742,19.2553204317803,18.3639047900747,19.20548861775,0,300,30,8103,2
"21",30,29.2670440237795,27,27,1,300,30,8103,2
"22",14.5125856135808,14.2034797911985,13.5913884962488,13.9432211914609,-1,500,30,8103,2
"23",19.3650587672742,18.5117646330365,17.9902858249543,18.5097613586414,0,500,30,8103,2
"24",30,27.0316311186909,28,28.499,1,500,30,8103,2
"25",21.6981738580706,22.4808567306625,18.6567164179104,22.7064220183486,-1,100,30,8103,3
"26",25.1733210731563,26.4226458807349,21.2012485220424,24.2568747691558,0,100,30,8103,3
"27",30,31.444741611347,25,25.891,1,100,30,8103,3
"28",21.6981738580706,21.586126058927,19.3986420950533,21.374865735768,-1,200,30,8103,3
"29",25.1733210731563,25.5784213733424,23.5142177199805,25.3321490638299,0,200,30,8103,3
"30",30,31.1922989425927,29,29.4975,1,200,30,8103,3
"31",21.6981738580706,21.7791356077982,20.529197080292,21.9637610186092,-1,300,30,8103,3
"32",25.1733210731563,25.0226528295117,23.9784661520134,25.2007436250306,0,300,30,8103,3
"33",30,29.6045899550151,30,30,1,300,30,8103,3
"34",21.6981738580706,22.0585833287962,21.7051571453377,22.644763114903,-1,500,30,8103,3
"35",25.1733210731563,25.5735935995597,24.8329341075621,25.5780534058595,0,500,30,8103,3
"36",30,30.401348871311,30,30,1,500,30,8103,3
"37",12.6606665097066,11.8317879827699,10.1626016260163,11.1990950226244,-1,100,30,8103,4
"38",17.2947109713491,15.2807690046393,13.4011464708925,15.3833529105635,0,100,30,8103,4
"39",30,25.469682244472,20,25.94,1,100,30,8103,4
"40",12.6606665097066,13.1876179936202,12.911555842479,13.7336093857833,-1,200,30,8103,4
"41",17.2947109713491,17.672061057503,16.1601056765992,17.3273382153869,0,200,30,8103,4
"42",30,29.8763581909188,23,26.98,1,200,30,8103,4
"43",12.6606665097066,13.4000330742517,13.8163954559411,14.4351464435147,-1,300,30,8103,4
"44",17.2947109713491,17.7333511406768,17.1456426336148,17.872168916952,0,300,30,8103,4
"45",30,26.9896236775293,25,25,1,300,30,8103,4
"46",12.6606665097066,12.6041793050669,12.3092072870507,12.5946491670874,-1,500,30,8103,4
"47",17.2947109713491,16.7153715199234,16.2115253790785,16.741478127892,0,500,30,8103,4
"48",30,26.8582616674727,26,31.988,1,500,30,8103,4
"49",14.654202593398,15.7477407443397,14.792899408284,17.1875,-1,100,30,8103,5
"50",18.0004170925773,22.4031597254001,18.6782089683078,22.4243283026138,0,100,30,8103,5
"51",30,55.9419513398352,26,33.92,1,100,30,8103,5
"52",14.654202593398,14.7840683099491,13.4952766531714,14.3994211287989,-1,200,30,8103,5
"53",18.0004170925773,18.2558962979732,16.532312694413,17.8071146823579,0,200,30,8103,5
"54",30,29.1651783556868,25,28.109375,1,200,30,8103,5
"55",14.654202593398,14.4614652428686,13.8121546961326,14.4305019305019,-1,300,30,8103,5
"56",18.0004170925773,17.3312973082109,16.6127130163456,17.4234827291196,0,300,30,8103,5
"57",30,24.6498766867218,24,28.485,1,300,30,8103,5
"58",14.654202593398,14.4152766708414,13.7816979051819,14.1439909297053,-1,500,30,8103,5
"59",18.0004170925773,18.1159575339779,17.5900927289262,18.0939442386022,0,500,30,8103,5
"60",30,30.9563017405353,27,27.998,1,500,30,8103,5
"61",5.64060678613907,5.8043996819507,5.63063063063063,5.90692124105011,-1,100,30,8103,6
"62",7.90235522406046,7.41750961816535,6.88859283245022,7.39663807001191,0,100,30,8103,6
"63",30,10.886159144509,11,13.97,1,100,30,8103,6
"64",5.64060678613907,5.99615943878967,6.20347394540943,6.37003841229194,-1,200,30,8103,6
"65",7.90235522406046,8.20627690967803,7.88143645457745,8.25208686082062,0,200,30,8103,6
"66",30,17.0561817813718,14,18.4775,1,200,30,8103,6
"67",5.64060678613907,5.60827225348311,5.52011776251227,5.60484878780305,-1,300,30,8103,6
"68",7.90235522406046,7.6865982186784,7.50114032915336,7.89899168910342,0,300,30,8103,6
"69",30,20.3443735644005,17,34.94,1,300,30,8103,6
"70",5.64060678613907,5.37843528221685,5.00861481748608,5.04917634678432,-1,500,30,8103,6
"71",7.90235522406046,7.56561705082389,7.24528949240136,7.42303415477921,0,500,30,8103,6
"72",30,55.530273574686,17,24.984,1,500,30,8103,6
"73",8.88715697398753,9.34957942469452,8.99280575539568,9.78260869565215,-1,100,30,8103,7
"74",13.9287809841272,14.6370617010728,12.5695477559473,14.2911328053106,0,100,30,8103,7
"75",30,30.450283350374,20,24.125,1,100,30,8103,7
"76",8.88715697398753,8.85201308738946,8.60585197934595,8.94784172661871,-1,200,30,8103,7
"77",13.9287809841272,13.7892784096027,12.9905224623766,13.8211641362373,0,200,30,8103,7
"78",30,28.9960626889723,24,24.2842857142857,1,200,30,8103,7
"79",8.88715697398753,9.0545080715451,8.88625592417062,9.12698412698411,-1,300,30,8103,7
"80",13.9287809841272,13.751204550082,12.7485517582885,13.310400846148,0,300,30,8103,7
"81",30,27.2529415646681,24,25.12125,1,300,30,8103,7
"82",8.88715697398753,9.00201303808775,9.05994056678988,9.20868088875766,-1,500,30,8103,7
"83",13.9287809841272,14.3109747619223,13.9514050678564,14.385702334212,0,500,30,8103,7
