"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.9705,0.9705,47.5745,36.5745,43,32,46.5756,42,1,178
0.7605,0.7605,52.4555,35.4555,51,34,46.5756,44,1,178
0.2885,0.2885,56.4035,41.4035,53,38,46.5756,49,1,178
0.924,0.924,49.2885,33.2885,49,33,46.5756,41,1,178
0.3045,0.3045,57.341,41.341,55,39,46.5756,49,1,178
0.2065,0.2065,55.082,43.082,50,38,46.5756,49,1,178
0.115,0.115,58.8745,43.8745,56,41,46.5756,51,1,178
0.802,0.802,50.8295,34.8295,51,35,46.5756,43,1,178
0.3,0.3,56.4765,42.4765,53,39,46.5756,49,1,178
0.7345,0.7345,50.7195,36.7195,48,34,46.5756,44,1,178
0.582,0.582,53.0875,39.0875,49,35,46.5756,46,1,178
0.041,0.041,62.8205,45.8205,61,44,46.5756,54,1,178
0.209,0.209,55.007,43.007,49,37,46.5756,49,1,178
0.13,0.13,59.174,43.174,57,41,46.5756,51,1,178
0.6485,0.6485,51.8375,37.8375,48,34,46.5756,45,1,178
0.186,0.186,57.1315,42.1315,55,40,46.5756,50,1,178
0.453,0.453,53.1365,40.1365,49,36,46.5756,47,1,178
0.304,0.304,54.0555,42.0555,49,37,46.5756,48,1,178
0.3195,0.3195,56.508,41.508,53,38,46.5756,49,1,178
0.545,0.545,53.838,38.838,52,37,46.5756,46,1,178
0.542,0.542,52.9445,39.9445,50,37,46.5756,46,1,178
0.5785,0.5785,55.2545,37.2545,55,37,46.5756,46,1,178
0.5605,0.5605,53.9245,38.9245,52,37,46.5756,46,1,178
0.938,0.938,47.799,34.799,47,34,46.5756,41,1,178
0.209,0.209,54.7815,42.7815,51,39,46.5756,49,1,178
0.2825,0.2825,55.393,42.393,52,39,46.5756,49,1,178
0.7185,0.7185,51.3935,38.3935,48,35,46.5756,45,1,178
0.2475,0.2475,57.0035,41.0035,56,40,46.5756,49,1,178
0.4015,0.4015,54.5415,41.5415,50,37,46.5756,48,1,178
0,0,68.3145,52.3145,65,49,46.5756,60,1,178
0.104,0.104,59.5045,44.5045,58,43,46.5756,52,1,178
0.722,0.722,50.6075,37.6075,48,35,46.5756,44,1,178
0.9995,0.9995,41.15,30.15,39,28,46.5756,36,1,178
0.6465,0.6465,51.987,37.987,50,36,46.5756,45,1,178
0.1735,0.1735,57.1165,43.1165,54,40,46.5756,50,1,178
0.4745,0.4745,53.2635,41.2635,49,37,46.5756,47,1,178
0.156,0.156,60.1735,42.1735,57,39,46.5756,51,1,178
0.156,0.156,56.8425,42.8425,53,39,46.5756,50,1,178
0.56,0.56,52.9825,38.9825,50,36,46.5756,46,1,178
0.9105,0.9105,48.214,37.214,43,32,46.5756,43,1,178
0.5965,0.5965,54.4965,37.4965,53,36,46.5756,46,1,178
0.74,0.74,50.3235,39.3235,45,34,46.5756,45,1,178
0.243,0.243,55.999,41.999,51,37,46.5756,49,1,178
0.2865,0.2865,56.3365,41.3365,53,38,46.5756,49,1,178
0.3965,0.3965,52.632,40.632,49,37,46.5756,47,1,178
