"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.3265,85.15,87.3157894736841,68.5824175824176,96.879311605583,78.3448419573571,-1,316,50
0.504,85.15,84.9317406143344,67.1075268817204,94.4727045707317,75.3975357465557,-1,316,50
0.102,85.15,91.1538461538461,70.9204545454545,100.609283753519,82.0263292080648,-1,316,50
0.8065,85.15,81.1908646003262,64.757457846952,90.3642433030113,72.1597090886167,-1,316,50
0.198,85.15,89.3536804308797,69.8293706293706,99.1472135450254,80.1011386521763,-1,316,50
0.1735,85.15,89.8375451263537,70.123595505618,100.162074258049,80.1296085829921,-1,316,50
0.613,85.15,83.7878787878788,66.3936170212766,92.9329516199334,74.6918650324971,-1,316,50
0.358,85.15,86.7073170731707,68.207650273224,95.4846802143338,77.3103756545404,-1,316,50
0.8925,85.15,79,63.3604060913706,88.8535344401328,69.4744670370973,-1,316,50
0.4255,85.15,86.1072664359861,67.8369565217391,95.7495224808646,76.5341183027051,-1,316,50
0.5565,85.15,84.3559322033898,66.7486631016043,93.2983591214744,74.8582295893484,-1,316,50
0.273,85.15,88.0884955752212,69.0567081604426,97.902855402569,78.0121651544727,-1,316,50
0.5755,85.15,84.2131979695431,66.6595460614152,93.58327299459,75.5222741000066,-1,316,50
0.2525,85.15,88.2446808510638,69.1523545706371,97.5842128752359,79.4190481718865,-1,316,50
0.6665,85.15,83.2274247491638,66.0423280423281,92.4827554257159,74.0299339641063,-1,316,50
0.463,85.15,85.5154639175257,67.4702702702703,95.2361041681206,75.8219691591854,-1,316,50
0.234,85.15,88.4014209591474,69.24826629681,97.1055675289222,79.729350997108,-1,316,50
0.808,85.15,80.9268292682927,64.5899094437257,90.1006862691648,71.5222458751138,-1,316,50
0.4105,85.15,86.4062499999999,68.0217983651226,96.5432120928891,76.4752831819124,-1,316,50
0.4215,85.15,86.1072664359861,67.8369565217391,94.8687690733972,77.6505893288717,-1,316,50
0.025,85.15,94.4402277039848,72.8875912408759,103.846621766911,85.144597857515,-1,316,50
0.7315,85.15,82.2644628099173,65.4364351245085,91.2831363775601,73.3247423108534,-1,316,50
0.7585,85.15,81.8585526315789,65.1801566579634,91.4589760148535,72.8805356208024,-1,316,50
0.8285,85.15,80.9268292682926,64.5899094437257,89.6422663285573,72.3689935173556,-1,316,50
0.5745,85.15,84.3559322033898,66.7486631016043,93.2177096682845,75.4911692831742,-1,316,50
0.4795,85.15,85.222602739726,67.288409703504,94.2763650509813,75.7607400509813,-1,316,50
0.1695,85.15,89.5143884892086,69.9271708683473,98.2889443776204,80.675317777397,-1,316,50
0.647,85.15,83.5067114093959,66.2175066312997,91.7184456453096,75.2340710671987,-1,316,50
0.0205,85.15,93.3771106941838,72.2547033285094,102.202098133767,85.3818332922255,-1,316,50
0.595,85.15,84.0709459459459,66.5706666666667,94.1105536302452,74.8055809986425,-1,316,50
0.912,85.15,79.2515923566879,63.5216284987277,87.9649520900468,70.2158707252175,-1,316,50
0.8385,85.15,80.5339805825243,64.340206185567,89.4230968222619,71.424035416658,-1,316,50
0.3535,85.15,86.8586387434555,68.3009575923393,95.8136393866199,77.7403008819086,-1,316,50
0.712,85.15,82.6744186046511,65.6947368421053,91.6326252340231,73.2241026646225,-1,316,50
0.2955,85.15,87.4692442882249,68.6767537826685,96.3478339636802,78.7882389337676,-1,316,50
0.511,85.15,85.076923076923,67.1978465679677,94.5486209914212,75.4910842818018,-1,316,50
0.046,85.15,92.68156424581,71.8388489208633,101.750802075867,84.0388684488287,-1,316,50
0.5385,85.15,84.7870528109028,67.0174496644295,93.5412207397431,76.5128493322266,-1,316,50
0.272,85.15,87.9328621908127,68.9613259668508,96.4676198588145,79.3993802828736,-1,316,50
0.4955,85.15,85.076923076923,67.1978465679677,94.7609334630676,75.5444262860341,-1,316,50
0.285,85.15,87.9328621908127,68.9613259668508,98.1852498046158,78.1941025453684,-1,316,50
0.7055,85.15,82.6744186046511,65.6947368421053,91.4315692674875,74.019102271735,-1,316,50
0.29,85.15,87.7777777777777,68.8662068965517,97.2679270670214,78.9056408772592,-1,316,50
0.855,85.15,80.4038772213247,64.2574002574003,89.6788719949857,71.6179990223811,-1,316,50
0.5535,85.15,84.6428571428571,66.9276139410188,93.6199157946624,75.6725931526402,-1,316,50
0.54,85.15,84.6428571428571,66.9276139410188,93.1843123586386,75.9606802438494,-1,316,50
0.806,85.15,81.456628477905,64.925877763329,89.7550516293112,73.0982518207526,-1,316,50
0.741,85.15,81.993410214168,65.2653594771242,91.3716796162047,72.2530622398941,-1,316,50
0.48,85.15,85.222602739726,67.288409703504,94.2922717544308,76.2878730036298,-1,316,50
0.136,85.15,89.9999999999999,70.2222222222222,98.6829985939525,81.5872754058354,-1,316,50
