"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.9225,32.4280418869807,32.2249656133572,32.2089819682807,32.5141437124912,31.9471530057071,0,1e+05,50
0.1995,32.4280418869807,32.5465783069805,32.5304421596771,32.8192746406299,32.2704193436728,0,1e+05,50
0.379,32.4280418869807,32.470802250222,32.454700271743,32.767400382589,32.1882137072425,0,1e+05,50
0.5725,32.4280418869807,32.4017112813056,32.3856311669953,32.6795724868695,32.1250270692905,0,1e+05,50
0.2695,32.4280418869807,32.5105433993638,32.4944247134208,32.7845827866369,32.2245171681438,0,1e+05,50
0.2415,32.4280418869807,32.5220501710326,32.5059245236146,32.801372452292,32.2511806301025,0,1e+05,50
0.216,32.4280418869807,32.5390203266026,32.5228834188719,32.8050619458815,32.2722039547576,0,1e+05,50
0.6675,32.4280418869807,32.370529987435,32.3544792265503,32.6563733989676,32.0830558214238,0,1e+05,50
0.8705,32.4280418869807,32.2716087952392,32.2556081113457,32.5439812193228,31.993436790959,0,1e+05,50
0.131,32.4280418869807,32.5905921342725,32.5744338157853,32.8709228234338,32.3130618174252,0,1e+05,50
0.4695,32.4280418869807,32.4373460595517,32.4212602143296,32.7023407124438,32.1673297207498,0,1e+05,50
0.6175,32.4280418869807,32.3871800918399,32.3711162347311,32.6580445886032,32.1126908935498,0,1e+05,50
0.0615,32.4280418869807,32.652244495754,32.636049108682,32.9324071600518,32.3681859436981,0,1e+05,50
0.2245,32.4280418869807,32.5374157692141,32.5212808808307,32.8168157039877,32.2578851225014,0,1e+05,50
0.1895,32.4280418869807,32.5521313387602,32.5359876915163,32.8452073915833,32.2778929155499,0,1e+05,50
0.7005,32.4280418869807,32.360737526804,32.3446938149105,32.6527470110963,32.0961510655682,0,1e+05,50
0.225,32.4280418869807,32.5335631387229,32.5172838413999,32.8137688133864,32.2528924932415,0,1e+05,50
0.1945,32.4280418869807,32.5501758157069,32.5340355554162,32.8326340401295,32.2633280898297,0,1e+05,50
0.627,32.4280418869807,32.3809231133478,32.3648603408551,32.6569747460538,32.1060602527204,0,1e+05,50
0.707,32.4280418869807,32.3589564377483,32.3429098068978,32.6283790474861,32.0779490330458,0,1e+05,50
0.1105,32.4280418869807,32.5997673186402,32.5836041817225,32.8705365143444,32.3274535130891,0,1e+05,50
0.5595,32.4280418869807,32.4111088098486,32.3950335140627,32.687164935781,32.1380998941334,0,1e+05,50
0.5705,32.4280418869807,32.4018690839931,32.3858026192679,32.6786979827871,32.1143075948879,0,1e+05,50
0.7755,32.4280418869807,32.3191416166268,32.3031051566014,32.5936663309766,32.0398219357897,0,1e+05,50
0.82,32.4280418869807,32.3014232954998,32.2854084408609,32.5777163587828,32.0215378139466,0,1e+05,50
0.199,32.4280418869807,32.5480524248808,32.5319050510378,32.8200592762387,32.2761499685807,0,1e+05,50
0.259,32.4280418869807,32.5177722841919,32.5016458503753,32.8055412843742,32.2401203822296,0,1e+05,50
0.0145,32.4280418869807,32.7397325677704,32.7234971321731,33.0155875731968,32.4649937256978,0,1e+05,50
0.216,32.4280418869807,32.5359844791632,32.5198500879732,32.8148810699256,32.2445256194596,0,1e+05,50
0.8755,32.4280418869807,32.2623413867701,32.2463403944327,32.5473432295634,31.9910110787795,0,1e+05,50
0.25,32.4280418869807,32.5230787601119,32.5069427536384,32.7966566426883,32.2381991052113,0,1e+05,50
0.7225,32.4280418869807,32.345206322079,32.3291590368572,32.627651370253,32.0693123080672,0,1e+05,50
0.9635,32.4280418869807,32.169914361526,32.1539607494632,32.4554572769867,31.8962587003521,0,1e+05,50
0.284,32.4280418869807,32.5095629991417,32.4934411407118,32.7822788351805,32.2379796240808,0,1e+05,50
0.657,32.4280418869807,32.3675570919129,32.3515080667539,32.6478124813907,32.0549030195913,0,1e+05,50
0.085,32.4280418869807,32.6146644561095,32.598482295738,32.8801028360536,32.3532575638049,0,1e+05,50
0.417,32.4280418869807,32.4624511614272,32.4463545599455,32.7459634106717,32.1793391346698,0,1e+05,50
0.8705,32.4280418869807,32.272892435083,32.2568873997596,32.5427897771571,31.9984262034785,0,1e+05,50
0.1165,32.4280418869807,32.5929462431832,32.5767824960522,32.8698422042205,32.3180299830171,0,1e+05,50
0.729,32.4280418869807,32.345233822975,32.3291917724896,32.6224380194314,32.0679487643273,0,1e+05,50
0.0805,32.4280418869807,32.625233284692,32.6090581383037,32.9121448506614,32.3483517130598,0,1e+05,50
0.4425,32.4280418869807,32.4478399920795,32.431745633433,32.7190149360681,32.1672042256317,0,1e+05,50
0.4345,32.4280418869807,32.4514106206828,32.4353160921885,32.7351305053754,32.1659644011305,0,1e+05,50
0.577,32.4280418869807,32.3987154230008,32.3826517410341,32.684270621393,32.1238424362736,0,1e+05,50
0.722,32.4280418869807,32.3503512673877,32.3343093021612,32.6174515357529,32.0711020716493,0,1e+05,50
0.3245,32.4280418869807,32.4962974469671,32.4801831187419,32.7701818801341,32.2196230283471,0,1e+05,50
0.587,32.4280418869807,32.3945252936915,32.3784593397146,32.6566735024283,32.1240261587256,0,1e+05,50
0.458,32.4280418869807,32.4490145159798,32.432912132968,32.735457711605,32.1760897630786,0,1e+05,50
0.679,32.4280418869807,32.3607954909416,32.3447430287326,32.6479962353718,32.0847147678629,0,1e+05,50
0.8055,32.4280418869807,32.3103928674612,32.2943707770856,32.6018200026728,32.0300411597112,0,1e+05,50
