"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.0945,85.15,93.767857142857,61.6420233463035,107.219672866604,80.9646728666036,-1,178,50
0.809,85.15,79.560606060606,55.198606271777,92.6790906663501,67.5836351510952,-1,178,50
0.807,85.15,79.1608040201004,55.0069444444444,93.6751394298109,65.5109976021004,-1,178,50
0.1435,85.15,92.6647058823528,61.1660231660232,107.117616388665,78.7031142241633,-1,178,50
0.384,85.15,87.0331491712706,58.6740740740741,98.6545298303589,76.0094869345476,-1,178,50
0.8865,85.15,77.6009852216748,54.2534246575343,89.8570716510287,66.0402192561118,-1,178,50
0.174,85.15,91.057803468208,60.4656488549618,103.999305704224,79.2887174689299,-1,178,50
0.8225,85.15,79.1608040201004,55.0069444444444,92.4933146870728,66.6175287907262,-1,178,50
0.243,85.15,88.9999999999999,59.5563909774436,100.897199503336,77.9032993128129,-1,178,50
0.007,85.15,102.292207792208,65.1934156378601,117.546145113397,88.2679496246752,-1,178,50
0.6175,85.15,83.3492063492063,56.9856115107914,95.2921529255328,71.7814886467963,-1,178,50
0.0395,85.15,96.644171779141,62.8650793650794,110.234516918961,83.5012570030897,-1,178,50
0.573,85.15,84.2406417112298,57.3985507246377,97.6356414836139,71.2281985173998,-1,178,50
0.238,85.15,88.9999999999999,59.5563909774436,100.474023334551,78.6895716750989,-1,178,50
0.895,85.15,77.6009852216748,54.2534246575343,89.8437112501724,66.3330469714358,-1,178,50
0.0845,85.15,93.2130177514792,61.4031007751938,104.714154603653,82.3854876184647,-1,178,50
0.0835,85.15,96.0548780487804,62.6166007905138,112.038735939183,81.671054393812,-1,178,50
0.9945,85.15,70.0133333333333,50.4522292993631,81.8597815876542,59.4183420815093,-1,178,50
0.064,85.15,94.8975903614457,62.1254901960784,108.559508867349,82.3595469817265,-1,178,50
0.8365,85.15,78.3731343283581,54.6275862068966,92.3646263712084,65.6305517540693,-1,178,50
0.006,85.15,100.337579617834,64.3983739837398,113.309255538528,88.3384674950499,-1,178,50
0.5925,85.15,83.7925531914893,57.1913357400722,94.9633805600689,73.5180417024187,-1,178,50
0.305,85.15,89.5056818181817,59.7811320754717,106.576002840555,74.0447061090876,-1,178,50
0.107,85.15,93.767857142857,61.6420233463035,108.707065311839,80.666936306869,-1,178,50
0.0675,85.15,94.8975903614457,62.1254901960784,108.016817133221,82.7172873474666,-1,178,50
0.8715,85.15,77.9851485148514,54.4398625429553,90.9034442488135,66.3783399952689,-1,178,50
0.0165,85.15,100.337579617834,64.3983739837398,114.91372626094,86.4278425354879,-1,178,50
0.5325,85.15,84.6935483870967,57.6072727272727,100.158692088383,70.7668256330632,-1,178,50
0.2435,85.15,90.5344827586206,60.2357414448669,106.493485628061,75.8361247848539,-1,178,50
0.7495,85.15,81.2010309278349,55.9787985865724,93.3719529771766,69.297539293523,-1,178,50
0.8725,85.15,78.7649999999999,54.8166089965398,90.4626682228457,68.2308631106033,-1,178,50
0.664,85.15,82.4764397905758,56.5785714285714,97.1723638323953,69.5534677284992,-1,178,50
0.6625,85.15,82.9105263157894,56.7813620071685,94.9400666233538,71.1164944100881,-1,178,50
0.983,85.15,70.9594594594594,50.9389067524116,84.4275229562307,58.3118067758594,-1,178,50
0.7775,85.15,80.3724489795917,55.5859649122807,93.8126843249222,68.2420948758542,-1,178,50
0.12,85.15,93.767857142857,61.6420233463035,107.860514195756,80.7021409379161,-1,178,50
0.7715,85.15,79.560606060606,55.198606271777,97.3295660325326,64.6301646229488,-1,178,50
0.0465,85.15,97.2407407407406,63.1155378486056,111.880194075791,83.5012544922211,-1,178,50
0.446,85.15,86.0819672131146,58.2426470588235,100.009254980326,72.9825720601038,-1,178,50
0.66,85.15,82.4764397905758,56.5785714285714,95.6865738100296,69.6665692924251,-1,178,50
0.199,85.15,90.0171428571428,60.0075757575758,101.034556499142,79.0715872943008,-1,178,50
0.9295,85.15,76.4708737864077,53.7016949152542,87.9702251804318,65.7302326766836,-1,178,50
0.928,85.15,76.8439024390243,53.8843537414966,87.9496975421698,66.3063874597348,-1,178,50
0.159,85.15,92.1228070175437,60.9307692307692,106.254985129113,78.9761368531338,-1,178,50
0.981,85.15,70.6412556053811,50.775641025641,84.310841335024,58.5769525822674,-1,178,50
0.021,85.15,97.2407407407406,63.1155378486056,109.876959640575,85.3808024946538,-1,178,50
0.0245,85.15,97.8447204968943,63.368,111.42301403864,85.2072885337782,-1,178,50
0.274,85.15,89.5056818181817,59.7811320754717,103.526376571713,75.5775056039715,-1,178,50
0.0945,85.15,93.767857142857,61.6420233463035,106.574578350665,81.1782794500189,-1,178,50
0.6715,85.15,82.4764397905758,56.5785714285714,95.0370073922631,69.6594680737834,-1,178,50
