"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.2365,0.2365,102.451,96.451,102,96,99.08536,100,1,1778
0.4995,0.4995,100.6185,96.6185,100,96,99.08536,99,1,1778
0.4345,0.4345,101.3125,96.3125,101,96,99.08536,99,1,1778
0.701,0.701,100.322,95.322,99,94,99.08536,98,1,1778
0.904,0.904,99.9425,95.9425,99,95,99.08536,98,1,1778
1,1,98.916,93.916,98,93,99.08536,97,1,1778
0.5605,0.5605,100.7805,96.7805,100,96,99.08536,99,1,1778
0.9295,0.9295,99.2185,94.2185,98,93,99.08536,97,1,1778
0.3615,0.3615,101.1345,96.1345,100,95,99.08536,99,1,1778
0.262,0.262,102.6825,97.6825,101,96,99.08536,100,1,1778
0.8315,0.8315,101.006,95.006,101,95,99.08536,98,1,1778
0.3865,0.3865,101.2045,96.2045,100,95,99.08536,99,1,1778
0.2575,0.2575,102.7045,97.7045,101,96,99.08536,100,1,1778
0.4425,0.4425,102.245,95.245,102,95,99.08536,99,1,1778
0.279,0.279,102.8185,96.8185,101,95,99.08536,100,1,1778
0.2435,0.2435,101.7405,97.7405,101,97,99.08536,100,1,1778
0.199,0.199,101.6155,97.6155,101,97,99.08536,100,1,1778
0.4995,0.4995,100.59,96.59,100,96,99.08536,99,1,1778
0.289,0.289,101.931,97.931,101,97,99.08536,100,1,1778
0.588,0.588,100.8415,96.8415,100,96,99.08536,99,1,1778
0.434,0.434,100.42,96.42,100,96,99.08536,99,1,1778
0.662,0.662,101.0795,96.0795,100,95,99.08536,99,1,1778
0.2755,0.2755,101.9055,97.9055,101,97,99.08536,100,1,1778
0.8825,0.8825,99.83,95.83,99,95,99.08536,98,1,1778
0.451,0.451,100.476,96.476,100,96,99.08536,99,1,1778
1,1,98.784,94.784,98,94,99.08536,97,1,1778
0.3995,0.3995,101.2455,96.2455,101,96,99.08536,99,1,1778
0.822,0.822,99.4725,95.4725,99,95,99.08536,98,1,1778
0.316,0.316,102.8975,96.8975,102,96,99.08536,100,1,1778
0.3935,0.3935,101.229,96.229,100,95,99.08536,99,1,1778
0.3015,0.3015,102.8325,96.8325,101,95,99.08536,100,1,1778
0.201,0.201,100.8575,97.8575,100,97,99.08536,100,1,1778
1,1,97.3905,95.3905,97,95,99.08536,97,1,1778
0.3355,0.3355,101.984,96.984,101,96,99.08536,100,1,1778
0.3465,0.3465,101.11,96.11,100,95,99.08536,99,1,1778
0.7735,0.7735,100.603,95.603,99,94,99.08536,98,1,1778
0.2865,0.2865,102.8,96.8,101,95,99.08536,100,1,1778
0.4525,0.4525,101.412,96.412,101,96,99.08536,99,1,1778
1,1,98.711,95.711,98,95,99.08536,98,1,1778
0.5665,0.5665,100.79,96.79,100,96,99.08536,99,1,1778
0.167,0.167,102.285,97.285,101,96,99.08536,100,1,1778
0.3815,0.3815,101.231,96.231,100,95,99.08536,99,1,1778
0.5225,0.5225,102.5985,95.5985,102,95,99.08536,99,1,1778
0.179,0.179,101.5605,97.5605,101,97,99.08536,100,1,1778
1,1,98.868,94.868,98,94,99.08536,97,1,1778
0.322,0.322,102.006,97.006,101,96,99.08536,100,1,1778
0.3305,0.3305,102.0585,97.0585,101,96,99.08536,100,1,1778
0.39,0.39,101.2395,96.2395,100,95,99.08536,99,1,1778
0.466,0.466,101.412,96.412,101,96,99.08536,99,1,1778
0.3415,0.3415,101.0965,96.0965,100,95,99.08536,99,1,1778
0.709,0.709,100.2435,95.2435,99,94,99.08536,98,1,1778
0.297,0.297,101.854,97.854,101,97,99.08536,100,1,1778
0.387,0.387,101.174,96.174,101,96,99.08536,99,1,1778
0.5975,0.5975,100.897,95.897,100,95,99.08536,99,1,1778
0.6175,0.6175,101.9645,95.9645,102,96,99.08536,99,1,1778
0.6055,0.6055,100.8905,96.8905,100,96,99.08536,99,1,1778
0.7325,0.7325,100.259,95.259,100,95,99.08536,98,1,1778
0.4035,0.4035,101.2695,96.2695,100,95,99.08536,99,1,1778
0.443,0.443,101.4025,96.4025,100,95,99.08536,99,1,1778
0.525,0.525,101.604,95.604,101,95,99.08536,99,1,1778
0.255,0.255,101.781,97.781,101,97,99.08536,100,1,1778
0.314,0.314,101.969,97.969,101,97,99.08536,100,1,1778
0.177,0.177,102.303,97.303,101,96,99.08536,100,1,1778
0.468,0.468,101.4685,96.4685,101,96,99.08536,99,1,1778
0.3415,0.3415,102.8695,96.8695,101,95,99.08536,100,1,1778
0.39,0.39,100.2995,96.2995,99,95,99.08536,99,1,1778
0.5135,0.5135,101.5865,95.5865,100,94,99.08536,99,1,1778
0.1305,0.1305,102.103,97.103,101,96,99.08536,100,1,1778
0.221,0.221,101.7205,97.7205,101,97,99.08536,100,1,1778
0.331,0.331,102.0035,97.0035,101,96,99.08536,100,1,1778
0.273,0.273,102.735,96.735,101,95,99.08536,100,1,1778
0.8785,0.8785,99.8765,94.8765,99,94,99.08536,98,1,1778
0.8325,0.8325,99.536,95.536,99,95,99.08536,98,1,1778
0.9015,0.9015,99.951,95.951,99,95,99.08536,98,1,1778
1,1,98.7505,96.7505,98,96,99.08536,98,1,1778
0.561,0.561,100.7905,96.7905,100,96,99.08536,99,1,1778
0.3355,0.3355,102.8565,96.8565,102,96,99.08536,100,1,1778
0.3525,0.3525,101.1085,96.1085,100,95,99.08536,99,1,1778
0.2895,0.2895,102.719,96.719,101,95,99.08536,100,1,1778
0.623,0.623,100.9905,95.9905,100,95,99.08536,99,1,1778
0.298,0.298,101.981,96.981,101,96,99.08536,100,1,1778
0.3605,0.3605,103.8395,96.8395,104,97,99.08536,100,1,1778
0.2865,0.2865,101.8685,97.8685,101,97,99.08536,100,1,1778
0.6575,0.6575,101.2135,94.2135,101,94,99.08536,98,1,1778
0.3195,0.3195,100.152,97.152,99,96,99.08536,99,1,1778
0.8345,0.8345,100.739,95.739,99,94,99.08536,98,1,1778
0.236,0.236,101.772,97.772,101,97,99.08536,100,1,1778
