"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.1105,0.1105,35.519,25.519,33,23,28.22724,31,1,100
0.2315,0.2315,34,26,31,23,28.22724,30,1,100
0.4775,0.4775,31.4565,24.4565,28,21,28.22724,28,1,100
0.5835,0.5835,31.906,23.906,29,21,28.22724,28,1,100
0.226,0.226,35.4285,24.4285,34,23,28.22724,30,1,100
0.265,0.265,33.295,25.295,31,23,28.22724,29,1,100
0.8555,0.8555,29.3525,22.3525,28,21,28.22724,26,1,100
0.5405,0.5405,32.7015,23.7015,30,21,28.22724,28,1,100
0.1785,0.1785,34.4635,25.4635,31,22,28.22724,30,1,100
0.0905,0.0905,36.9575,26.9575,36,26,28.22724,32,1,100
0.2855,0.2855,33.327,25.327,31,23,28.22724,29,1,100
0.955,0.955,28.861,20.861,27,19,28.22724,25,1,100
0.964,0.964,28.737,21.737,26,19,28.22724,25,1,100
0.8785,0.8785,29.5795,22.5795,27,20,28.22724,26,1,100
0.0405,0.0405,38.4345,27.4345,37,26,28.22724,33,1,100
0.323,0.323,33.4035,24.4035,32,23,28.22724,29,1,100
0.876,0.876,29.52,22.52,27,20,28.22724,26,1,100
0.156,0.156,36.56,25.56,36,25,28.22724,31,1,100
0.7165,0.7165,30.546,23.546,28,21,28.22724,27,1,100
0.9705,0.9705,28.4695,19.4695,27,18,28.22724,24,1,100
0.317,0.317,33.443,24.443,31,22,28.22724,29,1,100
0.879,0.879,29.998,21.998,27,19,28.22724,26,1,100
0.345,0.345,34.453,23.453,33,22,28.22724,29,1,100
0.1085,0.1085,35.706,26.706,33,24,28.22724,31,1,100
0.309,0.309,32.5555,25.5555,30,23,28.22724,29,1,100
1,1,25.44,18.44,23,16,28.22724,22,1,100
0.7875,0.7875,30.394,21.394,29,20,28.22724,26,1,100
0.1035,0.1035,37.781,25.781,36,24,28.22724,32,1,100
1,1,26.5715,21.5715,25,20,28.22724,24,1,100
0.832,0.832,30.764,20.764,29,19,28.22724,26,1,100
0.995,0.995,26.304,19.304,25,18,28.22724,23,1,100
0.171,0.171,36.122,26.122,35,25,28.22724,31,1,100
0.5795,0.5795,31.988,22.988,30,21,28.22724,28,1,100
0.036,0.036,36.414,27.414,33,24,28.22724,32,1,100
0.1215,0.1215,35.715,26.715,33,24,28.22724,31,1,100
0.791,0.791,30.1125,23.1125,28,21,28.22724,27,1,100
0.0825,0.0825,35.379,26.379,33,24,28.22724,31,1,100
0.7415,0.7415,32.2005,22.2005,32,22,28.22724,27,1,100
0.8925,0.8925,29.4955,20.4955,28,19,28.22724,25,1,100
0.583,0.583,32.945,23.945,31,22,28.22724,28,1,100
0.9295,0.9295,28.5035,21.5035,27,20,28.22724,25,1,100
0.323,0.323,36.0685,24.0685,36,24,28.22724,30,1,100
0.8565,0.8565,29.601,22.601,28,21,28.22724,26,1,100
0.3425,0.3425,33.5825,24.5825,31,22,28.22724,29,1,100
0.324,0.324,33.422,24.422,31,22,28.22724,29,1,100
0.8865,0.8865,29.766,21.766,28,20,28.22724,26,1,100
0.728,0.728,31.266,20.266,31,20,28.22724,26,1,100
0.5815,0.5815,31.997,23.997,29,21,28.22724,28,1,100
0.7375,0.7375,31.9305,22.9305,30,21,28.22724,27,1,100
0.537,0.537,33.684,22.684,33,22,28.22724,28,1,100
0.1185,0.1185,36.416,25.416,34,23,28.22724,31,1,100
0.2575,0.2575,34.214,26.214,30,22,28.22724,30,1,100
0.183,0.183,37.552,24.552,36,23,28.22724,31,1,100
0.084,0.084,38.3165,26.3165,36,24,28.22724,32,1,100
0.9755,0.9755,28.183,21.183,26,19,28.22724,25,1,100
0.037,0.037,36.419,27.419,34,25,28.22724,32,1,100
0.71,0.71,30.4865,23.4865,28,21,28.22724,27,1,100
0.2115,0.2115,34.529,25.529,32,23,28.22724,30,1,100
0.3955,0.3955,32.917,24.917,31,23,28.22724,29,1,100
0.414,0.414,33.9345,23.9345,32,22,28.22724,29,1,100
0.634,0.634,32.214,23.214,31,22,28.22724,28,1,100
0.297,0.297,33.3275,24.3275,31,22,28.22724,29,1,100
0.6355,0.6355,32.225,24.225,30,22,28.22724,28,1,100
0.077,0.077,37.3795,26.3795,35,24,28.22724,32,1,100
0.084,0.084,35.2385,26.2385,32,23,28.22724,31,1,100
0.548,0.548,32.8375,22.8375,32,22,28.22724,28,1,100
0.3415,0.3415,34.331,24.331,32,22,28.22724,29,1,100
0.111,0.111,37.9745,25.9745,35,23,28.22724,32,1,100
0.136,0.136,35.1335,26.1335,32,23,28.22724,31,1,100
0.1975,0.1975,36.1875,25.1875,35,24,28.22724,31,1,100
0.9815,0.9815,27.3485,19.3485,27,19,28.22724,23,1,100
0.9835,0.9835,27.7105,21.7105,26,20,28.22724,25,1,100
0.199,0.199,33.792,25.792,31,23,28.22724,30,1,100
0.0995,0.0995,35.6325,26.6325,32,23,28.22724,31,1,100
0.817,0.817,30.341,22.341,28,20,28.22724,26,1,100
0.919,0.919,30.201,22.201,29,21,28.22724,26,1,100
0.23,0.23,34.072,26.072,31,23,28.22724,30,1,100
0.295,0.295,35.1755,25.1755,32,22,28.22724,30,1,100
0.029,0.029,38.4435,27.4435,36,25,28.22724,33,1,100
0.6205,0.6205,32.1295,24.1295,30,22,28.22724,28,1,100
0.5405,0.5405,31.7945,23.7945,29,21,28.22724,28,1,100
0.718,0.718,30.6615,23.6615,28,21,28.22724,27,1,100
0.3805,0.3805,32.923,24.923,30,22,28.22724,29,1,100
0.5785,0.5785,34.0745,22.0745,35,23,28.22724,28,1,100
0.1295,0.1295,38.124,26.124,37,25,28.22724,32,1,100
0.6885,0.6885,34.0355,21.0355,34,21,28.22724,27,1,100
0.8205,0.8205,30.7355,20.7355,30,20,28.22724,26,1,100
0.8905,0.8905,29.8995,21.8995,27,19,28.22724,26,1,100
0.8365,0.8365,31.046,21.046,30,20,28.22724,26,1,100
0.261,0.261,33.2405,25.2405,31,23,28.22724,29,1,100
0.063,0.063,35.438,27.438,32,24,28.22724,31,1,100
0.747,0.747,32.078,22.078,30,20,28.22724,27,1,100
0.252,0.252,35.5285,24.5285,35,24,28.22724,30,1,100
0.735,0.735,29.5345,23.5345,27,21,28.22724,27,1,100
0.4615,0.4615,32.3225,24.3225,31,23,28.22724,28,1,100
0.1775,0.1775,33.718,25.718,31,23,28.22724,30,1,100
0.951,0.951,28.3415,21.3415,27,20,28.22724,25,1,100
0.98,0.98,27.4875,21.4875,25,19,28.22724,25,1,100
0.275,0.275,34.9825,24.9825,33,23,28.22724,30,1,100
0.7755,0.7755,30.9235,22.9235,29,21,28.22724,27,1,100
0.1055,0.1055,36.2535,26.2535,35,25,28.22724,31,1,100
0.523,0.523,32.6065,23.6065,31,22,28.22724,28,1,100
1,1,27.1765,21.1765,26,20,28.22724,24,1,100
0.219,0.219,35.4035,24.4035,34,23,28.22724,30,1,100
0.5595,0.5595,31.81,23.81,28,20,28.22724,28,1,100
0.0525,0.0525,37.3375,27.3375,35,25,28.22724,32,1,100
0.6595,0.6595,31.5535,22.5535,30,21,28.22724,27,1,100
0.6175,0.6175,32.2775,21.2775,32,21,28.22724,27,1,100
0.401,0.401,33.905,23.905,32,22,28.22724,29,1,100
0.9195,0.9195,29.169,22.169,28,21,28.22724,26,1,100
0.7145,0.7145,29.4355,23.4355,27,21,28.22724,27,1,100
