"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.9985,200,199,199,199.12662505875,198.12662505875,1,1e+05,5000
0.407,200,200,200,201.2980746075,199.2980846075,1,1e+05,5000
0.455,200,200.499995,200,205.359479193125,197.859524193125,1,1e+05,5000
0.9665,200,199,199,200.01628240875,198.01629240875,1,1e+05,5000
0.351,200,200,200,200.799495575,199.299500575,1,1e+05,5000
0.958,200,199,199,200.30411584875,198.30412584875,1,1e+05,5000
0.381,200,200,200,200.8452453875,199.3452503875,1,1e+05,5000
0.326,200,200.499995,200,204.00934712125,198.00937712125,1,1e+05,5000
1,200,199,199,199.01200001,199.01200001,1,1e+05,5000
0.375,200,200,200,200.81037071125,199.31037571125,1,1e+05,5000
0.375,200,200,200,200.8442453275,199.3442503275,1,1e+05,5000
0.226,200,200,200,202.03581549,199.03583549,1,1e+05,5000
0.9975,200,199,199,199.1192501175,198.1192501175,1,1e+05,5000
0.993,200,199,199,199.61337017125,198.11337517125,1,1e+05,5000
0.3305,200,200.499995,200,204.0818878225,198.0819178225,1,1e+05,5000
0.9975,200,199,199,199.0082500625,199.0082500625,1,1e+05,5000
0.153,200,200,200,201.099490565,199.099500565,1,1e+05,5000
0.403,200,200,200,201.3157411175,199.3157511175,1,1e+05,5000
1,200,198,198,198.0077500075,198.0077500075,1,1e+05,5000
0.3375,200,200.499995,200,204.1763869075,198.1764169075,1,1e+05,5000
0.074,200,200,200,200.52949545,199.02950045,1,1e+05,5000
0.1515,200,200,200,200.6019955,199.1020005,1,1e+05,5000
0.163,200,200,200,201.0592411075,199.0592511075,1,1e+05,5000
1,200,198,198,198.00700001,198.00700001,1,1e+05,5000
0.997,200,199,199,199.0062501075,199.0062501075,1,1e+05,5000
0.4045,200,200,200,201.299491255,199.299501255,1,1e+05,5000
0.999,200,199,199,199.013000045,199.013000045,1,1e+05,5000
0.9675,200,199,199,200.07411578375,198.07412578375,1,1e+05,5000
0.1605,200,200,200,200.61012052375,199.11012552375,1,1e+05,5000
0.993,200,199,199,199.5212452675,198.0212502675,1,1e+05,5000
0.989,200,199,199,199.60512030375,198.10512530375,1,1e+05,5000
0.981,200,199,199,199.521662185,198.021667185,1,1e+05,5000
1,200,199,199,199,199,1,1e+05,5000
0.999,200,199,199,199.04550008,198.04550008,1,1e+05,5000
0.255,200,200,200,201.10770002625,199.10771002625,1,1e+05,5000
0.414,200,200,200,202.193128531875,198.193148531875,1,1e+05,5000
0.998,200,199,199,199.0022500525,199.0022500525,1,1e+05,5000
0.381,200,200,200,201.31569908625,199.31570908625,1,1e+05,5000
1,200,199,199,199.0092500075,199.0092500075,1,1e+05,5000
0.3805,200,200,200,201.32286571125,199.32287571125,1,1e+05,5000
0.999,200,199,199,199.013000035,199.013000035,1,1e+05,5000
0.1385,200,200.99999,200,204.5592132625,199.5592432625,1,1e+05,5000
0.9875,200,199,199,199.53349532,198.03350032,1,1e+05,5000
0.244,200,200,200,201.10703321625,199.10704321625,1,1e+05,5000
0.164,200,200,200,201.07686593125,199.07687593125,1,1e+05,5000
0.9985,200,199,199,199.00550005,199.00550005,1,1e+05,5000
0.389,200,200,200,201.317990765,199.318000765,1,1e+05,5000
0.333,200,200.499995,200,204.199469975,198.199499975,1,1e+05,5000
0.9565,200,199,199,200.1037409175,198.1037509175,1,1e+05,5000
0.246,200,200,200,201.1132415075,199.1132515075,1,1e+05,5000
0.404,200,200,200,201.29103301125,199.29104301125,1,1e+05,5000
0.0505,200,200,200,200.51937031625,199.01937531625,1,1e+05,5000
0.139,200,200,200,200.6117452725,199.1117502725,1,1e+05,5000
0.177,200,200,200,201.060491255,199.060501255,1,1e+05,5000
0.9755,200,199,199,199.59212064875,198.09212564875,1,1e+05,5000
0.4155,200,200,200,201.32249117,199.32250117,1,1e+05,5000
0.371,200,200,200,201.27836599125,199.27837599125,1,1e+05,5000
0.152,200,200,200,200.58949564,199.08950064,1,1e+05,5000
0.453,200,200.499995,200,205.30225060375,197.80229560375,1,1e+05,5000
0.993,200,199,199,199.12312514875,198.12312514875,1,1e+05,5000
0.9935,200,199,199,199.545995165,198.046000165,1,1e+05,5000
0.49,200,200.499995,200,205.4862072875,197.9862522875,1,1e+05,5000
1,200,198,198,198.0047500025,198.0047500025,1,1e+05,5000
0.1525,200,200,200,200.60012055375,199.10012555375,1,1e+05,5000
0.999,200,199,199,199.1252500825,198.1252500825,1,1e+05,5000
0.9965,200,199,199,199.0147501175,198.0147501175,1,1e+05,5000
0.1295,200,200.99999,200,202.81268998125,199.81269998125,1,1e+05,5000
0.9935,200,199,199,199.54237024125,198.04237524125,1,1e+05,5000
0.189,200,200,200,201.10036597125,199.10037597125,1,1e+05,5000
0.3805,200,200,200,201.2792410725,199.2792510725,1,1e+05,5000
0.9995,200,199,199,199.01050003,199.01050003,1,1e+05,5000
0.9965,200,199,199,199.0157501025,198.0157501025,1,1e+05,5000
0.325,200,200.499995,200,204.0985541625,198.0985841625,1,1e+05,5000
0.263,200,200,200,201.109658375,199.109668375,1,1e+05,5000
0.9945,200,199,199,199.041000115,198.041000115,1,1e+05,5000
0.0755,200,200,200,200.51178733375,199.01179233375,1,1e+05,5000
0.049,200,200,200,200.52762022375,199.02762522375,1,1e+05,5000
0.1175,200,200,200,201.00461619875,199.00462619875,1,1e+05,5000
0,200,200.99999,200,201.5842351975,200.0842401975,1,1e+05,5000
0.9995,200,199,199,199.0067500275,199.0067500275,1,1e+05,5000
0.9985,200,199,199,199.0432500625,198.0432500625,1,1e+05,5000
1,200,199,199,199.005,199.005,1,1e+05,5000
0.516,200,200.2499975,200,205.03208720875,197.53213220875,1,1e+05,5000
0.9965,200,199,199,199.0182500725,198.0182500725,1,1e+05,5000
0.384,200,200,200,201.29236600125,199.29237600125,1,1e+05,5000
0.38,200,200,200,201.3217406675,199.3217506675,1,1e+05,5000
0.1375,200,200.99999,200,203.538316765,199.538326765,1,1e+05,5000
0.968,200,199,199,200.08211573875,198.08212573875,1,1e+05,5000
0.9975,200,199,199,199.135500085,198.135500085,1,1e+05,5000
0.9895,200,199,199,199.84937026625,198.34937526625,1,1e+05,5000
0.3805,200,200,200,201.29961584375,199.29962584375,1,1e+05,5000
0.04,200,200,200,200.52012019875,199.02012519875,1,1e+05,5000
0.107,200,200,200,201.038490705,199.038500705,1,1e+05,5000
0.1065,200,200,200,201.0127409875,199.0127509875,1,1e+05,5000
0.379,200,200,200,201.30136583125,199.30137583125,1,1e+05,5000
0.155,200,200,200,200.61762039375,199.11762539375,1,1e+05,5000
0.3725,200,200,200,201.28082431,199.28083431,1,1e+05,5000
0,200,200.99999,200,201.135990025,200.135990025,1,1e+05,5000
0.993,200,199,199,199.51737016625,198.01737516625,1,1e+05,5000
0.9885,200,199,199,199.86199532,198.36200032,1,1e+05,5000
0.995,200,199,199,199.35037513625,198.35037513625,1,1e+05,5000
0.3715,200,200,200,201.31211567875,199.31212567875,1,1e+05,5000
0.9895,200,199,199,199.83512035875,198.33512535875,1,1e+05,5000
0.9975,200,199,199,199.01587511625,198.01587511625,1,1e+05,5000
0.9955,200,199,199,199.540995175,198.041000175,1,1e+05,5000
0.9895,200,199,199,199.53037031625,198.03037531625,1,1e+05,5000
0.147,200,200,200,200.58599564,199.08600064,1,1e+05,5000
0.8855,200,199,199,201.19102442625,197.19104442625,1,1e+05,5000
0.184,200,200,200,201.066991235,199.067001235,1,1e+05,5000
