"qtile","truediv","chaoest","obsD","l","inds","reps"
4.2,26.8519167514429,35.1063829787233,26.1780104712042,-1,100,500
68.3,26.8519167514429,25.2551020408163,20.3252032520325,-1,100,500
98,26.8519167514429,18.8931297709923,16.025641025641,-1,100,500
94.65,26.8519167514429,20.2868852459016,17.0068027210884,-1,100,500
11.95,26.8519167514429,33.4459459459459,25.2525252525252,-1,100,500
98.5,26.8519167514429,18.8212927756654,15.9744408945687,-1,100,500
47.5,26.8519167514429,27.6536312849161,21.8340611353712,-1,100,500
0.5,26.8519167514429,38.6718749999999,28.0898876404494,-1,100,500
0.1,26.8519167514429,41.2499999999999,29.4117647058824,-1,100,500
64.2,26.8519167514429,25.5154639175257,20.4918032786885,-1,100,500
95.7,26.8519167514429,19.4881889763779,16.4473684210526,-1,100,500
12,26.8519167514429,35.1063829787233,26.1780104712042,-1,100,500
43.6,26.8519167514429,28.2857142857142,22.2222222222222,-1,100,500
97.05,26.8519167514429,18.75,15.9235668789809,-1,100,500
29.4,26.8519167514429,30.3680981595091,23.4741784037559,-1,100,500
0.05,26.8519167514429,44.1964285714285,30.8641975308642,-1,100,500
59.45,26.8519167514429,26.0526315789473,20.8333333333333,-1,100,500
58.9,26.8519167514429,26.0526315789473,20.8333333333333,-1,100,500
29.65,26.8519167514429,29.9999999999999,23.2558139534884,-1,100,500
61.25,26.8519167514429,25.9162303664921,20.746887966805,-1,100,500
0,26.8519167514429,49.0099009900989,33.112582781457,-1,100,500
84.9,26.8519167514429,23.0232558139534,18.8679245283019,-1,100,500
21.65,26.8519167514429,31.3291139240506,24.0384615384615,-1,100,500
86.6,26.8519167514429,20.886075949367,17.4216027874564,-1,100,500
28.35,26.8519167514429,30.1829268292682,23.3644859813084,-1,100,500
3.25,26.8519167514429,35.3571428571428,26.3157894736842,-1,100,500
1.8,26.8519167514429,37.2180451127819,27.3224043715847,-1,100,500
5.05,26.8519167514429,35.6115107913668,26.4550264550265,-1,100,500
86.75,26.8519167514429,22.0982142857143,18.2481751824818,-1,100,500
55.25,26.8519167514429,26.6129032258064,21.1864406779661,-1,100,500
81.05,26.8519167514429,23.0232558139534,18.8679245283019,-1,100,500
69.7,26.8519167514429,24.9999999999999,20.1612903225806,-1,100,500
49.9,26.8519167514429,27.3480662983425,21.6450216450216,-1,100,500
42.85,26.8519167514429,28.2857142857142,22.2222222222222,-1,100,500
95.55,26.8519167514429,20.1219512195122,16.8918918918919,-1,100,500
65.15,26.8519167514429,25.5154639175257,20.4918032786885,-1,100,500
95.8,26.8519167514429,19.4117647058823,16.3934426229508,-1,100,500
76.7,26.8519167514429,24.0291262135922,19.53125,-1,100,500
2.55,26.8519167514429,36.9402985074626,27.1739130434783,-1,100,500
47.45,26.8519167514429,27.6536312849161,21.8340611353712,-1,100,500
10.05,26.8519167514429,32.3529411764705,24.6305418719212,-1,100,500
60.75,26.8519167514429,25.9162303664921,20.746887966805,-1,100,500
81.3,26.8519167514429,22.1973094170403,18.3150183150183,-1,100,500
37.45,26.8519167514429,28.4482758620689,22.3214285714286,-1,100,500
5,26.8519167514429,35.3571428571428,26.3157894736842,-1,100,500
64.6,26.8519167514429,25.7812499999999,20.6611570247934,-1,100,500
49.35,26.8519167514429,27.3480662983425,21.6450216450216,-1,100,500
96.15,26.8519167514429,18.8931297709923,16.025641025641,-1,100,500
32.4,26.8519167514429,29.1176470588235,22.7272727272727,-1,100,500
11.4,26.8519167514429,32.7814569536423,24.8756218905473,-1,100,500
0,26.8519167514429,46.2616822429905,31.8471337579618,-1,100,500
92.3,26.8519167514429,21.244635193133,17.6678445229682,-1,100,500
86.75,26.8519167514429,22.5,18.5185185185185,-1,100,500
94,26.8519167514429,20.9745762711864,17.4825174825175,-1,100,500
33.9,26.8519167514429,28.7790697674418,22.5225225225225,-1,100,500
84.65,26.8519167514429,22.0982142857143,18.2481751824817,-1,100,500
69.85,26.8519167514429,24.7499999999999,20,-1,100,500
25.8,26.8519167514429,30.1829268292682,23.3644859813084,-1,100,500
53.95,26.8519167514429,26.9021739130434,21.3675213675214,-1,100,500
37.55,26.8519167514429,28.9473684210525,22.6244343891403,-1,100,500
95.45,26.8519167514429,20.4545454545454,17.1232876712329,-1,100,500
63.25,26.8519167514429,25.7812499999999,20.6611570247934,-1,100,500
98.2,26.8519167514429,18.4014869888475,15.6739811912226,-1,100,500
91.6,26.8519167514429,21.1538461538461,17.6056338028169,-1,100,500
86.9,26.8519167514429,22.3981900452488,18.450184501845,-1,100,500
98.9,26.8519167514429,16.9520547945205,14.6198830409357,-1,100,500
20.55,26.8519167514429,30.7453416149068,23.696682464455,-1,100,500
83.25,26.8519167514429,23.1308411214953,18.9393939393939,-1,100,500
12.05,26.8519167514429,33.4459459459459,25.2525252525252,-1,100,500
42,26.8519167514429,27.8089887640449,21.9298245614035,-1,100,500
96.5,26.8519167514429,18.75,15.9235668789809,-1,100,500
9.25,26.8519167514429,32.3529411764705,24.6305418719212,-1,100,500
65.3,26.8519167514429,25.3846153846153,20.4081632653061,-1,100,500
2.55,26.8519167514429,35.1063829787233,26.1780104712042,-1,100,500
2.85,26.8519167514429,34.8591549295774,26.0416666666667,-1,100,500
82.8,26.8519167514429,23.0232558139534,18.8679245283019,-1,100,500
33.25,26.8519167514429,29.4642857142856,22.9357798165138,-1,100,500
3,26.8519167514429,35.3571428571428,26.3157894736842,-1,100,500
55.95,26.8519167514429,26.4705882352941,21.0970464135021,-1,100,500
26,26.8519167514429,29.8192771084337,23.1481481481482,-1,100,500
57.2,26.8519167514429,26.3297872340425,21.0084033613445,-1,100,500
25.55,26.8519167514429,30.1829268292682,23.3644859813084,-1,100,500
12.75,26.8519167514429,33.4459459459459,25.2525252525252,-1,100,500
16.65,26.8519167514429,32.3529411764705,24.6305418719212,-1,100,500
94.7,26.8519167514429,20.7112970711297,17.3010380622837,-1,100,500
55.4,26.8519167514429,26.6129032258064,21.1864406779661,-1,100,500
39.05,26.8519167514429,28.2857142857142,22.2222222222222,-1,100,500
35.6,26.8519167514429,29.1176470588235,22.7272727272727,-1,100,500
5.7,26.8519167514429,35.6115107913668,26.4550264550265,-1,100,500
98.75,26.8519167514429,17.7419354838709,15.1975683890578,-1,100,500
68.15,26.8519167514429,25.1269035532994,20.2429149797571,-1,100,500
73.25,26.8519167514429,24.2647058823529,19.6850393700787,-1,100,500
25.65,26.8519167514429,29.8192771084336,23.1481481481482,-1,100,500
69.25,26.8519167514429,24.8743718592964,20.0803212851406,-1,100,500
87.1,26.8519167514429,21.5217391304347,17.8571428571429,-1,100,500
0.45,26.8519167514429,41.2499999999999,29.4117647058824,-1,100,500
99.05,26.8519167514429,17.4295774647887,14.9700598802395,-1,100,500
93,26.8519167514429,21.063829787234,17.5438596491228,-1,100,500
0,26.8519167514429,41.5966386554621,29.585798816568,-1,100,500
33.5,26.8519167514429,28.9473684210526,22.6244343891403,-1,100,500
67.55,26.8519167514429,24.9999999999999,20.1612903225806,-1,100,500
67.75,26.8519167514429,25.1269035532994,20.2429149797571,-1,100,500
46.7,26.8519167514429,27.6536312849161,21.8340611353712,-1,100,500
67.25,26.8519167514429,25.1269035532994,20.2429149797571,-1,100,500
4.95,26.8519167514429,35.8695652173912,26.5957446808511,-1,100,500
28.95,26.8519167514429,30.3680981595091,23.4741784037559,-1,100,500
74.75,26.8519167514429,24.0291262135922,19.53125,-1,100,500
38.35,26.8519167514429,28.2857142857142,22.2222222222222,-1,100,500
50.75,26.8519167514429,27.1978021978021,21.551724137931,-1,100,500
38.4,26.8519167514429,28.9473684210525,22.6244343891403,-1,100,500
29.25,26.8519167514429,30.3680981595091,23.4741784037559,-1,100,500
5.2,26.8519167514429,36.1313868613138,26.7379679144385,-1,100,500
95.55,26.8519167514429,19.7999999999999,16.6666666666667,-1,100,500
76,26.8519167514429,23.9130434782608,19.4552529182879,-1,100,500
98.75,26.8519167514429,18.2656826568265,15.5763239875389,-1,100,500
80.5,26.8519167514429,23.3490566037735,19.0839694656489,-1,100,500
75.85,26.8519167514429,23.7980769230769,19.3798449612403,-1,100,500
47.2,26.8519167514429,27.6536312849161,21.8340611353712,-1,100,500
0.65,26.8519167514429,38.9763779527558,28.2485875706215,-1,100,500
64.25,26.8519167514429,25.3846153846153,20.4081632653061,-1,100,500
16.7,26.8519167514429,31.9354838709677,24.390243902439,-1,100,500
83.5,26.8519167514429,23.1308411214953,18.9393939393939,-1,100,500
70.9,26.8519167514429,25.2551020408163,20.3252032520325,-1,100,500
81.5,26.8519167514429,23.1308411214953,18.9393939393939,-1,100,500
14,26.8519167514429,33.4459459459459,25.2525252525253,-1,100,500
99.35,26.8519167514429,17.1875,14.792899408284,-1,100,500
68.8,26.8519167514429,24.9999999999999,20.1612903225806,-1,100,500
87.7,26.8519167514429,22.6027397260273,18.5873605947955,-1,100,500
58.65,26.8519167514429,26.3297872340425,21.0084033613445,-1,100,500
39.25,26.8519167514429,28.9473684210526,22.6244343891403,-1,100,500
31.35,26.8519167514429,29.8192771084337,23.1481481481481,-1,100,500
10.7,26.8519167514429,32.9999999999999,25,-1,100,500
65.65,26.8519167514429,25.2551020408163,20.3252032520325,-1,100,500
83,26.8519167514429,22.9166666666666,18.796992481203,-1,100,500
26.2,26.8519167514429,30.5555555555555,23.5849056603774,-1,100,500
99.35,26.8519167514429,17.0689655172413,14.7058823529412,-1,100,500
