"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.3945,0.3945,101.326,98.326,101,98,99.81958,100,1,3162
0.3745,0.3745,100.447,98.447,100,98,99.81958,100,1,3162
0.471,0.471,100.602,98.602,100,98,99.81958,100,1,3162
1,1,99.302,97.302,99,97,99.81958,99,1,3162
1,1,99.242,98.242,99,98,99.81958,99,1,3162
0.439,0.439,100.4865,98.4865,100,98,99.81958,100,1,3162
1,1,99.3635,97.3635,99,97,99.81958,99,1,3162
0.361,0.361,100.428,98.428,100,98,99.81958,100,1,3162
1,1,98.1555,97.1555,98,97,99.81958,98,1,3162
0.4575,0.4575,100.522,98.522,100,98,99.81958,100,1,3162
0.303,0.303,100.3415,98.3415,100,98,99.81958,100,1,3162
0.3845,0.3845,100.4635,98.4635,100,98,99.81958,100,1,3162
0.341,0.341,100.394,98.394,100,98,99.81958,100,1,3162
1,1,99.416,98.416,99,98,99.81958,99,1,3162
0.377,0.377,100.443,98.443,100,98,99.81958,100,1,3162
0.3465,0.3465,101.197,98.197,101,98,99.81958,100,1,3162
0.3575,0.3575,101.2275,98.2275,101,98,99.81958,100,1,3162
1,1,99.1745,98.1745,99,98,99.81958,99,1,3162
0.291,0.291,100.3305,98.3305,100,98,99.81958,100,1,3162
0.4365,0.4365,102.307,98.307,102,98,99.81958,100,1,3162
0.2135,0.2135,100.235,99.235,100,99,99.81958,100,1,3162
0.337,0.337,100.3865,98.3865,100,98,99.81958,100,1,3162
0.435,0.435,100.489,98.489,100,98,99.81958,100,1,3162
0.785,0.785,100.2515,97.2515,100,97,99.81958,99,1,3162
0.3765,0.3765,100.453,98.453,100,98,99.81958,100,1,3162
0.4205,0.4205,102.3125,98.3125,102,98,99.81958,100,1,3162
0.6405,0.6405,101.72,98.72,101,98,99.81958,100,1,3162
0.211,0.211,100.2215,99.2215,100,99,99.81958,100,1,3162
0.3975,0.3975,101.3465,98.3465,101,98,99.81958,100,1,3162
0.404,0.404,101.3275,98.3275,101,98,99.81958,100,1,3162
0.3425,0.3425,101.1965,98.1965,101,98,99.81958,100,1,3162
0.7995,0.7995,100.3505,97.3505,100,97,99.81958,99,1,3162
0.307,0.307,100.343,98.343,100,98,99.81958,100,1,3162
0.452,0.452,101.4665,97.4665,101,97,99.81958,100,1,3162
0.4495,0.4495,100.551,98.551,100,98,99.81958,100,1,3162
0.352,0.352,101.2335,98.2335,101,98,99.81958,100,1,3162
1,1,99.25,98.25,99,98,99.81958,99,1,3162
0.235,0.235,100.2505,99.2505,100,99,99.81958,100,1,3162
0.247,0.247,100.268,99.268,100,99,99.81958,100,1,3162
0.382,0.382,101.267,98.267,101,98,99.81958,100,1,3162
0.3615,0.3615,101.252,98.252,101,98,99.81958,100,1,3162
0.3425,0.3425,101.215,98.215,101,98,99.81958,100,1,3162
0.3685,0.3685,101.2595,98.2595,101,98,99.81958,100,1,3162
0.2685,0.2685,100.297,98.297,100,98,99.81958,100,1,3162
0.147,0.147,100.1525,99.1525,100,99,99.81958,100,1,3162
0.27,0.27,100.2945,99.2945,100,99,99.81958,100,1,3162
0.7675,0.7675,101.3005,97.3005,101,97,99.81958,99,1,3162
0.491,0.491,100.5775,98.5775,100,98,99.81958,100,1,3162
0.4485,0.4485,100.493,98.493,100,98,99.81958,100,1,3162
1,1,99.187,98.187,99,98,99.81958,99,1,3162
0.3765,0.3765,100.447,98.447,100,98,99.81958,100,1,3162
0.449,0.449,100.525,98.525,100,98,99.81958,100,1,3162
0.191,0.191,100.21,99.21,100,99,99.81958,100,1,3162
1,1,99.2665,98.2665,99,98,99.81958,99,1,3162
1,1,99.1375,98.1375,99,98,99.81958,99,1,3162
0.489,0.489,100.6345,98.6345,100,98,99.81958,100,1,3162
0.5555,0.5555,101.6205,98.6205,101,98,99.81958,100,1,3162
1,1,99.2025,98.2025,99,98,99.81958,99,1,3162
0.327,0.327,100.3765,98.3765,100,98,99.81958,100,1,3162
0.3775,0.3775,101.2905,98.2905,101,98,99.81958,100,1,3162
0.396,0.396,102.254,98.254,102,98,99.81958,100,1,3162
0.3535,0.3535,101.222,98.222,101,98,99.81958,100,1,3162
0.278,0.278,100.309,98.309,100,98,99.81958,100,1,3162
0.297,0.297,100.329,98.329,100,98,99.81958,100,1,3162
1,1,99.5255,97.5255,99,97,99.81958,99,1,3162
0.461,0.461,100.5115,98.5115,100,98,99.81958,100,1,3162
1,1,99.1215,98.1215,99,98,99.81958,99,1,3162
0.7775,0.7775,100.213,97.213,100,97,99.81958,99,1,3162
0.8075,0.8075,100.3615,97.3615,100,97,99.81958,99,1,3162
0.2885,0.2885,100.3265,98.3265,100,98,99.81958,100,1,3162
0.567,0.567,101.6305,98.6305,101,98,99.81958,100,1,3162
1,1,99.415,98.415,99,98,99.81958,99,1,3162
0.316,0.316,101.154,98.154,101,98,99.81958,100,1,3162
0.3375,0.3375,101.1755,98.1755,101,98,99.81958,100,1,3162
0.3955,0.3955,100.4255,98.4255,100,98,99.81958,100,1,3162
0.3545,0.3545,101.244,98.244,101,98,99.81958,100,1,3162
0.325,0.325,100.365,98.365,100,98,99.81958,100,1,3162
0.3555,0.3555,101.2245,98.2245,101,98,99.81958,100,1,3162
1,1,99.2615,98.2615,99,98,99.81958,99,1,3162
1,1,99.1595,98.1595,99,98,99.81958,99,1,3162
0.2575,0.2575,100.284,98.284,100,98,99.81958,100,1,3162
0.379,0.379,101.276,98.276,101,98,99.81958,100,1,3162
0.4055,0.4055,100.4405,98.4405,100,98,99.81958,100,1,3162
0.502,0.502,100.5965,98.5965,100,98,99.81958,100,1,3162
1,1,99.39,97.39,99,97,99.81958,99,1,3162
0.3525,0.3525,100.417,98.417,100,98,99.81958,100,1,3162
0.421,0.421,101.369,98.369,101,98,99.81958,100,1,3162
0.1495,0.1495,100.1625,99.1625,100,99,99.81958,100,1,3162
0.586,0.586,101.745,97.745,101,97,99.81958,100,1,3162
0.326,0.326,101.162,98.162,101,98,99.81958,100,1,3162
0.3135,0.3135,101.1425,98.1425,101,98,99.81958,100,1,3162
0.398,0.398,101.3375,98.3375,101,98,99.81958,100,1,3162
0.318,0.318,100.368,98.368,100,98,99.81958,100,1,3162
0.2055,0.2055,100.216,99.216,100,99,99.81958,100,1,3162
