"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.0873159444890916,200,200,200,200,200,1,1e+05,50
0.750746950274333,200,200,200,200,200,1,1e+05,50
0.0605305903591216,200,200,200,200,200,1,1e+05,50
0.274929048027843,200,200,200,200,200,1,1e+05,50
0.993406969821081,200,200,200,200,200,1,1e+05,50
0.905634593451396,200,200,200,200,200,1,1e+05,50
0.426219166954979,200,200,200,200,200,1,1e+05,50
0.521844979375601,200,200,200,200,200,1,1e+05,50
0.85976278106682,200,200,200,200,200,1,1e+05,50
0.902110157767311,200,200,200,200,200,1,1e+05,50
0.292639216175303,200,200,200,200,200,1,1e+05,50
0.51820586132817,200,200,200,200,200,1,1e+05,50
0.305653434479609,200,200,200,200,200,1,1e+05,50
0.513727615121752,200,200,200,200,200,1,1e+05,50
0.354897611541674,200,200,200,200,200,1,1e+05,50
0.994788025040179,200,200,200,200,200,1,1e+05,50
0.164041865617037,200,200,200,200,200,1,1e+05,50
0.90853100665845,200,200,200,200,200,1,1e+05,50
0.666161181405187,200,200,200,200,200,1,1e+05,50
0.744744084775448,200,200,200,200,200,1,1e+05,50
0.039432808989659,200,200,200,200,200,1,1e+05,50
0.459286019904539,200,200,200,200,200,1,1e+05,50
0.222356646321714,200,200,200,200,200,1,1e+05,50
0.194111973745748,200,200,200,200,200,1,1e+05,50
0.80709968553856,200,200,200,200,200,1,1e+05,50
0.633984871441498,200,200,200,200,200,1,1e+05,50
0.999414350371808,200,200,200,200,200,1,1e+05,50
0.395924818236381,200,200,200,200,200,1,1e+05,50
0.949276595143601,200,200,200,200,200,1,1e+05,50
0.860386369749904,200,200,200,200,200,1,1e+05,50
0.56358134187758,200,200,200,200,200,1,1e+05,50
0.562422985676676,200,200,200,200,200,1,1e+05,50
0.546019757864997,200,200,200,200,200,1,1e+05,50
0.262981983833015,200,200,200,200,200,1,1e+05,50
0.952712761238217,200,200,200,200,200,1,1e+05,50
0.820512496866286,200,200,200,200,200,1,1e+05,50
0.167610391508788,200,200,200,200,200,1,1e+05,50
0.543139413464814,200,200,200,200,200,1,1e+05,50
0.256805761484429,200,200,200,200,200,1,1e+05,50
0.281395203899592,200,200,200,200,200,1,1e+05,50
0.719351886771619,200,200,200,200,200,1,1e+05,50
0.916685733478516,200,200,200,200,200,1,1e+05,50
0.0991080247331411,200,200,200,200,200,1,1e+05,50
0.344435185194016,200,200,200,200,200,1,1e+05,50
0.755950125167146,200,200,200,200,200,1,1e+05,50
0.41017610928975,200,200,200,200,200,1,1e+05,50
0.569306424586102,200,200,200,200,200,1,1e+05,50
0.93140154494904,200,200,200,200,200,1,1e+05,50
0.113866094732657,200,200,200,200,200,1,1e+05,50
0.923825666308403,200,200,200,200,200,1,1e+05,50
