"","true","gods","naive","chao","l","N","S","comsize","saddef"
"1",17.5223494749989,15.565928999539,11.8764845605701,13.3423180592991,-1,100,75,8103,1
"2",29.2360583768454,25.1863505059378,17.8311667928367,21.1966027567994,0,100,75,8103,1
"3",75,87.9189493874811,27,31.5257142857143,1,100,75,8103,1
"4",17.5223494749989,18.1263002483055,17.2265288544358,18.75589066918,-1,200,75,8103,1
"5",29.2360583768454,29.1560274557005,24.8060420084736,29.2970585954322,0,200,75,8103,1
"6",75,61.7266723157086,41,63.3875,1,200,75,8103,1
"7",17.5223494749989,18.3670693836843,18.2186234817814,19.3318965517241,-1,300,75,8103,1
"8",29.2360583768454,32.7554371293852,28.4119128080058,31.9289302052295,0,300,75,8103,1
"9",75,93.844387460692,54,63.112380952381,1,300,75,8103,1
"10",17.5223494749989,16.9800882637687,16.1394448030988,16.6444296197465,-1,500,75,8103,1
"11",29.2360583768454,27.8287956507468,26.0596058701764,28.3941641772817,0,500,75,8103,1
"12",75,70.9877856940442,61,77.6333333333333,1,500,75,8103,1
"13",32.1728339104737,33.1628059261685,25.2525252525252,33.4459459459459,-1,100,75,8103,2
"14",43.1127352303981,46.1372781487846,31.4181865300748,43.6669807634057,0,100,75,8103,2
"15",75,70.1287686079134,40,60.4364285714286,1,100,75,8103,2
"16",32.1728339104737,38.1883733534416,37.3134328358209,45.6422018348624,-1,200,75,8103,2
"17",43.1127352303981,51.7199427252533,43.6060117013303,51.6274859100486,0,200,75,8103,2
"18",75,82.8077968070211,54,61.96,1,200,75,8103,2
"19",32.1728339104737,34.4120270098102,33.1858407079646,37.1890547263681,-1,300,75,8103,2
"20",43.1127352303981,45.260433998415,39.9826348270035,44.6002771699755,0,300,75,8103,2
"21",75,64.5853100062379,53,61.3055555555556,1,300,75,8103,2
"22",32.1728339104737,30.9671945701357,28.2103362672083,29.8373594833773,-1,500,75,8103,2
"23",43.1127352303981,41.6084041892239,38.9514083286756,42.0783798427235,0,500,75,8103,2
"24",75,75.1461284405544,61,73.0758,1,500,75,8103,2
"25",63.2250149495759,61.7936398993365,40,65.9999999999998,-1,100,75,8103,3
"26",68.4490172958495,66.4094968523736,46.1215401449127,76.1737317247588,0,100,75,8103,3
"27",75,72.1753579219905,54,91.845,1,100,75,8103,3
"28",63.2250149495759,63.8182247775065,50.3778337531486,67.003367003367,-1,200,75,8103,3
"29",68.4490172958495,69.4545589754744,57.8789464235414,71.9619049136242,0,200,75,8103,3
"30",75,76.7186060332156,69,78.4817647058824,1,200,75,8103,3
"31",63.2250149495759,61.5713887692814,50.9049773755656,61.1035422343324,-1,300,75,8103,3
"32",68.4490172958495,66.2997455981452,57.8287988100095,66.1538942602555,0,300,75,8103,3
"33",75,72.1098268818885,70,75.0248611111111,1,300,75,8103,3
"34",63.2250149495759,63.882625628735,57.7100646352724,65.1096033402924,-1,500,75,8103,3
"35",68.4490172958495,69.3949679347799,65.405212751136,70.6043713940683,0,500,75,8103,3
"36",75,76.3669870067052,75,75,1,500,75,8103,3
"37",22.7957773104649,24.0888281110649,21.6450216450216,27.3480662983425,-1,100,75,8103,4
"38",36.1591611813053,35.4430674520735,27.0446528901956,34.5114372333422,0,100,75,8103,4
"39",75,55.2443446195448,35,43.91,1,100,75,8103,4
"40",22.7957773104649,20.0842731441319,16.5837479270315,17.992766726944,-1,200,75,8103,4
"41",36.1591611813053,30.6997512163347,25.5722249694513,29.3044195290727,0,200,75,8103,4
"42",75,63.5178865543176,43,49.6886111111111,1,200,75,8103,4
"43",22.7957773104649,24.4956569056208,24.53653217012,26.6330166270784,-1,300,75,8103,4
"44",36.1591611813053,39.2780989019639,35.2994316642444,40.1437745677824,0,300,75,8103,4
"45",75,75.8635781391476,57,71.015625,1,300,75,8103,4
"46",22.7957773104649,24.7101444855789,25.4530645489717,26.7646427805192,-1,500,75,8103,4
"47",36.1591611813053,41.2390099528687,37.9113885613392,41.3258282088426,0,500,75,8103,4
"48",75,101.045480455762,65,81.8662,1,500,75,8103,4
"49",37.4683124692917,40.3877784977321,27.9329608938547,38.3720930232557,-1,100,75,8103,5
"50",46.3644456569599,48.9911700248967,34.41535473117,47.3379780546269,0,100,75,8103,5
"51",75,75.2395659354443,43,56.365,1,100,75,8103,5
"52",37.4683124692917,38.5691846351564,32.3101777059774,38.3429672447014,-1,200,75,8103,5
"53",46.3644456569599,48.5191267998575,39.3183777911505,46.2929066582027,0,200,75,8103,5
"54",75,72.3417653897663,51,59.955,1,200,75,8103,5
"55",37.4683124692917,37.7997201057378,34.856700232378,39.307624890447,-1,300,75,8103,5
"56",46.3644456569599,47.1721545287895,43.4934713924646,48.7934326646693,0,300,75,8103,5
"57",75,70.7238834743387,58,64.2291666666667,1,300,75,8103,5
"58",37.4683124692917,36.1260465987213,32.6115314375163,34.8171922969579,-1,500,75,8103,5
"59",46.3644456569599,45.3791096310686,42.9021983573573,46.2195751591787,0,500,75,8103,5
"60",75,66.9688886806353,61,71.10475,1,500,75,8103,5
"61",2.7551083144309,2.98019456040015,3.15059861373661,3.22055953155497,-1,100,75,8103,6
"62",4.07873325828984,4.62436129322077,4.14286692377595,4.58672454866172,0,100,75,8103,6
"63",75,46.0119493115443,10,22.375,1,100,75,8103,6
"64",2.7551083144309,2.83696634012786,2.90402207056774,2.93207602770001,-1,200,75,8103,6
"65",4.07873325828984,4.84150330262617,4.24877514865155,4.64280404038402,0,200,75,8103,6
"66",75,155.932963721058,17,37.14875,1,200,75,8103,6
"67",2.7551083144309,2.71886901133561,2.6779338252797,2.69304671550378,-1,300,75,8103,6
"68",4.07873325828984,3.96758686462103,3.66949314234612,3.91116115199451,0,300,75,8103,6
"69",75,97.9127772324176,18,38.0994444444444,1,300,75,8103,6
"70",2.7551083144309,2.75311836608218,2.74219024219024,2.75179776767989,-1,500,75,8103,6
"71",4.07873325828984,3.87307091116071,3.71915720503409,3.8295679022686,0,500,75,8103,6
"72",75,46.931763747287,19,26.984,1,500,75,8103,6
"73",24.0764452498617,27.064128256513,22.9357798165138,29.4642857142856,-1,100,75,8103,7
"74",39.0904057740908,43.8051251990144,29.7746884183589,40.7832947549096,0,100,75,8103,7
"75",75,81.6907229640189,40,56.038,1,100,75,8103,7
"76",24.0764452498617,24.2470487903407,22.5733634311512,25.3180661577608,-1,200,75,8103,7
"77",39.0904057740908,39.3950990042387,32.7105310956434,39.9246084313632,0,200,75,8103,7
"78",75,75.4986086573968,51,73.4496875,1,200,75,8103,7
"79",24.0764452498617,24.5196235664357,23.3766233766234,25.2676056338028,-1,300,75,8103,7
"80",39.0904057740908,39.4954763820106,34.8032552668984,39.0661280301694,0,300,75,8103,7
"81",75,73.4882770989475,55,63.97,1,300,75,8103,7
"82",24.0764452498617,24.0961347456569,23.1310140636566,24.2045013581685,-1,500,75,8103,7
"83",39.0904057740908,39.4716836576797,36.0791753519115,38.7870136814516,0,500,75,8103,7
"84",75,71.8489705512419,60,67.547375,1,500,75,8103,7
"85",39.396292133955,38.6004192073171,28.4090909090909,39.2857142857142,-1,100,75,8103,8
"86",48.7175598144237,47.292835091787,34.4347086651272,48.4034593702176,0,100,75,8103,8
"87",75,65.8400188537381,43,60.8695,1,100,75,8103,8
"88",39.396292133955,39.6787699238548,32.7868852459016,39.0196078431373,-1,200,75,8103,8
"89",48.7175598144237,47.7074495922559,40.5554788802032,48.7403777694011,0,200,75,8103,8
"90",75,61.376541144958,54,66.736,1,200,75,8103,8
"91",39.396292133955,40.531212484994,37.037037037037,42.112676056338,-1,300,75,8103,8
"92",48.7175598144237,51.2022887486959,45.5079089261735,50.7319685399992,0,300,75,8103,8
"93",75,80.4645555577573,60,61.6278888888889,1,300,75,8103,8
"94",39.396292133955,40.2082113474192,38.0054727880815,41.0496873971702,-1,500,75,8103,8
"95",48.7175598144237,50.1071205135024,46.9363036480951,50.6797293407815,0,500,75,8103,8
"96",75,80.1768676458305,67,71.99,1,500,75,8103,8
"97",1.39976831488863,1.39487804500173,1.38811771238201,1.39358108108108,-1,100,75,8103,9
"98",1.97103874314929,1.9541107357428,1.79516201511684,1.90438303865683,0,100,75,8103,9
"99",75,92.8565942176903,6,11.94,1,100,75,8103,9
"100",1.39976831488863,1.42660208840602,1.45232735458572,1.455636017848,-1,200,75,8103,9
"101",1.97103874314929,1.99364594314409,1.90589421495272,1.94341244984915,0,200,75,8103,9
"102",75,47.5241225383732,6,7.99,1,200,75,8103,9
"103",1.39976831488863,1.37242758043654,1.34509041996712,1.34664464795076,-1,300,75,8103,9
"104",1.97103874314929,1.83833785957316,1.77292426477149,1.81447172580191,0,300,75,8103,9
"105",75,61.2422453200481,8,13.98,1,300,75,8103,9
"106",1.39976831488863,1.38815557073015,1.37643975598476,1.37747890994214,-1,500,75,8103,9
"107",1.97103874314929,1.90732519540846,1.84912489973215,1.88476048064269,0,500,75,8103,9
"108",75,71.0970385672989,10,19.98,1,500,75,8103,9
"109",31.3345972111331,31.204990950052,25.9067357512953,34.6153846153845,-1,100,75,8103,10
"110",43.8692791968695,45.5977237731381,33.7644136819312,53.4667299538332,0,100,75,8103,10
"111",75,82.1727977088713,45,89.1964285714286,1,100,75,8103,10
"112",31.3345972111331,29.5735323637293,24.5098039215686,27.7932960893855,-1,200,75,8103,10
"113",43.8692791968695,41.374922016397,34.0150830090741,39.3409079842988,0,200,75,8103,10
"114",75,62.8387814849951,49,53.2998214285714,1,200,75,8103,10
"115",31.3345972111331,32.3313870748933,29.4695481335953,32.5708061002179,-1,300,75,8103,10
"116",43.8692791968695,46.9044775640445,40.4065908821382,46.3182332381892,0,300,75,8103,10
"117",75,81.2215039510978,61,75.1748148148148,1,300,75,8103,10
"118",31.3345972111331,31.3644281014128,29.4048459186074,31.1797050737317,-1,500,75,8103,10
"119",43.8692791968695,42.0096998858794,38.5767285095134,41.8485420824008,0,500,75,8103,10
"120",75,65.948109574845,62,75.972,1,500,75,8103,10
"121",43.8638475007566,45.8210812033477,31.6455696202532,45.8333333333332,-1,100,75,8103,11
"122",51.6278694029492,52.8266797245961,37.665609642496,51.4954513683666,0,100,75,8103,11
"123",75,63.1595384134552,45,55.2182142857143,1,100,75,8103,11
"124",43.8638475007566,44.4987506521321,35.650623885918,43.1670281995662,-1,200,75,8103,11
"125",51.6278694029492,50.6006236072571,42.8496691279837,49.9193783762202,0,200,75,8103,11
"126",75,59.4166746639983,53,56.6634090909091,1,200,75,8103,11
"127",43.8638475007566,43.9052142973251,39.4390885188431,45.2573158425832,-1,300,75,8103,11
"128",51.6278694029492,51.3112078963654,46.4816689849101,52.4565817572914,0,300,75,8103,11
"129",75,64.9702463803702,59,67.6140476190476,1,300,75,8103,11
"130",43.8638475007566,44.6943705942702,41.1997363216875,44.8096264367817,-1,500,75,8103,11
"131",51.6278694029492,53.6951664746717,49.7204146949111,53.3956504340628,0,500,75,8103,11
"132",75,74.0147744869916,63,69.2375,1,500,75,8103,11
"133",31.3022702016193,40.1556073145349,31.055900621118,44.5945945945945,-1,100,75,8103,12
"134",47.3229996546999,58.447933863909,37.2309430586642,57.6468783746172,0,100,75,8103,12
"135",75,84.0167698190761,46,83.4078571428571,1,100,75,8103,12
"136",31.3022702016193,32.9115980585285,29.3685756240822,34.2512908777969,-1,200,75,8103,12
"137",47.3229996546999,49.7014946421667,39.7358230318393,48.656279069893,0,200,75,8103,12
"138",75,73.6685583553227,56,73.91,1,200,75,8103,12
"139",31.3022702016193,31.0206217140524,28.2485875706215,31.081081081081,-1,300,75,8103,12
"140",47.3229996546999,48.7615553389846,43.1449346602572,49.164715099071,0,300,75,8103,12
"141",75,81.1008319577961,65,72.0181944444444,1,300,75,8103,12
"142",31.3022702016193,31.4096550868679,30.0192122958694,31.8727644353603,-1,500,75,8103,12
"143",47.3229996546999,47.8056217182395,44.8208635676025,48.6673917976046,0,500,75,8103,12
"144",75,74.3050788275484,71,77.2375,1,500,75,8103,12
"145",11.6525187489179,11.641991338219,10.5708245243129,11.7021276595744,-1,100,75,13360,1
