"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.001,200,200,200,200.001,200.001,1,31623,5000
0.341936840675771,200,200,200,200,200,1,31623,5000
0.984372421866283,200,200,200,200,200,1,31623,5000
0.867081050993875,200,200,200,200,200,1,31623,5000
0.003,200,200,200,200.003,200.003,1,31623,5000
0.285356163745746,200,200,200,200,200,1,31623,5000
0.632948303129524,200,200,200,200,200,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
0.424628553679213,200,200,200,200,200,1,31623,5000
0.174098031595349,200,200,200,200,200,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
0.001,200,200,200,200.001,200.001,1,31623,5000
0.002,200,200,200,200.002,200.002,1,31623,5000
0.792254598345608,200,200,200,200,200,1,31623,5000
0.195754980202764,200,200,200,200,200,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
0.264910517027602,200,200,200,200,200,1,31623,5000
0.178571581607684,200,200,200,200,200,1,31623,5000
0.243922735564411,200,200,200,200,200,1,31623,5000
0.259459406835958,200,200,200,200,200,1,31623,5000
0.48395956796594,200,200,200,200,200,1,31623,5000
0.1255,200,200,200,200.124750023717,199.124750023717,1,31623,5000
0.774930861312896,200,200,200,200,200,1,31623,5000
0.453075875993818,200,200,200,200,200,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
0.0195,200,200,200,200.0195,200.0195,1,31623,5000
0.348413682309911,200,200,200,200,200,1,31623,5000
0.627782566240057,200,200,200,200,200,1,31623,5000
0.442943724570796,200,200,200,200,200,1,31623,5000
0.0015,200,200,200,200.0015,200.0015,1,31623,5000
0.181622608564794,200,200,200,200,200,1,31623,5000
0.846213211305439,200,200,200,200,200,1,31623,5000
0.230442100670189,200,200,200,200,200,1,31623,5000
0.591746195917949,200,200,200,200,200,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
0.893591651692986,200,200,200,200,200,1,31623,5000
0.001,200,200,200,200.001,200.001,1,31623,5000
0.211545411730185,200,200,200,200,200,1,31623,5000
0.833153582876548,200,200,200,200,200,1,31623,5000
0.004,200,200,200,200.004,200.004,1,31623,5000
0.008,200,200,200,200.008,200.008,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
0.120674308389425,200,200,200,200,200,1,31623,5000
0.886790489777923,200,200,200,200,200,1,31623,5000
0.994676765054464,200,200,200,200,200,1,31623,5000
0.003,200,200,200,200.003,200.003,1,31623,5000
0.220094302203506,200,200,200,200,200,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
0.966681215213612,200,200,200,200,200,1,31623,5000
0.157820323016495,200,200,200,200,200,1,31623,5000
0.812888628104702,200,200,200,200,200,1,31623,5000
0.365598708158359,200,200,200,200,200,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
0.008,200,200,200,200.008,200.008,1,31623,5000
0.001,200,200,200,200.001,200.001,1,31623,5000
0.214919531252235,200,200,200,200,200,1,31623,5000
0.159416803857312,200,200,200,200,200,1,31623,5000
0.793581386795267,200,200,200,200,200,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
0.001,200,200,200,200.001,200.001,1,31623,5000
0.0165,200,200,200,200.015000047434,200.015000047434,1,31623,5000
0.675957651110366,200,200,200,200,200,1,31623,5000
0.699026747373864,200,200,200,200,200,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
0.044,200,200,200,200.041500079056,199.041500079056,1,31623,5000
0.635280546499416,200,200,200,200,200,1,31623,5000
0.0202134284190834,200,200,200,200,200,1,31623,5000
0.717772774165496,200,200,200,200,200,1,31623,5000
0.002,200,200,200,200.002,200.002,1,31623,5000
0.614135773153976,200,200,200,200,200,1,31623,5000
0.003,200,200,200,200.003,200.003,1,31623,5000
0.94502800446935,200,200,200,200,200,1,31623,5000
0.65676164184697,200,200,200,200,200,1,31623,5000
0.002,200,200,200,200.002,200.002,1,31623,5000
0.739350805524737,200,200,200,200,200,1,31623,5000
0.789699749788269,200,200,200,200,200,1,31623,5000
0.112563416361809,200,200,200,200,200,1,31623,5000
0.152840092079714,200,200,200,200,200,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
0.0035,200,200,200,200.0035,200.0035,1,31623,5000
0.0015,200,200,200,200.0015,200.0015,1,31623,5000
0.783420845633373,200,200,200,200,200,1,31623,5000
0.78741253586486,200,200,200,200,200,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
0.802402085624635,200,200,200,200,200,1,31623,5000
0.0015,200,200,200,200.0015,200.0015,1,31623,5000
0.230654982151464,200,200,200,200,200,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
0.884971907595173,200,200,200,200,200,1,31623,5000
0.214123561512679,200,200,200,200,200,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
0.057,200,200,200,200.054000094868,199.054000094868,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
0.985667273402214,200,200,200,200,200,1,31623,5000
0.021,200,200,200,200.021,200.021,1,31623,5000
0.0145,200,200,200,200.014250007906,200.014250007906,1,31623,5000
0.870355566963553,200,200,200,200,200,1,31623,5000
0.0075,200,200,200,200.0075,200.0075,1,31623,5000
0.193380726501346,200,200,200,200,200,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
0.936674751108512,200,200,200,200,200,1,31623,5000
0.001,200,200,200,200.001,200.001,1,31623,5000
0.317970437929034,200,200,200,200,200,1,31623,5000
0.0175,200,200,200,200.0175,200.0175,1,31623,5000
0.955203901510686,200,200,200,200,200,1,31623,5000
0.002,200,200,200,200.002,200.002,1,31623,5000
0.002,200,200,200,200.002,200.002,1,31623,5000
0.163025873247534,200,200,200,200,200,1,31623,5000
0.788174818037078,200,200,200,200,200,1,31623,5000
0.215729252435267,200,200,200,200,200,1,31623,5000
0.122943283291534,200,200,200,200,200,1,31623,5000
0.001,200,200,200,200.001,200.001,1,31623,5000
0.001,200,200,200,200.000750007906,200.000750007906,1,31623,5000
0.956265227869153,200,200,200,200,200,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
0.281445793807507,200,200,200,200,200,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
0.57019535661675,200,200,200,200,200,1,31623,5000
0.001,200,200,200,200.000750007906,200.000750007906,1,31623,5000
0.709491993999109,200,200,200,200,200,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
0.359203154686838,200,200,200,200,200,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
0.0631930415984243,200,200,200,200,200,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
0.0025,200,200,200,200.001250039528,200.001250039528,1,31623,5000
5e-04,200,200,200,200.0005,200.0005,1,31623,5000
0.0015,200,200,200,200.0015,200.0015,1,31623,5000
0.440946506336331,200,200,200,200,200,1,31623,5000
0.120053523220122,200,200,200,200,200,1,31623,5000
