"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.0145,0.0145,64.235,55.235,62,53,54.92522,60,1,1778
0.9855,0.9855,54.3715,47.3715,53,46,54.92522,51,1,1778
0.9745,0.9745,55.8085,48.8085,54,47,54.92522,52,1,1778
0.214,0.214,62.355,51.355,61,50,54.92522,57,1,1778
0.8645,0.8645,56.693,48.693,55,47,54.92522,53,1,1778
0.3915,0.3915,60.8735,51.8735,59,50,54.92522,56,1,1778
0.977,0.977,54.456,47.456,54,47,54.92522,51,1,1778
0.7835,0.7835,57.0015,49.0015,56,48,54.92522,53,1,1778
0.7565,0.7565,58.489,47.489,59,48,54.92522,53,1,1778
0.75,0.75,56.7915,50.7915,55,49,54.92522,54,1,1778
0.169,0.169,61.3575,52.3575,59,50,54.92522,57,1,1778
0.274,0.274,59.32,52.32,56,49,54.92522,56,1,1778
0.594,0.594,57.902,51.902,56,50,54.92522,55,1,1778
0.88,0.88,56.546,49.546,54,47,54.92522,53,1,1778
0.308,0.308,60.466,51.466,59,50,54.92522,56,1,1778
0.595,0.595,57.021,50.021,55,48,54.92522,54,1,1778
0.555,0.555,58.7815,51.7815,57,50,54.92522,55,1,1778
0.2875,0.2875,60.31,51.31,59,50,54.92522,56,1,1778
0.9215,0.9215,55.3795,48.3795,55,48,54.92522,52,1,1778
0.6525,0.6525,58.323,50.323,58,50,54.92522,54,1,1778
0.1435,0.1435,60.4825,53.4825,58,51,54.92522,57,1,1778
0.8385,0.8385,56.1895,49.1895,55,48,54.92522,53,1,1778
0.259,0.259,62.7905,51.7905,62,51,54.92522,57,1,1778
0.7175,0.7175,58.676,49.676,58,49,54.92522,54,1,1778
0.6395,0.6395,58.355,49.355,58,49,54.92522,54,1,1778
0.037,0.037,66.189,54.189,65,53,54.92522,60,1,1778
0.94,0.94,55.3505,50.3505,54,49,54.92522,53,1,1778
0.642,0.642,59.4245,49.4245,59,49,54.92522,54,1,1778
0.149,0.149,62.0275,52.0275,60,50,54.92522,57,1,1778
0.4505,0.4505,60.127,50.127,58,48,54.92522,55,1,1778
0.6645,0.6645,57.2325,50.2325,56,49,54.92522,54,1,1778
0.39,0.39,59.012,51.012,57,49,54.92522,55,1,1778
0.986,0.986,54.7705,48.7705,53,47,54.92522,52,1,1778
0.914,0.914,55.8225,49.8225,54,48,54.92522,53,1,1778
0.6455,0.6455,57.3035,50.3035,55,48,54.92522,54,1,1778
