"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.839,0.839,70.5425,57.5425,60,47,66.8103,64,1,100
0.5275,0.5275,73.7945,59.7945,67,53,66.8103,67,1,100
0.2795,0.2795,75.5005,62.5005,66,53,66.8103,69,1,100
0.397,0.397,75.5425,60.5425,70,55,66.8103,68,1,100
0.937,0.937,68.019,54.019,61,47,66.8103,61,1,100
0.1665,0.1665,77.798,63.798,70,56,66.8103,71,1,100
0.7555,0.7555,69.986,56.986,62,49,66.8103,64,1,100
0.8,0.8,70.612,57.612,64,51,66.8103,64,1,100
0.96,0.96,66.947,54.947,58,46,66.8103,61,1,100
0.388,0.388,75.388,61.388,68,54,66.8103,68,1,100
0.1605,0.1605,78.6545,63.6545,71,56,66.8103,71,1,100
0.9635,0.9635,66.979,52.979,62,48,66.8103,60,1,100
0.458,0.458,73.141,60.141,64,51,66.8103,67,1,100
0.339,0.339,74.906,60.906,69,55,66.8103,68,1,100
0.716,0.716,71.343,58.343,63,50,66.8103,65,1,100
0.683,0.683,71.9885,57.9885,63,49,66.8103,65,1,100
0.84,0.84,70.202,56.202,65,51,66.8103,63,1,100
0.934,0.934,68.036,53.036,64,49,66.8103,61,1,100
0.639,0.639,71.858,56.858,66,51,66.8103,65,1,100
0.3175,0.3175,74.9015,60.9015,67,53,66.8103,68,1,100
0.891,0.891,69.171,54.171,64,49,66.8103,62,1,100
0.403,0.403,74.805,60.805,67,53,66.8103,68,1,100
0.6,0.6,73.378,59.378,67,53,66.8103,66,1,100
0.0605,0.0605,79.0735,65.0735,70,56,66.8103,72,1,100
0.366,0.366,75.135,60.135,68,53,66.8103,68,1,100
0.9855,0.9855,66.6975,52.6975,60,46,66.8103,60,1,100
0.797,0.797,71.477,56.477,65,50,66.8103,64,1,100
0.489,0.489,74.3755,59.3755,69,54,66.8103,67,1,100
0.649,0.649,71.824,57.824,66,52,66.8103,65,1,100
0.423,0.423,75.769,59.769,70,54,66.8103,68,1,100
0.811,0.811,70.785,56.785,64,50,66.8103,64,1,100
0.896,0.896,69.0865,55.0865,64,50,66.8103,62,1,100
0.786,0.786,70.8785,57.8785,62,49,66.8103,64,1,100
0.168,0.168,77.1515,63.1515,70,56,66.8103,70,1,100
0.9955,0.9955,64.7425,53.7425,56,45,66.8103,59,1,100
0.5875,0.5875,73.348,59.348,67,53,66.8103,66,1,100
0.207,0.207,77.368,62.368,72,57,66.8103,70,1,100
0.484,0.484,74.359,60.359,66,52,66.8103,67,1,100
0.9905,0.9905,65.051,53.051,58,46,66.8103,59,1,100
0.989,0.989,65.376,52.376,59,46,66.8103,59,1,100
0.594,0.594,73.3315,59.3315,66,52,66.8103,66,1,100
0.4695,0.4695,74.2145,60.2145,66,52,66.8103,67,1,100
0.057,0.057,79.808,65.808,72,58,66.8103,73,1,100
0.151,0.151,76.005,64.005,66,54,66.8103,70,1,100
0.175,0.175,76.9155,62.9155,70,56,66.8103,70,1,100
0.96,0.96,66.828,52.828,62,48,66.8103,60,1,100
0.977,0.977,66.271,53.271,58,45,66.8103,60,1,100
0.19,0.19,78.0755,62.0755,73,57,66.8103,70,1,100
0.8375,0.8375,69.995,55.995,64,50,66.8103,63,1,100
0.0635,0.0635,79.1465,65.1465,70,56,66.8103,72,1,100
0.3675,0.3675,75.2625,61.2625,69,55,66.8103,68,1,100
0.8925,0.8925,68.9125,54.9125,63,49,66.8103,62,1,100
0.1535,0.1535,78.5905,63.5905,73,58,66.8103,71,1,100
0.6865,0.6865,72.3365,57.3365,67,52,66.8103,65,1,100
0.6195,0.6195,72.6775,58.6775,65,51,66.8103,66,1,100
0.396,0.396,74.6655,60.6655,67,53,66.8103,68,1,100
0.043,0.043,79.6845,66.6845,69,56,66.8103,73,1,100
0.845,0.845,70.1465,56.1465,64,50,66.8103,63,1,100
0.193,0.193,77.359,63.359,71,57,66.8103,70,1,100
0.0245,0.0245,81.332,67.332,74,60,66.8103,74,1,100
0.2515,0.2515,76.0845,62.0845,70,56,66.8103,69,1,100
0.0415,0.0415,81.6315,66.6315,77,62,66.8103,74,1,100
0.5985,0.5985,72.5285,58.5285,65,51,66.8103,66,1,100
0.6785,0.6785,72.169,58.169,66,52,66.8103,65,1,100
0.062,0.062,81.344,65.344,78,62,66.8103,73,1,100
0.1555,0.1555,76.9305,62.9305,68,54,66.8103,70,1,100
0.694,0.694,72.4205,57.4205,66,51,66.8103,65,1,100
0.175,0.175,76.3745,63.3745,66,53,66.8103,70,1,100
0.3185,0.3185,76.589,61.589,71,56,66.8103,69,1,100
0.5065,0.5065,74.4965,59.4965,69,54,66.8103,67,1,100
0.978,0.978,66.295,53.295,61,48,66.8103,60,1,100
0.4845,0.4845,74.411,60.411,67,53,66.8103,67,1,100
0.4395,0.4395,73.0365,60.0365,63,50,66.8103,67,1,100
0.5635,0.5635,73.0315,59.0315,67,53,66.8103,66,1,100
0.855,0.855,70.4545,55.4545,64,49,66.8103,63,1,100
0.865,0.865,70.721,54.721,67,51,66.8103,63,1,100
0.7175,0.7175,72.5085,57.5085,66,51,66.8103,65,1,100
0.3595,0.3595,75.147,60.147,70,55,66.8103,68,1,100
0.489,0.489,73.361,61.361,63,51,66.8103,67,1,100
0.3515,0.3515,75.244,61.244,67,53,66.8103,68,1,100
0.7965,0.7965,70.4945,56.4945,63,49,66.8103,64,1,100
0.4595,0.4595,73.253,59.253,66,52,66.8103,67,1,100
0.4835,0.4835,73.296,60.296,64,51,66.8103,67,1,100
0.7075,0.7075,71.362,58.362,63,50,66.8103,65,1,100
0.806,0.806,70.5175,57.5175,64,51,66.8103,64,1,100
0.8315,0.8315,69.882,55.882,63,49,66.8103,63,1,100
0.4845,0.4845,73.3445,60.3445,63,50,66.8103,67,1,100
0.7655,0.7655,71.3155,57.3155,67,53,66.8103,64,1,100
