"","true","gods","naive","chao","l","N","S","comsize","saddef"
"1",7.24906097499176,7.80049673655634,8.06451612903226,8.68421052631578,-1,100,30,8103,1
"2",11.5017105035732,12.42628684004,11.2649382044692,12.6704133217938,0,100,30,8103,1
"3",30,33.9985745770604,18,22.125,1,100,30,8103,1
"4",7.24906097499176,7.87934479791129,8.46023688663283,8.78975265017668,-1,200,30,8103,1
"5",11.5017105035732,13.5941303792873,12.8589543932243,13.9186615256081,0,200,30,8103,1
"6",30,46.530851701027,24,29.97,1,200,30,8103,1
"7",7.24906097499176,6.94546825981863,6.47575190674917,6.59655831739962,-1,300,30,8103,1
"8",11.5017105035732,10.4841365500653,9.86349394505428,10.2756308706307,0,300,30,8103,1
"9",30,23.1427229406011,20,24.485,1,300,30,8103,1
"10",7.24906097499176,6.76629195844196,6.22851163485973,6.29446490741208,-1,500,30,8103,1
"11",11.5017105035732,10.6339345524435,10.2660905435964,10.7020938973642,0,500,30,8103,1
"12",30,28.3605565280459,25,45.958,1,500,30,8103,1
"13",15.9169337120574,15.9589553708591,14.367816091954,16.6107382550335,-1,100,30,8103,2
"14",20.4524348088881,19.8257083310782,17.9263630023931,20.5989503518246,0,100,30,8103,2
"15",30,30.7909274712536,24,26.0625,1,100,30,8103,2
"16",15.9169337120574,15.3723570757804,14.2146410803127,15.2257077276205,-1,200,30,8103,2
"17",20.4524348088881,19.4323293268881,18.3960214151312,20.2246412397445,0,200,30,8103,2
"18",30,27.7212825439486,27,39.4375,1,200,30,8103,2
"19",15.9169337120574,15.0578863581459,13.4048257372654,13.9850327408793,-1,300,30,8103,2
"20",20.4524348088881,19.9131729557754,19.0374686794054,20.0828078336883,0,300,30,8103,2
"21",30,30.4478491802078,29,31.2425,1,300,30,8103,2
"22",15.9169337120574,15.8477768520366,15.4301938032342,15.8896955801809,-1,500,30,8103,2
"23",20.4524348088881,20.1408940859482,19.5370985939166,20.0623190033212,0,500,30,8103,2
"24",30,27.4969425434882,27,27,1,500,30,8103,2
"25",22.4319805644602,22.454691570138,19.2307692307692,23.5714285714285,-1,100,30,8103,3
"26",25.7078218180166,25.303922080642,22.6574784958543,27.7090634565241,0,100,30,8103,3
"27",30,29.2684275771414,29,37.019,1,100,30,8103,3
"28",22.4319805644602,22.6435657398351,21.0526315789474,23.4117647058824,-1,200,30,8103,3
"29",25.7078218180166,26.061755020369,24.47604859352,26.3461673699177,0,200,30,8103,3
"30",30,30.2909380061971,29,29.24875,1,200,30,8103,3
"31",22.4319805644602,23.0881012081149,22.5225225225225,24.2694805194805,-1,300,30,8103,3
"32",25.7078218180166,26.4453192576949,25.4093525868284,26.7009436413448,0,300,30,8103,3
"33",30,30.7839010474411,30,30,1,300,30,8103,3
"34",22.4319805644602,23.1560597833852,23.0627306273063,24.1295938104449,-1,500,30,8103,3
"35",25.7078218180166,26.5691084471093,26.0196309347986,26.7959971766928,0,500,30,8103,3
"36",30,31.0483160110906,30,30,1,500,30,8103,3
"37",11.14283117744,10.9758079809281,9.80392156862745,10.7608695652174,-1,100,30,8103,4
"38",15.7645132275614,15.6674711360862,13.497805681911,15.467733405128,0,100,30,8103,4
"39",30,27.931574892222,20,26.1875,1,100,30,8103,4
"40",11.14283117744,12.4781520692974,13.0378096479791,13.8772663877266,-1,200,30,8103,4
"41",15.7645132275614,17.9109251096911,16.2052681331431,17.7721243668214,0,200,30,8103,4
"42",30,33.7389398103366,24,38.925,1,200,30,8103,4
"43",11.14283117744,11.4251740166473,11.3924050632911,11.8026315789474,-1,300,30,8103,4
"44",15.7645132275614,15.9253122879821,15.1929904379608,15.8905122537815,0,300,30,8103,4
"45",30,27.6680559460099,24,26.2425,1,300,30,8103,4
"46",11.14283117744,11.175996778091,11.0132158590308,11.2387387387388,-1,500,30,8103,4
"47",15.7645132275614,15.7946313046563,15.410953543955,15.9270180354702,0,500,30,8103,4
"48",30,30.423604178292,28,31.992,1,500,30,8103,4
"49",14.1327896922728,14.7948657087038,13.4048257372654,15.3250773993808,-1,100,30,8103,5
"50",18.92908672246,20.7838473017016,18.4096102574236,22.8746554172031,0,100,30,8103,5
"51",30,35.3990509471434,28,39.979,1,100,30,8103,5
"52",14.1327896922728,15.6439141640844,16.1550888529887,17.4868189806678,-1,200,30,8103,5
"53",18.92908672246,21.0594305275889,19.9505651103277,21.4731999787849,0,200,30,8103,5
"54",30,29.85367715477,27,28.4925,1,200,30,8103,5
"55",14.1327896922728,15.2493570039521,15.5709342560554,16.3686131386861,-1,300,30,8103,5
"56",18.92908672246,19.8985876881955,18.878915406524,19.8677264168913,0,300,30,8103,5
"57",30,26.8901734734378,26,30.485,1,300,30,8103,5
"58",14.1327896922728,14.1411638231927,13.9213720904332,14.2914423187078,-1,500,30,8103,5
"59",18.92908672246,18.7905602612719,18.246818583134,18.8069187928088,0,500,30,8103,5
"60",30,42.8513403241785,28,29.996,1,500,30,8103,5
