"qtile","truediv","chaoest","obsD","l","inds","reps"
33.8,15,16.5,14.2857142857143,-1,100,500
42.15,15,15.9163987138263,13.8504155124654,-1,100,500
3.55,15,21.063829787234,17.5438596491228,-1,100,500
56.55,15,14.776119402985,12.987012987013,-1,100,500
24.75,15,17.3076923076923,14.8809523809524,-1,100,500
86.4,15,12.2222222222222,10.989010989011,-1,100,500
53.45,15,14.9546827794561,13.1233595800525,-1,100,500
37.9,15,16.0194174757281,13.9275766016713,-1,100,500
87.4,15,12.2222222222222,10.989010989011,-1,100,500
62.7,15,14.3478260869565,12.6582278481013,-1,100,500
92.35,15,11.3532110091743,10.2880658436214,-1,100,500
24.5,15,18.0656934306569,15.4320987654321,-1,100,500
57.1,15,14.7321428571428,12.9533678756477,-1,100,500
58.1,15,14.6884272997032,12.9198966408269,-1,100,500
29.55,15,16.7796610169491,14.4927536231884,-1,100,500
32.95,15,16.1764705882353,14.0449438202247,-1,100,500
9.45,15,18.9655172413793,16.0771704180064,-1,100,500
29.6,15,16.9520547945205,14.6198830409357,-1,100,500
34.15,15,16.8367346938775,14.5348837209302,-1,100,500
89.4,15,11.8990384615384,10.7296137339056,-1,100,500
69.4,15,13.9830508474576,12.3762376237624,-1,100,500
27.1,15,16.7796610169491,14.4927536231884,-1,100,500
20.75,15,17.6156583629893,15.1057401812689,-1,100,500
85.25,15,12.5954198473282,11.2866817155756,-1,100,500
0,15,26.4705882352941,21.0970464135021,-1,100,500
86.15,15,12.7249357326478,11.3895216400911,-1,100,500
76.6,15,13.4877384196185,11.9904076738609,-1,100,500
49.9,15,15.3250773993808,13.4048257372654,-1,100,500
85.25,15,12.4060150375939,11.1358574610245,-1,100,500
52.5,15,15.0455927051671,13.1926121372032,-1,100,500
38.05,15,15.9163987138263,13.8504155124654,-1,100,500
98.6,15,9.55598455598453,8.80281690140845,-1,100,500
95.65,15,11.4318706697459,10.351966873706,-1,100,500
83.15,15,12.890625,11.5207373271889,-1,100,500
0.35,15,25.6476683937823,20.5761316872428,-1,100,500
63.15,15,14.3063583815028,12.6262626262626,-1,100,500
13.5,15,18.2656826568265,15.5763239875389,-1,100,500
53.8,15,14.9096385542168,13.0890052356021,-1,100,500
16.5,15,17.8057553956834,15.2439024390244,-1,100,500
82.45,15,12.4371859296482,11.1607142857143,-1,100,500
58.1,15,14.7321428571428,12.9533678756477,-1,100,500
58.05,15,14.7321428571428,12.9533678756477,-1,100,500
88.05,15,12.0437956204379,10.8459869848156,-1,100,500
55.65,15,14.776119402985,12.987012987013,-1,100,500
68.6,15,13.9830508474576,12.3762376237624,-1,100,500
56.2,15,14.8203592814371,13.0208333333333,-1,100,500
95.35,15,11.7577197149643,10.6157112526539,-1,100,500
16.25,15,17.6156583629893,15.1057401812689,-1,100,500
1.2,15,22.4999999999999,18.5185185185185,-1,100,500
0.65,15,22.7064220183486,18.6567164179104,-1,100,500
93.55,15,11.7021276595745,10.5708245243129,-1,100,500
65.3,15,14.1833810888252,12.531328320802,-1,100,500
77.15,15,13.4146341463414,11.9331742243437,-1,100,500
39.35,15,16.4451827242524,14.2450142450142,-1,100,500
92.5,15,11.8705035971223,10.7066381156317,-1,100,500
71.8,15,13.75,12.1951219512195,-1,100,500
0,15,27.4999999999999,21.7391304347826,-1,100,500
31.9,15,16.7229729729729,14.4508670520231,-1,100,500
82.5,15,12.6923076923076,11.3636363636364,-1,100,500
36.35,15,16.3366336633663,14.1643059490085,-1,100,500
23.45,15,17.4911660777385,15.015015015015,-1,100,500
67.6,15,13.9044943820225,12.3152709359606,-1,100,500
32.85,15,16.6107382550335,14.367816091954,-1,100,500
66.45,15,14.0226628895184,12.4069478908189,-1,100,500
20.6,15,17.4911660777385,15.015015015015,-1,100,500
50.3,15,15.2307692307692,13.3333333333333,-1,100,500
37.5,15,16.0194174757281,13.9275766016713,-1,100,500
62.25,15,14.4314868804664,12.7226463104326,-1,100,500
77.25,15,13.3783783783783,11.9047619047619,-1,100,500
3.75,15,19.7211155378486,16.6112956810631,-1,100,500
76.85,15,13.2707774798927,11.8203309692671,-1,100,500
75.35,15,13.5616438356164,12.0481927710843,-1,100,500
92.4,15,11.0244988864142,10.0200400801603,-1,100,500
68.05,15,13.7883008356545,12.2249388753056,-1,100,500
84.8,15,12.7906976744186,11.441647597254,-1,100,500
28.1,15,16.7796610169491,14.4927536231884,-1,100,500
5.55,15,20.798319327731,17.3611111111111,-1,100,500
29.9,15,17.0689655172413,14.7058823529412,-1,100,500
89,15,12.0145631067961,10.8225108225108,-1,100,500
99.9,15,7.67441860465114,7.19424460431655,-1,100,500
99.35,15,9.76331360946744,8.97666068222621,-1,100,500
11.55,15,19.260700389105,16.2866449511401,-1,100,500
78.85,15,13.4146341463414,11.9331742243437,-1,100,500
58.5,15,14.7321428571428,12.9533678756477,-1,100,500
0.8,15,22.2972972972973,18.3823529411765,-1,100,500
65.55,15,14.1833810888252,12.531328320802,-1,100,500
39.05,15,16.0194174757281,13.9275766016713,-1,100,500
89.05,15,11.9277108433735,10.752688172043,-1,100,500
56.2,15,14.8203592814371,13.0208333333333,-1,100,500
85.15,15,12.2828784119106,11.037527593819,-1,100,500
77.25,15,13.2,11.7647058823529,-1,100,500
70.95,15,13.75,12.1951219512195,-1,100,500
49.8,15,15.2777777777777,13.3689839572192,-1,100,500
67.2,15,14.1025641025641,12.4688279301746,-1,100,500
77.75,15,13.235294117647,11.7924528301887,-1,100,500
49.7,15,15.2307692307692,13.3333333333333,-1,100,500
6.2,15,19.6428571428571,16.5562913907285,-1,100,500
65.4,15,14.2651296829971,12.5944584382872,-1,100,500
6.9,15,19.5652173913043,16.5016501650165,-1,100,500
78.55,15,13.4146341463414,11.9331742243437,-1,100,500
82.45,15,12.4685138539043,11.1856823266219,-1,100,500
66.1,15,14.2241379310344,12.5628140703518,-1,100,500
46.8,15,15.46875,13.5135135135135,-1,100,500
28.3,15,17.0689655172413,14.7058823529412,-1,100,500
4.2,15,19.9596774193548,16.7785234899329,-1,100,500
68,15,13.9044943820224,12.3152709359606,-1,100,500
41,15,15.9677419354838,13.8888888888889,-1,100,500
66.95,15,14.1025641025641,12.4688279301746,-1,100,500
71.7,15,13.8268156424581,12.2549019607843,-1,100,500
89.7,15,11.6470588235294,10.5263157894737,-1,100,500
14.85,15,18.7499999999999,15.9235668789809,-1,100,500
95.2,15,10.9513274336283,9.9601593625498,-1,100,500
98.7,15,9.66796874999997,8.89679715302491,-1,100,500
42.2,15,15.6645569620253,13.6612021857923,-1,100,500
30.95,15,16.6107382550335,14.367816091954,-1,100,500
28,15,17.2473867595818,14.8367952522255,-1,100,500
29.1,15,17.1280276816608,14.7492625368732,-1,100,500
98.1,15,10.0202429149797,9.19117647058824,-1,100,500
76.05,15,13.3423180592992,11.8764845605701,-1,100,500
8.8,15,20.5394190871369,17.1821305841924,-1,100,500
19.6,15,17.6156583629893,15.1057401812689,-1,100,500
80.55,15,12.9242819843342,11.5473441108545,-1,100,500
69.05,15,13.7883008356546,12.2249388753056,-1,100,500
39.95,15,16.0714285714285,13.9664804469274,-1,100,500
77.4,15,13.0952380952381,11.6822429906542,-1,100,500
15.1,15,18.2656826568265,15.5763239875389,-1,100,500
46.2,15,15.5172413793103,13.550135501355,-1,100,500
9.55,15,19.260700389105,16.2866449511401,-1,100,500
50.3,15,15.0914634146341,13.2275132275132,-1,100,500
59.1,15,14.6884272997032,12.9198966408269,-1,100,500
84.35,15,12.4685138539042,11.1856823266219,-1,100,500
76.7,15,13.6363636363636,12.1065375302663,-1,100,500
47.55,15,15.4205607476635,13.4770889487871,-1,100,500
63.2,15,14.2651296829971,12.5944584382872,-1,100,500
11.1,15,18.4014869888476,15.6739811912226,-1,100,500
57.25,15,14.776119402985,12.987012987013,-1,100,500
78.05,15,13.129973474801,11.7096018735363,-1,100,500
67.4,15,14.0226628895184,12.4069478908189,-1,100,500
98.9,15,9.76331360946743,8.97666068222621,-1,100,500
4.75,15,20.3703703703703,17.0648464163823,-1,100,500
0.8,15,21.7105263157894,17.9856115107914,-1,100,500
66.5,15,14.0625,12.4378109452736,-1,100,500
4.1,15,20.1219512195121,16.8918918918919,-1,100,500
65.6,15,14.1428571428571,12.5,-1,100,500
8.15,15,18.8212927756653,15.9744408945687,-1,100,500
39.05,15,16.1237785016286,14.0056022408964,-1,100,500
42.3,15,15.9163987138263,13.8504155124654,-1,100,500
70,15,13.8268156424581,12.2549019607843,-1,100,500
70.4,15,13.8268156424581,12.2549019607843,-1,100,500
95.6,15,10.8078602620087,9.84251968503937,-1,100,500
15.35,15,18.4014869888476,15.6739811912226,-1,100,500
62.45,15,14.3478260869565,12.6582278481013,-1,100,500
74.4,15,13.3064516129032,11.8483412322275,-1,100,500
2.9,15,20.8860759493671,17.4216027874564,-1,100,500
49.6,15,15.2307692307692,13.3333333333333,-1,100,500
71.2,15,13.6363636363636,12.1065375302663,-1,100,500
89.2,15,12.1026894865525,10.8932461873638,-1,100,500
72.5,15,13.6363636363636,12.1065375302663,-1,100,500
6.15,15,19.8795180722891,16.7224080267559,-1,100,500
41.05,15,15.8653846153846,13.8121546961326,-1,100,500
0.6,15,21.806167400881,18.0505415162455,-1,100,500
26.15,15,16.7229729729729,14.4508670520231,-1,100,500
17.6,15,17.870036101083,15.2905198776758,-1,100,500
73.55,15,13.4510869565217,11.9617224880383,-1,100,500
96.75,15,10.6451612903226,9.70873786407767,-1,100,500
61.85,15,14.4314868804664,12.7226463104326,-1,100,500
41.55,15,15.9163987138263,13.8504155124654,-1,100,500
0.9,15,23.0232558139534,18.8679245283019,-1,100,500
90.75,15,11.5654205607477,10.4602510460251,-1,100,500
61.25,15,14.5588235294117,12.8205128205128,-1,100,500
20.8,15,17.6156583629893,15.1057401812689,-1,100,500
40.5,15,15.8653846153846,13.8121546961326,-1,100,500
13.65,15,18.8931297709923,16.025641025641,-1,100,500
94.25,15,11.4318706697459,10.351966873706,-1,100,500
14.65,15,18.2656826568265,15.5763239875389,-1,100,500
61.8,15,14.516129032258,12.7877237851662,-1,100,500
43.85,15,15.6645569620253,13.6612021857923,-1,100,500
88.3,15,12.2222222222222,10.989010989011,-1,100,500
59.35,15,14.6017699115044,12.853470437018,-1,100,500
13.55,15,18.8931297709923,16.025641025641,-1,100,500
19.05,15,18.1985294117647,15.527950310559,-1,100,500
0.3,15,25.3846153846153,20.4081632653061,-1,100,500
67.2,15,14.1428571428571,12.5,-1,100,500
13.35,15,18.4014869888475,15.6739811912226,-1,100,500
77.2,15,13.0952380952381,11.6822429906542,-1,100,500
73.05,15,13.4510869565217,11.9617224880383,-1,100,500
87.1,15,11.9565217391304,10.7758620689655,-1,100,500
