"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.496,0.496,200.656,194.656,198,192,198.42476,198,1,1778
0.918,0.918,199.04,192.04,196,189,198.42476,196,1,1778
0.1825,0.1825,203.7065,195.7065,200,192,198.42476,200,1,1778
0.203,0.203,204.679,194.679,202,192,198.42476,200,1,1778
0.188,0.188,203.7385,195.7385,200,192,198.42476,200,1,1778
0.478,0.478,201.5115,194.5115,199,192,198.42476,198,1,1778
0.8965,0.8965,198.9225,191.9225,196,189,198.42476,196,1,1778
0.4565,0.4565,202.416,194.416,199,191,198.42476,199,1,1778
0.4365,0.4365,202.33,195.33,200,193,198.42476,199,1,1778
0.938,0.938,199.1885,192.1885,196,189,198.42476,196,1,1778
0.2535,0.2535,201.532,195.532,199,193,198.42476,199,1,1778
0.8735,0.8735,199.87,191.87,198,190,198.42476,196,1,1778
0.6505,0.6505,201.3685,194.3685,198,191,198.42476,198,1,1778
0.311,0.311,202.4985,194.4985,198,190,198.42476,199,1,1778
0.42,0.42,203.1865,194.1865,199,190,198.42476,199,1,1778
0.644,0.644,200.209,194.209,198,192,198.42476,198,1,1778
0.2935,0.2935,202.463,194.463,198,190,198.42476,199,1,1778
0.17,0.17,203.5405,195.5405,200,192,198.42476,200,1,1778
0.179,0.179,203.706,195.706,200,192,198.42476,200,1,1778
0.29,0.29,204.383,195.383,201,192,198.42476,200,1,1778
0.468,0.468,202.421,194.421,199,191,198.42476,199,1,1778
0.6,0.6,202.0765,194.0765,198,190,198.42476,198,1,1778
0.2805,0.2805,202.4505,194.4505,198,190,198.42476,199,1,1778
0.35,0.35,202.7925,194.7925,200,192,198.42476,199,1,1778
0.9765,0.9765,197.4265,191.4265,195,189,198.42476,195,1,1778
0.3025,0.3025,201.677,195.677,199,193,198.42476,199,1,1778
0.6015,0.6015,202.088,194.088,198,190,198.42476,198,1,1778
0.277,0.277,202.497,195.497,199,192,198.42476,199,1,1778
0.19,0.19,203.7685,195.7685,201,193,198.42476,200,1,1778
0.981,0.981,197.986,190.986,195,188,198.42476,195,1,1778
0.486,0.486,201.5375,194.5375,198,191,198.42476,198,1,1778
0.6015,0.6015,201.055,194.055,198,191,198.42476,198,1,1778
0.6685,0.6685,201.3615,194.3615,199,192,198.42476,198,1,1778
0.299,0.299,202.4625,194.4625,198,190,198.42476,199,1,1778
0.31,0.31,202.6515,194.6515,199,191,198.42476,199,1,1778
0.955,0.955,198.7565,190.7565,196,188,198.42476,195,1,1778
0.2115,0.2115,203.9075,195.9075,202,194,198.42476,200,1,1778
0.453,0.453,203.344,194.344,199,190,198.42476,199,1,1778
0.384,0.384,202.0595,195.0595,199,192,198.42476,199,1,1778
0.9715,0.9715,198.821,190.821,195,187,198.42476,195,1,1778
0.2015,0.2015,204.57,195.57,200,191,198.42476,200,1,1778
0.3415,0.3415,202.7325,194.7325,200,192,198.42476,199,1,1778
0.333,0.333,202.758,194.758,199,191,198.42476,199,1,1778
0.9935,0.9935,197.9725,189.9725,196,188,198.42476,194,1,1778
0.8385,0.8385,200.3245,193.3245,198,191,198.42476,197,1,1778
0.245,0.245,203.3355,196.3355,200,193,198.42476,200,1,1778
0.692,0.692,200.49,193.49,197,190,198.42476,197,1,1778
0.4075,0.4075,202.143,195.143,198,191,198.42476,199,1,1778
0.469,0.469,203.383,194.383,201,192,198.42476,199,1,1778
0.1935,0.1935,204.516,195.516,202,193,198.42476,200,1,1778
0.748,0.748,200.887,192.887,197,189,198.42476,197,1,1778
0.4785,0.4785,203.4095,194.4095,200,191,198.42476,199,1,1778
0.6525,0.6525,201.3875,194.3875,197,190,198.42476,198,1,1778
0.3905,0.3905,202.0595,195.0595,201,194,198.42476,199,1,1778
0.8465,0.8465,200.316,193.316,197,190,198.42476,197,1,1778
0.762,0.762,200.853,192.853,199,191,198.42476,197,1,1778
0.334,0.334,202.715,194.715,198,190,198.42476,199,1,1778
0.417,0.417,202.2465,195.2465,199,192,198.42476,199,1,1778
0.613,0.613,201.17,194.17,198,191,198.42476,198,1,1778
0.5675,0.5675,201.883,193.883,199,191,198.42476,198,1,1778
0.609,0.609,201.193,193.193,199,191,198.42476,198,1,1778
0.1635,0.1635,203.573,195.573,200,192,198.42476,200,1,1778
0.5695,0.5695,200.942,193.942,198,191,198.42476,198,1,1778
0.191,0.191,203.6705,195.6705,199,191,198.42476,200,1,1778
0.5265,0.5265,201.7335,193.7335,198,190,198.42476,198,1,1778
0.3655,0.3655,202.9065,194.9065,200,192,198.42476,199,1,1778
0.622,0.622,202.3055,193.3055,201,192,198.42476,198,1,1778
0.176,0.176,203.5415,195.5415,199,191,198.42476,200,1,1778
0.583,0.583,200.943,193.943,198,191,198.42476,198,1,1778
0.405,0.405,202.1195,195.1195,199,192,198.42476,199,1,1778
0.6925,0.6925,200.503,193.503,197,190,198.42476,197,1,1778
0.398,0.398,202.9465,194.9465,201,193,198.42476,199,1,1778
0.4245,0.4245,201.279,195.279,199,193,198.42476,199,1,1778
0.3925,0.3925,203.7525,193.7525,203,193,198.42476,199,1,1778
0.2825,0.2825,203.3425,196.3425,200,193,198.42476,200,1,1778
0.5345,0.5345,201.718,193.718,199,191,198.42476,198,1,1778
0.488,0.488,201.5175,193.5175,198,190,198.42476,198,1,1778
0.3445,0.3445,202.688,194.688,199,191,198.42476,199,1,1778
0.38,0.38,202.0505,195.0505,199,192,198.42476,199,1,1778
0.4695,0.4695,201.4395,193.4395,198,190,198.42476,198,1,1778
0.6115,0.6115,201.0495,194.0495,199,192,198.42476,198,1,1778
0.324,0.324,202.7125,194.7125,199,191,198.42476,199,1,1778
0.404,0.404,203.0135,195.0135,200,192,198.42476,199,1,1778
0.343,0.343,201.8855,194.8855,199,192,198.42476,199,1,1778
0.615,0.615,201.153,194.153,198,191,198.42476,198,1,1778
0.354,0.354,202.8405,194.8405,199,191,198.42476,199,1,1778
0.292,0.292,201.6235,195.6235,199,193,198.42476,199,1,1778
0.8045,0.8045,200.08,193.08,197,190,198.42476,197,1,1778
0.33,0.33,202.6475,194.6475,199,191,198.42476,199,1,1778
0.848,0.848,199.9175,190.9175,198,189,198.42476,196,1,1778
0.4595,0.4595,200.4595,194.4595,198,192,198.42476,198,1,1778
