"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.886,0.886,48.546,39.546,45,36,46.77356,44,1,178
0.743,0.743,51.5685,38.5685,49,36,46.77356,45,1,178
0.2445,0.2445,54.5845,43.5845,51,40,46.77356,49,1,178
0.235,0.235,55.131,43.131,51,39,46.77356,49,1,178
0.8595,0.8595,49.264,36.264,47,34,46.77356,43,1,178
0.6335,0.6335,51.493,40.493,47,36,46.77356,46,1,178
0.547,0.547,52.9015,39.9015,51,38,46.77356,46,1,178
0.107,0.107,56.733,44.733,52,40,46.77356,51,1,178
0.1195,0.1195,55.974,43.974,51,39,46.77356,50,1,178
0.0785,0.0785,58.4485,45.4485,57,44,46.77356,52,1,178
0.997,0.997,44.935,34.935,43,33,46.77356,40,1,178
0.999,0.999,44.1215,36.1215,40,32,46.77356,40,1,178
0.882,0.882,50.7005,36.7005,51,37,46.77356,43,1,178
0.13,0.13,57.635,44.635,55,42,46.77356,51,1,178
0.2795,0.2795,52.8055,41.8055,47,36,46.77356,48,1,178
0.678,0.678,50.754,40.754,47,37,46.77356,46,1,178
0.929,0.929,48.038,36.038,45,33,46.77356,42,1,178
0.3085,0.3085,53.8955,40.8955,50,37,46.77356,48,1,178
0.6825,0.6825,50.9115,38.9115,48,36,46.77356,45,1,178
0.191,0.191,56.7245,43.7245,52,39,46.77356,50,1,178
0.5615,0.5615,53.9725,38.9725,52,37,46.77356,46,1,178
0.132,0.132,56.017,44.017,52,40,46.77356,50,1,178
0.624,0.624,52.446,39.446,49,36,46.77356,46,1,178
0.47,0.47,52.246,41.246,48,37,46.77356,47,1,178
0.4575,0.4575,52.245,41.245,48,37,46.77356,47,1,178
0.464,0.464,53.2365,41.2365,50,38,46.77356,47,1,178
0.697,0.697,51.058,39.058,48,36,46.77356,45,1,178
0.5005,0.5005,53.4425,40.4425,51,38,46.77356,47,1,178
0.9405,0.9405,48.704,34.704,47,33,46.77356,42,1,178
0.687,0.687,50.713,40.713,45,35,46.77356,46,1,178
0.4575,0.4575,53.213,41.213,49,37,46.77356,47,1,178
0.0415,0.0415,60.787,45.787,58,43,46.77356,53,1,178
0.617,0.617,52.3965,40.3965,48,36,46.77356,46,1,178
0.642,0.642,52.875,37.875,52,37,46.77356,45,1,178
0.5515,0.5515,51.885,39.885,48,36,46.77356,46,1,178
0.77,0.77,50.6105,39.6105,47,36,46.77356,45,1,178
0.633,0.633,52.695,38.695,50,36,46.77356,46,1,178
0.8215,0.8215,48.993,38.993,45,35,46.77356,44,1,178
0.0935,0.0935,59.5805,44.5805,58,43,46.77356,52,1,178
0.2465,0.2465,54.539,43.539,49,38,46.77356,49,1,178
0.021,0.021,61.31,47.31,58,44,46.77356,54,1,178
0.648,0.648,51.5995,40.5995,47,36,46.77356,46,1,178
0.268,0.268,57.1435,41.1435,55,39,46.77356,49,1,178
0.0025,0.0025,62.3755,49.3755,57,44,46.77356,56,1,178
0.243,0.243,56.845,41.845,55,40,46.77356,49,1,178
0.569,0.569,51.9765,39.9765,49,37,46.77356,46,1,178
0.9795,0.9795,46.6025,36.6025,43,33,46.77356,42,1,178
0.2175,0.2175,55.1865,43.1865,50,38,46.77356,49,1,178
0.113,0.113,55.9835,43.9835,52,40,46.77356,50,1,178
0.709,0.709,50.0045,40.0045,46,36,46.77356,45,1,178
0.775,0.775,50.3915,39.3915,45,34,46.77356,45,1,178
0.27,0.27,52.956,42.956,47,37,46.77356,48,1,178
0.1215,0.1215,57.552,43.552,54,40,46.77356,51,1,178
0.422,0.422,52.9765,40.9765,50,38,46.77356,47,1,178
0.4345,0.4345,53.009,41.009,50,38,46.77356,47,1,178
0.439,0.439,52.989,40.989,50,38,46.77356,47,1,178
0.415,0.415,54.7235,40.7235,54,40,46.77356,48,1,178
0.334,0.334,53.265,43.265,49,39,46.77356,48,1,178
0.597,0.597,51.2845,40.2845,47,36,46.77356,46,1,178
0.957,0.957,46.986,36.986,44,34,46.77356,42,1,178
0.5385,0.5385,52.864,38.864,50,36,46.77356,46,1,178
0.436,0.436,53.016,41.016,49,37,46.77356,47,1,178
0.346,0.346,54.265,42.265,50,38,46.77356,48,1,178
0.9095,0.9095,48.6265,34.6265,47,33,46.77356,42,1,178
0.119,0.119,57.493,44.493,53,40,46.77356,51,1,178
0.997,0.997,45.6385,36.6385,42,33,46.77356,41,1,178
0.5675,0.5675,52.153,39.153,48,35,46.77356,46,1,178
0.9535,0.9535,47.051,35.051,46,34,46.77356,41,1,178
0.108,0.108,55.2865,45.2865,48,38,46.77356,50,1,178
0.3005,0.3005,53.042,42.042,49,38,46.77356,48,1,178
0.828,0.828,48.813,38.813,45,35,46.77356,44,1,178
0.5335,0.5335,53.7805,38.7805,52,37,46.77356,46,1,178
0.7305,0.7305,48.9175,40.9175,44,36,46.77356,45,1,178
0.6405,0.6405,51.555,40.555,47,36,46.77356,46,1,178
0.1575,0.1575,55.6385,44.6385,52,41,46.77356,50,1,178
0.836,0.836,49.7065,37.7065,47,35,46.77356,44,1,178
0.2,0.2,56.7645,43.7645,52,39,46.77356,50,1,178
0.2035,0.2035,57.412,42.412,55,40,46.77356,50,1,178
0.3145,0.3145,56.6765,41.6765,54,39,46.77356,49,1,178
0.238,0.238,56.859,40.859,56,40,46.77356,49,1,178
0.3755,0.3755,53.6175,42.6175,50,39,46.77356,48,1,178
0.332,0.332,55.858,40.858,53,38,46.77356,48,1,178
0.5485,0.5485,51.889,39.889,49,37,46.77356,46,1,178
0.011,0.011,62.416,48.416,57,43,46.77356,55,1,178
0.4365,0.4365,54.045,40.045,51,37,46.77356,47,1,178
0.9455,0.9455,47.454,38.454,43,34,46.77356,43,1,178
0.512,0.512,52.624,41.624,48,37,46.77356,47,1,178
0.363,0.363,55.128,41.128,54,40,46.77356,48,1,178
0.207,0.207,56.574,43.574,53,40,46.77356,50,1,178
0.772,0.772,50.585,39.585,47,36,46.77356,45,1,178
0.415,0.415,51.986,41.986,47,37,46.77356,47,1,178
0.922,0.922,49.522,33.522,50,34,46.77356,41,1,178
0.7715,0.7715,50.666,39.666,47,36,46.77356,45,1,178
0.696,0.696,51.0345,39.0345,48,36,46.77356,45,1,178
0.979,0.979,45.93,35.93,44,34,46.77356,41,1,178
0.6985,0.6985,51.245,38.245,48,35,46.77356,45,1,178
0.134,0.134,56.0345,44.0345,52,40,46.77356,50,1,178
0.498,0.498,52.458,41.458,47,36,46.77356,47,1,178
0.692,0.692,49.8835,39.8835,45,35,46.77356,45,1,178
0.866,0.866,48.8055,37.8055,45,34,46.77356,43,1,178
0.6185,0.6185,52.423,39.423,49,36,46.77356,46,1,178
0.188,0.188,56.355,43.355,54,41,46.77356,50,1,178
0.46,0.46,52.2135,41.2135,48,37,46.77356,47,1,178
0.283,0.283,55.653,42.653,52,39,46.77356,49,1,178
0.744,0.744,50.908,36.908,51,37,46.77356,44,1,178
0.571,0.571,52.1065,40.1065,49,37,46.77356,46,1,178
0.348,0.348,54.2415,41.2415,52,39,46.77356,48,1,178
0.836,0.836,49.252,38.252,45,34,46.77356,44,1,178
0.491,0.491,52.3875,41.3875,47,36,46.77356,47,1,178
0.7725,0.7725,50.309,40.309,46,36,46.77356,45,1,178
0.8785,0.8785,49.663,38.663,46,35,46.77356,44,1,178
0.255,0.255,56.0785,42.0785,53,39,46.77356,49,1,178
0.5445,0.5445,53.679,40.679,51,38,46.77356,47,1,178
0.382,0.382,53.6055,42.6055,50,39,46.77356,48,1,178
0.0375,0.0375,57.8365,45.8365,54,42,46.77356,52,1,178
0.994,0.994,45.5315,34.5315,44,33,46.77356,40,1,178
0.97,0.97,47.5755,36.5755,44,33,46.77356,42,1,178
0.8915,0.8915,48.5995,38.5995,45,35,46.77356,44,1,178
0.599,0.599,52.262,40.262,48,36,46.77356,46,1,178
0.758,0.758,50.5155,39.5155,46,35,46.77356,45,1,178
0.4285,0.4285,52.9075,40.9075,50,38,46.77356,47,1,178
0.894,0.894,47.818,37.818,45,35,46.77356,43,1,178
0.9685,0.9685,47.6155,36.6155,45,34,46.77356,42,1,178
0.6235,0.6235,52.5315,39.5315,49,36,46.77356,46,1,178
0.7825,0.7825,50.4615,39.4615,47,36,46.77356,45,1,178
0.8865,0.8865,48.4655,39.4655,44,35,46.77356,44,1,178
0.4745,0.4745,54.205,40.205,51,37,46.77356,47,1,178
0.083,0.083,57.088,45.088,51,39,46.77356,51,1,178
0.975,0.975,47.7435,36.7435,45,34,46.77356,42,1,178
0.8515,0.8515,49.055,39.055,44,34,46.77356,44,1,178
0.7725,0.7725,50.7195,38.7195,47,35,46.77356,45,1,178
0.6915,0.6915,50.988,38.988,47,35,46.77356,45,1,178
0,0,69.5005,54.5005,65,50,46.77356,62,1,178
0.9815,0.9815,46.682,35.682,44,33,46.77356,41,1,178
0.22,0.22,55.9155,42.9155,53,40,46.77356,49,1,178
0.6915,0.6915,50.9015,38.9015,47,35,46.77356,45,1,178
0.934,0.934,48,38,44,34,46.77356,43,1,178
0.4775,0.4775,53.211,41.211,49,37,46.77356,47,1,178
0.8385,0.8385,49.5455,38.5455,45,34,46.77356,44,1,178
0.153,0.153,57.117,43.117,53,39,46.77356,50,1,178
0.1955,0.1955,57.329,42.329,54,39,46.77356,50,1,178
0.0115,0.0115,60.3255,47.3255,55,42,46.77356,54,1,178
0.6965,0.6965,51.001,39.001,47,35,46.77356,45,1,178
0.4075,0.4075,55.543,40.543,53,38,46.77356,48,1,178
0.671,0.671,50.9355,38.9355,48,36,46.77356,45,1,178
0.3485,0.3485,55.227,41.227,52,38,46.77356,48,1,178
0.1915,0.1915,57.3845,42.3845,55,40,46.77356,50,1,178
0.2095,0.2095,55.0655,43.0655,51,39,46.77356,49,1,178
0.26,0.26,55.4815,42.4815,52,39,46.77356,49,1,178
