"qtile","truediv","chaoest","obsD","l","inds","reps"
17.75,26.8519167514429,32.1428571428571,24.5098039215686,-1,100,500
27.25,26.8519167514429,29.9999999999999,23.2558139534884,-1,100,500
3.7,26.8519167514429,37.2180451127819,27.3224043715847,-1,100,500
6,26.8519167514429,35.6115107913668,26.4550264550265,-1,100,500
82.65,26.8519167514429,23.0232558139534,18.8679245283019,-1,100,500
85.7,26.8519167514429,21.9026548672566,18.1159420289855,-1,100,500
9.8,26.8519167514429,34.6153846153845,25.9067357512953,-1,100,500
61.35,26.8519167514429,25.7812499999999,20.6611570247934,-1,100,500
83.7,26.8519167514429,23.0232558139534,18.8679245283019,-1,100,500
1.1,26.8519167514429,40.5737704918032,29.0697674418605,-1,100,500
46.7,26.8519167514429,27.8089887640449,21.9298245614035,-1,100,500
30.8,26.8519167514429,29.2899408284023,22.8310502283105,-1,100,500
18.5,26.8519167514429,30.9374999999999,23.8095238095238,-1,100,500
63.7,26.8519167514429,25.6476683937823,20.5761316872428,-1,100,500
15.7,26.8519167514429,31.9354838709677,24.390243902439,-1,100,500
48,26.8519167514429,27.6536312849161,21.8340611353712,-1,100,500
48.1,26.8519167514429,27.3480662983425,21.6450216450216,-1,100,500
52.6,26.8519167514429,26.9021739130434,21.3675213675214,-1,100,500
42.6,26.8519167514429,28.2857142857142,22.2222222222222,-1,100,500
30.15,26.8519167514429,29.9999999999999,23.2558139534884,-1,100,500
3.25,26.8519167514429,36.6666666666666,27.027027027027,-1,100,500
84.8,26.8519167514429,22.1973094170403,18.3150183150183,-1,100,500
2.55,26.8519167514429,35.8695652173912,26.5957446808511,-1,100,500
68.6,26.8519167514429,25.2551020408163,20.3252032520325,-1,100,500
8.1,26.8519167514429,34.3749999999999,25.7731958762887,-1,100,500
4.65,26.8519167514429,34.1379310344827,25.6410256410256,-1,100,500
17.15,26.8519167514429,31.7307692307691,24.2718446601942,-1,100,500
73.85,26.8519167514429,23.9130434782608,19.4552529182879,-1,100,500
66.55,26.8519167514429,25.5154639175257,20.4918032786885,-1,100,500
23.25,26.8519167514429,30.7453416149067,23.696682464455,-1,100,500
3.95,26.8519167514429,35.6115107913668,26.4550264550265,-1,100,500
1.35,26.8519167514429,38.3720930232557,27.9329608938547,-1,100,500
39.35,26.8519167514429,28.2857142857142,22.2222222222222,-1,100,500
99,26.8519167514429,15.9677419354838,13.8888888888889,-1,100,500
43.25,26.8519167514429,28.2857142857142,22.2222222222222,-1,100,500
77.75,26.8519167514429,23.6842105263157,19.3050193050193,-1,100,500
15.85,26.8519167514429,30.9374999999999,23.8095238095238,-1,100,500
77.7,26.8519167514429,23.6842105263157,19.3050193050193,-1,100,500
94.6,26.8519167514429,20.4545454545454,17.1232876712329,-1,100,500
89.75,26.8519167514429,21.6157205240174,17.921146953405,-1,100,500
1,26.8519167514429,38.076923076923,27.7777777777778,-1,100,500
82.9,26.8519167514429,22.7064220183486,18.6567164179104,-1,100,500
48,26.8519167514429,27.4999999999999,21.7391304347826,-1,100,500
2.3,26.8519167514429,35.3571428571428,26.3157894736842,-1,100,500
79.35,26.8519167514429,23.4597156398104,19.1570881226054,-1,100,500
15.4,26.8519167514429,32.5657894736841,24.7524752475247,-1,100,500
87.5,26.8519167514429,22.8110599078341,18.7265917602996,-1,100,500
0.6,26.8519167514429,43.8053097345132,30.6748466257669,-1,100,500
93.9,26.8519167514429,21.063829787234,17.5438596491228,-1,100,500
23.85,26.8519167514429,30.5555555555555,23.5849056603774,-1,100,500
68.1,26.8519167514429,25,20.1612903225806,-1,100,500
41.15,26.8519167514429,28.9473684210525,22.6244343891403,-1,100,500
62.55,26.8519167514429,25.7812499999999,20.6611570247934,-1,100,500
83.1,26.8519167514429,22.3981900452488,18.450184501845,-1,100,500
89.6,26.8519167514429,21.4285714285714,17.7935943060498,-1,100,500
86.05,26.8519167514429,23.2394366197183,19.0114068441065,-1,100,500
1.4,26.8519167514429,36.9402985074626,27.1739130434783,-1,100,500
12.75,26.8519167514429,32.9999999999999,25,-1,100,500
96.75,26.8519167514429,17.4911660777385,15.015015015015,-1,100,500
25.1,26.8519167514429,29.8192771084337,23.1481481481481,-1,100,500
34.4,26.8519167514429,29.1176470588235,22.7272727272727,-1,100,500
77.05,26.8519167514429,23.9130434782608,19.4552529182879,-1,100,500
43.8,26.8519167514429,27.8089887640449,21.9298245614035,-1,100,500
30.05,26.8519167514429,29.8192771084337,23.1481481481481,-1,100,500
57.05,26.8519167514429,26.3297872340425,21.0084033613445,-1,100,500
83.6,26.8519167514429,22.6027397260274,18.5873605947955,-1,100,500
42.4,26.8519167514429,27.8089887640449,21.9298245614035,-1,100,500
44.85,26.8519167514429,27.9661016949152,22.0264317180617,-1,100,500
55.4,26.8519167514429,26.6129032258064,21.1864406779661,-1,100,500
1.3,26.8519167514429,37.2180451127819,27.3224043715847,-1,100,500
70.1,26.8519167514429,24.7499999999999,20,-1,100,500
93.3,26.8519167514429,21.9999999999999,18.1818181818182,-1,100,500
5.15,26.8519167514429,32.9999999999999,25,-1,100,500
2.1,26.8519167514429,39.2857142857142,28.4090909090909,-1,100,500
72.4,26.8519167514429,24.7499999999999,20,-1,100,500
43.25,26.8519167514429,28.4482758620689,22.3214285714286,-1,100,500
52.35,26.8519167514429,27.0491803278688,21.4592274678112,-1,100,500
97.2,26.8519167514429,19.9596774193548,16.7785234899329,-1,100,500
95.4,26.8519167514429,19.4881889763779,16.4473684210526,-1,100,500
8.4,26.8519167514429,34.1379310344827,25.6410256410256,-1,100,500
28.75,26.8519167514429,29.9999999999999,23.2558139534884,-1,100,500
30.95,26.8519167514429,30.1829268292682,23.3644859813084,-1,100,500
78.65,26.8519167514429,23.6842105263157,19.3050193050193,-1,100,500
14.05,26.8519167514429,32.3529411764705,24.6305418719212,-1,100,500
77.85,26.8519167514429,23.5714285714285,19.2307692307692,-1,100,500
86.3,26.8519167514429,21.806167400881,18.0505415162455,-1,100,500
84.2,26.8519167514429,22.811059907834,18.7265917602996,-1,100,500
98.8,26.8519167514429,17.0103092783505,14.6627565982405,-1,100,500
75.65,26.8519167514429,24.5049504950495,19.8412698412698,-1,100,500
63.2,26.8519167514429,25.6476683937823,20.5761316872428,-1,100,500
39.9,26.8519167514429,29.2899408284023,22.8310502283105,-1,100,500
7.9,26.8519167514429,34.6153846153845,25.9067357512953,-1,100,500
50.7,26.8519167514429,27.3480662983425,21.6450216450216,-1,100,500
30.25,26.8519167514429,29.4642857142856,22.9357798165138,-1,100,500
98,26.8519167514429,19.0384615384615,16.1290322580645,-1,100,500
40.1,26.8519167514429,28.4482758620689,22.3214285714286,-1,100,500
8.7,26.8519167514429,33.904109589041,25.5102040816327,-1,100,500
18.6,26.8519167514429,31.5286624203821,24.1545893719807,-1,100,500
0.25,26.8519167514429,39.9193548387096,28.735632183908,-1,100,500
15.05,26.8519167514429,32.3529411764705,24.6305418719212,-1,100,500
32.15,26.8519167514429,29.2899408284023,22.8310502283105,-1,100,500
59.85,26.8519167514429,26.0526315789473,20.8333333333333,-1,100,500
72.05,26.8519167514429,24.3842364532019,19.7628458498024,-1,100,500
32.55,26.8519167514429,29.1176470588234,22.7272727272727,-1,100,500
36.3,26.8519167514429,28.7790697674418,22.5225225225225,-1,100,500
81.65,26.8519167514429,22.9166666666666,18.796992481203,-1,100,500
1.65,26.8519167514429,37.2180451127819,27.3224043715847,-1,100,500
52.7,26.8519167514429,27.0491803278688,21.4592274678112,-1,100,500
65.55,26.8519167514429,25.3846153846153,20.4081632653061,-1,100,500
86.45,26.8519167514429,22.7064220183486,18.6567164179104,-1,100,500
41.7,26.8519167514429,28.2857142857142,22.2222222222222,-1,100,500
9.35,26.8519167514429,33.673469387755,25.3807106598985,-1,100,500
47.25,26.8519167514429,27.3480662983425,21.6450216450216,-1,100,500
43.7,26.8519167514429,27.8089887640449,21.9298245614035,-1,100,500
54.9,26.8519167514429,26.7567567567567,21.2765957446809,-1,100,500
95.45,26.8519167514429,21.063829787234,17.5438596491228,-1,100,500
57.1,26.8519167514429,26.3297872340425,21.0084033613445,-1,100,500
49.8,26.8519167514429,27.1978021978021,21.551724137931,-1,100,500
53.3,26.8519167514429,26.7567567567567,21.2765957446808,-1,100,500
70.75,26.8519167514429,24.5049504950495,19.8412698412698,-1,100,500
28.3,26.8519167514429,29.6407185628742,23.0414746543779,-1,100,500
0,26.8519167514429,39.9193548387096,28.735632183908,-1,100,500
28.7,26.8519167514429,29.8192771084337,23.1481481481481,-1,100,500
6.1,26.8519167514429,34.3749999999999,25.7731958762887,-1,100,500
52.05,26.8519167514429,26.9021739130434,21.3675213675214,-1,100,500
88.75,26.8519167514429,22.7064220183486,18.6567164179104,-1,100,500
87.15,26.8519167514429,21.5217391304348,17.8571428571429,-1,100,500
23.95,26.8519167514429,31.132075471698,23.9234449760766,-1,100,500
44.6,26.8519167514429,27.9661016949152,22.0264317180617,-1,100,500
49.4,26.8519167514429,27.1978021978021,21.551724137931,-1,100,500
58.45,26.8519167514429,26.1904761904761,20.9205020920502,-1,100,500
56.9,26.8519167514429,26.3297872340425,21.0084033613445,-1,100,500
67.9,26.8519167514429,25.1269035532994,20.2429149797571,-1,100,500
96.25,26.8519167514429,19.1119691119691,16.1812297734628,-1,100,500
0.85,26.8519167514429,38.6718749999999,28.0898876404494,-1,100,500
67.15,26.8519167514429,24.9999999999999,20.1612903225806,-1,100,500
38.05,26.8519167514429,28.2857142857142,22.2222222222222,-1,100,500
98.2,26.8519167514429,18.9655172413793,16.0771704180064,-1,100,500
23.65,26.8519167514429,31.1320754716981,23.9234449760766,-1,100,500
2.3,26.8519167514429,35.8695652173912,26.5957446808511,-1,100,500
