"","true","gods","naive","chao","l","N","S","comsize","saddef"
"1",3.1923728871657,3.19357737419599,3.12304809494066,3.19148936170212,-1,100,30,8103,1
"2",6.8155389114454,6.56873551667217,5.5443636267961,6.15875753899959,0,100,30,8103,1
"3",30,23.7481104474491,14,20.1875,1,100,30,8103,1
"4",3.1923728871657,3.11405320753629,3.02892624564592,3.06012609564816,-1,200,30,8103,1
"5",6.8155389114454,6.50191240857502,6.03398188524092,6.35328475706244,0,200,30,8103,1
"6",30,33.7334500351083,19,19.8955,1,200,30,8103,1
"7",3.1923728871657,3.29066528049642,3.37533753375338,3.40236686390532,-1,300,30,8103,1
"8",6.8155389114454,7.34875061928198,7.03441239154978,7.37300333008236,0,300,30,8103,1
"9",30,38.0502182827299,26,26.8859259259259,1,300,30,8103,1
"10",3.1923728871657,3.24775787269655,3.2976309819026,3.31288506479711,-1,500,30,8103,1
"11",6.8155389114454,7.24877676168175,7.11098921234734,7.34542951258489,0,500,30,8103,1
"12",30,29.8169780300623,26,31.988,1,500,30,8103,1
"13",12.6486277026997,11.6305439931104,10.0401606425703,11.0491071428571,-1,100,30,8103,2
"14",17.4518430465493,16.0699078183291,14.0719658895688,17.5477219042475,0,100,30,8103,2
"15",30,30.9620290348146,22,53.68,1,100,30,8103,2
"16",12.6486277026997,13.2304677932892,12.666244458518,13.4550371872887,-1,200,30,8103,2
"17",17.4518430465493,18.8760508605478,17.2741718260476,18.4251513736425,0,200,30,8103,2
"18",30,32.0205220797737,25,25.398,1,200,30,8103,2
"19",12.6486277026997,12.2620999268582,11.6159008776458,12.0435016111708,-1,300,30,8103,2
"20",17.4518430465493,17.3122958818517,16.6352318011119,17.4878616631368,0,300,30,8103,2
"21",30,32.8389991188582,28,29.12125,1,300,30,8103,2
"22",12.6486277026997,11.7959273989274,10.798203178991,11.0144799576197,-1,500,30,8103,2
"23",17.4518430465493,16.0655653820433,15.6764410409022,16.1346799330038,0,500,30,8103,2
"24",30,27.033241482293,28,28.499,1,500,30,8103,2
"25",22.6866406164429,23.1012658227848,17.3611111111111,20.798319327731,-1,100,30,8103,3
"26",25.7904608551077,27.8873176664871,21.4102954598437,25.3990616972177,0,100,30,8103,3
"27",30,35.1049514102738,28,31.465,1,100,30,8103,3
